META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-10 00:24:55 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; ; ; 17/4; ; ; ; ; ; ; ; 4; 62/17; ; 15/4; ; 62/17; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 19:47:41 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; ; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 20:23:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; ; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; ; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; ; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 21:47:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; ; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; ; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 79/17; ; 9/2; ; 79/17; ; ; ; ; ; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-16 23:47:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 00:23:02 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 01:03:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 3/8; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 15/4; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 01:46:51 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 3/8; ; 2/5; ; 3/8; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 15/4; ; 15/4; ; 15/4; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 03:46:52 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 04:32:01 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 05:46:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 06:34:29 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; ; ; ; 2/5; 2/5; 2/5; ; 4/9; ; ; ; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; 4; 7/2; 4; ; 17/4; ; ; ; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; ; ; ; 11/2; 9/2; 6; ; 21/4; ; ; ; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 8/15; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 07:46:56 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; ; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; ; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 7/2; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; ; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 08:23:26 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 7/2; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 09:47:06 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 7/2; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 11:47:07 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 7/2; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 12:23:30 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 7/2; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 11/2; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 13:08:59 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 3; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 24/5; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 13:47:14 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 2/5; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 4/11; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 4; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 3; ; 
AFC Portchester; ; 5; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 6; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 24/5; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 15:46:53 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 4/9; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 4/11; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 3/10; ; 
Draw; ; 7/2; 37/10; ; 19/5; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 7/2; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; 9/2; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 11/2; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 4/9; ; 
META; english/fa-cup/afc-portchester-v-merthyr-tydfil; 2016-09-17 16:22:45 GMT+3; 2016-09-17 15:00; e70300-dr003
Merthyr Tydfil; ; 2/5; 4/9; ; 2/5; 2/5; 2/5; ; 4/9; ; ; 2/5; ; ; 4/11; ; 2/5; 7/18; ; 2/5; ; 7/18; ; ; ; ; 3/10; ; 
Draw; ; 10/3; 37/10; ; 4; 7/2; 4; ; 17/4; ; ; 17/5; ; ; 7/2; ; 4; 37/10; ; 15/4; ; 37/10; ; ; ; ; 4/9; ; 
AFC Portchester; ; 9/2; 11/2; ; 11/2; 9/2; 6; ; 21/4; ; ; 11/2; ; ; 11/2; ; 5; 23/5; ; 9/2; ; 23/5; ; ; ; ; 4/9; ; 
