META; english/fa-cup/nantwich-town-v-halesowen; 2016-10-02 16:23:50 GMT+3; 2016-10-04 19:45; e70300-dr003
Nantwich Town; 1; 1; 11/10; 1; 19/20; ; 21/20; 1; 11/10; ; ; 5/6; ; 1; 1; 21/20; 1; 1; ; 21/20; ; ; ; ; ; ; 20/21; ; 
Halesowen; 2; 2; 9/4; 21/10; 2; ; 11/5; 21/10; 9/4; ; ; 11/5; ; 2; 21/10; 11/5; 11/5; 2; ; 21/10; ; ; ; ; ; ; 19/10; ; 
Draw; 13/5; 5/2; 13/5; 5/2; 5/2; ; 29/10; 13/5; 14/5; ; ; 11/4; ; 27/10; 12/5; 3; 14/5; 13/5; ; 14/5; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/nantwich-town-v-halesowen; 2016-10-04 20:26:14 GMT+3; 2016-10-04 19:45; e70300-dr003
Nantwich Town; 1; 1; 11/10; 1; 19/20; ; 21/20; 1; 11/10; ; ; 5/6; ; 1; 1; 21/20; 1; 1; ; 21/20; ; ; ; ; ; ; 20/21; ; 
Halesowen; 2; 2; 9/4; 21/10; 2; ; 11/5; 21/10; 9/4; ; ; 11/5; ; 2; 21/10; 11/5; 11/5; 2; ; 21/10; ; ; ; ; ; ; 19/10; ; 
Draw; 13/5; 5/2; 13/5; 5/2; 5/2; ; 29/10; 13/5; 14/5; ; ; 11/4; ; 27/10; 12/5; 3; 14/5; 13/5; ; 14/5; ; ; ; ; ; ; 23/10; ; 
META; english/fa-cup/nantwich-town-v-halesowen; 2016-10-04 21:45:39 GMT+3; 2016-10-04 19:45; e70300-dr003
Nantwich Town; 1; 1; 11/10; 1; 19/20; ; 21/20; 1; 11/10; ; ; 5/6; ; 1; 1; 21/20; 1; 1; ; 21/20; ; ; ; ; ; ; 20/21; ; 
Halesowen; 2; 2; 9/4; 21/10; 2; ; 11/5; 21/10; 9/4; ; ; 11/5; ; 2; 21/10; 11/5; 11/5; 2; ; 21/10; ; ; ; ; ; ; 2; ; 
Draw; 13/5; 5/2; 13/5; 5/2; 5/2; ; 29/10; 13/5; 14/5; ; ; 11/4; ; 27/10; 12/5; 3; 14/5; 13/5; ; 14/5; ; ; ; ; ; ; 23/10; ; 
