META; english/fa-cup/chelsea-v-brentford; 2017-01-10 00:22:51 GMT+2; 2017-01-28 15:00; e70300-dr003
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; ; 11/2; 5; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 14; 16; 12; 16; ; 12; ; 14; 10; ; 14; 12; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-18 04:22:36 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; ; 1/5; 1/5; 2/9; 2/11; ; 1/5; ; 1/5; 1/5; ; 1/5; 1/5; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; ; 11/2; 5; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 14; 16; 12; 16; ; 12; ; 14; 10; ; 14; 12; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-18 08:23:04 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; ; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; ; 1/5; 1/5; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; ; 11/2; 5; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 14; 14; 12; 14; ; 12; ; 14; 10; ; 14; 12; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-18 12:25:36 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; ; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-18 16:25:04 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; ; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-18 20:24:38 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; ; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; ; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 47/10; ; 5; 49/10; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; ; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 41/4; ; 16; 45/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-19 00:22:34 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 23/5; ; 5; 63/13; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 43/4; ; 16; 47/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-19 04:22:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 23/5; ; 5; 63/13; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 43/4; ; 16; 47/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-19 08:22:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 23/5; ; 5; 63/13; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 43/4; ; 16; 47/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-19 12:23:44 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; ; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; ; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; ; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 23/5; ; 5; 63/13; ; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; ; 12; ; 14; 10; 20; 14; 11; 14; 43/4; ; 16; 47/4; ; ; 16; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-19 20:24:00 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; 23/100; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; 5; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 79/17; ; 5; 63/13; 29/5; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; 10; 12; ; 14; 10; 20; 14; 11; 14; 21/2; ; 15; 23/2; 31/2; ; 15; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-20 04:22:58 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 2/9; 23/100; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; 5; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 47/10; ; 5; 49/10; 29/5; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; 10; 12; ; 14; 10; 20; 14; 11; 14; 10; ; 15; 11; 31/2; ; 15; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-20 08:23:15 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; ; 1/5; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; ; 1/5; 3/14; 23/100; ; 1/5; ; ; 2/11; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; 5; 21/4; ; 24/5; 9/2; 19/4; 11/2; 11/2; 11/2; 79/17; ; 5; 63/13; 29/5; ; 5; ; ; 24/5; ; 
Brentford; 12; 14; 13; 16; 14; 12; 14; 10; 12; ; 14; 10; 20; 14; 11; 14; 21/2; ; 15; 23/2; 31/2; ; 15; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-20 12:26:31 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/9; 3/16; ; 1/5; 3/14; 23/100; ; 1/5; ; ; 1/5; ; 
Draw; 5; 5; 5; 5; 11/2; 5; 11/2; 5; 11/2; 5; 24/5; 5; 5; 5; 11/2; 11/2; 47/10; ; 5; 49/10; 29/5; ; 5; ; ; 23/5; ; 
Brentford; 14; 14; 12; 12; 14; 12; 12; 10; 12; 12; 12; 12; 16; 14; 12; 14; 21/2; ; 15; 23/2; 31/2; ; 15; ; ; 64/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-20 16:27:24 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 2/9; 2/9; 3/16; ; 1/5; 1/5; 2/9; 1/5; 1/5; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 24/5; ; 5; 96/19; 6; 26/5; 5; 5; ; 24/5; ; 
Brentford; 14; 14; 13; 14; 14; 12; 14; 10; 12; 12; 14; 12; 16; 16; 12; 14; 43/4; ; 15; 47/4; 16; 11; 15; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-20 20:25:19 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 2/9; 1/5; 3/19; ; 1/5; 1/6; 2/9; 1/5; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 6; 28/5; ; 11/2; 59/10; 6; 26/5; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 14; 13; 14; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 43/4; ; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 00:23:39 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; ; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 28/5; ; 11/2; 113/19; 6; 28/5; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 14; 14; 14; 14; 12; 14; 10; 12; 12; 14; 12; 16; 16; 12; 14; 11; ; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 04:23:54 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; ; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 96/17; ; 11/2; 113/19; 6; 28/5; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 14; 14; 14; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 11; ; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 08:24:21 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; ; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 96/17; ; 11/2; 6; 6; 28/5; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 14; 13; 14; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 11; ; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 12:27:49 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 5; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 28/5; 11/2; 11/2; 59/10; 6; 57/10; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 14; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 11; 12; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 16:27:45 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 28/5; 11/2; 11/2; 59/10; 6; 57/10; 11/2; 11/2; ; 24/5; ; 
Brentford; 14; 12; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 43/4; 12; 16; 12; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-21 20:25:49 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 11/2; 11/2; 11/2; 29/5; 6; 57/10; 11/2; 11/2; ; 26/5; ; 
Brentford; 14; 12; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 00:24:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 11/2; 11/2; 11/2; 29/5; 6; 57/10; 11/2; 11/2; ; 26/5; ; 
Brentford; 14; 12; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 04:22:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 11/2; 11/2; 11/2; 29/5; 6; 57/10; 11/2; 11/2; ; 26/5; ; 
Brentford; 14; 12; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 08:22:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 2/11; 2/9; 2/11; 2/11; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 11/2; 6; 6; 11/2; 11/2; 11/2; 29/5; 6; 57/10; 11/2; 11/2; ; 26/5; ; 
Brentford; 14; 12; 13; 12; 14; 12; 14; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 12:26:16 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/9; 1/6; 1/5; 1/5; 1/5; 1/6; 2/9; 2/11; 1/6; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 5; 6; 5; 6; 6; 11/2; 5; 11/2; 6; 6; 6; 61/11; 11/2; 11/2; 76/13; 6; 57/10; 11/2; 11/2; ; 11/2; ; 
Brentford; 14; 12; 14; 14; 16; 12; 16; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 16:24:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 1/6; 1/5; 1/5; 1/5; 1/6; 2/9; 2/11; 1/6; 1/5; 1/5; 3/19; 3/16; 1/5; 1/6; 2/9; 2/11; 3/14; 1/5; ; 1/5; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 5; 6; 6; 11/2; 5; 11/2; 6; 6; 6; 61/11; 11/2; 11/2; 76/13; 6; 57/10; 11/2; 11/2; ; 11/2; ; 
Brentford; 14; 12; 14; 14; 16; 16; 16; 10; 12; 14; 14; 12; 16; 16; 12; 14; 45/4; 12; 16; 49/4; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-22 20:23:52 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 1/6; 1/5; 1/5; 2/11; 1/6; 2/9; 2/11; 1/6; 1/5; 1/5; 3/19; 2/11; 1/5; 2/11; 2/9; 2/11; 3/14; 2/11; ; 2/11; ; 
Draw; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 5; 6; 6; 6; 5; 11/2; 6; 6; 6; 96/17; 23/4; 11/2; 113/19; 6; 57/10; 11/2; 11/2; ; 11/2; ; 
Brentford; 14; 12; 14; 14; 16; 16; 17; 10; 12; 14; 16; 12; 16; 16; 12; 14; 47/4; 13; 16; 13; 16; 11; 16; 12; ; 73/5; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 00:22:37 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 1/6; 2/9; 1/6; 1/6; 1/5; 1/5; 3/19; 2/11; 1/5; 2/11; 21/100; 2/11; 3/14; 2/11; ; 1/5; 2/13; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 5; 11/2; 6; 6; 6; 23/4; 23/4; 11/2; 6; 31/5; 57/10; 11/2; 6; ; 11/2; 28/5; 
Brentford; 14; 12; 15; 14; 16; 16; 16; 10; 14; 14; 16; 12; 18; 16; 12; 14; 47/4; 13; 16; 13; 33/2; 11; 16; 12; ; 73/5; 51/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 04:22:21 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 1/6; 2/9; 1/6; 1/6; 1/5; 1/5; 3/19; 2/11; 1/5; 2/11; 21/100; 2/11; 3/14; 2/11; ; 1/5; 2/13; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 5; 11/2; 6; 6; 6; 23/4; 23/4; 11/2; 6; 31/5; 57/10; 11/2; 6; ; 6; 28/5; 
Brentford; 14; 12; 15; 14; 16; 16; 16; 10; 14; 14; 16; 12; 18; 16; 12; 14; 47/4; 13; 16; 13; 33/2; 11; 16; 12; ; 73/5; 51/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 08:22:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 1/6; 2/9; 1/6; 1/6; 1/5; 1/5; 3/19; 2/11; 1/5; 1/6; 21/100; 2/11; 3/14; 2/11; ; 1/5; 2/13; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 5; 11/2; 6; 6; 6; 29/5; 23/4; 11/2; 6; 31/5; 57/10; 11/2; 6; ; 6; 28/5; 
Brentford; 14; 12; 15; 14; 16; 16; 16; 10; 14; 14; 16; 12; 18; 16; 12; 14; 47/4; 13; 16; 13; 33/2; 11; 16; 12; ; 73/5; 51/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 12:22:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 2/9; 1/6; 1/6; 1/5; 1/5; 3/19; 2/11; 2/11; 2/11; 21/100; 2/11; 2/11; 2/11; ; 1/5; 2/13; 
Draw; 6; 6; 6; 11/2; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 5; 11/2; 6; 6; 6; 29/5; 23/4; 28/5; 6; 31/5; 57/10; 23/4; 6; ; 6; 28/5; 
Brentford; 14; 12; 15; 14; 16; 16; 16; 10; 14; 14; 14; 12; 18; 16; 12; 14; 23/2; 13; 13; 25/2; 33/2; 11; 13; 12; ; 73/5; 56/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 16:23:36 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 2/11; ; 2/11; ; 2/11; 2/11; 
Draw; 6; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 11/2; 6; 6; 13/2; 29/5; 23/4; 28/5; 6; 31/5; 57/10; ; 6; ; 31/5; 32/5; 
Brentford; 14; 12; 15; 14; 16; 16; 16; 10; 14; 14; 14; 12; 18; 16; 12; 14; 23/2; 13; 13; 51/4; 33/2; 11; ; 12; ; 16; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-23 20:22:51 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 1/6; 2/11; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 59/10; 23/4; 6; 25/4; 31/5; 61/10; 6; 6; ; 32/5; 33/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 14; 14; 12; 16; 18; 12; 14; 23/2; 13; 12; 51/4; 33/2; 11; 12; 12; ; 83/5; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 00:22:38 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 59/10; 23/4; 6; 25/4; 31/5; 61/10; 6; 6; ; 31/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 16; 14; 12; 16; 18; 12; 14; 23/2; 13; 12; 51/4; 33/2; 11; 12; 12; ; 83/5; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 04:22:39 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 59/10; 23/4; 6; 25/4; 31/5; 61/10; 6; 6; ; 31/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 16; 14; 12; 16; 18; 12; 14; 23/2; 13; 12; 51/4; 33/2; 11; 12; 12; ; 83/5; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 08:22:41 GMT+2; 2017-01-28 15:00; e70300-dr003
