META; english/fa-cup/halifax-v-stalybridge; 2016-09-24 20:24:39 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-25 16:26:21 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-25 20:27:20 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 00:24:00 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 04:23:43 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 08:24:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 12:24:48 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 16:24:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-26 20:25:53 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-27 08:24:50 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-27 16:29:08 GMT+3; 2016-10-01 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/100; ; 
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-27 20:25:16 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 00:24:48 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 04:23:06 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 08:23:02 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 12:24:31 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 16:23:57 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Stalybridge; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-28 20:24:30 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; ; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Stalybridge; 9/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-29 00:23:13 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 17/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Stalybridge; 9/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-29 04:23:00 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 17/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Stalybridge; 9/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-29 12:23:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; ; ; ; ; ; 9/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 16/5; ; ; ; ; ; 17/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Stalybridge; 9/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8/15; ; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-29 20:23:21 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 2/5; ; ; 4/9; 2/5; 9/20; ; ; ; 4/9; ; ; ; ; 4/9; 4/9; 7/17; ; ; ; 7/17; ; 7/17; ; ; 1/25; 2/5; 
Draw; 10/3; 16/5; ; ; 18/5; 33/10; 18/5; ; ; ; 7/2; ; ; ; ; 7/2; 7/2; 17/5; ; ; ; 17/5; ; 17/5; ; ; 4/9; 3; 
Stalybridge; 5; 5; ; ; 11/2; 19/4; 11/2; ; ; ; 11/2; ; ; ; ; 11/2; 5; 19/4; ; ; ; 19/4; ; 5; ; ; 8/15; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 00:23:00 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 2/5; ; ; 4/9; 2/5; 9/20; ; ; ; 4/9; ; ; ; 2/5; 4/9; 4/9; 7/17; ; ; ; 7/17; ; 7/17; ; ; 4/11; 2/5; 
Draw; 10/3; 16/5; ; ; 18/5; 33/10; 18/5; ; ; ; 7/2; ; ; ; 16/5; 7/2; 7/2; 17/5; ; ; ; 17/5; ; 17/5; ; ; 14/5; 3; 
Stalybridge; 5; 5; ; ; 11/2; 19/4; 11/2; ; ; ; 11/2; ; ; ; 24/5; 11/2; 5; 19/4; ; ; ; 19/4; ; 5; ; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 04:22:15 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 2/5; ; ; 4/9; 2/5; 9/20; ; 1/2; ; 4/9; ; ; ; 2/5; 4/9; 4/9; 7/17; ; ; ; 7/17; ; 7/17; ; ; 4/11; 2/5; 
Draw; 10/3; 16/5; ; ; 18/5; 33/10; 18/5; ; 7/2; ; 7/2; ; ; ; 16/5; 7/2; 7/2; 57/17; ; ; ; 57/17; ; 17/5; ; ; 14/5; 3; 
Stalybridge; 5; 5; ; ; 11/2; 19/4; 11/2; ; 11/2; ; 11/2; ; ; ; 24/5; 11/2; 5; 19/4; ; ; ; 19/4; ; 5; ; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 08:22:06 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; 2/5; ; ; 4/9; 2/5; 9/20; ; 1/2; ; 4/9; ; ; ; 2/5; 4/9; 4/9; 5/12; ; ; ; 5/12; ; 7/17; ; ; 4/11; 2/5; 
Draw; 10/3; 16/5; ; ; 18/5; 33/10; 18/5; ; 7/2; ; 7/2; ; ; ; 16/5; 7/2; 7/2; 57/17; ; ; ; 57/17; ; 17/5; ; ; 14/5; 3; 
Stalybridge; 19/4; 5; ; ; 11/2; 19/4; 11/2; ; 11/2; ; 11/2; ; ; ; 24/5; 11/2; 5; 47/10; ; ; ; 47/10; ; 5; ; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 12:23:56 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; 2/5; 40/85; 2/5; 4/9; 2/5; 9/20; ; 1/2; ; 4/9; ; ; ; 2/5; 4/9; 4/9; 5/12; ; ; ; 5/12; ; 7/17; ; ; 4/11; 2/5; 
Draw; 10/3; 16/5; 17/5; 3; 18/5; 33/10; 18/5; ; 7/2; ; 7/2; ; ; ; 16/5; 7/2; 7/2; 57/17; ; ; ; 57/17; ; 17/5; ; ; 14/5; 3; 
Stalybridge; 19/4; 5; 11/2; 5; 11/2; 19/4; 11/2; ; 11/2; ; 11/2; ; ; ; 24/5; 11/2; 5; 47/10; ; ; ; 47/10; ; 5; ; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 16:23:56 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; 2/5; 40/85; 2/5; 2/5; 2/5; 2/5; 4/11; 1/2; ; 4/9; ; ; ; 2/5; 4/9; 4/9; 5/12; ; ; ; 5/12; ; 7/17; ; ; 4/11; 2/5; 
Draw; 10/3; 16/5; 17/5; 3; 16/5; 33/10; 17/5; 7/2; 7/2; ; 7/2; ; ; ; 16/5; 7/2; 7/2; 57/17; ; ; ; 57/17; ; 17/5; ; ; 14/5; 3; 
Stalybridge; 19/4; 5; 11/2; 5; 9/2; 19/4; 21/4; 5; 11/2; ; 11/2; ; ; ; 24/5; 11/2; 5; 47/10; ; ; ; 47/10; ; 5; ; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 20:25:02 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; 2/5; 40/85; 2/5; 2/5; 2/5; 2/5; 4/11; 1/2; ; 4/9; 4/11; ; ; 2/5; 4/9; 2/5; 4/11; ; 4/9; ; 4/11; ; 7/17; 4/9; ; 4/11; 2/5; 
Draw; 10/3; 16/5; 17/5; 16/5; 16/5; 33/10; 17/5; 7/2; 7/2; ; 7/2; 10/3; ; ; 16/5; 7/2; 7/2; 7/2; ; 10/3; ; 7/2; ; 17/5; 7/2; ; 14/5; 3; 
Stalybridge; 19/4; 5; 11/2; 5; 9/2; 19/4; 21/4; 5; 11/2; ; 6; 11/2; ; ; 24/5; 11/2; 11/2; 28/5; ; 9/2; ; 28/5; ; 5; 5; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-09-30 23:48:14 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 4/9; 2/5; 40/85; 2/5; 2/5; 2/5; 2/5; 4/11; 1/2; ; 4/9; 4/11; ; ; 2/5; 4/9; 2/5; 4/11; ; 4/9; ; 4/11; ; 7/17; 4/9; ; 4/11; 2/5; 
Draw; 10/3; 16/5; 17/5; 16/5; 16/5; 33/10; 17/5; 7/2; 7/2; ; 7/2; 10/3; ; ; 16/5; 7/2; 7/2; 7/2; ; 10/3; ; 7/2; ; 17/5; 7/2; ; 14/5; 3; 
Stalybridge; 19/4; 5; 11/2; 5; 9/2; 19/4; 21/4; 5; 11/2; ; 6; 11/2; ; ; 24/5; 11/2; 11/2; 28/5; ; 9/2; ; 28/5; ; 5; 5; ; 22/5; 9/2; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 00:23:47 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 7/20; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 3/10; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 3; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 5; 19/4; 6; 5; 6; ; 13/2; 11/2; ; ; 11/2; 6; 11/2; 6; ; 9/2; ; 6; ; 5; 11/2; ; 24/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 01:06:07 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 7/20; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 1/3; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 3; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 11/2; 19/4; 6; 5; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 24/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 01:47:52 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 7/20; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 1/3; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 3; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 24/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 03:47:34 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 7/20; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 3/10; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 10/3; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 3; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 24/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 04:23:16 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 7/20; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 3/10; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 10/3; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 3; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 24/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 05:47:49 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 4/11; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 2/5; 1/3; 
Draw; 7/2; 10/3; 18/5; 16/5; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 7/2; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 5; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 26/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 06:36:24 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 4/11; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 2/5; 1/3; 
Draw; 7/2; 16/5; 18/5; 16/5; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 7/2; 3; 
Stalybridge; 11/2; 11/2; 13/2; 11/2; 11/2; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 31/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 07:47:42 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 4/11; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 4/9; 1/3; 
Draw; 7/2; 16/5; 18/5; 10/3; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 7/2; 3; 
Stalybridge; 11/2; 11/2; 13/2; 5; 5; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 31/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 08:23:46 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 4/11; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 4/9; 1/3; 
Draw; 7/2; 16/5; 18/5; 10/3; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 7/2; 3; 
Stalybridge; 11/2; 11/2; 13/2; 5; 5; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 31/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 09:47:39 GMT+3; 2016-10-01 15:00; e70300-dr003
Halifax; 2/5; 4/11; 2/5; 4/11; 4/11; 2/5; 4/11; 4/11; 4/9; ; 2/5; 4/11; ; ; 4/11; 2/5; 2/5; 1/3; ; 4/9; ; 1/3; ; 7/17; 2/5; ; 4/9; 1/3; 
Draw; 7/2; 16/5; 18/5; 10/3; 16/5; 33/10; 7/2; 7/2; 19/5; ; 7/2; 10/3; ; ; 17/5; 18/5; 7/2; 39/11; ; 10/3; ; 39/11; ; 17/5; 15/4; ; 7/2; 3; 
Stalybridge; 11/2; 11/2; 13/2; 5; 5; 19/4; 6; 11/2; 6; ; 13/2; 11/2; ; ; 11/2; 6; 6; 6; ; 9/2; ; 6; ; 5; 11/2; ; 31/5; 5; 
META; english/fa-cup/halifax-v-stalybridge; 2016-10-01 11:47:47 GMT+3; 2016-10-01 15:00; e70300-dr003
