META; english/fa-cup/brentford-v-eastleigh; 2016-12-14 16:24:31 GMT+2; 2017-01-07 15:00; e70300-dr003
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 00:22:51 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 04:22:30 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 08:23:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 12:22:36 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; 4/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 16:22:54 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; ; ; ; ; ; ; ; ; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-19 20:25:07 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; 4/11; ; ; ; ; 4/11; ; 2/5; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; 18/5; ; ; ; ; 4; ; 4; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; 13/2; ; ; ; ; 7; ; 13/2; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 00:24:20 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; 4/11; ; ; ; ; 2/5; ; 2/5; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; 18/5; ; ; ; ; 4; ; 4; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; 13/2; ; ; ; ; 6; ; 7; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 04:24:28 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; 4/11; ; ; ; ; 4/11; ; 2/5; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; 18/5; ; ; ; ; 4; ; 4; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; 13/2; ; ; ; ; 7; ; 7; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 08:24:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; 4/11; ; ; ; ; 2/5; ; 2/5; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; 18/5; ; ; ; ; 4; ; 4; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; 13/2; ; ; ; ; 6; ; 7; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 12:25:32 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; ; 4/11; ; ; ; ; 2/5; ; 2/5; ; ; 4/11; ; ; 4/9; ; ; 4/11; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; 18/5; ; ; ; ; 4; ; 4; ; ; 7/2; ; ; 4; ; ; 15/4; ; 7/2; ; ; ; 15/4; ; ; ; ; 
Eastleigh; ; 13/2; ; ; ; ; 6; ; 7; ; ; 5; ; ; 9/2; ; ; 15/2; ; 15/2; ; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 16:26:05 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 4/9; ; 1/2; ; ; 4/11; ; ; 4/9; ; 7/15; 4/11; ; 4/11; 7/15; ; ; 4/11; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 15/4; ; 7/2; ; ; 7/2; ; ; 4; ; 41/13; 15/4; ; 7/2; 41/13; ; ; 15/4; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 11/2; ; ; 5; ; ; 9/2; ; 47/10; 15/2; ; 15/2; 47/10; ; ; 15/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-20 20:27:17 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 4/9; ; 1/2; ; 1/2; 4/11; ; ; 4/9; ; 5/11; 17/35; ; 4/9; 5/11; ; ; 17/35; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 15/4; ; 7/2; ; 16/5; 7/2; ; ; 4; ; 16/5; 10/3; ; 10/3; 16/5; ; ; 10/3; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 9/2; ; 19/4; 21/4; ; 26/5; 19/4; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 00:24:45 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 9/20; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 5/11; 17/35; ; 4/9; 5/11; ; ; 17/35; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 18/5; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 16/5; 10/3; ; 10/3; 16/5; ; ; 10/3; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 5; ; 19/4; 21/4; ; 26/5; 19/4; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 04:24:48 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 4/9; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 5/11; 17/35; ; 4/9; 5/11; ; ; 17/35; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 18/5; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 16/5; 10/3; ; 10/3; 16/5; ; ; 10/3; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 5; ; 19/4; 21/4; ; 26/5; 19/4; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 08:24:55 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 9/20; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 5/11; 17/35; ; 4/9; 5/11; ; ; 17/35; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 18/5; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 16/5; 10/3; ; 10/3; 16/5; ; ; 10/3; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 5; ; 19/4; 21/4; ; 26/5; 19/4; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 12:25:34 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 4/9; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 5/11; 17/35; ; 4/9; 5/11; ; ; 17/35; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 18/5; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 16/5; 10/3; ; 10/3; 16/5; ; ; 10/3; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 5; ; 19/4; 21/4; ; 26/5; 19/4; ; ; 21/4; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 16:26:06 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 1/2; 4/11; ; ; ; ; 4/9; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 5/11; 10/21; ; 4/9; 5/11; ; ; 10/21; ; ; ; ; 
Draw; 10/3; 18/5; ; ; ; ; 18/5; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 16/5; 33/10; ; 3; 16/5; ; ; 33/10; ; ; ; ; 
Eastleigh; 5; 13/2; ; ; ; ; 11/2; ; 21/4; ; 5; 5; ; ; 5; ; 19/4; 11/2; ; 11/2; 19/4; ; ; 11/2; ; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-21 20:30:10 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 9/20; 4/11; ; ; ; ; 1/2; ; 1/2; ; 1/2; 4/11; ; ; 8/15; ; 4/9; 10/21; ; 4/9; 4/9; ; ; 10/21; 4/9; ; ; ; 
Draw; 7/2; 18/5; ; ; ; ; 7/2; ; 7/2; ; 16/5; 7/2; ; ; 10/3; ; 41/13; 33/10; ; 3; 41/13; ; ; 33/10; 16/5; ; ; ; 
Eastleigh; 11/2; 13/2; ; ; ; ; 21/4; ; 11/2; ; 5; 5; ; ; 5; ; 51/10; 11/2; ; 11/2; 51/10; ; ; 11/2; 11/2; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-22 00:24:42 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 9/20; 4/11; ; ; ; ; 1/2; ; 1/2; 1/2; 4/9; 4/11; ; ; 8/15; ; 4/9; 10/21; ; 4/9; 4/9; ; ; 10/21; 4/9; ; ; ; 
Draw; 7/2; 18/5; ; ; ; ; 7/2; ; 7/2; 10/3; 16/5; 7/2; ; ; 10/3; ; 31/10; 33/10; ; 3; 31/10; ; ; 33/10; 16/5; ; ; ; 
Eastleigh; 11/2; 13/2; ; ; ; ; 21/4; ; 11/2; 5; 5; 5; ; ; 5; ; 51/10; 11/2; ; 11/2; 51/10; ; ; 11/2; 11/2; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-22 04:24:39 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 9/20; 4/11; ; ; ; ; 1/2; ; 1/2; 1/2; 4/9; 4/11; ; ; 8/15; ; 4/9; 10/21; ; 4/9; 4/9; ; ; 10/21; 4/9; ; ; ; 
Draw; 7/2; 18/5; ; ; ; ; 7/2; ; 7/2; 10/3; 16/5; 7/2; ; ; 10/3; ; 31/10; 33/10; ; 3; 31/10; ; ; 33/10; 16/5; ; ; ; 
Eastleigh; 11/2; 13/2; ; ; ; ; 21/4; ; 11/2; 5; 5; 5; ; ; 5; ; 51/10; 11/2; ; 11/2; 51/10; ; ; 11/2; 11/2; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-22 08:24:27 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 9/20; 4/11; ; ; ; ; 1/2; ; 1/2; 1/2; 4/9; 4/11; ; ; 8/15; ; 4/9; 10/21; ; 4/9; 4/9; ; ; 10/21; 4/9; ; ; ; 
Draw; 7/2; 18/5; ; ; ; ; 7/2; ; 7/2; 10/3; 16/5; 7/2; ; ; 10/3; ; 31/10; 33/10; ; 3; 31/10; ; ; 33/10; 16/5; ; ; ; 
Eastleigh; 11/2; 13/2; ; ; ; ; 21/4; ; 11/2; 5; 5; 5; ; ; 5; ; 51/10; 11/2; ; 11/2; 51/10; ; ; 11/2; 11/2; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-22 12:24:33 GMT+2; 2017-01-07 15:00; e70300-dr003
Brentford; 9/20; 4/11; ; ; ; ; 1/2; ; 1/2; 1/2; 4/9; 4/11; ; ; 8/15; ; 4/9; 10/21; ; 4/9; 4/9; ; ; 10/21; 4/9; ; ; ; 
Draw; 7/2; 18/5; ; ; ; ; 7/2; ; 7/2; 10/3; 16/5; 7/2; ; ; 10/3; ; 41/13; 33/10; ; 3; 41/13; ; ; 33/10; 16/5; ; ; ; 
Eastleigh; 11/2; 13/2; ; ; ; ; 21/4; ; 11/2; 5; 5; 5; ; ; 5; ; 51/10; 11/2; ; 11/2; 51/10; ; ; 11/2; 11/2; ; ; ; 
META; english/fa-cup/brentford-v-eastleigh; 2016-12-22 16:25:09 GMT+2; 2017-01-07 15:00; e70300-dr003
