META; english/fa-cup/workington-v-matlock-town; 2016-10-02 16:23:52 GMT+3; 2016-10-04 19:45; e70300-dr003
Workington; 5/6; 10/11; 10/11; 10/11; 5/6; ; 20/21; 10/11; 1; ; ; 4/5; ; 10/11; 17/20; 1; 10/11; 10/11; ; 1; ; ; ; ; ; ; 4/6; ; 
Matlock Town; 12/5; 12/5; 14/5; 12/5; 23/10; ; 5/2; 23/10; 12/5; ; ; 12/5; ; 9/4; 5/2; 5/2; 5/2; 9/4; ; 23/10; ; ; ; ; ; ; 7/5; ; 
Draw; 13/5; 12/5; 13/5; 12/5; 5/2; ; 14/5; 13/5; 14/5; ; ; 13/5; ; 27/10; 12/5; 14/5; 11/4; 28/11; ; 14/5; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/workington-v-matlock-town; 2016-10-04 19:45:47 GMT+3; 2016-10-04 19:45; e70300-dr003
Workington; 5/6; 10/11; 10/11; 20/23; 5/6; ; 19/20; 10/11; 10/11; ; ; 4/5; ; 10/11; 5/6; 1; 10/11; 13/15; ; 1; ; ; ; ; ; ; 4/6; ; 
Matlock Town; 12/5; 12/5; 14/5; 12/5; 23/10; ; 5/2; 23/10; 13/5; ; ; 12/5; ; 9/4; 5/2; 5/2; 5/2; 40/17; ; 23/10; ; ; ; ; ; ; 9/5; ; 
Draw; 13/5; 12/5; 13/5; 5/2; 5/2; ; 14/5; 13/5; 14/5; ; ; 13/5; ; 27/10; 5/2; 14/5; 11/4; 13/5; ; 14/5; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/workington-v-matlock-town; 2016-10-04 20:26:16 GMT+3; 2016-10-04 19:45; e70300-dr003
Workington; 5/6; 10/11; 10/11; 20/23; 5/6; ; 37/40; 10/11; 10/11; ; ; 4/5; ; 10/11; 5/6; 1; 10/11; 13/15; ; 1; ; ; ; ; ; ; 4/6; ; 
Matlock Town; 12/5; 12/5; 14/5; 12/5; 23/10; ; 13/5; 23/10; 13/5; ; ; 12/5; ; 9/4; 5/2; 5/2; 5/2; 40/17; ; 23/10; ; ; ; ; ; ; 9/5; ; 
Draw; 13/5; 12/5; 13/5; 5/2; 5/2; ; 14/5; 13/5; 14/5; ; ; 13/5; ; 27/10; 5/2; 14/5; 11/4; 13/5; ; 14/5; ; ; ; ; ; ; 19/10; ; 
META; english/fa-cup/workington-v-matlock-town; 2016-10-04 21:45:43 GMT+3; 2016-10-04 19:45; e70300-dr003
Workington; 5/6; 10/11; 10/11; 20/23; 5/6; ; 37/40; 10/11; 10/11; ; ; 4/5; ; 10/11; 5/6; 1; 10/11; 13/15; ; 1; ; ; ; ; ; ; 2/9; ; 
Draw; 13/5; 12/5; 13/5; 5/2; 5/2; ; 14/5; 13/5; 14/5; ; ; 13/5; ; 27/10; 5/2; 14/5; 11/4; 13/5; ; 14/5; ; ; ; ; ; ; 2/9; ; 
Matlock Town; 12/5; 12/5; 14/5; 12/5; 23/10; ; 13/5; 23/10; 13/5; ; ; 12/5; ; 9/4; 5/2; 5/2; 5/2; 40/17; ; 23/10; ; ; ; ; ; ; 2/9; ; 
