META; english/fa-cup/stamford-v-gresley; 2016-09-18 20:24:22 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; ; ; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; ; ; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 00:22:31 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; ; 29/20; ; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Gresley; 6/4; ; 17/10; ; ; ; ; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; ; 13/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-19 03:45:52 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; ; 7/5; ; ; ; 7/5; ; ; 11/8; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 05:45:47 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 06:39:48 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 07:45:49 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 08:23:16 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 11/8; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 17/10; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 09:45:48 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 13/5; ; 13/5; ; 13/5; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 11:45:51 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 12:23:58 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 12:57:07 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 13:45:47 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 15:45:55 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 16:24:06 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
Draw; 13/5; 5/2; 13/5; 12/5; 11/4; 5/2; 11/4; 13/5; 14/5; ; ; 12/5; ; ; ; ; 13/5; 28/11; ; 13/5; ; 28/11; ; ; ; ; ; ; 
META; english/fa-cup/stamford-v-gresley; 2016-09-20 17:45:50 GMT+3; 2016-09-20 19:45; e70300-dr003
Stamford; 13/10; 13/10; 29/20; 13/10; 7/5; 13/10; 7/5; 13/10; 7/5; ; ; 11/8; ; ; ; ; 11/8; 13/10; ; 13/10; ; 13/10; ; ; ; ; ; ; 
Gresley; 6/4; 6/4; 17/10; 6/4; 13/8; 6/4; 13/8; 6/4; 13/8; ; ; 8/5; ; ; ; ; 8/5; 6/4; ; 8/5; ; 6/4; ; ; ; ; ; ; 
