META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-10 00:24:58 GMT+3; 2016-09-17 15:00; e70300-dr003
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-11 08:22:44 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-11 12:24:59 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-11 16:23:42 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-11 20:24:36 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 00:22:44 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 04:23:23 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 08:22:24 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 12:23:36 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 16:23:59 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-12 20:24:35 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-13 04:23:48 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-13 12:25:20 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-13 16:25:50 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-13 20:25:33 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 00:23:52 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 04:22:50 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 08:23:19 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 12:23:36 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 16:23:42 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
AFC Fylde; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Alfreton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-14 20:24:27 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 00:22:54 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Alfreton; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 04:22:49 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 08:22:22 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 12:23:12 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; ; ; 4/5; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; ; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Alfreton; 11/4; ; ; ; ; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 16:23:59 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-15 20:24:00 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 00:21:30 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 00:59:45 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 01:47:06 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 03:47:13 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 04:21:45 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 05:47:04 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 06:32:34 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 07:47:16 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 08:21:27 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 09:47:07 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/50; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/25; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 12:20:21 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/100; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/16; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 12:59:07 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/100; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/16; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 13:47:19 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; ; ; ; 4/5; ; 4/5; ; 4/5; ; ; ; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; ; ; ; 1/25; ; 
Draw; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/100; ; 
Alfreton; 11/4; ; ; ; 3; ; 11/4; ; 3; ; ; ; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; ; ; ; 1/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 15:47:07 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; ; ; ; 4/5; ; 4/5; 3/4; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; 13/17; ; ; 8/11; ; 
Alfreton; 3; 11/4; 3; ; 3; ; ; ; 3; ; 14/5; 11/4; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; 27/10; ; ; 27/10; ; 
Draw; 11/4; 13/5; 29/10; ; 3; ; ; ; 3; ; 14/5; 27/10; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 16:22:20 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; ; ; 4/6; 4/5; ; 4/5; 3/4; ; ; ; ; 4/5; 14/19; ; ; ; 14/19; ; 13/17; ; ; 8/11; ; 
Alfreton; 3; 11/4; 3; ; 3; ; ; 11/4; 3; ; 14/5; 11/4; ; ; ; ; 3; 11/4; ; ; ; 11/4; ; 27/10; ; ; 27/10; ; 
Draw; 11/4; 13/5; 29/10; ; 3; ; ; 11/4; 3; ; 14/5; 27/10; ; ; ; ; 14/5; 11/4; ; ; ; 11/4; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 17:47:13 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; ; 4/6; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 4/5; 14/19; ; 3/4; ; 5/7; ; 13/17; ; ; 8/11; ; 
Alfreton; 3; 11/4; 3; ; 3; 14/5; ; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; ; 3; 11/4; ; 11/4; ; 29/10; ; 27/10; ; ; 27/10; ; 
