META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-10 00:25:20 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 4/7; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 11/20; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 56/19; ; ; 2/15; ; 
Bradford PA; 17/4; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 74/17; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 11:47:46 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 4/7; 8/15; ; ; 11/20; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 1/3; ; 
Draw; 3; 11/4; 16/5; ; 3; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 56/19; ; ; 2/15; ; 
Bradford PA; 17/4; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 74/17; ; ; 1/6; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 12:24:15 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; ; 3/5; 1/2; 4/6; 8/15; 4/7; ; 3/5; 8/15; ; ; 11/20; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 2/5; ; 
Draw; 3; 11/4; 16/5; ; 3; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 14/5; ; 56/19; ; ; 11/5; ; 
Bradford PA; 17/4; 4; 9/2; ; 9/2; 21/5; 10/3; 4; 9/2; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 54/13; ; 74/17; ; ; 3; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 13:09:43 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 4/7; 4/7; 6/10; 3/5; 1/2; 4/6; 8/15; 4/7; ; 3/5; 8/15; ; ; 4/7; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 2/5; ; 
Draw; 3; 11/4; 31/10; 14/5; 3; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 3; 13/4; 3; 14/5; ; 14/5; ; 37/13; ; 56/19; ; ; 11/5; ; 
Bradford PA; 17/4; 15/4; 17/4; 4; 9/2; 21/5; 10/3; 4; 17/4; ; 17/4; 7/2; ; ; 24/5; 9/2; 4; 54/13; ; 4; ; 75/19; ; 74/17; ; ; 3; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 13:47:54 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 4/7; 4/7; 6/10; 3/5; 1/2; 4/6; 8/15; 4/7; ; 3/5; 8/15; ; ; 8/15; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 2/5; ; 
Draw; 3; 11/4; 31/10; 14/5; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 11/4; 13/4; 3; 37/13; ; 14/5; ; 37/13; ; 56/19; ; ; 11/5; ; 
Bradford PA; 17/4; 15/4; 17/4; 4; 4; 21/5; 10/3; 4; 17/4; ; 17/4; 7/2; ; ; 4; 9/2; 4; 75/19; ; 4; ; 75/19; ; 74/17; ; ; 3; ; 
META; english/fa-cup/bradford-pa-v-salford-city; 2016-09-17 15:47:32 GMT+3; 2016-09-17 15:00; e70300-dr003
Salford City; 8/15; 8/15; 4/7; 6/10; 3/5; 1/2; 4/6; 8/15; 4/7; ; 3/5; 8/15; ; ; 8/15; 4/7; 4/7; 8/15; ; 6/11; ; 8/15; ; 5/9; ; ; 2/5; ; 
Draw; 3; 11/4; 31/10; 14/5; 16/5; 14/5; 11/4; 11/4; 10/3; ; 16/5; 3; ; ; 11/4; 13/4; 3; 37/13; ; 14/5; ; 37/13; ; 56/19; ; ; 11/5; ; 
Bradford PA; 17/4; 4; 17/4; 4; 4; 21/5; 10/3; 4; 17/4; ; 17/4; 7/2; ; ; 4; 9/2; 4; 75/19; ; 4; ; 75/19; ; 74/17; ; ; 3; ; 
