META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-02 16:23:38 GMT+3; 2016-10-04 19:45; e70300-dr003
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; 10/3; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; 7/2; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; 11/2; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; 51/10; ; ; ; ; 24/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 18:34:00 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; 2/5; 7/20; 9/20; 2/5; 4/11; ; 2/5; ; ; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; 10/3; 7/2; 15/4; 7/2; 39/11; ; 18/5; ; ; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; 11/2; 11/2; 11/2; 11/2; 21/4; ; 23/4; ; ; ; ; ; ; 23/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 19:45:30 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; 2/5; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; ; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; 10/3; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; ; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; 11/2; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; ; ; ; ; ; 23/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 20:25:51 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; 2/5; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; ; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; 10/3; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; ; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; 11/2; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; ; ; ; ; ; 23/5; ; 
META; english/fa-cup/bath-city-v-potters-bar-town; 2016-10-04 21:45:24 GMT+3; 2016-10-04 19:45; e70300-dr003
Bath City; 2/5; 4/11; 4/9; 2/5; 4/11; ; 2/5; 4/11; 4/9; ; ; 4/11; ; 2/5; 7/20; 9/20; 2/5; 3/8; ; 2/5; ; ; ; ; ; ; 1/3; ; 
Draw; 10/3; 16/5; 18/5; 16/5; 10/3; ; 15/4; 7/2; 19/5; ; ; 10/3; ; 10/3; 7/2; 15/4; 7/2; 7/2; ; 18/5; ; ; ; ; ; ; 7/2; ; 
Potters Bar Town; 5; 11/2; 6; 5; 5; ; 13/2; 5; 11/2; ; ; 11/2; ; 11/2; 11/2; 11/2; 11/2; 51/10; ; 23/4; ; ; ; ; ; ; 23/5; ; 
