META; english/fa-cup/shrewsbury-v-barnet; 2016-10-30 20:24:25 GMT+3; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 4/5; 5/6; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 13/5; ; 12/5; ; 5/2; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnet; 10/3; 16/5; 10/3; ; 16/5; ; 16/5; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-10-31 00:22:58 GMT+3; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 4/5; 5/6; ; 4/5; ; 4/5; ; ; ; 4/5; ; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Barnet; 10/3; 29/10; 3; 14/5; 3; 3; 3; 3; 3; 3; 11/4; 13/5; 59/20; 27/10; 3; ; 56/19; ; 16/5; ; 56/19; ; ; ; 3; ; 14/5; 9/4; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 09:47:03 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 8/11; 9/10; 17/20; 20/23; 10/11; 17/20; 5/6; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 17/20; ; 5/6; 8/11; 
Draw; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 12/5; 5/2; 51/20; 23/10; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 12/5; 2; 
Barnet; 10/3; 29/10; 3; 14/5; 3; 3; 3; 3; 3; 3; 11/4; 13/5; 59/20; 27/10; 3; ; 56/19; ; 16/5; ; 56/19; ; ; ; 3; ; 14/5; 9/4; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 11:47:09 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 8/11; 9/10; 17/20; 20/23; 10/11; 17/20; 17/20; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 17/20; ; 5/6; 8/11; 
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 13/5; 11/5; 51/20; 12/5; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 12/5; 2; 
Barnet; 10/3; 29/10; 3; 3; 3; 3; 3; 3; 3; 3; 3; 7/2; 59/20; 14/5; 3; ; 56/19; ; 16/5; ; 56/19; ; ; ; 3; ; 14/5; 9/4; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 12:22:34 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 8/11; 9/10; 17/20; 20/23; 10/11; 17/20; 17/20; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 17/20; ; 4/5; 5/6; 
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 13/5; 11/5; 51/20; 12/5; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 9/4; 11/5; 
Barnet; 10/3; 29/10; 3; 3; 3; 3; 3; 3; 3; 3; 3; 7/2; 59/20; 14/5; 3; ; 56/19; ; 16/5; ; 56/19; ; ; ; 3; ; 13/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 13:03:18 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 8/11; 9/10; 17/20; 20/23; 10/11; 17/20; 17/20; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 17/20; ; 5/6; 5/6; 
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 13/5; 11/5; 51/20; 12/5; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 9/4; 11/5; 
Barnet; 10/3; 29/10; 3; 3; 3; 3; 3; 3; 3; 3; 3; 7/2; 59/20; 14/5; 3; ; 3; ; 16/5; ; 3; ; ; ; 3; ; 13/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 13:47:27 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 5/6; 10/11; 9/10; 10/11; 9/10; 10/11; 9/10; 8/11; 9/10; 17/20; 20/23; 10/11; 17/20; 17/20; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 17/20; ; 4/5; ; 
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 13/5; 11/5; 51/20; 12/5; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 9/4; 11/5; 
Barnet; 10/3; 29/10; 3; 3; 3; 3; 3; 3; 3; 3; 3; 7/2; 59/20; 14/5; 3; ; 3; ; 16/5; ; 3; ; ; ; 3; ; 13/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 15:47:45 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 19/20; 9/10; 8/11; 10/11; 10/11; 20/23; 10/11; 17/20; 10/11; 10/11; ; 13/15; ; 4/5; ; 13/15; ; ; ; 19/20; ; 5/6; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 27/10; 12/5; 13/5; 13/5; 13/5; 11/5; 51/20; 23/10; 12/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 12/5; ; 23/10; 11/5; 
Barnet; 3; 29/10; 14/5; 13/5; 3; 14/5; 3; 3; 14/5; 14/5; 3; 7/2; 57/20; 27/10; 3; ; 37/13; ; 16/5; ; 37/13; ; ; ; 14/5; ; 5/2; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 16:22:05 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 1; 10/11; 9/10; 19/20; 9/10; 8/11; 1; 20/21; 20/23; 1; 17/20; 19/20; 19/20; ; 19/20; ; 4/5; ; 19/20; ; ; ; 19/20; ; 9/10; ; 
Draw; 12/5; 13/5; 5/2; 13/5; 13/5; 13/5; 27/10; 12/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 12/5; ; 23/10; 11/5; 
Barnet; 3; 29/10; 27/10; 13/5; 3; 14/5; 29/10; 3; 14/5; 13/5; 3; 13/5; 57/20; 13/5; 13/5; ; 27/10; ; 16/5; ; 27/10; ; ; ; 11/4; ; 12/5; 12/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 18:34:49 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 20/23; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; 3; 29/10; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 3; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 5/2; 12/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 19:47:38 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 10/11; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 20/23; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 29/10; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 3; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 12/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 20:24:11 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 19/20; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 11/4; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 12/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 21:47:23 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 19/20; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 11/4; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-04 23:47:25 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 19/20; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 11/4; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 00:22:26 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 19/20; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 11/4; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 01:00:29 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; ; 19/20; 1; 20/21; 9/10; 19/20; 10/11; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; ; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; ; 11/4; 27/10; 13/5; 3; 14/5; 3; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 01:46:45 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 1; 20/21; 9/10; 19/20; 19/20; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; 3; 11/4; 27/10; 13/5; 3; 14/5; 29/10; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 03:46:50 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 1; 20/21; 9/10; ; 19/20; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; 3; 11/4; 27/10; 13/5; 3; ; 29/10; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 04:22:24 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 1; 20/21; 9/10; ; 19/20; 4/5; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 19/20; ; 19/20; ; 19/20; ; ; ; 1; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; ; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 11/5; 
Barnet; 3; 11/4; 27/10; 13/5; 3; ; 29/10; 10/3; 14/5; 11/4; 14/5; 13/5; 27/10; 27/10; 13/5; ; 27/10; ; 13/5; ; 27/10; ; ; ; 11/4; ; 14/5; 5/2; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 05:46:50 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 19/20; 20/21; 9/10; 19/20; 19/20; 10/11; 1; 10/11; 10/11; 1; 10/11; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 9/4; 
Barnet; 3; 11/4; 27/10; 11/4; 3; 14/5; 11/4; 3; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 13/5; ; 14/5; ; 13/5; ; 14/5; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 06:35:37 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 1; 20/21; 9/10; 19/20; 19/20; 10/11; 1; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 9/4; 
Barnet; 3; 11/4; 27/10; 11/4; 3; 14/5; 11/4; 3; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 13/5; ; 14/5; ; 13/5; ; 14/5; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 07:47:04 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 19/20; 10/11; 9/10; 19/20; 10/11; 10/11; 1; 10/11; 10/11; 1; 10/11; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 9/4; 
Barnet; 3; 11/4; 11/4; 14/5; 3; 14/5; 29/10; 3; 14/5; 14/5; 14/5; 13/5; 11/4; 14/5; 13/5; ; 14/5; ; 13/5; ; 14/5; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 08:22:35 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 19/20; 10/11; 9/10; 19/20; 10/11; 10/11; 1; 10/11; 10/11; 1; 10/11; 10/11; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 9/4; 
Barnet; 3; 11/4; 11/4; 14/5; 3; 14/5; 29/10; 3; 14/5; 14/5; 14/5; 13/5; 11/4; 14/5; 13/5; ; 14/5; ; 13/5; ; 14/5; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 09:47:02 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 19/20; 10/11; 10/11; 1; 10/11; 10/11; 1; 9/10; 10/11; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 5/2; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 5/2; 9/4; 
Barnet; 3; 29/10; 11/4; 14/5; 3; 14/5; 29/10; 3; 14/5; 14/5; 14/5; 13/5; 11/4; 14/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 11:47:41 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 19/20; 10/11; 10/11; 10/11; 10/11; 20/23; 1; 9/10; 10/11; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 10/11; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 13/5; 9/4; 
Barnet; 3; 29/10; 14/5; 14/5; 3; 14/5; 29/10; 3; 14/5; 14/5; 3; 13/5; 11/4; 29/10; 13/5; ; 37/13; ; 13/5; ; 37/13; ; ; ; 3; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 12:25:47 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 10/11; 10/11; 10/11; 10/11; 10/11; 20/23; 1; 9/10; 10/11; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 10/11; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 13/5; 9/4; 
Barnet; 3; 29/10; 14/5; 14/5; 3; 14/5; 29/10; 3; 14/5; 14/5; 3; 13/5; 11/4; 29/10; 13/5; ; 37/13; ; 13/5; ; 37/13; ; ; ; 3; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 13:13:40 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 19/20; 37/40; 10/11; 10/11; 10/11; 20/23; 1; 9/10; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 13/5; 9/4; 
Barnet; 3; 29/10; 11/4; 14/5; 3; 14/5; 14/5; 3; 14/5; 14/5; 3; 13/5; 11/4; 14/5; 13/5; ; 37/13; ; 13/5; ; 37/13; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 13:47:08 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 10/11; 19/20; 10/11; 9/10; 19/20; 37/40; 10/11; 10/11; 10/11; 20/23; 1; 9/10; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 20/21; 10/11; 
Draw; 12/5; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 5/2; 51/20; 12/5; 13/5; ; 5/2; ; 5/2; ; 5/2; ; ; ; 5/2; ; 13/5; 9/4; 
Barnet; 3; 29/10; 11/4; 14/5; 3; 14/5; 14/5; 3; 14/5; 14/5; 3; 13/5; 11/4; 14/5; 13/5; ; 37/13; ; 13/5; ; 37/13; ; ; ; 14/5; ; 14/5; 13/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 15:47:11 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 19/20; 10/11; 9/10; 19/20; 37/40; 10/11; 10/11; 10/11; 19/20; 1; 9/10; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 51/20; 12/5; 13/5; ; 5/2; ; 5/2; ; 27/11; ; ; ; 5/2; ; 13/5; 13/5; 
Barnet; 3; 11/4; 11/4; 14/5; 3; 14/5; 14/5; 3; 14/5; 14/5; 3; 13/5; 11/4; 14/5; 13/5; ; 14/5; ; 13/5; ; 11/4; ; ; ; 14/5; ; 14/5; 14/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 16:24:20 GMT+2; 2016-11-05 15:00; e70300-dr003
Shrewsbury; 10/11; 19/20; 19/20; 10/11; 9/10; 19/20; 37/40; 10/11; 10/11; 10/11; 19/20; 1; 9/10; 19/20; 19/20; ; 10/11; ; 19/20; ; 10/11; ; ; ; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 51/20; 12/5; 13/5; ; 27/11; ; 5/2; ; 27/11; ; ; ; 5/2; ; 27/10; 13/5; 
Barnet; 3; 11/4; 11/4; 14/5; 3; 14/5; 14/5; 3; 14/5; 14/5; 3; 13/5; 11/4; 14/5; 13/5; ; 11/4; ; 13/5; ; 11/4; ; ; ; 14/5; ; 14/5; 14/5; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 17:46:59 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Shrewsbury; 1/14; ; ; 1/18; ; 1/14; ; 1/20; ; 1/14; 6/5; 6/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/10; 
Draw; 10; ; ; 9; ; 19/2; ; 10; ; 10; 11/5; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 46/5; 
Barnet; 28; ; ; 25; ; 33; ; 35; ; 33; 21/10; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; 
META; english/fa-cup/shrewsbury-v-barnet; 2016-11-05 18:38:54 GMT+2; 2016-11-05 15:00; In Play; e70300-dr003
Shrewsbury; ; ; ; ; ; ; ; ; ; ; 6/5; 1/12; ; 19/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 400; ; ; 11/5; 9; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 237; 
Barnet; ; ; ; ; ; ; ; 500; ; ; 21/10; 25; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 930; 
