META; english/non-league/national-league/tranmere-v-braintree-town; 2017-03-19 18:26:42 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Tranmere; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 1/3; 1/3; 4/11; 4/11; 1/3; 3/10; 4/11; 4/11; 4/11; 6/19; 4/11; 1/3; 6/19; 2/5; 4/11; 10/29; ; 10/29; ; ; 4/11; 
Draw; 7/2; 10/3; 17/5; 19/5; 19/5; 10/3; 15/4; 7/2; 19/5; 7/2; 17/5; 16/5; 15/4; 18/5; 15/4; 7/2; 15/4; 31/10; 10/3; 15/4; 19/5; 7/2; 17/5; ; 17/5; ; ; 7/2; 
Braintree Town; 17/2; 15/2; 15/2; 15/2; 8; 11/2; 15/2; 15/2; 8; 15/2; 15/2; 7; 9; 8; 7; 8; 33/4; 13/2; 8; 33/4; 44/5; 39/5; 8; ; 8; ; ; 8; 
META; english/non-league/national-league/tranmere-v-braintree-town; 2017-03-25 14:22:19 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Tranmere; 3/10; 4/11; 1/3; 4/11; 1/3; 4/11; 3/10; 3/10; 1/3; 1/3; 1/3; 3/10; 3/10; 1/3; 1/3; 1/3; 2/7; 4/11; 1/3; 2/7; 9/25; 6/17; 10/29; ; 10/29; ; ; 1/3; 
Draw; 15/4; 10/3; 7/2; 19/5; 19/5; 10/3; 4; 7/2; 19/5; 15/4; 18/5; 10/3; 15/4; 19/5; 4; 7/2; 75/19; 31/10; 10/3; 75/19; 41/10; 62/17; 17/5; ; 17/5; ; ; 7/2; 
Braintree Town; 10; 7; 8; 15/2; 9; 11/2; 19/2; 8; 8; 17/2; 17/2; 15/2; 10; 9; 15/2; 17/2; 9; 13/2; 8; 9; 19/2; 77/10; 8; ; 8; ; ; 46/5; 
META; english/non-league/national-league/tranmere-v-braintree-town; 2017-03-25 18:26:37 GMT+2; 2017-03-25 15:00; In Play; Xlenovo
Tranmere; 1/11; 1/12; ; ; 1/3; ; ; 1/16; 1/3; ; ; ; ; 1/3; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; 2/15; 
Draw; 13/2; 8; ; ; 4; ; ; 13/2; 19/5; ; ; ; ; 19/5; ; ; ; ; ; ; ; ; ; ; 18/5; ; ; 31/5; 
Braintree Town; 50; 66; ; ; 17/2; ; ; 50; 8; ; ; ; ; 9; ; ; ; ; ; ; ; ; ; ; 17/2; ; ; 27; 
