META; english/non-league/national-league/bromley-v-chester; 2017-03-19 18:26:10 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 43/20; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 12/5; 9/4; ; 9/4; ; ; 12/5; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-25 10:25:10 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 11/10; 6/5; 23/20; 13/10; 5/4; 11/10; 6/5; 6/5; 13/10; 23/20; 23/20; 11/10; 5/4; 6/5; 6/5; 6/5; 15/13; 6/5; 5/4; 15/13; 129/100; 21/17; 23/18; ; 23/18; ; ; 23/20; 
Chester; 12/5; 2; 43/20; 2; 21/10; 41/20; 9/4; 2; 2; 9/4; 21/10; 2; 2; 11/5; 11/5; 11/5; 28/13; 21/10; 19/10; 28/13; 11/5; 2; 37/19; ; 37/19; ; ; 21/10; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 40/17; 2; 9/4; 40/17; 13/5; 12/5; 9/4; ; 9/4; ; ; 12/5; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-25 14:21:58 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Bromley; 11/10; 23/20; 23/20; 13/10; 6/5; 21/20; 23/20; 6/5; 6/5; 23/20; 23/20; 11/10; 6/5; 23/20; 6/5; 15/13; 11/10; 6/5; 10/9; 11/10; 61/50; 21/17; 19/17; ; 19/17; ; ; 23/20; 
Chester; 12/5; 21/10; 11/5; 2; 9/4; 41/20; 23/10; 2; 11/5; 23/10; 21/10; 21/10; 21/10; 9/4; 11/5; 11/5; 9/4; 21/10; 21/10; 9/4; 59/25; 2; 28/13; ; 28/13; ; ; 9/4; 
Draw; 12/5; 12/5; 47/20; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 11/5; 47/20; 12/5; 23/10; 12/5; 12/5; 2; 23/10; 12/5; 13/5; 12/5; 40/17; ; 40/17; ; ; 5/2; 
META; english/non-league/national-league/bromley-v-chester; 2017-03-25 18:25:59 GMT+2; 2017-03-25 15:00; In Play; Xlenovo
Bromley; 15/8; 15/8; 23/20; ; 11/10; 20/11; 9/5; 2; ; 19/10; ; ; 39/20; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/8; 
Draw; 6/5; 11/10; 47/20; ; 5/2; 1; 11/10; 10/11; ; 21/20; ; ; 11/10; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/8; 
Chester; 3; 11/4; 21/10; ; 12/5; 13/5; 31/10; 11/4; ; 14/5; ; ; 59/20; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/5; 
