META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-19 18:26:24 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Draw; 9/4; 21/10; 21/10; 23/10; 11/5; 2; 9/4; 11/5; 11/5; 11/5; 21/10; 2; 11/5; 9/4; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-25 06:25:08 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 13/10; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 13/10; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 11/5; 21/10; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 23/10; 28/13; ; 28/13; ; ; 9/4; 
Draw; 9/4; 21/10; 21/10; 23/10; 11/5; 2; 9/4; 11/5; 11/5; 11/5; 21/10; 2; 11/5; 9/4; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 11/5; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-25 10:25:21 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 6/5; 5/4; 5/4; 5/4; 5/4; 23/20; 5/4; 6/5; 5/4; 5/4; 5/4; 23/20; 6/5; 13/10; 5/4; 5/4; 6/5; 15/13; 23/20; 6/5; 33/25; 5/4; 13/11; ; 13/11; ; ; 5/4; 
Aldershot; 23/10; 11/5; 11/5; 11/5; 9/4; 21/10; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; 11/5; 21/10; 9/4; 11/5; 11/5; 23/10; 21/10; 11/5; 58/25; 23/10; 28/13; ; 28/13; ; ; 9/4; 
Draw; 9/4; 21/10; 21/10; 23/10; 9/4; 2; 9/4; 11/5; 11/5; 11/5; 21/10; 21/10; 11/5; 9/4; 21/10; 11/5; 11/5; 19/10; 11/5; 11/5; 12/5; 21/10; 11/5; ; 11/5; ; ; 11/5; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-25 14:22:09 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Macclesfield; 21/20; 5/4; 11/10; 23/20; 23/20; 1; 11/10; 6/5; 5/4; 11/10; 11/10; 21/20; 6/5; 11/10; 21/20; 11/10; 11/10; 15/13; 23/20; 11/10; 57/50; 10/9; 13/11; ; 13/11; ; ; 10/9; 
Draw; 23/10; 21/10; 43/20; 9/4; 9/4; 21/10; 23/10; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 23/10; 9/4; 11/5; 9/4; 19/10; 11/5; 9/4; 47/20; 9/4; 11/5; ; 11/5; ; ; 23/10; 
Aldershot; 13/5; 11/5; 5/2; 5/2; 5/2; 23/10; 13/5; 21/10; 9/4; 5/2; 5/2; 12/5; 11/5; 12/5; 13/5; 5/2; 27/11; 23/10; 21/10; 27/11; 57/20; 27/11; 28/13; ; 28/13; ; ; 5/2; 
META; english/non-league/national-league/macclesfield-v-aldershot; 2017-03-25 18:26:18 GMT+2; 2017-03-25 15:00; In Play; Xlenovo
Aldershot; 4/11; 2/5; 11/4; ; 3; ; 4/11; 4/11; 11/4; 4/11; 27/10; ; 2/5; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/2; 
Draw; 3; 11/4; 21/10; ; 9/4; ; 14/5; 5/2; 23/10; 13/5; 21/10; ; 27/10; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/11; 
Macclesfield; 12; 12; 21/20; ; 1; ; 11; 10; 21/20; 11; 21/20; ; 12; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; 
