META; english/non-league/national-league/sutton-utd-v-north-ferriby-utd; 2017-03-19 14:23:31 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
North Ferriby Utd; 15/2; 6; 13/2; 13/2; 13/2; 11/2; 15/2; 6; 6; 7; 13/2; 13/2; 13/2; 13/2; 6; 7; 7; 21/4; 5; 7; 15/2; 6; 51/10; ; 51/10; ; ; 27/5; 
META; english/non-league/national-league/sutton-utd-v-north-ferriby-utd; 2017-03-25 06:25:19 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Sutton Utd; 2/5; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 3/8; 4/9; 4/9; 3/8; 9/20; 4/9; 5/11; ; 5/11; ; ; 2/5; 
Draw; 10/3; 10/3; 31/10; 16/5; 10/3; 3; 17/5; 16/5; 10/3; 10/3; 16/5; 14/5; 10/3; 17/5; 10/3; 10/3; 38/11; 29/10; 3; 38/11; 18/5; 33/10; 13/4; ; 13/4; ; ; 10/3; 
North Ferriby Utd; 15/2; 13/2; 6; 13/2; 7; 11/2; 15/2; 6; 6; 7; 13/2; 13/2; 13/2; 13/2; 6; 7; 7; 21/4; 5; 7; 15/2; 6; 51/10; ; 51/10; ; ; 34/5; 
META; english/non-league/national-league/sutton-utd-v-north-ferriby-utd; 2017-03-25 10:25:28 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Sutton Utd; 2/5; 2/5; 4/9; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 3/8; 4/9; 4/9; 3/8; 11/25; 4/9; 5/11; ; 5/11; ; ; 4/9; 
Draw; 10/3; 10/3; 31/10; 16/5; 10/3; 3; 17/5; 16/5; 10/3; 10/3; 16/5; 14/5; 10/3; 17/5; 10/3; 10/3; 38/11; 29/10; 3; 38/11; 18/5; 33/10; 13/4; ; 13/4; ; ; 10/3; 
North Ferriby Utd; 15/2; 13/2; 6; 13/2; 7; 11/2; 15/2; 6; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 7; 7; 21/4; 5; 7; 39/5; 6; 51/10; ; 51/10; ; ; 7; 
META; english/non-league/national-league/sutton-utd-v-north-ferriby-utd; 2017-03-25 14:22:17 GMT+2; 2017-03-25 15:00; Nothing; Xlenovo
Sutton Utd; 4/11; 2/5; 4/11; 2/5; 4/11; 2/5; 1/3; 1/3; 2/5; 4/11; 4/11; 4/11; 4/11; 2/5; 4/11; 4/11; 10/29; 6/17; 2/5; 1/3; 2/5; 7/19; 2/5; ; 2/5; ; ; 2/5; 
Draw; 7/2; 10/3; 17/5; 17/5; 18/5; 3; 18/5; 10/3; 7/2; 7/2; 17/5; 16/5; 7/2; 7/2; 15/4; 7/2; 62/17; 16/5; 3; 37/10; 19/5; 18/5; 16/5; ; 16/5; ; ; 7/2; 
North Ferriby Utd; 8; 13/2; 7; 15/2; 15/2; 11/2; 15/2; 15/2; 15/2; 7; 15/2; 13/2; 15/2; 7; 7; 15/2; 15/2; 27/4; 13/2; 31/4; 87/10; 71/10; 13/2; ; 13/2; ; ; 41/5; 
META; english/non-league/national-league/sutton-utd-v-north-ferriby-utd; 2017-03-25 18:26:32 GMT+2; 2017-03-25 15:00; In Play; Xlenovo
Sutton Utd; 1/500; ; ; ; 2/5; ; ; ; 2/5; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; 
Draw; 50; ; ; ; 10/3; ; ; 275; 7/2; ; ; ; ; 18/5; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; 
North Ferriby Utd; 150; ; ; ; 15/2; ; ; 500; 13/2; ; ; ; ; 13/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 203; 
