META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-02 16:19:40 GMT+2; 2017-01-20 19:45; e70300-dr003
Deportivo La Coruna; 7/2; ; ; ; ; 10/3; 16/5; ; 10/3; 10/3; ; ; 10/3; ; 16/5; 7/2; 41/13; 3; 3; 41/13; 7/2; 14/5; 13/4; ; ; 19/10; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-10 12:19:34 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; ; ; 5/6; ; 10/11; 11/13; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; ; ; 5/2; ; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; ; ; 10/3; ; 16/5; 7/2; 16/5; 3; 3; 16/5; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-10 16:19:46 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; ; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; ; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; ; 16/5; 10/3; 41/13; 3; 3; 41/13; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-10 20:19:41 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-11 00:19:17 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 17/20; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 11/13; 5/6; 13/15; 5/6; 5/6; 24/25; ; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; ; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 33/10; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 7/2; 16/5; 3; 3; 16/5; 7/2; ; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-11 04:19:23 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-11 08:19:20 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-11 12:19:49 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 24/25; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 127/50; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 7/2; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-11 16:21:26 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 00:19:00 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 04:19:06 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 08:19:14 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 12:19:51 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 16:20:36 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; ; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; ; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; ; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-12 20:19:44 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; ; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; ; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; ; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 00:19:07 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 04:19:06 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 13/5; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 08:18:57 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 33/10; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 12:21:10 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 17/20; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 7/2; 33/10; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 16:19:35 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-13 20:19:40 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 13/4; 3; 3; 13/4; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 00:20:28 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 17/20; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 7/2; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 04:19:03 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 13/4; 3; 3; 13/4; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 08:19:08 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 13/4; 3; 3; 13/4; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 12:20:23 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; ; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; ; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; ; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 16:19:28 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; ; 5/6; 17/20; 17/20; 10/11; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; ; 5/2; 5/2; 23/10; 5/2; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 10/3; 16/5; ; 10/3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 13/4; 3; 3; 13/4; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-14 20:20:04 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 9/10; 20/23; 9/10; 9/10; 20/23; 5/6; 5/6; 17/20; 17/20; 10/11; 5/6; 17/20; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 51/20; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 33/10; 16/5; 11/4; 10/3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 31/10; 3; 3; 31/10; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 00:19:54 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 4/5; ; 10/11; 20/23; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 5/6; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 5/2; ; 49/20; 12/5; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 7/2; ; 16/5; 10/3; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 04:18:23 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; ; 10/11; 20/23; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 12/5; ; 49/20; 12/5; 13/5; 13/5; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 10/3; ; 16/5; 10/3; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 13/4; 3; 3; 13/4; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 08:18:25 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; ; 10/11; 20/23; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 5/6; 11/13; ; ; 5/6; ; 
Draw; 12/5; ; 49/20; 12/5; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; ; ; 12/5; ; 
Deportivo La Coruna; 10/3; ; 16/5; 10/3; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 18/5; 14/5; 13/4; ; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 12:19:06 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; ; 10/11; 20/23; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; ; 10/11; 5/6; 11/13; 17/20; ; 5/6; ; 
Draw; 12/5; ; 49/20; 12/5; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; ; 13/5; 5/2; 5/2; 5/2; ; 12/5; ; 
Deportivo La Coruna; 10/3; ; 16/5; 10/3; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; ; 18/5; 14/5; 13/4; 3; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 16:19:53 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; 17/20; 10/11; 10/11; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 9/10; 11/13; 17/20; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 23/10; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; 5/2; ; 12/5; ; 
Deportivo La Coruna; 10/3; 10/3; 16/5; 16/5; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 27/10; 13/4; 3; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-15 20:18:54 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; 17/20; 9/10; 10/11; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 5/6; 13/15; 5/6; 5/6; 10/11; 9/10; 11/13; 17/20; ; 5/6; ; 
