META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-12 00:18:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; ; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 5/2; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 5/2; 29/10; ; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 3; 14/5; 37/13; 5/2; 14/5; ; 31/10; 5/2; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-23 16:18:35 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 1; 20/21; ; 21/20; 37/40; 10/11; 1; 10/11; 19/20; 21/20; ; 19/20; 1; 1; 10/11; 19/20; 21/20; 20/21; ; 51/50; 19/20; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 5/2; 29/10; 12/5; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 14/5; 37/13; 37/13; 5/2; 14/5; 37/13; 31/10; 5/2; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-23 20:18:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 1; 20/21; ; 21/20; 37/40; 10/11; 1; 10/11; 19/20; 21/20; ; 19/20; 1; 1; 10/11; 19/20; 1; 20/21; ; 51/50; 19/20; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 5/2; 29/10; 12/5; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 14/5; 37/13; 37/13; 13/5; 14/5; 37/13; 31/10; 5/2; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 00:18:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 1; 20/21; ; 21/20; 37/40; 10/11; 1; 10/11; 19/20; 21/20; ; 19/20; 1; 1; 10/11; 19/20; 1; 20/21; ; 51/50; 19/20; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 5/2; 29/10; 12/5; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 14/5; 37/13; 37/13; 13/5; 14/5; 37/13; 31/10; 5/2; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 04:18:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 1; 20/21; ; 21/20; 37/40; 10/11; 1; 10/11; 19/20; 21/20; ; 19/20; 1; 1; 10/11; 19/20; 1; 20/21; ; 51/50; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 5/2; 29/10; 12/5; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 14/5; 37/13; 37/13; 13/5; 14/5; 37/13; 31/10; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 08:18:30 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 1; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 19/20; 21/20; ; 19/20; 1; 1; 10/11; 19/20; 1; 20/21; ; 51/50; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 12/5; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 27/10; 13/5; ; 27/10; 14/5; 14/5; 37/13; 37/13; 13/5; 14/5; 37/13; 31/10; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 12:18:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; ; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 16:19:07 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-24 20:18:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 29/10; 37/13; 14/5; 14/5; 29/10; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-25 00:18:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-25 04:18:35 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-25 08:18:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 1/12; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 1/12; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-25 12:18:33 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 99/100; 10/11; 19/20; 19/20; ; 1/33; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 4/11; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 13/4; 13/5; 37/13; 14/5; ; 4/11; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-25 20:18:42 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; ; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 101/100; 10/11; 19/20; 19/20; ; 1/25; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; ; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 4/11; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; ; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 63/20; 13/5; 37/13; 14/5; ; 4/11; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 00:18:45 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 101/100; 10/11; 19/20; 19/20; ; 1/25; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 4/11; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 63/20; 13/5; 37/13; 14/5; ; 4/11; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 04:18:38 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 101/100; 10/11; 19/20; 19/20; ; 8/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 15/8; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 63/20; 13/5; 37/13; 14/5; ; 11/5; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 08:18:48 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 8/11; 4/6; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 9/5; 7/4; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 21/10; 19/10; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 12:19:18 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 8/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 9/5; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 9/4; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 16:19:45 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 8/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 9/5; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 9/4; 12/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-26 20:19:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 11/5; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 11/4; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 00:19:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 11/4; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 04:19:18 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 5/2; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 11/4; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 08:19:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 10/11; 10/11; 21/20; 10/11; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 3; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 3; 11/4; 14/5; 3; 37/13; 37/13; 14/5; 14/5; 37/13; 16/5; 13/5; 37/13; 14/5; ; 11/4; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 12:19:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; ; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 3; ; 3; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 11/4; 14/5; 14/5; 14/5; 37/13; 14/5; 14/5; 14/5; 16/5; 13/5; 37/13; 14/5; ; 13/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 16:19:12 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 10/11; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 51/20; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 14/5; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-27 20:19:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 00:19:16 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 9/10; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 04:19:16 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 9/10; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 08:19:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 9/10; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 12:19:30 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 9/10; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 16:19:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 9/10; 10/11; 
