META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-06 00:19:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 40; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 33; 21; 25; 25; ; 28; 23; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-27 08:18:53 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 40; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 33; 21; 25; 25; ; 28; 23; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-27 12:18:56 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 40; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 33; 21; 25; 25; ; 28; 23; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-27 16:18:53 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-27 20:19:07 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 00:18:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 7/100; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 12; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 40; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 04:18:57 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/50; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 25; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 08:18:56 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/50; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 25; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 33; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 12:19:09 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 16:18:54 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; ; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; ; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; ; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-28 20:18:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 10; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 33; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 00:19:00 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 99/4; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 04:18:55 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 08:19:00 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 12:19:11 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 16:19:20 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 28; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-29 20:19:00 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; ; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; ; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; ; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 00:18:54 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 04:19:17 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 08:18:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/20; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/25; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 10; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 14; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 49/2; 25; 25; 25; 49/2; 28; 21; 25; 25; ; 29; 25; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 12:19:30 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; ; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; ; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; ; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 28; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 16:19:15 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 28; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-30 20:19:31 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 28; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 00:18:53 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 28; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 04:18:56 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 28; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 08:18:48 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 14; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 12:19:06 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 16:19:43 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 16; 31/2; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 28; 26; 
META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-31 20:19:10 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 34; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 00:18:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 62/5; 63/5; 
Granada; 25; 25; 30; 28; 25; 40; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 04:18:53 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/16; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 62/5; 63/5; 
Granada; 25; 25; 30; 28; 25; 40; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 08:19:06 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 19; 11; 14; 9; ; 62/5; 63/5; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 28; 21; 25; 25; ; 29; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 12:19:16 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 33/2; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 30; 21; 25; 25; ; 29; 34; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 16:19:04 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/14; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 33/2; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 30; 21; 25; 25; ; 33; 34; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-01 20:19:06 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/20; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 33/2; 11; 14; 9; ; 62/5; 63/5; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 33; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 00:18:52 GMT+2; 2017-01-07 12:00; e70300-dr003
