META; spain/la-liga-primera/betis-v-leganes; 2016-12-11 00:18:34 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; ; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 11/10; 1; 21/20; 19/20; 21/20; 1; 27/25; 1; 21/20; 1; ; 20/21; 1; 
Draw; 12/5; ; 43/20; 21/10; ; 23/10; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 12/5; 28/13; 11/5; 9/4; 11/5; 28/13; 123/50; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; ; 29/10; 3; ; 14/5; 29/10; 5/2; 14/5; 3; 11/4; 13/5; 3; 13/5; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 5/2; 3; 11/4; ; 13/5; 12/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-28 20:19:09 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; ; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 1; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 27/25; 1; 21/20; 1; ; 20/21; 1; 
Draw; 12/5; ; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 123/50; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; ; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 27/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 13/5; 12/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 00:19:12 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 1; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 27/25; 1; 21/20; 1; ; 20/21; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 123/50; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 27/10; 3; 3; 29/10; 3; 3; 3; 56/19; 61/20; 13/5; 3; 11/4; ; 13/5; 12/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 04:19:07 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 1; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 27/25; 1; 21/20; 1; ; 20/21; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 123/50; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 27/10; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 11/4; ; 11/4; 5/2; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 08:19:12 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 27/25; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 123/50; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 12:19:28 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 61/25; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 16:19:34 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 61/25; 9/4; 11/5; 9/4; ; 11/5; 11/5; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-29 20:19:14 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; ; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 11/5; ; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; ; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 00:19:06 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 04:19:32 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 08:19:10 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 1; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 3; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 12:19:44 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 11/5; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 16:19:27 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 9/4; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-30 20:19:43 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 00:19:07 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 04:19:09 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 08:18:59 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 12/5; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 12:19:21 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 16:19:58 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; ; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; ; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; ; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2016-12-31 20:19:23 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; 1; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 00:19:11 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; 1; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 21/10; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 04:19:07 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 21/20; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 08:19:20 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 21/20; 1; 21/20; 21/20; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 29/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 12:19:31 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 21/20; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 11/5; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 16:19:19 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 11/5; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 13/5; 3; 14/5; ; 14/5; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-01 20:19:20 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 11/10; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 21/10; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 14/5; ; 3; 14/5; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 00:19:06 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 21/20; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 14/5; ; 3; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 04:19:04 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 14/5; ; 3; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 08:19:13 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 23/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 11/5; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 14/5; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 14/5; ; 3; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 12:18:56 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 109/100; 1; 21/20; 1; ; 1; 1; 
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 9/4; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 49/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 3; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 13/5; 3; 14/5; ; 3; 3; 
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 16:19:07 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 21/20
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 11/5; 23/10; 21/10; 2; 9/4; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 47/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 23/10
Leganes; 27/10; 29/10; 3; 3; 11/4; 3; 31/10; 5/2; 14/5; 3; 14/5; 3; 3; 13/5; 3; 3; 56/19; 3; 3; 3; 56/19; 63/20; 13/5; 3; 14/5; ; 3; 3; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-02 20:18:55 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 21/20; 21/20; 1; 1; 21/20; 1; 10/11; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 19/20; 21/20; 1; 11/10; 1; 21/20; 1; ; 1; 1; 21/20
Draw; 12/5; 11/5; 43/20; 11/5; 9/4; 12/5; 9/4; 23/10; 23/10; 21/10; 2; 9/4; 9/4; 12/5; 11/5; 23/10; 28/13; 11/5; 9/4; 11/5; 28/13; 47/20; 9/4; 11/5; 9/4; ; 21/10; 11/5; 23/10
