META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-13 20:20:28 GMT+2; 2017-01-13 19:45; e70300-dr003
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 00:19:00 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 04:18:52 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 08:18:45 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 12/5; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 12:18:52 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 16:19:01 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 12/5; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-22 20:18:59 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 12/5; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 00:18:48 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 12/5; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 04:18:32 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 08:18:32 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; ; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; ; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; ; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 12:18:38 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 8/5; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 16:18:37 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 6/4; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 8/5; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 9/5; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-23 20:18:38 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 23/10; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 00:18:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 04:18:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 08:18:32 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 12:18:40 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 16:19:11 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-24 20:18:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-25 00:18:39 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-25 04:18:37 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-25 08:18:39 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-25 12:18:35 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-25 20:18:44 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 00:18:47 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 04:18:40 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 08:18:50 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 12:19:21 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 16:19:47 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-26 20:19:16 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; ; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; ; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 00:19:16 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 04:19:20 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 08:19:16 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 12:19:18 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-27 16:19:14 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 8/5; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; 169/100; 7/5; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 9/5; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 17/10; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 11/5; ; ; ; ; 
