META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-21 16:19:47 GMT+2; 2017-01-22 17:00; e70300-dr003
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 00:19:41 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 04:20:09 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 08:19:43 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 12:20:26 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 16:20:05 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-30 20:20:22 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 00:19:43 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 04:19:44 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 08:19:33 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 12:19:57 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 16:20:40 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-31 20:20:03 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 00:19:47 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 04:19:37 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 08:19:51 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 12:20:02 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 16:19:52 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-01 20:19:54 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-02 00:19:41 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-02 04:19:37 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-02 08:19:45 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-02 12:19:28 GMT+2; 2017-01-22 17:00; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15/13; ; ; 61/50; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 67/25; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 00:20:23 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 04:19:29 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 08:19:32 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 12:19:58 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 16:19:41 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-08 20:20:00 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; ; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; ; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 00:19:23 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; 23/20; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; 6/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 04:19:05 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; 23/20; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; 6/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 08:19:14 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; 15/13; ; ; 117/100; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 23/10; ; ; 121/50; ; ; ; ; 6/5; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 23/10; ; ; 141/50; ; ; ; ; 6/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 12:19:29 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; ; ; ; ; ; ; ; ; 11/10; 11/10; ; ; ; ; ; ; 15/13; ; 15/13; ; 15/13; 117/100; ; ; ; ; 8/13; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; 23/10; ; ; ; ; ; ; 23/10; ; 23/10; ; 23/10; 121/50; ; ; ; ; 6/5; ; 
Athletic Bilbao; ; ; ; ; ; ; ; ; 13/5; 5/2; ; ; ; ; ; ; 9/4; ; 23/10; ; 9/4; 141/50; ; ; ; ; 6/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 16:20:00 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; ; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 11/10; ; 15/13; ; 11/10; 117/100; 21/20; ; ; ; 5/6; ; 
Draw; 9/4; ; ; ; ; 12/5; 23/10; ; 23/10; 11/5; ; ; 9/4; ; 23/10; 12/5; 9/4; ; 23/10; ; 9/4; 121/50; 23/10; ; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; ; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 13/5; 40/17; ; 23/10; ; 40/17; 141/50; 23/10; ; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-09 20:19:50 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; ; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 5/6; ; 
Draw; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; ; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 00:19:37 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; ; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 5/6; ; 
Draw; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; ; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 04:19:35 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; ; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 5/6; ; 
Draw; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; ; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 08:19:39 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; ; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 5/6; ; 
Draw; 9/4; ; ; ; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; ; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 12:19:49 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 5/6; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 13/8; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 6/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 16:20:02 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 11/10; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; ; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; ; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; ; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-10 20:19:58 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 21/20; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 14/5; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-11 00:19:32 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 21/20; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; ; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; ; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 14/5; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; ; 5/2; ; ; 11/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-11 04:19:38 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 141/50; 23/10; 5/2; ; ; 9/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-11 08:19:35 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 117/100; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 121/50; 23/10; 23/10; ; ; 21/10; ; 
