META; spain/la-liga-primera/espanyol-v-granada; 2017-01-02 16:19:42 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 8/15; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 8/15; 3/5; 4/7; 4/7; 8/15; ; 8/15; 4/7; 
Draw; 3; 3; 14/5; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 37/13; 29/10; 14/5; 37/13; 31/10; 14/5; 37/13; 14/5; ; 14/5; 14/5; 
Granada; 5; 11/2; 5; 5; 11/2; 5; 21/4; 4; 5; 5; 19/4; 5; 5; 5; 5; 11/2; 96/19; 19/4; 11/2; 96/19; 29/5; 21/5; 11/2; 5; ; 5; 24/5; 
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 16:19:09 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; ; 4/7; 4/7; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 63/100; 4/7; 4/7; 8/15; ; 8/15; 8/15; 4/7
Draw; 3; 14/5; ; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; ; 5; 11/2; 5; 21/4; 4; 5; 5; 5; 5; 5; 11/2; 5; 5; 53/10; 19/4; 11/2; 53/10; 57/10; 21/5; 11/2; 5; ; 26/5; 26/5; 29/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-16 20:19:05 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 31/50; 4/7; 4/7; 8/15; ; 8/15; 8/15; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 3; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 5; 4; 5; 5; 24/5; 5; 5; 11/2; 5; 5; 21/4; 19/4; 11/2; 21/4; 28/5; 21/5; 11/2; 5; ; 26/5; 26/5; 29/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 00:17:43 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 61/100; 4/7; 4/7; 8/15; ; 4/7; 8/15; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 21/4; 19/4; 11/2; 21/4; 29/5; 21/5; 11/2; 5; ; 26/5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 04:18:34 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 61/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 21/4; 19/4; 11/2; 21/4; 29/5; 21/5; 11/2; 5; ; 26/5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 08:18:29 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 8/13; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 21/4; 19/4; 11/2; 21/4; 57/10; 21/5; 11/2; 5; ; 5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 12:18:54 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 8/13; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 37/13; 29/10; 14/5; 37/13; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 21/4; 19/4; 11/2; 21/4; 57/10; 21/5; 11/2; 5; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 16:19:00 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 63/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 14/5; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 5; 5; 11/2; 5; 21/4; 4; 21/4; 5; 24/5; 5; 5; 11/2; 5; 5; 11/2; 19/4; 11/2; 11/2; 57/10; 21/5; 11/2; 5; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-17 20:18:53 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 63/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 57/10; 21/5; 11/2; 5; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 00:18:31 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 31/50; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 28/5; 21/5; 11/2; 5; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 04:18:33 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 57/10; 21/5; 11/2; 5; ; 24/5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 08:18:46 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 57/10; 21/5; 11/2; 5; ; 24/5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 12:19:53 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 8/15; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 8/15; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 56/19; 29/10; 14/5; 56/19; 61/20; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 91/17; 19/4; 11/2; 91/17; 57/10; 21/5; 11/2; 5; ; 24/5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 16:19:36 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 29/5; 21/5; 11/2; 9/2; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-18 20:19:27 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 29/5; 21/5; 11/2; 9/2; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 00:18:40 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 56/19; 29/10; 14/5; 56/19; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 60/11; 19/4; 11/2; 60/11; 29/5; 21/5; 11/2; 9/2; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 04:18:39 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 27/5; 19/4; 11/2; 27/5; 29/5; 21/5; 11/2; 9/2; ; 5; 5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 08:18:35 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 61/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 5; 11/2; 5; 5; 91/17; 19/4; 11/2; 91/17; 29/5; 21/5; 11/2; 9/2; ; 26/5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 12:18:50 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/13; 8/15; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 63/100; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 3; 5/2; 14/5; 14/5; 27/10; 3; 59/20; 11/4; 3; 3; 56/19; 29/10; 14/5; 56/19; 3; 14/5; 37/13; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 4; 21/4; 5; 5; 5; 11/2; 11/2; 5; 5; 91/17; 19/4; 11/2; 91/17; 57/10; 21/5; 11/2; 9/2; ; 11/2; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 16:19:34 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 4/7; 6/10; 4/7; 4/7; 3/5; 4/7; 8/15; 8/15; 4/7; 4/7; 6/10; 4/7; 6/10; 4/7; 8/13; 5/9; 4/7; 4/7; 5/9; 8/13; 4/7; 4/7; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 14/5; 27/10; 14/5; 3; 29/10; 3; 3; 56/19; 29/10; 14/5; 56/19; 74/25; 3; 37/13; 14/5; ; 14/5; 14/5; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 5; 11/2; 21/4; 6; 5; 5; 60/11; 19/4; 11/2; 60/11; 59/10; 24/5; 11/2; 5; ; 11/2; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-19 20:19:16 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 4/7; 6/10; 4/7; 4/7; 3/5; 3/5; 8/15; 8/15; 4/7; 4/7; 6/10; 4/7; 6/10; 4/7; 8/13; 5/9; 4/7; 8/15; 5/9; 8/13; 4/7; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 14/5; 29/10; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 59/20; 29/10; 3; 3; 56/19; 29/10; 14/5; 56/19; 74/25; 3; 56/19; 14/5; ; 14/5; 3; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 5; 91/17; 19/4; 27/5; 91/17; 59/10; 24/5; 27/5; 5; ; 26/5; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-20 04:18:42 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 3/5; 8/13; 6/10; 4/7; 3/5; 3/5; 8/15; 8/15; 4/7; 4/7; 6/10; 4/7; 6/10; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 63/100; 4/7; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 29/10; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 59/20; 29/10; 3; 3; 29/10; 29/10; 14/5; 29/10; 3; 3; 56/19; 3; ; 14/5; 14/5; 3
Granada; 5; 19/4; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 11/2; 11/2; 21/4; 6; 5; 5; 91/17; 19/4; 27/5; 91/17; 11/2; 24/5; 27/5; 11/2; ; 26/5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-20 08:18:50 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 3/5; 8/13; 6/10; 4/7; 3/5; 4/7; 8/15; 8/15; 4/7; 4/7; 6/10; 4/7; 6/10; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 3/5; 4/7; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 29/10; 13/5; 3; 3; 31/10; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 29/10; 3; 3; 29/10; 3; 14/5; 29/10; 3; 3; 56/19; 3; ; 14/5; 14/5; 3
Granada; 5; 19/4; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 11/2; 11/2; 21/4; 6; 5; 5; 91/17; 21/4; 27/5; 91/17; 61/10; 24/5; 27/5; 11/2; ; 11/2; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-20 12:20:37 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 3/5; 8/13; 6/10; 4/7; 3/5; 3/5; 8/15; 8/15; 4/7; 4/7; 6/10; 4/7; 6/10; 4/7; 8/13; 4/7; 4/7; 8/15; 4/7; 3/5; 4/7; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 29/10; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 59/20; 29/10; 3; 3; 29/10; 3; 14/5; 29/10; 3; 3; 56/19; 3; ; 14/5; 14/5; 3
Granada; 5; 19/4; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 11/2; 11/2; 21/4; 6; 5; 5; 27/5; 21/4; 27/5; 27/5; 61/10; 5; 27/5; 11/2; ; 28/5; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-20 16:21:02 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 11/20; 4/7; 8/13; 6/10; 3/5; 8/13; 3/5; 8/15; 8/15; 4/7; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 10/17; 4/7; 8/15; 10/17; 3/5; 4/7; 6/11; 6/10; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 11/4; 14/5; 11/4; 59/20; 29/10; 14/5; 14/5; 56/19; 29/10; 14/5; 56/19; 3; 3; 56/19; 3; ; 14/5; 14/5; 3
Granada; 5; 5; 11/2; 5; 11/2; 5; 11/2; 5; 21/4; 5; 11/2; 11/2; 5; 6; 5; 11/2; 91/17; 21/4; 27/5; 91/17; 61/10; 5; 27/5; 11/2; ; 11/2; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-20 20:19:44 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 8/13; 8/13; 6/10; 3/5; 8/13; 8/13; 8/15; 4/7; 3/5; 8/13; 8/13; 3/5; 8/13; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 14/5; 11/4; 11/4; 3; 3; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 29/10; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 74/25; 14/5; 37/13; 14/5; ; 14/5; 14/5; 14/5
Granada; 5; 19/4; 11/2; 5; 11/2; 5; 21/4; 5; 5; 5; 5; 11/2; 21/4; 6; 5; 5; 21/4; 21/4; 5; 21/4; 27/5; 5; 5; 11/2; ; 26/5; 26/5; 11/2
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-21 00:19:11 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 6/10; 4/7; 3/5; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 63/100; 4/7; 3/5; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 14/5; 11/4; 3; 3; 3; 3; 14/5; 11/4; 14/5; 11/4; 57/20; 29/10; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 37/13; 14/5; ; 14/5; 14/5; 3
Granada; 5; 19/4; 11/2; 5; 5; 5; 21/4; 9/2; 5; 5; 5; 11/2; 21/4; 11/2; 5; 5; 21/4; 21/4; 5; 21/4; 11/2; 24/5; 5; 5; ; 5; 26/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-21 04:19:03 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 6/10; 4/7; 8/13; 4/7; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 31/50; 4/7; 3/5; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 14/5; 11/4; 3; 3; 3; 3; 14/5; 13/5; 14/5; 11/4; 57/20; 29/10; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 74/25; 14/5; 37/13; 14/5; ; 14/5; 14/5; 3
Granada; 5; 19/4; 11/2; 5; 5; 5; 21/4; 9/2; 5; 5; 5; 11/2; 21/4; 11/2; 5; 5; 21/4; 21/4; 5; 21/4; 29/5; 24/5; 5; 5; ; 26/5; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-21 08:19:23 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 4/7; 8/13; 13/20; 6/10; 3/5; 8/13; 8/13; 6/10; 4/7; 3/5; 8/13; 8/13; 3/5; 8/13; 8/13; 8/13; 10/17; 4/7; 4/7; 10/17; 16/25; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 14/5; 11/4; 11/4; 14/5; 3; 3; 14/5; 13/5; 11/4; 11/4; 57/20; 29/10; 14/5; 3; 37/13; 29/10; 14/5; 37/13; 59/20; 14/5; 37/13; 14/5; ; 14/5; 14/5; 14/5
Granada; 5; 5; 11/2; 5; 11/2; 5; 21/4; 9/2; 19/4; 5; 5; 11/2; 21/4; 11/2; 5; 5; 60/11; 21/4; 5; 60/11; 28/5; 24/5; 5; 11/2; ; 26/5; 27/5; 28/5
META; spain/la-liga-primera/espanyol-v-granada; 2017-01-21 12:21:03 GMT+2; 2017-01-21 12:00; e70300-dr003
Espanyol; 3/5; 8/13; 13/20; 8/13; 8/13; 8/13; 13/20; 6/10; 4/7; 8/13; 8/13; 8/13; 3/5; 13/20; 13/20; 8/13; 11/18; 8/13; 4/7; 11/18; 13/20; 7/11; 3/5; 8/13; ; 8/13; 8/13; 4/6
Draw; 14/5; 14/5; 11/4; 13/5; 11/4; 14/5; 29/10; 3; 14/5; 11/4; 14/5; 11/4; 57/20; 29/10; 14/5; 14/5; 37/13; 29/10; 14/5; 37/13; 59/20; 29/10; 37/13; 11/4; ; 11/4; 14/5; 14/5
Granada; 5; 5; 11/2; 9/2; 11/2; 5; 5; 9/2; 5; 19/4; 5; 11/2; 21/4; 11/2; 9/2; 5; 67/13; 21/4; 5; 67/13; 27/5; 19/4; 5; 5; ; 5; 26/5; 11/2
