META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-18 00:19:46 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 3/4; ; ; ; 8/11; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 11/4; ; ; ; 13/5; ; ; ; 11/4; 14/5; 27/10; 13/5; 14/5; 13/5; 27/10; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 15/4; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-22 12:19:05 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 3/4; ; ; ; 8/11; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 11/4; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; 45/17; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 15/4; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-22 16:19:15 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 8/11; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; 45/17; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-22 20:19:11 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 8/11; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; 45/17; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 00:19:00 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; ; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; 45/17; 14/5; ; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; ; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 04:18:44 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; 5/7; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; 45/17; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; 18/5; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 08:18:44 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 12:18:50 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 16:18:49 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-23 20:18:51 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-24 00:18:42 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-24 04:18:42 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-24 08:18:44 GMT+2; 2017-01-15 11:00; e70300-dr003
Valencia; 7/10; ; 4/5; 8/11; ; 7/10; 8/11; ; ; ; 3/4; ; ; ; 3/4; 8/11; 5/7; 3/4; 3/4; 8/11; ; 17/20; 8/11; 3/4; ; ; ; ; 
Draw; 11/4; ; 27/10; 14/5; ; 11/4; 29/10; ; ; ; 13/5; ; ; ; 11/4; 14/5; 45/17; 13/5; 14/5; 13/5; ; 14/5; 13/5; 13/5; ; ; ; ; 
Espanyol; 15/4; ; 7/2; 7/2; ; 15/4; 18/5; ; ; ; 10/3; ; ; ; 15/4; 4; 18/5; 15/4; 16/5; 7/2; ; 15/4; 3; 15/4; ; ; ; ; 
META; spain/la-liga-primera/valencia-v-espanyol; 2016-12-24 12:18:53 GMT+2; 2017-01-15 11:00; e70300-dr003
