META; english/premier-league/arsenal-v-man-city; 2017-03-04 22:16:51 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 67/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-23 14:15:54 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-23 18:16:07 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-23 22:15:50 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 02:16:04 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 06:15:46 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 27/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 10:15:49 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 14:16:08 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 18:16:17 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; ; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; ; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; ; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-24 22:16:17 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 02:16:07 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 06:15:57 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 10:16:10 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; 19/10; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; 13/5; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 14:15:47 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 18:16:21 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-25 22:15:46 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 02:15:49 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 5/4; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 06:15:49 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; ; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; ; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; ; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 10:15:50 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 6/5; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 23/10; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 14:15:57 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 11/8; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 4/3; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 23/12; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 12/5; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 18:16:10 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 21/10; 2; 21/10; 2; 2; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 37/19; 21/10; 2; 21/10; ; ; 19/10; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-26 22:15:54 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 13/10; 13/10; 13/10; 13/10; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 2; 37/19; 21/10; 2; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 02:16:05 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 2; 37/19; 21/10; 2; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 12/5; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 06:15:47 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 2; 37/19; 21/10; 2; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 12/5; 12/5; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 10:15:45 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 6/5; ; 5/4; 11/8; 5/4; 6/5; 5/4; 13/10; 13/10; 5/4; 133/100; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 2; 15/8; 21/10; 41/20; 2; 21/10; 2; 19/10; 15/8; ; 39/20; 11/5; ; 11/5; 39/19; 37/19; 21/10; 39/19; 85/40; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 68/25; 13/5; 5/2; 12/5; 5/2; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 14:15:57 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 12/5; 28/11; ; ; 5/2; 
META; english/premier-league/arsenal-v-man-city; 2017-03-27 18:15:49 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-27 22:15:51 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 5/2; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 02:16:04 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 06:15:46 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-28 10:15:47 GMT+2; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 5/4; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 13/10; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
