META; english/premier-league/tottenham-v-watford; 2017-03-19 22:16:23 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
META; english/premier-league/tottenham-v-watford; 2017-03-28 06:16:14 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; ; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-28 10:16:17 GMT+2; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; ; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-28 14:16:29 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-28 18:16:16 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-28 22:16:36 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 02:16:51 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 06:16:14 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; ; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; ; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 10:16:16 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 14:16:56 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 18:16:18 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-29 22:16:17 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 02:16:34 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; ; ; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; ; ; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 10; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 06:16:17 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; ; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; ; ; ; 9/2; ; ; ; 5; 94/19; 9/2; ; 94/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; ; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 10:16:18 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; ; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 19/4; ; ; 9/2; ; ; ; 5; 51/10; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; ; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 14:16:35 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; ; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 51/10; 9/2; ; 51/10; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; ; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 18:16:21 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 51/10; 9/2; ; 51/10; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-30 22:16:53 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 51/10; 9/2; ; 51/10; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 02:16:44 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; 96/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 06:16:21 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; 96/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 23/2; 10; ; 23/2; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 10:16:26 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; 96/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 14:17:08 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; 96/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 18:17:08 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 2/9; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; 96/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 12; ; ; ; 12; 47/4; 10; ; 47/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-03-31 22:17:08 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; ; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; ; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 47/4; 10; ; ; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-01 02:17:19 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; ; 7/25; ; ; ; ; ; 1/4; ; 
Draw; ; ; 4; ; ; 9/2; 5; 4; 19/4; ; ; 9/2; ; ; ; 5; 96/19; 9/2; ; ; 53/10; ; ; ; ; ; 23/10; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 11; ; ; 11; ; ; ; 12; 23/2; 10; ; ; 12; ; ; ; ; ; 4/11; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-01 06:17:47 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; ; ; ; 1/4; ; ; ; 1/4; ; 1/4; ; 4/17; 7/25; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; ; ; ; 5; ; ; ; 5; ; 9/2; ; 94/19; 53/10; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; ; ; ; 12; ; ; ; 12; ; 10; ; 45/4; 12; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-01 18:42:25 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 2/7; 3/13; 1/4; ; 4/17; 27/100; ; ; ; ; ; 1/4; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 9/2; ; ; ; 5; 5; 9/2; ; 94/19; 26/5; ; ; ; ; ; 5/2; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 12; ; ; 11; ; ; ; 14; 49/4; 10; ; 49/4; 27/2; ; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-01 22:41:35 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; ; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 5; ; ; ; 5; 63/13; 9/2; ; ; 26/5; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 12; ; ; 12; ; ; ; 14; 49/4; 10; ; ; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-02 02:41:44 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 5; ; ; ; 5; 63/13; 9/2; ; 63/13; 26/5; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 12; ; ; 12; ; ; ; 14; 49/4; 10; ; 49/4; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-02 06:41:30 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 5; ; ; ; 5; 63/13; 9/2; ; 63/13; 26/5; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 12; ; ; 12; ; ; ; 14; 49/4; 10; ; 49/4; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-02 10:41:51 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; ; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 27/100; ; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 5; ; ; ; 5; 63/13; 9/2; ; 63/13; 26/5; ; ; ; ; ; ; ; 
Watford; ; ; 11; ; ; 10; 14; 11; 12; ; ; 12; ; ; ; 14; 49/4; 10; ; 49/4; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-02 14:41:50 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; ; 2/9; 1/4; ; ; 1/4; 1/4; 1/4; 1/4; ; ; 1/4; ; ; ; 1/4; 4/17; 1/4; ; 4/17; 27/100; ; ; ; ; ; ; ; 
Draw; ; 5; 4; ; ; 9/2; 19/4; 4; 19/4; ; ; 5; ; ; ; 5; 63/13; 9/2; ; 63/13; 26/5; ; ; ; ; ; ; ; 
Watford; ; 12; 11; ; ; 10; 14; 11; 12; ; ; 12; ; ; ; 14; 49/4; 10; ; 49/4; 27/2; ; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-02 22:55:10 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 1/4; 1/4; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 2/7; 1/4; 1/4; 1/4; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 3/10; ; 1/4; ; 1/4; ; ; ; 
Draw; 9/2; 9/2; 4; 4; 9/2; 19/4; 19/4; 4; 19/4; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 5; 23/5; 9/2; 23/5; 23/5; 24/5; ; 19/4; ; 19/4; ; ; ; 
Watford; 11; 11; 11; 10; 11; 10; 12; 11; 9; 10; 10; 12; 12; 12; 9; 12; 21/2; 10; 11; 21/2; 12; ; 11; ; 11; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-03 02:54:37 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 1/4; 1/4; 1/4; 2/7; ; 2/7; 1/4; 3/10; 2/7; 1/4; 1/4; 1/4; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 3/10; ; 1/4; ; 1/4; ; ; ; 
Draw; 9/2; 9/2; 4; 4; 9/2; ; 9/2; 4; 19/4; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 23/5; 23/5; 24/5; ; 19/4; ; 19/4; ; ; ; 
Watford; 11; 11; 11; 10; 11; ; 12; 11; 9; 10; 10; 12; 12; 12; 9; 12; 21/2; 10; 11; 21/2; 12; ; 11; ; 11; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-03 06:54:34 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 1/4; 1/4; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 2/7; 1/4; 1/4; 1/4; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 3/10; ; 1/4; ; 1/4; ; ; ; 
Draw; 9/2; 9/2; 4; 4; 9/2; 19/4; 19/4; 4; 19/4; 9/2; 21/5; 4; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 23/5; 23/5; 24/5; ; 19/4; ; 19/4; ; ; ; 
Watford; 11; 11; 11; 10; 11; 10; 12; 11; 9; 10; 10; 12; 12; 12; 9; 12; 21/2; 10; 11; 21/2; 12; ; 11; ; 11; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-03 14:16:04 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 3/10; 2/7; 1/4; 3/10; 2/7; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 3/11; 1/4; 1/4; 3/11; 3/10; 3/10; 1/4; ; 1/4; ; ; ; 
Draw; 9/2; 17/4; 17/4; 4; 9/2; 19/4; 9/2; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 23/5; 23/5; 24/5; 9/2; 19/4; ; 19/4; ; ; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 10; 10; 10; 11; 12; 9; 12; 21/2; 10; 11; 21/2; 12; 9; 11; ; 11; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-03 18:16:20 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 2/7; 2/7; 1/4; 2/7; 30/100; 2/7; 1/4; 5/19; 1/4; 1/4; 29/100; 3/10; 1/4; ; 1/4; ; 1/4; ; 
Draw; 9/2; 17/4; 17/4; 4; 9/2; 19/4; 19/4; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 24/5; 9/2; 23/5; 24/5; 5; 9/2; 19/4; ; 19/4; ; 24/5; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 11; 9; 12; 23/2; 19/2; 11; 23/2; 12; 9; 11; ; 11; ; 52/5; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-03 22:16:13 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 1/4; 5/19; 1/4; 1/4; 29/100; 3/10; 1/4; 1/4; 1/4; ; 1/4; ; 
Draw; 9/2; 17/4; 9/2; 4; 9/2; 19/4; 19/4; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 24/5; 9/2; 9/2; 24/5; 9/2; 23/5; 24/5; 5; 9/2; 19/4; 9/2; 19/4; ; 24/5; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 11; 9; 12; 23/2; 19/2; 11; 23/2; 12; 9; 11; 10; 11; ; 52/5; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-04 02:16:09 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 1/4; 5/19; 1/4; 1/4; 29/100; 3/10; 1/4; 1/4; 1/4; ; 1/4; ; 
Draw; 9/2; 17/4; 9/2; 4; 9/2; 19/4; 19/4; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 24/5; 9/2; 9/2; 24/5; 9/2; 23/5; 24/5; 5; 9/2; 19/4; 9/2; 19/4; ; 24/5; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 11; 9; 12; 23/2; 19/2; 11; 23/2; 12; 9; 11; 10; 11; ; 52/5; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-04 06:15:50 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 1/4; 5/19; 1/4; 1/4; 29/100; 3/10; 1/4; 1/4; 1/4; ; ; ; 
Draw; 9/2; 17/4; 9/2; 4; 9/2; 19/4; 19/4; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 24/5; 9/2; 9/2; 24/5; 9/2; 23/5; 24/5; 5; 9/2; 19/4; 9/2; 19/4; ; ; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 11; 9; 12; 23/2; 19/2; 11; 23/2; 12; 9; 11; 10; 11; ; ; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-04 10:15:55 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 1/4; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 5/18; 5/19; 1/4; 5/18; 29/100; 3/10; 1/4; 1/4; 1/4; ; 1/4; ; 
Draw; 9/2; 17/4; 9/2; 4; 9/2; 19/4; 9/2; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 24/5; 9/2; 9/2; 50/11; 9/2; 23/5; 50/11; 5; 9/2; 19/4; 9/2; 19/4; ; 24/5; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 11; 9; 12; 10; 19/2; 11; 10; 12; 9; 11; 10; 11; ; 52/5; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-04 14:15:50 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
Tottenham; 1/4; 2/7; 2/7; 2/7; 2/7; 2/7; 2/7; 1/4; 3/10; 1/4; 1/4; 2/7; 1/4; 2/7; 30/100; 2/7; 3/11; 5/19; 1/4; 3/11; 29/100; 3/10; 1/4; 1/4; 1/4; ; 2/7; ; 
Draw; 9/2; 17/4; 17/4; 9/2; 9/2; 19/4; 19/4; 9/2; 19/4; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 23/5; 23/5; 5; 9/2; 19/4; 9/2; 19/4; ; 24/5; ; 
Watford; 11; 10; 10; 10; 11; 10; 12; 11; 10; 11; 10; 10; 11; 12; 9; 12; 41/4; 19/2; 11; 41/4; 12; 9; 11; 10; 11; ; 52/5; ; 
META; english/premier-league/tottenham-v-watford; 2017-04-04 18:16:22 GMT+3; 2017-04-08 12:30; Nothing; Xlenovo
