META; english/premier-league/leicester-v-stoke; 2017-03-07 02:17:03 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
META; english/premier-league/leicester-v-stoke; 2017-03-24 22:16:03 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 19/20; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 23/10
Stoke; 11/4; 29/10; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 3; 13/5
META; english/premier-league/leicester-v-stoke; 2017-03-25 02:15:50 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 1; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 9/4; 23/10
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 14/5; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 3; 13/5
META; english/premier-league/leicester-v-stoke; 2017-03-25 06:15:45 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 9/4; 23/10
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 3; 13/5
META; english/premier-league/leicester-v-stoke; 2017-03-25 10:15:51 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 23/10; 23/10
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 29/10; 3; 11/4; 3; ; ; 3; 13/5
META; english/premier-league/leicester-v-stoke; 2017-03-25 14:15:35 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 1; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 12/5; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 23/10
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 14/5; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 3; 13/5
META; english/premier-league/leicester-v-stoke; 2017-03-25 18:16:01 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 1; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 12/5; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 14/5; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 14/5; 
META; english/premier-league/leicester-v-stoke; 2017-03-25 22:15:36 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 1; 1; 19/20; 20/21; 1; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 12/5; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 14/5; 3; 14/5; 3; 3; 31/10; 29/10; 3; 11/4; 3; ; ; 14/5; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 02:15:38 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 12/5; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 29/10; 3; 14/5; 3; ; ; 14/5; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 06:15:39 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; ; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 39/40; 19/20; 1; 19/20; ; ; 20/21; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; ; 9/4; 9/4; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 23/10; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; ; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 29/10; 3; 14/5; 3; ; ; 14/5; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 10:15:40 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 56/19; 3; 14/5; 3; ; ; 14/5; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 14:15:45 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 18:15:49 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 5/2; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 31/10; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-26 22:15:42 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 1; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 14/5; 58/19; 14/5; 3; 58/19; 31/10; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-27 02:15:47 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 13/4; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-27 06:15:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 12/5; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 13/4; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-27 10:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 9/4; 9/4; 23/10; 12/5; 5/2; 5/2; 12/5; 40/17; 12/5; 12/5; 40/17; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 23/10; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 14/5; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 13/4; 56/19; 3; 14/5; 3; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-27 14:15:39 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 1
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 23/10; 12/5; ; ; 23/10; 
Stoke; 11/4; 14/5; 14/5; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 11/4; 31/10; ; ; 3; 
META; english/premier-league/leicester-v-stoke; 2017-03-27 18:15:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 23/10; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-27 22:15:38 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 02:15:42 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 06:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 20/21; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 23/10; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 10:15:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 19/20; 1; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 9/4; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 27/10; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 14:15:43 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 19/20; 20/21; 19/20; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 58/19; 14/5; 3; 58/19; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 18:15:32 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 20/21; 1; 1; 19/20; 1; 1; 1; 1; 19/20; 20/21; 1; 21/20; 28/29; 19/20; 1; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 11/5; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 14/5; 29/10; 14/5; 3; 3; 31/10; 11/4; 14/5; 3; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 31/10; 14/5; 3; 31/10; 63/20; 56/19; 31/10; 14/5; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-28 22:15:47 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 1; 19/20; 21/20; 1; 21/20; 1; 1; 1; 19/20; 1; 19/20; 21/20; 1; 1; 1; 19/20; 20/21; 1; 21/20; 24/23; 19/20; 21/20; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 49/20; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 5/2; 11/5; 49/20; 5/2; 5/2; 5/2; 27/11; 12/5; 12/5; 27/11; 5/2; 12/5; 12/5; 12/5; 12/5; ; ; 12/5; 5/2
Stoke; 11/4; 11/4; 29/10; 14/5; 11/4; 3; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 37/13; 63/20; 27/10; 31/10; 11/4; 31/10; ; ; 3; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-29 02:15:48 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 1; 19/20; 20/21; 1; 21/20; 24/23; 19/20; 21/20; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 11/4; 27/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 14/5; 29/10; 14/5; 3; 29/10; 63/20; 27/10; 31/10; 11/4; 31/10; ; ; 14/5; 3
META; english/premier-league/leicester-v-stoke; 2017-03-29 06:15:32 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 1; 19/20; 20/21; 1; 21/20; 24/23; 19/20; 21/20; 19/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; ; ; 23/10; 12/5
Stoke; 11/4; 11/4; 27/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 14/5; 29/10; 14/5; 3; 29/10; 63/20; 27/10; 31/10; 11/4; 31/10; ; ; 14/5; 3
META; english/premier-league/leicester-v-stoke; 2017-03-29 10:15:34 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 1; 19/20; 1; 1; 21/20; 24/23; 24/23; 21/20; 21/20; ; ; 1; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; ; ; 23/10; 12/5
Stoke; 11/4; 11/4; 27/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 63/20; 27/10; 29/10; 11/4; 29/10; ; ; 14/5; 3
META; english/premier-league/leicester-v-stoke; 2017-03-29 14:15:52 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 21/20; 19/20; 1; 21/20; 21/20; 24/23; 24/23; 21/20; 21/20; ; ; 21/20; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; ; ; 12/5; 12/5
Stoke; 11/4; 11/4; 27/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 63/20; 27/10; 29/10; 14/5; 29/10; ; ; 14/5; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-29 18:15:39 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 1; 21/20; 1; 1; 1; 19/20; 1; 1; 21/20; 21/20; 42/41; 21/20; 21/20; ; ; 21/20; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 27/11; 12/5; 12/5; 27/11; 5/2; 40/17; 27/11; 12/5; 5/2; ; ; 23/10; 12/5
Stoke; 11/4; 11/4; 27/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 63/20; 29/10; 56/19; 11/4; 3; ; ; 14/5; 14/5
META; english/premier-league/leicester-v-stoke; 2017-03-29 22:15:35 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Leicester; 1; 1; 21/20; 19/20; 1; 21/20; 1; 1; 21/20; 1; 19/20; 1; 1; 21/20; 21/20; 1; 1; 19/20; 1; 1; 21/20; 21/20; 42/41; 21/20; 21/20; ; ; 21/20; 21/20
Draw; 12/5; 12/5; 12/5; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 23/10; 5/2; 23/10; 12/5; 5/2; 23/10; 5/2; 27/11; 12/5; 12/5; 27/11; 5/2; 12/5; 27/11; 12/5; 5/2; ; ; 12/5; 12/5
