META; english/premier-league/liverpool-v-everton; 2017-03-04 22:16:46 GMT+2; 2017-04-01 12:30; Nothing; Xlenovo
META; english/premier-league/liverpool-v-everton; 2017-03-28 18:15:23 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 7/10; 8/13; 11/18; 3/5; 4/7; 8/13; 16/25; ; 3/5; 4/6; 3/5; ; ; 4/7; 8/13
Draw; 14/5; 3; 29/10; 14/5; 3; 3; 31/10; 13/5; 3; 14/5; 3; 3; 59/20; 16/5; 14/5; 29/10; 31/10; 29/10; 3; 58/19; 31/10; ; 41/13; 3; 41/13; ; ; 3; 3
Everton; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 4; 17/4; 9/2; 4; 9/2; 79/17; 17/4; 9/2; 9/2; 5; ; 9/2; 17/4; 9/2; ; ; 23/5; 23/5
META; english/premier-league/liverpool-v-everton; 2017-03-28 22:15:32 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 8/13; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 9/13; 11/17; 4/6; 11/17; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 29/10; 14/5; 11/4; 3; 3; 13/5; 3; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 3; 29/10; 3; 3; 31/10; 29/10; 31/10; 14/5; 31/10; ; ; 3; 3
Everton; 9/2; 15/4; 4; 4; 9/2; 17/4; 21/5; 4; 4; 4; 4; 4; 4; 4; 4; 4; 17/4; 17/4; 4; 17/4; 9/2; 39/10; 41/10; 17/4; 41/10; ; ; 21/5; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 02:15:33 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 9/13; 11/17; 4/6; 11/17; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 11/4; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 56/19; 29/10; 3; 56/19; 31/10; 29/10; 31/10; 14/5; 31/10; ; ; 14/5; 3
Everton; 9/2; 15/4; 4; 4; 9/2; 17/4; 21/5; 4; 4; 15/4; 4; 4; 4; 4; 4; 4; 21/5; 17/4; 4; 21/5; 9/2; 39/10; 41/10; 17/4; 41/10; ; ; 22/5; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 06:15:22 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 9/13; 11/17; 4/6; 11/17; ; ; 4/6; 4/6
Draw; 14/5; 14/5; 29/10; 14/5; 11/4; 3; 31/10; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 3; 29/10; 3; 3; 31/10; 29/10; 31/10; 14/5; 31/10; ; ; 14/5; 3
Everton; 9/2; 15/4; 4; 4; 9/2; 17/4; 22/5; 4; 4; 4; 4; 4; 4; 4; 4; 4; 17/4; 17/4; 4; 17/4; 9/2; 39/10; 41/10; 17/4; 41/10; ; ; 21/5; 22/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 10:15:23 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 3/5; 4/6; 4/6; 7/10; 9/13; 9/13; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 14/5; 29/10; 29/10; 14/5; 11/4; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 3; 29/10; 3; 3; 31/10; 29/10; 3; 14/5; 3; ; ; 14/5; 3
Everton; 9/2; 19/5; 4; 4; 9/2; 17/4; 22/5; 4; 4; 4; 4; 4; 4; 4; 4; 4; 17/4; 17/4; 4; 17/4; 9/2; 39/10; 4; 17/4; 4; ; ; 22/5; 22/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 14:15:34 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 13/20; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 13/20; 4/6; 4/6; 13/20; 4/6; 7/10; 4/6; 11/17; 3/5; 4/6; 11/17; 7/10; 9/13; 9/13; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 14/5; 29/10; 29/10; 14/5; 14/5; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 29/10; 3; 29/10; 3; 3; 31/10; 29/10; 3; 14/5; 3; ; ; 14/5; 3
Everton; 9/2; 19/5; 4; 4; 9/2; 17/4; 9/2; 4; 4; 4; 4; 4; 4; 9/2; 4; 4; 74/17; 17/4; 4; 74/17; 9/2; 39/10; 4; 9/2; 4; ; ; 9/2; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 18:15:29 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/13; 4/6; 13/20; 4/6; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 4/6; 4/6; 13/20; 4/6; 7/10; 4/6; 11/17; 3/5; 8/13; 11/17; 7/10; 4/6; 11/17; 4/6; 13/19; ; ; 4/6; 4/6
Draw; 14/5; 29/10; 29/10; 14/5; 14/5; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 3; 29/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 9/2; 19/5; 4; 4; 9/2; 17/4; 9/2; 4; 4; 4; 4; 4; 4; 9/2; 4; 4; 74/17; 17/4; 21/5; 74/17; 9/2; 9/2; 43/10; 9/2; 22/5; ; ; 21/5; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-29 22:15:22 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 13/18; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 14/5; 29/10; 29/10; 14/5; 29/10; 56/19; 29/10; 3; 56/19; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 4; 4; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 4; 9/2; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 19/5; 43/10; 17/4; 22/5; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 02:15:28 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 7/10; 13/18; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 29/10; 56/19; 29/10; 3; 56/19; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 4; 4; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 4; 9/2; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 19/5; 43/10; 17/4; 22/5; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 06:15:26 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; ; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 69/100; 13/18; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 14/5; 14/5; 3; 3; 3; 13/5; ; 14/5; 3; 14/5; 29/10; 3; 14/5; 29/10; 56/19; 29/10; 3; 56/19; 63/20; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 4; 4; 4; 4; 17/4; 21/5; 4; ; 15/4; 4; 4; 4; 9/2; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 19/5; 43/10; 17/4; 22/5; ; ; 4; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 10:15:24 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 4/6; 4/6; 3/5; 8/13; 4/6; 69/100; 5/7; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 14/5; 29/10; 3; 14/5; 29/10; 3; 29/10; 3; 3; 63/20; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 4; 19/5; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 17/4; 9/2; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 50/13; 43/10; 4; 22/5; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-03-30 14:15:36 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 7/10; 4/6; 8/11; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 8/11; 7/10; 7/10; 4/6; 3/5; 8/13; 4/6; 7/10; 5/7; 11/17; 7/10; 13/19; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 14/5; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 3; 29/10; 3; 3; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 17/4; 21/5; 4; 4; 15/4; 4; 4; 17/4; 4; 4; 4; 21/5; 17/4; 21/5; 21/5; 9/2; 50/13; 43/10; 4; 22/5; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-30 18:15:22 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 7/10; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 5/7; 4/6; 7/10; 7/10; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 3; 14/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 56/19; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 22/5; 4; 4; 4; 4; 4; 17/4; 4; 4; 4; 21/5; 4; 21/5; 21/5; 9/2; 50/13; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-30 22:15:38 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 13/20; 4/6; 8/11; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 7/10; 7/10; ; ; 4/6; 8/11
Draw; 14/5; 29/10; 3; 14/5; 3; 3; 3; 13/5; 3; 14/5; 3; 11/4; 29/10; 3; 14/5; 29/10; 3; 3; 3; 3; 31/10; 56/19; 3; 3; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 9/2; 4; 17/4; 17/4; 4; 4; 15/4; 4; 4; 17/4; 4; 4; 4; 21/5; 4; 21/5; 21/5; 9/2; 4; 21/5; 17/4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 02:15:29 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 4/6; 8/11; 8/11; 4/6; 4/6; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 15/4; 15/4; 4; 17/4; 4; 4; 4; 54/13; 4; 21/5; 54/13; 9/2; 4; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 06:15:24 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 4/6; 4/6; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 9/13; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 4/6; 8/11
Draw; 29/10; 3; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 11/4; 3
Everton; 17/4; 18/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 15/4; 15/4; 4; 17/4; 4; 4; 4; 41/10; 4; 21/5; 41/10; 9/2; 4; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 10:15:26 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 4/6; 8/11; 8/11; 7/10; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 8/11; 7/10; 9/13; 4/6; 4/6; 9/13; 7/10; 7/10; 4/6; 8/11; 7/10; ; ; 8/11; 8/11
Draw; 29/10; 29/10; 3; 13/5; 3; 3; 3; 13/5; 3; 14/5; 14/5; 11/4; 29/10; 3; 14/5; 14/5; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 4; 21/5; 4; 19/5; 4; 15/4; 4; 17/4; 4; 17/4; 4; 41/10; 4; 21/5; 41/10; 9/2; 4; 21/5; 4; 17/4; ; ; 7/2; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 14:15:38 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 3/4; 8/11; 4/6; 8/11; 7/10; 8/11; 8/11; 4/6; 7/10; 8/11; 4/6; 3/4; 8/11; 8/11; 4/6; 4/6; 4/6; 4/6; 71/100; 7/10; 4/6; 8/11; 7/10; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 3; 3; 3; 11/4; 3; 14/5; 3; 3; 29/10; 3; 3; 29/10; 3; 3; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; ; ; 3; 3
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 15/4; 17/4; 4; 4; 4; 54/13; 4; 21/5; 54/13; 43/10; 4; 21/5; 4; 17/4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 18:15:42 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 3/4; 8/11; 4/6; 7/10; 3/4; 4/6; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 8/11; 13/18; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 3; 3; 13/5; 3; 14/5; 3; 14/5; 3; 3; 3; 29/10; 29/10; 3; 3; 29/10; 3; 14/5; 3; 14/5; 31/10; ; ; 14/5; 3
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 4; 4; 4; 4; 4; 54/13; 4; 7/2; 54/13; 21/5; 17/4; 39/10; 4; 4; ; ; 4; 21/5
META; english/premier-league/liverpool-v-everton; 2017-03-31 22:15:39 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 8/11; 7/10; 8/11; 8/11; 4/6; 7/10; 8/11; 4/6; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 8/11; 13/18; ; ; 8/11; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 3; 3; 11/4; 3; 11/4; 3; 3; 3; 3; 3; 29/10; 29/10; 3; 3; 29/10; 3; 11/4; 3; 14/5; 31/10; ; ; 14/5; 14/5
Everton; 17/4; 18/5; 4; 4; 4; 4; 17/4; 4; 19/5; 4; 4; 4; 4; 9/2; 4; 4; 54/13; 4; 7/2; 54/13; 21/5; 4; 39/10; 4; 4; ; ; 21/5; 21/5
META; english/premier-league/liverpool-v-everton; 2017-04-01 02:16:05 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 8/11; 4/6; 7/10; 7/10; 4/6; 8/11; 8/11; 7/10; 9/13; 4/6; 4/6; 9/13; 37/50; 5/7; 9/13; 7/10; 13/18; ; 4/6; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 14/5; 3; 11/4; 3; 14/5; 3; 3; 3; 3; 3; 29/10; 29/10; 29/10; 14/5; 29/10; 3; 37/13; 37/13; 14/5; 29/10; ; 14/5; 14/5; 14/5
Everton; 17/4; 4; 4; 4; 4; 17/4; 17/4; 4; 19/5; 4; 4; 4; 4; 9/2; 4; 4; 17/4; 17/4; 21/5; 17/4; 21/5; 4; 17/4; 17/4; 74/17; ; 21/5; 21/5; 22/5
META; english/premier-league/liverpool-v-everton; 2017-04-01 06:16:16 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 7/10; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; ; 4/6; 8/11; 8/11; 4/6; 8/11; 8/11; 7/10; 9/13; 4/6; 4/6; 5/7; 37/50; 5/7; 9/13; 7/10; 13/18; ; ; 4/6; 8/11
Draw; 29/10; 29/10; 3; 14/5; 14/5; 14/5; 3; 11/4; ; 11/4; 14/5; 3; 3; 3; 3; 29/10; 29/10; 29/10; 14/5; 37/13; 3; 37/13; 37/13; 14/5; 29/10; ; ; 14/5; 14/5
Everton; 17/4; 4; 4; 4; 4; 17/4; 17/4; 4; ; 4; 4; 4; 4; 9/2; 4; 4; 43/10; 17/4; 21/5; 77/19; 21/5; 4; 17/4; 17/4; 74/17; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-04-01 10:16:13 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 8/11; 8/11; 8/11; 8/11; 7/10; 7/10; 8/11; 8/11; 7/10; 7/10; 8/11; 7/10; 8/11; 8/11; 8/11; 9/13; 4/6; 4/6; 9/13; 37/50; 13/18; 9/13; 8/11; 13/18; ; ; 8/11; 8/11
Draw; 29/10; 29/10; 3; 14/5; 3; 14/5; 3; 11/4; 3; 13/5; 3; 3; 14/5; 29/10; 3; 29/10; 37/13; 29/10; 14/5; 37/13; 3; 14/5; 37/13; 14/5; 29/10; ; ; 14/5; 14/5
Everton; 17/4; 19/5; 4; 4; 4; 17/4; 21/5; 4; 19/5; 4; 4; 4; 17/4; 9/2; 4; 4; 17/4; 17/4; 21/5; 17/4; 21/5; 4; 17/4; 4; 74/17; ; ; 21/5; 9/2
META; english/premier-league/liverpool-v-everton; 2017-04-01 14:16:18 GMT+3; 2017-04-01 12:30; Nothing; Xlenovo
Liverpool; 8/11; 8/11; 8/11; 8/11; 3/4; 7/10; 8/11; 3/4; 8/11; ; 4/6; 8/11; 7/10; 3/4; ; 8/11; 9/13; 13/18; 4/6; 9/13; 77/100; 14/19; 9/13; 8/11; 13/18; ; ; 4/6; 8/11
Draw; 14/5; 14/5; 29/10; 14/5; 11/4; 14/5; 29/10; 13/5; 3; ; 3; 14/5; 11/4; 14/5; ; 45/17; 14/5; 27/10; 14/5; 14/5; 14/5; 13/5; 37/13; 11/4; 29/10; ; ; 14/5; 11/4
Everton; 9/2; 4; 9/2; 4; 21/5; 17/4; 17/4; 4; 4; ; 17/4; 4; 17/4; 9/2; ; 49/10; 22/5; 9/2; 21/5; 22/5; 43/10; 21/5; 17/4; 17/4; 74/17; ; ; 22/5; 22/5
