META; english/premier-league/burnley-v-tottenham; 2017-03-04 22:16:53 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 02:15:36 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 3; 14/5; 27/10; 3; 59/20; 3; 3; 14/5; 56/19; 3; 3; 56/19; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 06:15:27 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 11/18; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 3; 14/5; 27/10; 3; 59/20; 3; 3; 14/5; 29/10; 3; 3; 56/19; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 23/5; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 10:15:28 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 3; 14/5; 27/10; 3; 59/20; 3; 3; 14/5; 56/19; 3; 3; 56/19; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 14:15:39 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 3; 14/5; 27/10; 3; 59/20; 3; 3; 29/10; 56/19; 3; 3; 56/19; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 18:15:46 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; ; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 3; 14/5; 27/10; 3; 59/20; 3; 3; 14/5; 56/19; 3; 3; ; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 470/100; 21/4; 9/2; 9/2; 9/2; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; ; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-24 22:15:47 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 14/5; 29/10; 3; 3; 29/10; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 460/100; 21/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-25 02:15:41 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 14/5; 29/10; 3; 3; 29/10; 63/20; 3; 3; 11/4; 3; ; ; 27/10; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 460/100; 21/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 21/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-25 06:15:35 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 14/5; 29/10; 3; 3; 29/10; 63/20; 3; 3; 11/4; 3; ; ; 27/10; 3
Burnley; 5; 9/2; 9/2; 9/2; 5; 460/100; 21/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 21/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-25 10:15:42 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 33/50; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 3; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 14/5; 29/10; 3; 3; 29/10; 63/20; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 19/4; 9/2; 5; 460/100; 21/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 23/5; 9/2; 9/2; 23/5; 24/5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-25 14:15:28 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 8/13; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 4/7
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 3
Burnley; 5; 9/2; 19/4; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-25 18:15:46 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 3; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-25 22:15:28 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 02:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 14/5; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 06:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; ; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; ; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; ; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 41/10; 9/2; 9/2; 9/2; ; ; 22/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 10:15:32 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 22/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 14:15:35 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 8/13; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 3; 
Burnley; 5; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 18:15:38 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 8/13; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 8/13; 
Draw; 13/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 5; 9/2; 19/4; 9/2; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-26 22:15:30 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 13/20; 13/20; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 4/7; 11/18; 13/20; 11/17; 3/5; 6/10; 3/5; ; ; 8/13; 
Draw; 13/5; 29/10; 14/5; 3; 11/4; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 37/13; 3; 3; 37/13; 31/10; 3; 3; 11/4; 3; ; ; 14/5; 
Burnley; 11/2; 9/2; 9/2; 9/2; 5; 460/100; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 41/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 02:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/7; 4/7; 8/13; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 8/13; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 3; 29/10; 29/10; 3; 3; 29/10; 31/10; 29/10; 3; 11/4; 3; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 43/10; 9/2; 17/4; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 06:15:27 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 8/13; 4/7; 4/7; 8/13; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 11/4; 59/20; 3; 14/5; 29/10; 29/10; 3; 3; 29/10; 31/10; 29/10; 3; 11/4; 3; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 43/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 10:15:25 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 8/13; 4/7; 4/7; 8/13; 13/20; 11/17; 3/5; 8/13; 3/5; ; ; 4/7; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 59/20; 3; 14/5; 29/10; 29/10; 3; 3; 29/10; 31/10; 29/10; 3; 11/4; 3; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 43/10; 9/2; 9/2; 9/2; ; ; 23/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 14:15:28 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 4/6; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 13/20; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 11/17; 11/17; 8/13; 11/17; ; ; 4/7; 
Draw; 11/4; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 11/4; 37/13; ; ; 14/5; 
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 43/10; 9/2; 9/2; 9/2; ; ; 24/5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-27 18:15:26 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 3/5; 8/13; 13/20; 6/10; 4/6; 13/20; 13/20; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 13/20; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 11/17; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 14/5; 29/10; 14/5; 3; 11/4; 3; 29/10; 29/10; 3; 14/5; 27/10; 11/4; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 47/10; 9/2; 9/2; 47/10; 5; 43/10; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-27 22:15:26 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 8/13; 8/13; 13/20; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 3/5; 8/13; 8/13; 8/13; 10/17; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 14/5; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 49/10; 9/2; 9/2; 24/5; 5; 49/11; 9/2; 9/2; 9/2; ; ; 5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 02:15:33 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 3/5; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 19/4; 5; 49/11; 9/2; 9/2; 9/2; ; ; 24/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 06:15:25 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 8/13; 6/10; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 19/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 19/4; 5; 49/11; 9/2; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 10:15:27 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 3/5; 13/20; 8/13; 8/13; 8/13; 8/13; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 5/8; 11/17; 8/13; 11/17; ; ; 4/7; 8/13
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 27/10; 14/5; 57/20; 3; 14/5; 29/10; 29/10; 3; 14/5; 29/10; 31/10; 29/10; 37/13; 3; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 19/4; 9/2; 9/2; 19/4; 5; 49/11; 9/2; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 14:15:35 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; 8/13; 11/18; 4/7; 8/13; 11/18; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 
Draw; 3; 29/10; 14/5; 3; 3; 3; 31/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 3; 14/5; 3; 29/10; 3; 14/5; 29/10; 31/10; 56/19; 37/13; 3; 37/13; ; ; 14/5; 
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 24/5; 5; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 5; 
META; english/premier-league/burnley-v-tottenham; 2017-03-28 18:15:25 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 4/7; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 3; 29/10; 14/5; 3; 3; 3; 29/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 3; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 9/2; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-28 22:15:35 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 8/13; 4/6
