META; english/premier-league/hull-v-west-ham; 2017-03-05 22:16:37 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-28 22:15:42 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 2; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 02:15:43 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 2; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 06:15:29 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 7/5; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 2; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 10:15:31 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 29/20; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 2; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 14:15:48 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 24/17; 16/11; 6/4; 16/11; ; ; 6/4; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 19/10; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 2; 39/19; 2; 39/19; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 9/4; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 18:15:37 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 29/20; 6/4; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 7/5; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 21/10; 2; 15/8; 2; 2; 2; 2; 21/10; 21/10; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 9/4; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-29 22:15:32 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 7/5; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 19/10; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 21/10; 39/19; 2; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 11/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 02:15:38 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 7/5; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; 2; 2; 19/10; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 21/10; 39/19; 2; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 11/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 06:15:34 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; 7/5; 29/20; 7/5; 7/5; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 7/5; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 9/5; 2; 41/20; 2; 9/5; ; 2; 19/10; 19/10; 39/20; 21/10; 2; 15/8; 39/19; 2; 2; 39/19; 21/10; 21/10; 39/19; 2; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; ; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 11/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 10:15:33 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 6/4; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 6/4; 17/12; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 19/10; 9/5; 2; 41/20; 2; 9/5; 2; 2; 19/10; 2; 39/20; 2; 2; 15/8; 2; 2; 2; 2; 21/10; 39/19; 39/19; 15/8; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 9/4; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 14:15:47 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 7/5; 6/4; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 77/50; 17/12; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 19/10; 15/8; 2; 41/20; 2; 9/5; 2; 2; 19/10; 19/10; 39/20; 2; 2; 15/8; 2; 2; 2; 2; 41/20; 39/19; 39/19; 15/8; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 47/20; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 11/5; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 12/5; 23/10; 23/10; 9/4; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 18:15:30 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 23/17; 7/5; 6/4; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 15/8; 37/19; 2; 2; 37/19; 41/20; 39/19; 39/19; 15/8; 21/10; ; ; 19/10; 2
Draw; 23/10; 23/10; 49/20; 12/5; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 12/5; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-30 22:15:50 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 7/5; 29/20; 29/20; 6/4; 6/4; 16/11; 23/17; 7/5; 16/11; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 15/8; 2; 19/10; 19/10; 19/10; 21/10; 19/10; 15/8; 2; 2; 2; 2; 41/20; 39/19; 39/19; 15/8; 21/10; ; ; 19/10; 21/10
Draw; 23/10; 12/5; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 02:15:42 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 21/10; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 21/10
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 06:15:32 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 16/11; 7/5; 7/5; 16/11; 77/50; 13/9; 10/7; 6/4; 22/15; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 23/10; 12/5; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 10:15:35 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; ; 29/20; 6/4; 16/11; 16/11; 7/5; 7/5; 16/11; 77/50; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; ; 2; 2; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; ; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 14:15:53 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 29/20; 29/20; 29/20; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 2; 2; 41/20; 2; 9/5; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 2; 52/25; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 12/5; 5/2; 23/10; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 40/17; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 18:15:53 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 29/20; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 29/20; 6/4; 16/11; 16/11; 7/5; 7/5; 16/11; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 21/10; 19/10; 39/20; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 2; 52/25; 39/19; 39/19; 2; 21/10; ; ; 2; 2
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 22:15:53 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 16/11; 6/4; 7/5; 6/4; 6/4; 151/100; 13/9; 6/4; 6/4; 23/15; ; ; 7/5; 6/4
West Ham; 2; 19/10; 19/10; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 2; 52/25; 2; 2; 2; 39/19; ; ; 19/10; 2
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 12/5; 11/5; 23/10; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 121/50; 40/17; 9/4; 23/10; 30/13; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 02:16:18 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 29/20; 31/20; 6/4; 6/4; 8/5; 16/11; 6/4; 7/5; 6/4; 6/4; 151/100; 13/9; 6/4; 6/4; 23/15; ; 6/4; 6/4; 6/4
West Ham; 2; 19/10; 19/10; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 15/8; 2; 19/10; 2; 37/19; 2; 2; 37/19; 52/25; 2; 2; 2; 39/19; ; 19/10; 19/10; 2
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 12/5; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 121/50; 40/17; 9/4; 23/10; 30/13; ; 23/10; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 06:16:26 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 31/20; 6/4; 7/5; ; 7/5; 29/20; 31/20; 6/4; 6/4; 8/5; 16/11; 6/4; 7/5; 6/4; 6/4; 151/100; 13/9; 6/4; 6/4; 23/15; ; ; 6/4; 6/4
West Ham; 2; 19/10; 19/10; 2; 2; 19/10; 2; 19/10; ; 19/10; 2; 2; 15/8; 2; 19/10; 2; 37/19; 2; 2; 37/19; 52/25; 2; 2; 2; 39/19; ; ; 19/10; 19/10
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; ; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 121/50; 40/17; 9/4; 23/10; 30/13; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 10:16:24 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 11/8; 5/4; 27/20; 6/4; 13/10; 11/8; 7/5; 7/5; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 11/8; 23/17; 13/10; 27/20; 23/17; 7/5; 9/7; 23/17; 11/8; 7/5; ; ; 27/20; 7/5
West Ham; 11/5; 21/10; 43/20; 2; 9/4; 21/10; 11/5; 19/10; 11/5; 21/10; 11/5; 21/10; 21/10; 23/10; 12/5; 2; 28/13; 11/5; 21/10; 28/13; 11/5; 9/4; 28/13; 21/10; 11/5; ; ; 11/5; 9/4
Draw; 12/5; 23/10; 5/2; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 40/17; 49/20; 40/17; 40/17; 23/10; 12/5; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 14:16:31 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Hull; 7/5; 13/10; 7/5; 11/8; 13/10; 11/8; 7/5; 13/10; 13/10; 11/8; 27/20; 13/10; 27/20; 7/5; 11/8; 7/5; 23/17; 23/17; 27/20; 23/17; 7/5; 4/3; 23/17; 11/8; 7/5; ; ; 27/20; 7/5
West Ham; 11/5; 21/10; 43/20; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 21/10; 11/5; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 28/13; 11/5; 11/5; ; ; 21/10; 11/5
Draw; 12/5; 23/10; 49/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 9/4; 23/10; 5/2; 12/5; 23/10; 12/5; 12/5; 40/17; 23/10; 23/10; 40/17; 49/20; 40/17; 40/17; 23/10; 12/5; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 18:41:02 GMT+3; 2017-04-01 15:00; In Play; Xlenovo
Draw; 5/6; 4/9; ; 4/9; 9/4; 12/25; 11/20; 4/9; ; 4/9; ; 21/10; 8/15; ; ; ; ; 1/2; ; ; ; ; ; 12/5; ; ; 5/2; 23/10; 4/7
West Ham; 10/3; 5; ; 9/2; 2; 9/2; 4; 9/2; ; 9/2; ; 2; 9/2; ; ; ; ; 19/4; ; ; ; ; ; 6/10; ; ; 4/7; 2; 21/5
Hull; 13/5; 4; ; 4; 6/4; 19/5; 18/5; 4; ; 15/4; ; 13/10; 7/2; ; ; ; ; 17/5; ; ; ; ; ; 6; ; ; 32/5; 11/8; 7/2
