META; english/premier-league/arsenal-v-leicester; 2017-02-20 18:16:55 GMT+2; 2017-03-11 15:00; Nothing; Xlenovo
Arsenal; ; ; 2/7; ; ; ; ; 4/11; 1/3; ; ; ; ; ; ; ; ; 4/11; ; ; 7/20; ; ; ; ; ; ; 
Leicester; 5; 4; 9/2; 9/2; 9/2; 17/4; 19/4; 4; 17/4; 9/2; 9/2; 4; 9/2; 5; 17/4; 9/2; 79/17; 9/2; 9/2; 79/17; 47/10; 43/10; 9/2; 9/2; 9/2; ; 23/5; ; 5
META; english/premier-league/arsenal-v-leicester; 2017-04-24 10:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 4/7; 3/5; 4/7; 8/15; 4/7; 3/5; 4/7; 4/7; 4/7; 11/20; 8/15; 4/7; 4/7; 4/7; 3/5; 8/13; 4/7; 1/2; 4/7; 4/7; 3/5; 7/12; 4/7; 4/7; 4/7; ; 8/15; ; 4/7
Draw; 7/2; 10/3; 10/3; 17/5; 7/2; 10/3; 7/2; 7/2; 7/2; 16/5; 10/3; 10/3; 10/3; 10/3; 16/5; 10/3; 17/5; 7/2; 7/2; 17/5; 18/5; 57/17; 7/2; 16/5; 7/2; ; 10/3; ; 7/2
Leicester; 5; 4; 17/4; 9/2; 9/2; 17/4; 19/4; 4; 17/4; 9/2; 9/2; 4; 9/2; 24/5; 17/4; 41/10; 47/10; 9/2; 9/2; 47/10; 47/10; 43/10; 9/2; 9/2; 9/2; ; 23/5; ; 5
META; english/premier-league/arsenal-v-leicester; 2017-04-24 14:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 8/13; 3/5; 13/20; 4/7; 4/7; 13/20; 8/13; 4/7; 8/13; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 11/18; 10/17; 4/7; 4/7; 10/17; 3/5; 5/8; 4/7; 8/13; 4/7; ; ; ; 4/7
Draw; 10/3; 10/3; 17/5; 16/5; 7/2; 33/10; 7/2; 7/2; 10/3; 10/3; 16/5; 16/5; 10/3; 16/5; 7/2; 10/3; 57/17; 3; 7/2; 57/17; 18/5; 33/10; 7/2; 16/5; 7/2; ; ; ; 10/3
Leicester; 19/4; 4; 4; 9/2; 9/2; 4; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 9/2; 49/11; 9/2; 9/2; 49/11; 47/10; 39/10; 9/2; 17/4; 9/2; ; ; ; 22/5
META; english/premier-league/arsenal-v-leicester; 2017-04-24 18:15:17 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 3/5; 11/18; 4/7; 4/7; 11/18; 63/100; 8/13; 10/17; 8/13; 11/18; ; ; 4/7; 4/7
Draw; 10/3; 10/3; 17/5; 16/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 16/5; 7/2; 16/5; 33/10; 3; 10/3; 33/10; 7/2; 38/11; 17/5; 16/5; 7/2; ; ; 3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 9/2; 49/11; 9/2; 22/5; 49/11; 23/5; 4; 22/5; 17/4; 9/2; ; ; 22/5; 22/5
META; english/premier-league/arsenal-v-leicester; 2017-04-24 22:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 13/20; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 13/20; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 61/100; 8/13; 10/17; 8/13; 11/18; ; ; 4/7; 4/7
Draw; 10/3; 10/3; 17/5; 16/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 16/5; 57/17; 3; 10/3; 57/17; 18/5; 38/11; 17/5; 16/5; 7/2; ; ; 10/3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 9/2; 49/11; 9/2; 22/5; 49/11; 47/10; 4; 22/5; 17/4; 9/2; ; ; 22/5; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 02:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 8/13; 4/7; 8/13; 8/13; 13/20; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 13/20; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 61/100; 8/13; 10/17; 8/13; 11/18; ; 4/7; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 10/3; 57/17; 10/3; 10/3; 57/17; 18/5; 38/11; 17/5; 16/5; 7/2; ; 10/3; 3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 24/5; 17/4; 9/2; 49/11; 9/2; 22/5; 49/11; 47/10; 4; 22/5; 17/4; 9/2; ; 9/2; 21/5; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 06:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 8/13; 4/7; 8/13; 8/13; 13/20; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 13/20; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 61/100; 8/13; 10/17; 8/13; 11/18; ; 4/7; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 10/3; 57/17; 10/3; 10/3; 57/17; 18/5; 38/11; 17/5; 16/5; 7/2; ; 10/3; 10/3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 24/5; 17/4; 9/2; 49/11; 9/2; 22/5; 49/11; 47/10; 4; 22/5; 17/4; 9/2; ; 9/2; 22/5; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 10:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 13/20; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 61/100; 11/18; 10/17; 8/13; 11/18; ; ; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 10/3; 57/17; 10/3; 10/3; 57/17; 18/5; 17/5; 17/5; 16/5; 7/2; ; ; 10/3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 17/4; 4; 4; 9/2; 17/4; 4; 17/4; 24/5; 17/4; 9/2; 49/11; 9/2; 22/5; 49/11; 47/10; 41/10; 22/5; 17/4; 9/2; ; ; 9/2; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 14:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 6/10; 4/7; 8/13; 8/13; 3/5; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 61/100; 11/18; 10/17; 6/10; 11/18; ; 4/7; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 10/3; 57/17; 10/3; 10/3; 57/17; 18/5; 17/5; 17/5; 16/5; 7/2; ; 3; 10/3; 7/2
Leicester; 19/4; 19/5; 17/4; 9/2; 9/2; 9/2; 9/2; 4; 4; 9/2; 17/4; 4; 17/4; 24/5; 17/4; 9/2; 9/2; 9/2; 22/5; 9/2; 47/10; 41/10; 22/5; 17/4; 9/2; ; 22/5; 22/5; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 18:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 6/10; 4/7; 8/13; 8/13; 3/5; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 8/13; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 8/13; 11/18; 10/17; 6/10; 11/18; ; ; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 10/3; 7/2; 10/3; 33/10; 10/3; 10/3; 33/10; 71/20; 13/4; 17/5; 16/5; 7/2; ; ; 3; 10/3
Leicester; 19/4; 19/5; 9/2; 9/2; 9/2; 9/2; 9/2; 4; 4; 9/2; 17/4; 4; 17/4; 5; 17/4; 9/2; 9/2; 9/2; 22/5; 9/2; 47/10; 22/5; 22/5; 17/4; 9/2; ; ; 9/2; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-25 22:15:14 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 8/13; 6/10; 4/7; 8/13; 8/13; 3/5; 3/5; 8/13; 8/15; 4/7; 8/13; 3/5; 6/10; 8/13; 3/5; 10/17; 4/7; 4/7; 10/17; 8/13; 11/18; 10/17; 6/10; 8/13; ; ; 4/7; 4/7
Draw; 7/2; 10/3; 17/5; 16/5; 7/2; 10/3; 7/2; 7/2; 10/3; 10/3; 16/5; 10/3; 10/3; 16/5; 7/2; 10/3; 33/10; 10/3; 10/3; 33/10; 71/20; 13/4; 57/17; 16/5; 38/11; ; ; 10/3; 10/3
Leicester; 19/4; 19/5; 9/2; 9/2; 9/2; 9/2; 9/2; 4; 4; 9/2; 17/4; 9/2; 17/4; 24/5; 17/4; 9/2; 50/11; 9/2; 22/5; 50/11; 47/10; 22/5; 22/5; 17/4; 9/2; ; ; 23/5; 9/2
META; english/premier-league/arsenal-v-leicester; 2017-04-26 02:15:12 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 4/7; 4/7; 4/7; 8/13; 8/13; 4/7; 3/5; 4/7; 8/15; 8/15; 8/13; 4/7; 6/10; 8/13; 3/5; 4/7; 4/7; 4/7; 4/7; 8/13; 11/18; 10/17; 6/10; 8/13; ; ; 4/7; 4/7
Draw; 7/2; 16/5; 17/5; 16/5; 7/2; 10/3; 7/2; 7/2; 7/2; 10/3; 10/3; 10/3; 10/3; 10/3; 7/2; 10/3; 57/17; 10/3; 10/3; 57/17; 71/20; 13/4; 57/17; 16/5; 38/11; ; ; 10/3; 10/3
Leicester; 19/4; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 9/2; 9/2; 9/2; 5; 17/4; 9/2; 79/17; 9/2; 22/5; 79/17; 47/10; 22/5; 22/5; 17/4; 9/2; ; ; 23/5; 23/5
META; english/premier-league/arsenal-v-leicester; 2017-04-26 06:15:12 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 3/5; 3/5; 4/7; 4/7; 8/13; 4/7; 4/7; 3/5; 4/7; 8/15; 8/15; 6/10; 4/7; 4/7; 8/13; 3/5; 5/9; 4/7; 8/15; 5/9; 8/13; 7/12; 6/11; 6/10; 7/12; ; ; 4/7; 4/7
Draw; 7/2; 16/5; 17/5; 16/5; 7/2; 10/3; 7/2; 7/2; 7/2; 10/3; 10/3; 10/3; 10/3; 10/3; 7/2; 10/3; 17/5; 10/3; 10/3; 17/5; 71/20; 38/11; 17/5; 16/5; 7/2; ; ; 10/3; 7/2
Leicester; 19/4; 4; 9/2; 9/2; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 9/2; 9/2; 9/2; 5; 17/4; 9/2; 19/4; 9/2; 24/5; 19/4; 47/10; 22/5; 24/5; 17/4; 49/10; ; ; 23/5; 24/5
META; english/premier-league/arsenal-v-leicester; 2017-04-26 10:15:11 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 8/15; 8/15; 8/15; 4/7; 4/7; 4/7; 11/20; 3/5; 8/15; 8/15; 8/15; 11/20; 8/15; 4/7; 11/20; 8/15; 8/15; 4/7; 8/15; ; 14/25; 6/11; 6/11; 8/15; 7/12; ; ; 8/15; 4/7
Draw; 15/4; 7/2; 18/5; 16/5; 7/2; 10/3; 7/2; 7/2; 7/2; 10/3; 10/3; 10/3; 7/2; 18/5; 7/2; 10/3; 7/2; 10/3; 10/3; ; 73/20; 7/2; 17/5; 7/2; 7/2; ; ; 7/2; 7/2
Leicester; 5; 9/2; 5; 9/2; 5; 9/2; 21/4; 4; 9/2; 17/4; 9/2; 5; 19/4; 5; 5; 5; 67/13; 9/2; 24/5; ; 53/10; 47/10; 24/5; 9/2; 49/10; ; ; 5; 26/5
META; english/premier-league/arsenal-v-leicester; 2017-04-26 14:15:12 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 11/20; 8/15; 8/15; 4/7; 4/7; 4/7; 8/15; 11/20; 8/15; 1/2; 8/15; 4/7; 8/15; 4/7; 11/20; 8/15; 5/9; 6/11; 8/15; 8/15; 14/25; 6/11; 8/15; 8/15; 6/11; ; 8/15; 8/15; 4/7
Draw; 18/5; 7/2; 18/5; 16/5; 7/2; 10/3; 18/5; 7/2; 7/2; 17/5; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 18/5; 7/2; 7/2; 39/11; 37/10; 7/2; 7/2; 7/2; 39/11; ; 7/2; 7/2; 7/2
Leicester; 5; 9/2; 5; 9/2; 5; 9/2; 21/4; 9/2; 19/4; 5; 5; 9/2; 19/4; 5; 5; 24/5; 23/5; 9/2; 5; 49/10; 51/10; 47/10; 51/10; 9/2; 21/4; ; 24/5; 5; 5
META; english/premier-league/arsenal-v-leicester; 2017-04-26 18:15:11 GMT+3; 2017-04-26 19:45; Nothing; Xlenovo
Arsenal; 8/15; 8/15; 1/2; 8/15; 4/7; 11/20; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 8/15; 4/7; 8/15; 8/15; 8/15; 1/2; 8/15; ; 27/50; 8/15; 8/15; 8/15; 6/11; ; ; 8/15; 8/15
Draw; 15/4; 7/2; 18/5; 16/5; 7/2; 19/5; 18/5; 7/2; 7/2; 17/5; 7/2; 7/2; 7/2; 18/5; 15/4; 15/4; 19/5; 15/4; 7/2; ; 39/10; 18/5; 37/10; 15/4; 15/4; ; ; 7/2; 7/2
Leicester; 5; 9/2; 5; 5; 5; 9/2; 11/2; 19/4; 19/4; 5; 5; 5; 19/4; 5; 5; 5; 23/5; 19/4; 24/5; ; 5; 24/5; 24/5; 17/4; 49/10; ; ; 26/5; 26/5
META; english/premier-league/arsenal-v-leicester; 2017-04-26 22:15:12 GMT+3; 2017-04-26 19:45; In Play; Xlenovo
Arsenal; 4/9; 1/2; 8/15; 4/7; 4/9; 8/15; 8/15; 4/7; ; 1/2; 1/2; 4/9; 8/15; 4/9; ; ; 2/5; 6/11; ; 2/5; ; ; ; 1/2; 3/7; ; 1/2; 8/15; 8/15
Draw; 3; 3; 3; 3; 4; 16/5; 29/10; 11/4; ; 16/5; 14/5; 10/3; 3; 17/5; ; ; 50/13; 29/10; ; 50/13; ; ; ; 16/5; 19/5; ; 3; 3; 3
Leicester; 5; 5; 11/2; 24/5; 5; 5; 11/2; 5; ; 5; 5; 6; 21/4; 11/2; ; ; 29/5; 5; ; 29/5; ; ; ; ; 21/4; ; 6; 31/5; 6
