META; english/premier-league/man-utd-v-west-brom; 2017-03-09 02:16:16 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-10 22:16:24 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 02:16:12 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 06:16:13 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 10:16:52 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 14:16:14 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 18:16:16 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-11 22:16:08 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 02:16:06 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 06:16:06 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 10:16:16 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 14:16:09 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 18:16:15 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; ; 1/4; 3/10; ; ; ; ; ; ; ; ; 1/4; ; ; 3/10; ; ; ; ; ; ; 
Draw; ; ; 4; ; ; ; ; 4; 9/2; ; ; ; ; ; ; ; ; 9/2; ; ; 24/5; ; ; ; ; ; ; 
West Brom; ; ; 11; ; ; ; ; 11; 12; ; ; ; ; ; ; ; ; 10; ; ; 12; ; ; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-12 22:16:15 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; ; ; 1/4; ; ; ; 2/7; 1/4; 1/4; ; ; ; ; ; ; 2/7; 2/7; 1/4; 1/4; 2/7; 3/10; ; 5/18; ; ; ; ; 
Draw; ; ; 4; ; ; ; 17/4; 4; 5; ; ; ; ; ; ; 9/2; 17/4; 9/2; 21/5; 17/4; 24/5; ; 17/4; ; ; ; ; 
West Brom; ; ; 11; ; ; ; 21/2; 11; 11; ; ; ; ; ; ; 11; 37/4; 10; 10; 37/4; 12; ; 10; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 02:16:25 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 2/9; ; 1/4; ; 2/9; ; 1/4; 1/4; 1/4; 1/4; 1/4; ; ; ; ; 1/4; 3/11; 1/4; 1/4; 3/11; 3/10; ; 5/18; ; ; ; ; 
Draw; 5; ; 4; ; 5; ; 5; 4; 5; 9/2; 21/5; ; ; ; ; 5; 22/5; 9/2; 21/5; 22/5; 24/5; ; 17/4; ; ; ; ; 
West Brom; 12; ; 11; ; 12; ; 14; 11; 11; 11; 11; ; ; ; ; 12; 10; 10; 10; 10; 12; ; 10; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 06:16:39 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 2/9; ; 1/4; ; 2/9; ; 1/4; 1/4; 1/4; 1/4; 1/4; ; ; ; ; 1/4; 3/11; 1/4; 1/4; 3/11; 3/10; ; 5/18; ; ; ; ; 
Draw; 5; ; 4; ; 5; ; 5; 4; 5; 9/2; 21/5; ; ; ; ; 5; 22/5; 9/2; 21/5; 22/5; 24/5; ; 17/4; ; ; ; ; 
West Brom; 12; ; 11; ; 12; ; 14; 11; 11; 11; 11; ; ; ; ; 12; 10; 10; 10; 10; 12; ; 10; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 10:16:08 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 2/9; ; 1/4; ; 1/4; ; 1/4; 1/4; 1/4; 1/4; 1/4; ; ; ; 2/7; 1/4; 3/11; 1/4; 1/4; 3/11; 3/10; ; 5/18; ; ; ; ; 
Draw; 5; ; 4; ; 11/2; ; 5; 4; 5; 9/2; 21/5; ; ; ; 9/2; 5; 22/5; 9/2; 21/5; 22/5; 24/5; ; 17/4; ; ; ; ; 
West Brom; 12; ; 11; ; 14; ; 14; 11; 11; 11; 11; ; ; ; 10; 12; 10; 10; 10; 10; 12; ; 10; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 14:16:10 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 1/4; 1/4; ; ; ; 2/7; 2/7; 2/7; 1/4; 1/4; 2/7; 3/10; 5/18; 5/18; ; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 9/2; 21/5; ; ; ; 9/2; 9/2; 21/5; 9/2; 21/5; 21/5; 24/5; 23/5; 17/4; ; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 11; 39/4; 10; 10; 39/4; 12; 10; 10; ; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 18:16:44 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; ; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; ; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-13 22:16:08 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; ; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; ; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 02:16:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; ; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; ; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 06:16:03 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; ; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; ; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 10:16:09 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; ; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; ; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; ; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; ; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; ; 12; ; 12; 11; 10; 11; 11; ; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 14:16:31 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; 2/7; 2/7; ; 3/10; 1/4; 3/10; 2/7; 1/4; 2/7; ; ; 2/7; 2/7; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; 4; 9/2; ; 9/2; 4; 9/2; 17/4; 21/5; 4; ; ; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 11; 10; 12; ; 12; 11; 10; 11; 11; 11; ; ; 10; 11; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 18:16:09 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; ; 2/7; 2/7; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; ; 9/2; 9/2; 74/17; 9/2; 21/5; 74/17; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; ; 10; 11; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-14 22:16:03 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; ; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; ; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; ; 9/2; 9/2; 74/17; 9/2; 21/5; 74/17; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; ; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 02:16:29 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; ; 9/2; 9/2; 74/17; 9/2; 21/5; 74/17; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 06:15:58 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; ; 9/2; 9/2; 74/17; 9/2; 21/5; 74/17; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 10:16:15 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; ; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; ; 9/2; 9/2; 74/17; 9/2; 21/5; 74/17; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; ; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 14:16:46 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; ; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; 2/9; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; ; 9/2; 4; 19/4; 17/4; 21/5; 4; ; 4; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; ; 14; 11; 11; 11; 11; 12; ; 11; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 18:16:05 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; 1/4; 1/4; 1/4; 3/10; 1/4; 1/4; 1/4; ; 2/9; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; 17/4; 5; 4; 19/4; 17/4; 21/5; 4; ; 4; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; 11; 14; 11; 11; 11; 11; 12; ; 11; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-15 22:15:59 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; 1/4; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; 2/9; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
Draw; 9/2; 9/2; 17/4; 4; 9/2; 17/4; 9/2; 4; 19/4; 17/4; 21/5; 4; ; 4; 9/2; 9/2; 43/10; 9/2; 21/5; 43/10; 24/5; 23/5; 17/4; ; 17/4; ; ; ; 
West Brom; 11; 11; 12; 10; 12; 11; 14; 11; 11; 11; 11; 12; ; 11; 10; 12; 43/4; 10; 10; 43/4; 12; 10; 10; ; 10; ; ; ; 
META; english/premier-league/man-utd-v-west-brom; 2017-03-16 02:15:57 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man Utd; 1/4; 1/4; 2/7; 2/7; 2/7; 1/4; 2/7; 1/4; 3/10; 1/4; 1/4; 1/4; ; 2/9; 2/7; 1/4; 5/19; 1/4; 1/4; 5/19; 3/10; 5/18; 5/18; ; 5/18; ; ; ; 
