META; english/premier-league/chelsea-v-crystal-palace; 2017-03-05 18:16:34 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 3/10; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 1/4; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 29/100; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 
Draw; 17/4; 4; 17/4; 4; 17/4; 17/4; 22/5; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 23/5; 
Crystal Palace; 12; 10; 11; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 12; 10; 11; 23/2; 10; 21/2; 23/2; 25/2; 10; 21/2; 11; 11; ; ; 63/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 06:15:31 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 1/4; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 29/100; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 3/10
Draw; 17/4; 4; 17/4; 4; 17/4; 17/4; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 22/5; 24/5
Crystal Palace; 12; 10; 11; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 12; 10; 11; 23/2; 10; 21/2; 23/2; 25/2; 10; 21/2; 11; 11; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 10:15:30 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 3/10; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 29/100; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 3/10
Draw; 17/4; 4; 17/4; 4; 17/4; 17/4; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 22/5; 24/5
Crystal Palace; 12; 10; 11; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 11; 10; 11; 23/2; 10; 21/2; 23/2; 25/2; 10; 21/2; 11; 11; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 14:15:43 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 2/7; 2/7; 2/7; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 
Draw; 17/4; 4; 17/4; 4; 17/4; 17/4; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 23/5; 
Crystal Palace; 12; 10; 11; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 11; 10; 11; 23/2; 10; 21/2; 23/2; 13; 10; 21/2; 11; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 18:15:27 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 3/10
Draw; 17/4; 4; 9/2; 4; 17/4; 17/4; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 17/4; 63/13; ; ; 23/5; 24/5
Crystal Palace; 12; 10; 12; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 12; 10; 11; 23/2; 10; 21/2; 23/2; 13; 10; 21/2; 11; 11; ; ; 12; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-30 22:15:45 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 3/10; 2/7; 2/7; 3/10; 3/10; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 2/7; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 2/7; 3/10; ; ; 2/7; 
Draw; 17/4; 4; 9/2; 4; 17/4; 17/4; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 9/2; 63/13; ; ; 9/2; 
Crystal Palace; 12; 10; 12; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 12; 10; 11; 23/2; 10; 21/2; 23/2; 13; 10; 21/2; 11; 11; ; ; 58/5; 
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 02:15:38 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 3/10; 2/7; 2/7; 1/4; 1/4; 3/10; 2/7; 2/7; 3/11; 1/4; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 3/10; ; ; 2/7; 3/10
Draw; 19/4; 4; 9/2; 4; 17/4; 17/4; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 4; 47/10; 9/2; 23/5; 47/10; 5; 9/2; 19/4; 9/2; 63/13; ; ; 23/5; 24/5
Crystal Palace; 11; 10; 12; 11; 12; 10; 12; 9; 10; 11; 11; 11; 12; 10; 10; 11; 45/4; 10; 21/2; 45/4; 13; 10; 21/2; 11; 11; ; ; 58/5; 64/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 06:15:30 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 2/7; 2/7; 2/7; 2/7; 3/10; 2/7; 2/7; 3/10; 1/4; 2/7; 1/4; 1/4; 3/10; 2/7; 2/7; 3/11; 5/19; 1/4; 3/11; 2/7; 3/10; 5/18; 3/10; 3/10; ; ; 2/7; 3/10
Draw; 19/4; 4; 9/2; 4; 17/4; 17/4; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 4; 47/10; 19/4; 23/5; 47/10; 5; 9/2; 19/4; 9/2; 63/13; ; ; 22/5; 24/5
Crystal Palace; 11; 11; 13; 11; 12; 10; 12; 9; 10; 11; 11; 10; 12; 10; 10; 11; 45/4; 21/2; 21/2; 45/4; 13; 10; 21/2; 11; 11; ; ; 56/5; 57/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 10:15:31 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 2/7; 2/7; 2/7; 2/7; 2/7; 2/7; 2/7; 3/10; 1/4; 2/7; 1/4; 1/4; 3/10; 30/100; 2/7; 3/11; 5/19; 1/4; 3/11; 2/7; 5/18; 5/18; 2/7; 3/10; ; ; 2/7; 3/10
Draw; 19/4; 4; 9/2; 4; 17/4; 470/100; 19/4; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 24/5; 9/2; 4; 19/4; 19/4; 23/5; 19/4; 5; 23/5; 19/4; 9/2; 63/13; ; ; 23/5; 24/5
Crystal Palace; 11; 11; 13; 11; 12; 12; 12; 9; 11; 11; 11; 10; 12; 10; 11; 11; 45/4; 21/2; 21/2; 45/4; 13; 11; 21/2; 11; 11; ; ; 58/5; 57/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 14:15:48 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 2/7; 3/10; 2/7; 2/7; 2/7; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 1/4; 3/10; 30/100; 2/7; 3/11; 5/19; 1/4; 3/11; 29/100; 5/18; 5/18; 3/10; 3/10; ; ; 2/7; 3/10
Draw; 19/4; 4; 9/2; 9/2; 17/4; 470/100; 19/4; 9/2; 9/2; 17/4; 9/2; 4; 9/2; 24/5; 9/2; 4; 19/4; 19/4; 23/5; 19/4; 5; 23/5; 19/4; 9/2; 63/13; ; ; 23/5; 5
Crystal Palace; 11; 11; 13; 11; 12; 12; 12; 9; 11; 11; 11; 12; 12; 10; 11; 11; 45/4; 21/2; 21/2; 45/4; 12; 11; 21/2; 11; 11; ; ; 58/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 18:15:48 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 2/7; 1/3; 2/7; 2/7; 2/7; 3/10; 3/10; 3/10; 3/10; 2/7; 3/10; 2/7; 3/10; 30/100; 2/7; 5/18; 5/19; 1/4; 5/18; 3/10; 4/13; 5/18; 3/10; 3/10; ; ; 3/10; 3/10
Draw; 19/4; 4; 17/4; 9/2; 17/4; 470/100; 9/2; 9/2; 17/4; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 49/11; 19/4; 23/5; 49/11; 24/5; 9/2; 19/4; 17/4; 63/13; ; ; 9/2; 21/5
Crystal Palace; 11; 11; 11; 11; 12; 12; 12; 9; 10; 11; 11; 12; 12; 10; 10; 11; 47/4; 21/2; 21/2; 47/4; 12; 10; 21/2; 11; 11; ; ; 12; 57/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-03-31 22:15:49 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 1/3; 2/7; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 2/7; 3/10; 30/100; 2/7; 5/18; 5/19; 2/7; 5/18; 8/25; 4/13; 2/7; 3/10; 4/13; ; ; 3/10; 1/3
Draw; 19/4; 4; 17/4; 9/2; 4; 17/4; 9/2; 9/2; 17/4; 4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 49/11; 19/4; 22/5; 49/11; 9/2; 9/2; 22/5; 17/4; 9/2; ; ; 21/5; 21/5
Crystal Palace; 11; 10; 11; 11; 12; 12; 12; 9; 10; 11; 11; 11; 12; 10; 11; 11; 47/4; 21/2; 23/2; 47/4; 12; 10; 23/2; 11; 23/2; ; ; 12; 64/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-04-01 02:16:14 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 2/7; 2/7; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 3/10; 2/7; 3/10; 30/100; 3/10; 5/18; 5/19; 2/7; 5/18; 33/100; 4/13; 2/7; 3/10; 4/13; ; 3/10; 3/10; 3/10
Draw; 9/2; 19/5; 17/4; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 49/11; 19/4; 22/5; 49/11; 9/2; 9/2; 22/5; 17/4; 9/2; ; 21/5; 21/5; 9/2
Crystal Palace; 12; 10; 12; 11; 12; 12; 12; 9; 10; 11; 11; 11; 12; 11; 11; 11; 12; 21/2; 23/2; 12; 23/2; 10; 23/2; 11; 23/2; ; 62/5; 12; 64/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-04-01 06:16:22 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 2/7; 2/7; 3/10; 3/10; 3/10; 3/10; 3/10; 2/7; 2/7; 3/10; 2/7; 3/10; 30/100; 2/7; 5/18; 5/19; 2/7; 3/10; 33/100; 4/13; 2/7; 3/10; 4/13; ; ; 3/10; 3/10
Draw; 9/2; 19/5; 17/4; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 4; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 49/11; 19/4; 22/5; 21/5; 9/2; 9/2; 22/5; 17/4; 9/2; ; ; 22/5; 23/5
Crystal Palace; 12; 10; 12; 11; 12; 12; 12; 9; 10; 11; 11; 12; 12; 11; 11; 11; 12; 21/2; 23/2; 11; 23/2; 10; 23/2; 11; 23/2; ; ; 58/5; 62/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-04-01 10:16:18 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/3; 1/3; 3/10; 1/3; 1/3; 3/10; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; ; 7/20; 30/100; 1/3; 4/13; 3/10; 3/10; 4/13; 8/25; 1/3; 6/19; 1/3; 10/29; ; ; 1/3; 1/3
Draw; 9/2; 19/5; 4; 4; 4; 17/4; 22/5; 9/2; 4; 15/4; 4; 15/4; ; 9/2; 9/2; 4; 21/5; 17/4; 21/5; 54/13; 9/2; 22/5; 21/5; 4; 17/4; ; ; 21/5; 21/5
Crystal Palace; 10; 17/2; 11; 10; 12; 11; 11; 9; 9; 9; 10; 10; ; 9; 11; 10; 21/2; 10; 10; 21/2; 23/2; 42/5; 10; 10; 41/4; ; ; 56/5; 59/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-04-01 14:16:25 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Chelsea; 1/3; 1/3; 1/3; 2/7; 1/3; 3/10; 3/10; 1/3; 1/3; 3/10; 1/3; 1/3; 1/3; 7/20; 1/3; 1/3; 4/13; 3/10; 1/3; 4/13; 8/25; 1/3; 1/3; 1/3; 6/17; ; ; 1/3; 1/3
Draw; 9/2; 19/5; 4; 9/2; 21/5; 17/4; 17/4; 4; 17/4; 9/2; 17/4; 4; 4; 4; 17/4; 22/5; 17/4; 17/4; 4; 21/5; 9/2; 22/5; 41/10; 4; 21/5; ; ; 21/5; 22/5
Crystal Palace; 10; 17/2; 10; 11; 10; 11; 12; 9; 9; 10; 10; 10; 10; 10; 10; 11; 41/4; 10; 10; 41/4; 23/2; 42/5; 10; 10; 10; ; ; 56/5; 57/5
META; english/premier-league/chelsea-v-crystal-palace; 2017-04-01 18:40:57 GMT+3; 2017-04-01 15:00; In Play; Xlenovo
Crystal Palace; ; 8/11; ; 8/11; ; 4/7; 7/10; 4/9; ; 10/21; 11/8; ; 3/5; ; ; ; ; 7/10; ; ; ; ; ; 2; ; ; 21/10; 53/5; 8/11
Draw; ; 15/8; ; 2; ; 21/10; 19/10; 11/5; ; 11/5; 17/10; ; 21/10; ; ; ; ; 19/10; ; ; ; ; ; 15/8; ; ; 19/10; 21/5; 2
Chelsea; ; 7; ; 6; ; 8; 7; 13; ; 10; 23/10; ; 8; ; ; ; ; 25/4; ; ; ; ; ; 6/4; ; ; 8/5; 1/3; 34/5
