META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-14 02:24:11 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Draw; 19/10; 21/10; 21/10; 21/10; 107/50; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
Gijon; 9/4; 19/10; 2; 2; 54/25; ; 2; ; 39/19; 2; 2; 21/10; 15/8; 2; 21/10; 2; 2; 39/19; 2; 11/6; 2; 15/8; 85/40; 2; 39/19; ; 15/8; 9/5; 21/10
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-18 22:25:28 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 7/5; 11/8; 23/17; 13/10; 39/25; ; 11/8; ; 7/5; 27/20; 11/8; 13/10; 11/8; 27/20; 13/10; 11/8; 7/5; 7/5; 7/5; 9/7; 11/8; 13/10; 7/5; 29/20; 7/5; ; 11/8; 11/8; 7/5
Draw; 19/10; 21/10; 21/10; 21/10; 107/50; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
Gijon; 9/4; 19/10; 2; 2; 54/25; ; 2; ; 39/19; 2; 2; 21/10; 15/8; 2; 21/10; 2; 2; 39/19; 2; 11/6; 2; 15/8; 85/40; 2; 39/19; ; 15/8; 9/5; 21/10
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-19 02:25:23 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 26/19; 13/10; 13/8; ; 7/5; ; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 23/17; 11/8; 7/5; 31/20; 6/4; 16/11; ; 11/8; 11/8; 6/4
Gijon; 21/10; 19/10; 19/10; 2; 52/25; ; 2; ; 39/19; 19/10; 19/10; 19/10; 15/8; 19/10; 2; 2; 2; 2; 2; 7/4; 2; 9/5; 19/10; 39/20; 2; ; 15/8; 9/5; 2
Draw; 19/10; 21/10; 21/10; 21/10; 85/40; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-19 10:25:08 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 26/19; 13/10; 13/8; ; 7/5; ; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 23/17; 11/8; 7/5; 31/20; 6/4; 16/11; ; 11/8; 11/8; 6/4
Gijon; 21/10; 19/10; 19/10; 2; 52/25; ; 2; ; 39/19; 19/10; 19/10; 19/10; 15/8; 19/10; 2; 2; 2; 2; 2; 7/4; 2; 9/5; 19/10; 39/20; 2; ; 19/10; 9/5; 2
Draw; 19/10; 21/10; 21/10; 21/10; 85/40; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-19 14:25:22 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 26/19; 29/20; 13/8; ; 7/5; ; 7/5; 11/8; 7/5; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 23/17; 11/8; 7/5; 31/20; 6/4; 16/11; ; 11/8; 11/8; 6/4
Gijon; 21/10; 19/10; 19/10; 17/10; 52/25; ; 15/8; ; 39/19; 19/10; 19/10; 19/10; 15/8; 19/10; 2; 19/10; 2; 2; 2; 7/4; 2; 9/5; 19/10; 39/20; 2; ; 19/10; 15/8; 2
Draw; 19/10; 21/10; 21/10; 11/5; 85/40; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-19 18:25:47 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 26/19; 29/20; 13/8; ; 7/5; ; 7/5; 11/8; 7/5; 29/20; 11/8; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 23/17; 11/8; 7/5; 31/20; 6/4; 16/11; ; 11/8; 11/8; 6/4
Gijon; 21/10; 19/10; 19/10; 17/10; 52/25; ; 15/8; ; 39/19; 19/10; 19/10; 15/8; 15/8; 19/10; 2; 19/10; 2; 2; 2; 7/4; 2; 9/5; 19/10; 39/20; 2; ; 19/10; 15/8; 2
Draw; 19/10; 21/10; 21/10; 11/5; 85/40; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 21/10; 2; 11/5; 11/5; 21/10; ; 19/10; 2; 11/5
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-19 22:26:17 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 26/19; 29/20; 33/20; ; 7/5; ; 7/5; 11/8; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 23/17; 11/8; 7/5; 31/20; 6/4; 16/11; 7/5; 7/5; 6/4
Gijon; 21/10; 19/10; 19/10; 17/10; 21/10; ; 15/8; ; 39/19; 19/10; 19/10; 15/8; 15/8; 19/10; 2; 19/10; 2; 37/19; 2; 7/4; 2; 9/5; 19/10; 39/20; 2; 19/10; 15/8; 2
Draw; 19/10; 21/10; 21/10; 11/5; 52/25; ; 2; ; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 11/5; 21/10; 2; 11/5; 11/5; 21/10; 19/10; 2; 11/5
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-20 02:25:40 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 6/4; 11/8; 7/5; 29/20; 77/50; ; 7/5; ; 7/5; 7/5; 7/5; 29/20; 7/5; 7/5; 7/5; 7/5; 7/5; 16/11; 7/5; 11/8; 11/8; 7/5; 29/20; 6/4; 16/11; 7/5; 7/5; 6/4
Gijon; 21/10; 19/10; 28/15; 17/10; 21/10; ; 15/8; ; 39/19; 15/8; 19/10; 15/8; 15/8; 19/10; 2; 19/10; 2; 2; 2; 17/10; 2; 9/5; 2; 39/20; 2; 2; 2; 2
Draw; 19/10; 21/10; 21/10; 11/5; 56/25; ; 2; ; 28/13; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 19/10; 2; 21/10
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-20 10:25:35 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Lugo; 9/5; 11/8; 13/8; 8/5; 183/ 100; ; 13/8; ; 17/10; 13/8; 13/8; 13/8; 13/8; 33/20; 17/10; 8/5; 28/17; 17/10; 28/17; 28/17; 28/17; 13/8; 9/5; 7/4; 7/4; 7/4; 9/5; 9/5
Gijon; 9/5; 19/10; 13/8; 8/5; 183/ 100; ; 13/8; ; 7/4; 13/8; 17/10; 13/8; 13/8; 8/5; 17/10; 17/10; 9/5; 7/4; 9/5; 8/5; 17/10; 8/5; 17/10; 7/4; 7/4; 7/4; 7/4; 9/5
Draw; 15/8; 21/10; 21/10; 21/10; 107/ 50; ; 2; ; 39/19; 21/10; 2; 21/10; 21/10; 21/10; 2; 2; 21/10; 2; 21/10; 28/13; 2; 2; 85/40; 21/10; 39/19; 2; 21/10; 21/10
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-20 14:28:30 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Gijon; 13/8; 19/10; 6/4; 8/5; 179/ 100; ; 6/4; ; 7/4; 6/4; 8/5; 6/4; 6/4; 31/20; 13/8; 8/5; 28/17; 28/17; 28/17; 17/11; 17/10; 6/4; 13/8; 13/8; 28/17; 13/8; 13/8; 17/10
Lugo; 15/8; 11/8; 17/10; 8/5; 99/50; ; 7/4; ; 17/10; 17/10; 7/4; 17/10; 17/10; 7/4; 9/5; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 7/4; 15/8; 15/8; 24/13; 15/8; 9/5; 19/10
Draw; 2; 21/10; 21/10; 21/10; 101/ 50; ; 2; ; 39/19; 21/10; 2; 11/5; 21/10; 21/10; 2; 2; 21/10; 2; 21/10; 28/13; 2; 2; 85/40; 21/10; 39/19; 2; 21/10; 2
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-20 18:25:42 GMT+2; 2018-01-20 19:30; Nothing; Xlenovo
Gijon; 29/20; 19/10; 26/19; 29/20; 8/5; ; 7/5; ; 8/5; 11/8; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 17/11; 16/11; 17/11; 7/5; 17/11; 13/10; 6/4; 29/20; 16/11; 6/4; 6/4; 8/5
Draw; 21/10; 21/10; 21/10; 21/10; 101/ 50; ; 2; ; 2; 21/10; 2; 21/10; 21/10; 21/10; 2; ; 21/10; 39/19; 21/10; 21/10; 37/19; 2; 21/10; 21/10; 39/19; ; 21/10; 21/10
Lugo; 2; 11/8; 19/10; 9/5; 111/ 50; ; 2; ; 19/10; 19/10; 2; 19/10; 2; 19/10; 21/10; 2; 19/10; 39/19; 19/10; 37/19; 24/13; 15/8; 21/10; 21/10; 39/19; ; 21/10; 21/10
META; spain/la-liga-segunda/lugo-v-gijon; 2018-01-20 22:24:24 GMT+2; 2018-01-20 19:30; In Play; Xlenovo
Lugo; 4/7; 1/2; 3/5; 11/20; 7/10; ; 4/7; 1/2; 8/15; 6/10; ; 1/2; 6/10; 6/10; 3/5; 1/2; 3/5; 7/12; 3/5; 5/8; ; ; 3/5; 3/5; 7/12; ; 4/7; 4/7
Draw; 12/5; 5/2; 9/4; 11/5; 49/20; ; 9/4; 23/10; 28/11; 23/10; ; 9/4; 21/10; 9/4; 9/4; 5/2; 11/5; 27/11; 11/5; 40/17; ; ; 12/5; 12/5; 27/11; ; 12/5; 23/10
Gijon; 11/2; 6; 6; 5; 49/10; ; 5; 11/2; 23/4; 6; ; 11/2; 5; 11/2; 5; 13/2; 21/4; 60/11; 21/4; 49/10; ; ; 11/2; 6; 11/2; ; 33/5; 28/5
