META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-11 22:23:52 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; ; ; ; ; ; 6/5; ; 11/10; ; ; ; 23/20; ; ; ; 11/10; 11/10; 15/13; ; ; 11/10; ; 11/10; ; ; ; ; 
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 49/20; ; 12/5; 12/5; 12/5; ; 27/11; 137/50; 28/13; 5/2; 9/4; 23/10; 12/5; ; 1/100; 23/10; 
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-18 10:24:50 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 31/25; 8/7; 11/10; 6/5; 11/10; 6/5; ; 11/10; 10/9; 
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 11/5; 28/13; 11/5; 11/5; 2; 2; ; 19/10; 19/10; 
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 49/20; ; 12/5; 12/5; 5/2; ; 27/11; 11/4; 28/13; 5/2; 9/4; 23/10; 12/5; ; 9/4; 23/10; 
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-18 14:25:23 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 31/25; 8/7; 11/10; 6/5; 11/10; 6/5; ; 1/20; 23/20; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 11/5; 28/13; 11/5; 11/5; 2; 2; ; 2/9; 2; 21/10
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 49/20; ; 12/5; 12/5; 5/2; ; 27/11; 11/4; 28/13; 5/2; 9/4; 23/10; 12/5; ; 1/100; 23/10; 11/4
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-18 18:26:17 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 31/25; 8/7; 11/10; 6/5; 11/10; 6/5; ; 1/50; 23/20; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 11/5; 28/13; 11/5; 11/5; 2; 2; ; 2/9; 2; 21/10
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 11/4; 28/13; 5/2; 9/4; 12/5; 12/5; ; 1/100; 23/10; 11/4
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-18 22:25:08 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 31/25; 8/7; 11/10; 6/5; 11/10; 6/5; ; 11/10; 10/9; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 56/25; 28/13; 11/5; 21/10; 2; 2; ; 19/10; 19/10; 11/5
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 27/10; 28/13; 5/2; 23/10; 12/5; 12/5; ; 9/4; 21/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-19 02:24:44 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 123/100; 8/7; 11/10; 6/5; 11/10; 6/5; ; 11/10; 23/20; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 2; ; 19/10; 2; 11/5
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 137/50; 28/13; 5/2; 23/10; 12/5; 12/5; ; 9/4; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-19 10:24:47 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 123/100; 8/7; 11/10; 6/5; 11/10; 6/5; ; 11/10; 10/9; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 2; ; 19/10; 2; 11/5
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 137/50; 28/13; 5/2; 9/4; 12/5; 12/5; ; 9/4; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-19 14:24:58 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 123/100; 8/7; 11/10; 6/5; 11/10; 6/5; ; 5/6; 23/20; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 2; ; 13/8; 2; 11/5
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 137/50; 28/13; 5/2; 9/4; 12/5; 12/5; ; 1/100; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-19 18:24:16 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 5/4; 23/20; 23/20; 5/4; 6/5; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 6/5; 15/13; ; 6/5; 123/100; 8/7; 11/10; 6/5; 11/10; 6/5; ; 5/6; 23/20; 6/5
Draw; 2; 2; 2; 21/10; 21/10; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 2; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 2; ; 13/8; 2; 11/5
Almeria; 5/2; 12/5; 49/20; 23/10; 5/2; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 12/5; 5/2; ; 27/11; 137/50; 28/13; 5/2; 9/4; 12/5; 12/5; ; 1/100; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-19 22:24:27 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; 23/20; 23/20; 5/4; 23/20; 11/10; 23/20; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 6/5; 15/13; 15/13; ; 15/13; 123/100; 8/7; 11/10; 6/5; 11/10; 11/10; ; 11/10; 23/20; 6/5
Draw; 21/10; 2; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 39/19; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 9/4; ; 19/10; 2; 11/5
Almeria; 11/4; 12/5; 5/2; 23/10; 13/5; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 12/5; 5/2; 5/2; ; 5/2; 137/50; 28/13; 5/2; 9/4; 12/5; 12/5; ; 12/5; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-20 02:23:55 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; 11/10; 23/20; 5/4; 23/20; 11/10; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 23/20; 15/13; 15/13; ; 15/13; 123/100; 8/7; 11/10; 6/5; 11/10; 6/5; ; 23/20; 23/20; 6/5
Draw; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 39/19; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 2; ; 19/10; 2; 11/5
Almeria; 11/4; 12/5; 49/20; 23/10; 13/5; 23/10; 13/5; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 5/2; 5/2; 5/2; ; 5/2; 137/50; 28/13; 5/2; 9/4; 12/5; 12/5; ; 5/2; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-20 10:24:01 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; 11/10; 23/20; 5/4; 23/20; 11/10; 23/20; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 23/20; 15/13; 15/13; ; 15/13; 123/100; 19/16; 11/10; 6/5; 11/10; 11/10; ; 23/20; 23/20; 6/5
Draw; 21/10; 21/10; 2; 21/10; 11/5; 21/10; 11/5; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 39/19; 9/4; 11/5; 28/13; 111/50; 28/13; 11/5; 21/10; 2; 9/4; ; 2; 2; 11/5
Almeria; 11/4; 12/5; 49/20; 23/10; 13/5; 23/10; 27/10; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 5/2; 5/2; 5/2; ; 5/2; 137/50; 9/4; 5/2; 23/10; 12/5; 12/5; ; 11/4; 23/10; 27/10
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-20 14:24:09 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; 11/10; 23/20; 5/4; 23/20; 23/20; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 23/20; 15/13; 6/5; ; 15/13; 31/25; 6/5; 11/10; 6/5; 11/10; 6/5; ; 6/5; 23/20; 6/5
Draw; 21/10; 2; 2; 21/10; 11/5; 39/20; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 39/19; 21/10; 11/5; 28/13; 11/5; 21/10; 11/5; 21/10; 2; 2; ; 2; 2; 11/5
Almeria; 11/4; 5/2; 49/20; 23/10; 13/5; 23/10; 13/5; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 5/2; 5/2; 5/2; ; 5/2; 137/50; 23/10; 5/2; 23/10; 12/5; 12/5; ; 11/4; 27/10; 11/4
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-20 18:24:35 GMT+3; 2017-08-20 19:30; Nothing; Xlenovo
Gimnastic de Tarragona; 11/10; 11/10; 6/5; 5/4; 6/5; 23/20; 6/5; 11/10; 11/10; 15/13; 23/20; 6/5; 6/5; ; 23/20; 15/13; 6/5; ; 6/5; 13/10; 6/5; 11/10; 6/5; 11/10; 6/5; ; 6/5; 6/5; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 39/20; 85/40; 2; 11/5; 2; 2; 19/10; 21/10; ; 21/10; 39/19; 21/10; 11/5; 28/13; 11/5; 21/10; 11/5; 21/10; 2; 2; ; 2; 2; 11/5
Almeria; 11/4; 5/2; 12/5; 23/10; 13/5; 23/10; 13/5; 12/5; 28/11; 12/5; 12/5; 13/5; 13/5; ; 5/2; 5/2; 5/2; ; 27/11; 13/5; 23/10; 5/2; 23/10; 12/5; 12/5; ; 13/5; 5/2; 11/4
META; spain/la-liga-segunda/gimnastic-de-tarragona-v-almeria; 2017-08-20 22:23:57 GMT+3; 2017-08-20 19:30; In Play; Xlenovo
Draw; 5/2; 12/5; 47/20; ; 5/2; 12/5; 5/2; 23/10; 11/5; 23/10; 12/5; 9/4; ; ; ; ; 9/5; 11/5; 37/19; ; ; 12/5; 21/10; ; 9/4; ; ; 23/10; 12/5
Almeria; 8/15; 4/7; 4/7; ; 4/6; 1/2; 11/20; 1/2; 28/11; 3/5; 4/7; 11/20; ; ; ; ; 12/5; 28/11; 27/11; ; ; 7/11; 4/7; ; 8/13; ; ; 4/7; 4/7
Gimnastic de Tarragona; 11/2; 11/2; 11/2; ; 5; 11/2; 6; 6; 11/10; 11/2; 6; 5; ; ; ; ; 5/4; 11/10; 6/5; ; ; 51/10; 11/2; ; 9/2; ; ; 29/5; 29/5
