META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-12 10:21:31 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Draw; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; ; 
Osasuna; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 9/4; 27/11; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 28/13; 12/5; 13/5; 12/5; 21/10; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-18 14:18:27 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
Draw; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; ; 
Osasuna; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 9/4; 27/11; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 28/13; 12/5; 13/5; 12/5; 21/10; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-18 18:18:33 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
Draw; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; ; 
Osasuna; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 9/4; 27/11; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 28/13; 12/5; 13/5; 12/5; 21/10; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-18 22:18:27 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 6/5; 13/10; 61/50; 6/5; 6/5; 23/17; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 6/5; 6/5
Draw; 2; 19/10; 2; 57/25; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 9/4; 9/4; ; ; 
Osasuna; 5/2; 23/10; 12/5; 11/5; 5/2; 12/5; 9/4; 27/11; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 28/13; 12/5; 13/5; 12/5; 11/5; 2; 12/5; 12/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-19 02:18:17 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 5/4; 5/4; 13/10; 129/00; 6/5; 6/5; 23/17; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 5/4; 17/14; 25/19; 5/4; 5/4; 11/10; 21/20; 13/10; 5/4
Draw; 2; 19/10; 2; 9/4; 2; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 7/4; 11/5; 11/5; ; ; 
Osasuna; 5/2; 9/4; 12/5; 11/5; 59/25; 12/5; 9/4; 27/11; 12/5; 23/10; 9/4; 23/10; 47/20; 23/10; 23/10; 23/10; 12/5; 28/13; 12/5; 13/5; 23/10; 11/5; 2; 9/4; 9/4
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-19 10:18:24 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 23/17; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 5/4; 24/19; 25/19; 13/10; 13/10; 10/9; 10/9; 13/10; 5/4
Draw; 2; 19/10; 2; 23/10; 21/10; 2; 15/8; 19/10; 2; 19/10; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 21/10; 28/13; 19/10; 17/10; 9/4; 9/4; 
Osasuna; 5/2; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 27/11; 9/4; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 12/5; 2; 12/5; 12/5; 23/10; 11/5; 19/10; 11/5; 11/5
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-19 14:18:42 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 6/5; 13/10; 13/10; 32/25; 5/4; 5/4; 23/17; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 23/17; 24/19; 25/19; 11/8; 5/4; 23/20; 10/9; 5/4; 5/4
Draw; 2; 21/10; 19/10; 2; 119/0; 21/10; 2; 15/8; 19/10; 21/10; 19/10; 21/10; 39/20; 21/10; 2; 11/5; 21/10; 39/19; 24/13; 2; 11/5; 19/10; 17/10; 23/10; 23/10
Osasuna; 5/2; 11/5; 9/4; 11/5; 113/0; 23/10; 9/4; 27/11; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 9/4; 11/5; 11/5; 2; 12/5; 12/5; 9/4; 11/5; 19/10; 21/10; 21/10
META; spain/la-liga-segunda/numancia-v-osasuna; 2018-05-19 18:18:24 GMT+3; 2018-05-20 15:00; Nothing; Xlenovo
Numancia; 5/4; 5/4; 13/10; 13/10; 32/25; 5/4; 5/4; 23/17; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 5/4; 23/17; 24/19; 25/19; 11/8; 5/4; 6/5; 10/9; 5/4; 5/4
Draw; 2; 19/10; 2; 117/0; 21/10; 2; 15/8; 19/10; 2; 19/10; 2; 39/20; 21/10; 2; 28/13; 21/10; 39/19; 24/13; 2; 11/5; 19/10; 17/10; 23/10; 23/10; 
Osasuna; 5/2; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; 27/11; 9/4; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 9/4; 11/5; 2; 12/5; 12/5; 9/4; 9/4; 19/10; 11/5; 11/5
