META; spain/la-liga-segunda/granada-v-albacete; 2017-08-11 22:23:55 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 3/4; ; ; ; ; 4/6; 5/6; ; 4/6; ; ; ; 4/5; ; ; ; 7/10; 4/6; 10/13; ; ; 4/6; ; 8/11; ; ; ; ; 
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 19/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 7/2; ; 7/2; 3; 
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-18 14:25:26 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 4/5; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 4/5; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 8/11; 8/11; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 9/4; 23/10; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 19/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 7/2; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-18 18:26:20 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 4/5; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 4/5; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 1/50; 8/11; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 20/21; 23/10; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 19/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 16/5; 3; 7/2; ; 3; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-18 22:25:10 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 4/5; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 8/11; 8/11; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 9/4; 9/4; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 19/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 16/5; 3; 7/2; ; 3; 14/5; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-19 02:24:46 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 4/5; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 8/11; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 9/4; 23/10; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 19/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 16/5; 3; 7/2; ; 3; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-19 10:24:49 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 8/11; ; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 27/11; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 9/4; ; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 15/4; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 16/5; 3; 7/2; ; 3; ; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-19 14:25:01 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 4/5; ; 4/6; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 21/10; 23/10; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 15/4; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 10/3; 4; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 10/3; ; 3/10; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-19 18:24:19 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 4/6; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 27/11; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 21/10; 23/10; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 7/2; 15/4; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 10/3; 4; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 7/2; ; 7/5; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-19 22:24:29 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 11/14; 3/4; 4/5; 8/11; 8/11; ; 3/10; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 27/11; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 23/10; 23/10; 5/2
Albacete; 15/4; 10/3; 10/3; 10/3; 7/2; 7/2; 15/4; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 4; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 7/2; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-20 02:23:58 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 4/5; 5/6; 4/5; 4/6; 5/6; 8/11; 3/4; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 13/18; 3/4; 5/6; 17/20; 16/19; 3/4; 5/6; 8/11; 4/5; ; 8/11; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 13/5; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 23/10; 23/10; 5/2
Albacete; 15/4; 10/3; 16/5; 10/3; 7/2; 7/2; 18/5; 10/3; 15/4; 16/5; 16/5; 16/5; 10/3; ; 7/2; 10/3; 4; 37/10; 38/11; 4; 27/10; 37/10; 3; 3; 10/3; ; 7/2; 3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-20 10:24:03 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 4/5; 3/4; 5/6; 5/6; 4/5; 3/4; 5/6; 8/11; 3/4; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 4/5; 3/4; 5/6; 17/20; 16/19; 3/4; 5/6; 8/11; 4/5; ; 5/6; 4/5; 4/5
Draw; 23/10; 12/5; 12/5; 12/5; 5/2; 23/10; 5/2; 23/10; 27/11; 12/5; 12/5; 12/5; 51/20; ; 12/5; 12/5; 5/2; 27/11; 5/2; 5/2; 5/2; 27/11; 5/2; 23/10; 12/5; ; 12/5; 12/5; 5/2
Albacete; 15/4; 10/3; 16/5; 10/3; 7/2; 16/5; 18/5; 10/3; 15/4; 16/5; 16/5; 16/5; 10/3; ; 7/2; 10/3; 7/2; 37/10; 38/11; 4; 56/19; 37/10; 3; 3; 10/3; ; 7/2; 10/3; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-20 14:24:11 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 3/4; 3/4; 5/6; 5/6; 4/5; 3/4; 5/6; 8/11; 3/4; 4/5; 4/5; 5/6; 4/5; ; 4/5; 4/5; 4/5; 3/4; 4/5; 17/20; 11/13; 3/4; 5/6; 8/11; 4/5; ; 5/6; 5/6; 5/6
Draw; 5/2; 23/10; 47/20; 12/5; 5/2; 23/10; 5/2; 23/10; 27/11; 23/10; 23/10; 23/10; 51/20; ; 12/5; 12/5; 5/2; 27/11; 5/2; 5/2; 12/5; 27/11; 12/5; 23/10; 12/5; ; 12/5; 12/5; 5/2
Albacete; 15/4; 7/2; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 15/4; 13/4; 13/4; 10/3; 10/3; ; 7/2; 7/2; 7/2; 37/10; 38/11; 4; 58/19; 37/10; 16/5; 3; 10/3; ; 7/2; 7/2; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-20 18:24:37 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 3/4; 3/4; 4/5; 5/6; 4/5; 3/4; 5/6; 8/11; 3/4; 4/5; 4/5; 4/5; 4/5; ; 5/6; 4/5; 4/5; 3/4; 4/5; 17/20; 11/13; 3/4; 5/6; 8/11; 4/5; ; 4/5; 4/5; 5/6
Draw; 5/2; 12/5; 47/20; 12/5; 5/2; 23/10; 5/2; 23/10; 27/11; 23/10; 23/10; 12/5; 51/20; ; 23/10; 12/5; 5/2; 27/11; 5/2; 5/2; 12/5; 27/11; 12/5; 23/10; 12/5; ; 5/2; 12/5; 5/2
Albacete; 15/4; 10/3; 10/3; 10/3; 7/2; 16/5; 18/5; 10/3; 15/4; 13/4; 13/4; 16/5; 10/3; ; 7/2; 7/2; 7/2; 37/10; 38/11; 4; 58/19; 37/10; 16/5; 3; 10/3; ; 7/2; 7/2; 7/2
META; spain/la-liga-segunda/granada-v-albacete; 2017-08-20 22:23:59 GMT+3; 2017-08-20 21:00; Nothing; Xlenovo
Granada; 8/11; 3/4; 4/5; 5/6; 4/5; 3/4; 3/4; 8/11; 3/4; ; 3/4; 4/5; 4/5; ; 5/6; 4/5; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 8/11; ; 4/5; 4/5; 4/5
Draw; 5/2; 12/5; 47/20; 12/5; 5/2; 23/10; 5/2; 23/10; 27/11; ; 23/10; 12/5; 51/20; ; 23/10; 12/5; 5/2; 27/11; 5/2; 13/5; 40/17; 27/11; 12/5; 23/10; 12/5; ; 5/2; 12/5; 5/2
Albacete; 4; 10/3; 7/2; 10/3; 7/2; 16/5; 4; 10/3; 15/4; ; 7/2; 16/5; 15/4; ; 7/2; 7/2; 7/2; 37/10; 18/5; 21/5; 17/5; 37/10; 10/3; 10/3; 7/2; ; 7/2; 7/2; 21/5
