META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-06 22:23:45 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Lorca; 16/5; 3; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; ; ; ; 13/5; ; ; 29/10; ; 23/10; 29/10; ; 29/10; ; 56/19; ; 4/7; 23/10; 
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-08 22:25:13 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 53/50; ; ; ; 21/20; 1; 21/20; 1; 21/20; ; 21/20; ; ; 19/20; ; 21/20; 24/23; ; 21/20; ; 1; ; 5/6; 20/21; 
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; ; 9/4; ; ; 21/10; ; 9/4; 39/19; ; 23/10; ; 28/13; ; 9/5; 21/10; 
Lorca; 16/5; 3; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; 11/4; 13/5; ; 13/5; ; ; 29/10; ; 23/10; 29/10; ; 29/10; ; 3; ; 4/7; 23/10; 
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-09 02:24:09 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 53/50; ; ; ; 21/20; 1; 21/20; 1; 21/20; ; 21/20; ; 1; 19/20; 1; 30/29; 24/23; ; 1; ; 1; ; 4/6; 20/21; 
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; ; 9/4; ; 21/10; 21/10; 21/10; 9/4; 39/19; ; 23/10; ; 28/13; ; 9/5; 21/10; 
Lorca; 16/5; 14/5; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; 11/4; 13/5; ; 13/5; ; 31/10; 29/10; 31/10; 40/17; 29/10; ; 3; ; 3; ; 13/8; 23/10; 
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-09 10:24:36 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 53/50; ; ; ; 21/20; 1; 21/20; 1; 1; ; 21/20; ; 1; 19/20; 1; 30/29; 24/23; ; 1; ; 1; ; 4/6; 20/21; 
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; ; 9/4; ; 21/10; 21/10; 21/10; 9/4; 39/19; ; 23/10; ; 28/13; ; 9/5; 21/10; 
Lorca; 16/5; 14/5; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; 11/4; 13/5; ; 13/5; ; 31/10; 29/10; 31/10; 40/17; 29/10; ; 3; ; 3; ; 13/8; 23/10; 
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-09 14:25:09 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 53/50; ; ; ; 21/20; 1; 21/20; 1; 21/20; ; 21/20; ; 1; 19/20; 1; 30/29; 24/23; ; 1; 19/20; 1; ; 8/13; 20/21; 21/20
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; ; 9/4; ; 21/10; 21/10; 21/10; 9/4; 39/19; ; 23/10; 11/5; 28/13; ; 9/5; 21/10; 9/4
Lorca; 16/5; 14/5; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; 11/4; 13/5; ; 13/5; ; 31/10; 29/10; 31/10; 40/17; 29/10; ; 3; 3; 3; ; 13/8; 23/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-09 18:24:54 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 53/50; ; ; ; 21/20; 1; 21/20; 1; 21/20; 21/20; 21/20; ; 1; 19/20; 1; 30/29; 24/23; 10/11; 1; 19/20; 1; ; 8/13; 20/21; 21/20
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; 43/20; 9/4; ; 21/10; 21/10; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; ; 9/5; 21/10; 9/4
Lorca; 16/5; 14/5; 27/10; 13/5; 16/5; ; ; ; 56/19; 27/10; 11/4; 11/4; 13/5; 27/10; 13/5; ; 31/10; 29/10; 31/10; 40/17; 29/10; 14/5; 3; 3; 3; ; 13/8; 23/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-09 22:24:48 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 53/50; ; ; ; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; ; 1; 21/20; 1; 30/29; 24/23; 1; 21/20; 21/20; 21/20; ; 4/6; 20/21; 10/9
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; ; ; ; 21/10; 21/10; 11/5; 11/5; 9/4; 43/20; 21/10; ; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; ; 9/5; 11/5; 9/4
Lorca; 16/5; 11/4; 13/5; 13/5; 16/5; ; ; ; 56/19; 13/5; 11/4; 11/4; 5/2; 13/5; 3; ; 31/10; 11/4; 31/10; 40/17; 29/10; 5/2; 29/10; 27/10; 14/5; ; 13/8; 11/5; 14/5
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-10 02:24:28 GMT+2; ; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 111/100; ; ; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 1; 1; 1; 1; 30/29; 24/23; 1; 21/20; 21/20; 1; ; 9/10; 20/21; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; ; ; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; ; 9/5; 11/5; 9/4
Lorca; 16/5; 14/5; 13/5; 13/5; 31/10; ; ; ; 56/19; 13/5; 11/4; 13/5; 5/2; 13/5; 3; 11/4; 31/10; 14/5; 31/10; 40/17; 29/10; 5/2; 29/10; 27/10; 37/13; ; 17/10; 11/5; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-10 10:24:25 GMT+2; ; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 28/25; ; ; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 30/29; 24/23; 1; 11/10; 21/20; 1; ; 1; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 111/50; ; ; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; ; 21/10; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 31/10; ; ; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 14/5; 31/10; 40/17; 29/10; 5/2; 11/4; 27/10; 37/13; ; 14/5; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-10 14:24:33 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 28/25; ; ; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 30/29; 24/23; 1; 11/10; 21/20; 1; ; 2/5; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 111/50; ; ; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; ; 2/9; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 31/10; ; ; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 14/5; 31/10; 40/17; 29/10; 5/2; 11/4; 27/10; 37/13; ; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-10 18:24:56 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; ; 1; 28/25; ; ; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 1; 1; 30/29; 24/23; 1; 11/10; 21/20; 1; 1/2; 1; 11/10
Draw; 21/10; 21/10; ; 11/5; 111/ 50; ; ; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 28/13; 2/9; 21/10; 9/4
Lorca; 16/5; 14/5; ; 13/5; 31/10; ; ; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 14/5; 31/10; 40/17; 29/10; 5/2; 11/4; 27/10; 37/13; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-10 22:24:37 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 111/ 100; ; 1; ; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; 1/2; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 9/4; ; 2; ; 21/10; 21/10; 11/5; 23/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; 2/9; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 31/10; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 37/13; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 29/10; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-11 02:24:34 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; 10/11; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/ 50; ; 2; ; 21/10; 21/10; 11/5; 23/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; 7/5; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 37/13; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 29/10; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-11 10:24:42 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 29/25; ; 1; ; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; 10/11; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 111/ 50; ; 2; ; 21/10; 21/10; 11/5; 23/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; 1/100; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 74/25; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 37/13; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 29/10; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-11 14:25:06 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; ; 5/6; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/50; ; 2; ; 21/10; 21/10; 11/5; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; ; 2/9; 21/10; 9/4
Lorca; 16/5; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 13/5; 3; 13/5; 31/10; 37/13; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 29/10; ; 12/5; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-11 18:26:00 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; ; 5/6; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/50; ; 2; ; 21/10; 21/10; 11/5; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; ; 2/9; 21/10; 9/4
Lorca; 3; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 3; 13/5; 31/10; 14/5; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 37/13; ; 12/5; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-11 22:24:32 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; ; 10/11; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/50; ; 2; ; 21/10; 21/10; 21/10; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; ; 7/5; 21/10; 9/4
Lorca; 3; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 3; 13/5; 31/10; 14/5; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 37/13; ; 5/2; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-12 02:24:28 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; ; 10/11; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/50; ; 2; ; 21/10; 21/10; 21/10; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; ; 6/4; 21/10; 9/4
Lorca; 3; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 3; 13/5; 31/10; 37/13; 31/10; 9/4; 29/10; 5/2; 11/4; 27/10; 37/13; ; 5/2; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-12 10:24:36 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 28/25; ; 1; ; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 24/23; 1; 11/10; 21/20; 21/20; ; 2/5; 1; 11/10
Draw; 21/10; 21/10; 21/10; 11/5; 113/50; ; 2; ; 21/10; 21/10; 11/5; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 28/13; 21/10; 9/4; 39/19; 2; 23/10; 11/5; 11/5; ; 1/50; 21/10; 9/4
Lorca; 3; 14/5; 5/2; 13/5; 61/20; ; 11/4; ; 56/19; 5/2; 11/4; 13/5; 5/2; 5/2; 3; 11/4; 16/5; 37/13; 16/5; 9/4; 29/10; 5/2; 11/4; 27/10; 37/13; ; 1/100; 21/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-12 14:25:00 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 27/25; 19/20; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 10/11; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 113/50; 11/5; 2; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 9/5; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 16/5; 14/5; 11/4; ; 56/19; 13/5; 3; 11/4; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 1/100; 9/4; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-12 18:24:53 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 4/7; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 2; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 9/5; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 17/5; 14/5; 11/4; ; 56/19; 13/5; 3; 11/4; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 19/10; 9/4; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-12 22:24:50 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 20/21; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 2; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 21/10; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 17/5; 14/5; 11/4; ; 56/19; 13/5; 3; 11/4; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 14/5; 27/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-13 02:24:28 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 21/20; 21/20; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 20/21; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 2; ; 21/10; 21/10; 11/5; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 2; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 17/5; 14/5; 11/4; ; 56/19; 13/5; 3; 11/4; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 14/5; 27/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-13 10:24:48 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 21/20; 21/20; 1; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 20/21; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 2; ; 21/10; 21/10; 11/5; 9/4; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 2; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 17/5; 14/5; 11/4; ; 56/19; 13/5; 3; 13/5; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 14/5; 27/10; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-13 14:26:35 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 21/20; 21/20; 1; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 21/20; 24/23; 10/11; 11/10; 1; 1; ; 8/11; 1; 1
Draw; 21/10; 11/5; 21/10; 11/5; 23/10; 11/5; 2; ; 21/10; 21/10; 11/5; 9/4; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 39/19; 2; 9/4; 11/5; 11/5; ; 9/5; 21/10; 23/10
Lorca; 3; 11/4; 13/5; 13/5; 17/5; 14/5; 11/4; ; 56/19; 13/5; 3; 13/5; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 29/10; 13/5; 14/5; 57/20; 3; ; 3; 3; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-13 18:25:04 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 19/20; 21/20; 1; 51/50; 19/20; 1; ; 19/20; 21/20; 1; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 21/20; 19/20; 10/11; 11/10; 1; 1; ; 20/21; 1; 1
