META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-02 22:22:35 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Draw; ; 2; 21/10; ; ; ; ; ; 2; ; 2; 21/10; ; ; ; ; ; 2; 11/5; ; 37/19; ; ; 21/10; 2; ; 23/20; ; 
Osasuna; ; 23/10; 21/10; ; ; ; ; ; 40/17; ; 5/2; 9/4; ; ; ; ; ; 40/17; 27/10; ; 40/17; ; ; 51/20; 40/17; ; 1/50; ; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-05 14:25:08 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 6/5; 6/5; 13/10; ; ; ; ; ; 13/10; ; 5/4; 6/5; ; 5/4; ; ; 5/4; 6/5; 63/50; 16/13; 23/18; 11/10; 5/4; 6/5; 6/5; ; 2/7; 23/20; 
Draw; 11/5; 21/10; 21/10; ; ; ; ; ; 2; ; 21/10; 21/10; ; 41/20; ; ; 21/10; 21/10; 11/5; 28/13; 37/19; 2; 11/5; 21/10; 21/10; ; 1/2; 19/10; 
Osasuna; 12/5; 9/4; 21/10; ; ; ; ; ; 40/17; ; 12/5; 9/4; ; 23/10; ; ; 23/10; 12/5; 27/10; 2; 40/17; 23/10; 12/5; 12/5; 12/5; ; 27/20; 21/10; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-05 18:24:56 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 11/10; 23/20; 13/10; ; ; ; ; ; 13/10; ; 6/5; 11/10; ; 23/20; 23/20; ; 5/4; 11/10; 63/50; 8/7; 23/18; 11/10; 23/20; 23/20; 11/10; ; 2/7; 10/9; 
Draw; 11/5; 2; 21/10; ; ; ; ; ; 2; ; 21/10; 2; ; 41/20; ; ; 21/10; 21/10; 11/5; 28/13; 37/19; 2; 11/5; 21/10; 21/10; ; 8/11; 19/10; 
Osasuna; 13/5; 12/5; 21/10; ; ; ; ; ; 40/17; ; 5/2; 13/5; ; 49/20; 5/2; ; 23/10; 13/5; 27/10; 28/13; 40/17; 12/5; 27/10; 51/20; 13/5; ; 19/10; 11/5; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-05 22:25:01 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 11/10; 11/10; 13/10; ; 6/5; ; ; ; 6/5; ; 23/20; 11/10; ; 23/20; 23/20; ; 6/5; 11/10; 63/50; 19/17; 7/6; 21/20; 11/10; 23/20; 11/10; ; 8/11; 21/20; 
Draw; 11/5; 2; 21/10; ; ; ; ; ; 39/19; ; 11/5; 2; ; 41/20; ; ; 21/10; 21/10; 11/5; 28/13; 39/19; 2; 11/5; 21/10; 21/10; ; 13/8; 19/10; 
Osasuna; 13/5; 5/2; 21/10; ; 12/5; ; ; ; 28/11; ; 13/5; 13/5; ; 5/2; 5/2; ; 12/5; 13/5; 27/10; 11/5; 5/2; 5/2; 11/4; 13/5; 45/17; ; 2; 11/5; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-06 02:24:32 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 11/10; 11/10; 13/10; ; 11/10; ; ; ; 6/5; ; 23/20; 11/10; ; 11/10; 23/20; 11/10; 11/10; 11/10; 63/50; 13/12; 7/6; 21/20; 11/10; 23/20; 11/10; ; 4/5; 21/20; 
Draw; 11/5; 2; 21/10; ; ; ; ; ; 39/19; ; 11/5; 2; ; 41/20; ; 21/10; 21/10; 21/10; 11/5; 28/13; 39/19; 2; 11/5; 21/10; 28/13; ; 13/8; 2; 
Osasuna; 13/5; 5/2; 21/10; ; 27/10; ; ; ; 28/11; ; 13/5; 13/5; ; 13/5; 13/5; 5/2; 27/10; 45/17; 27/10; 23/10; 5/2; 5/2; 14/5; 13/5; 45/17; ; 2; 23/10; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-06 10:24:42 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 11/10; 11/10; 13/10; ; 11/10; ; ; ; 6/5; ; 23/20; 11/10; ; 11/10; 23/20; 11/10; 11/10; 11/10; 63/50; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 4/5; 21/20; 
Draw; 11/5; 2; 21/10; ; ; ; ; ; 39/19; ; 11/5; 2; ; 41/20; ; 21/10; ; 21/10; 11/5; 28/13; 39/19; 2; 11/5; 11/5; 28/13; ; 9/5; 2; 
Osasuna; 13/5; 5/2; 21/10; ; 27/10; ; ; ; 28/11; ; 13/5; 13/5; ; 13/5; 13/5; 5/2; 27/10; 45/17; 27/10; 23/10; 5/2; 5/2; 14/5; 27/10; 45/17; ; 2; ; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-06 14:24:57 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; ; 11/10; 13/10; ; 11/10; ; ; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 63/50; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 2/9; ; 
Draw; ; 2; 21/10; ; ; ; ; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; 2; ; 21/10; 11/5; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 9/5; ; 
Osasuna; ; 5/2; 21/10; ; 27/10; ; ; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; 27/10; 45/17; 27/10; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 5/6; ; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-06 18:25:04 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; ; 11/10; ; ; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; 11/10; 11/10; 31/25; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 2/9; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; ; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; 2; ; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 9/5; 19/10; 21/10
Osasuna; 14/5; 5/2; 21/10; ; 27/10; ; ; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; 27/10; 27/10; 29/10; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 5/6; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-06 22:25:14 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; ; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 31/25; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 21/20; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 21/10; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 21/10; ; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; ; ; 11/4; 29/10; 23/10; 5/2; 13/5; 29/10; 14/5; 14/5; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-07 02:24:43 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 21/20; 13/10; ; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 21/20; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 11/4; 21/10; ; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; ; ; 11/4; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 14/5; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-07 10:24:49 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; ; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 15/13; ; 11/10; ; 
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; ; 
Osasuna; 14/5; 13/5; 21/10; ; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; ; ; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 27/10; ; 
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-07 14:25:25 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 11/10; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 13/5; 21/10; 11/4; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; ; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-07 18:24:52 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 11/10; ; 11/10; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 13/5; 21/10; 11/4; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; ; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-07 22:25:03 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 15/13; ; 11/10; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 13/5; 21/10; 11/4; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; ; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-08 02:23:51 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 15/13; ; 11/10; 21/20; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 13/5; 21/10; 11/4; 27/10; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; ; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 27/10; 23/10; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-08 10:23:51 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 11/10; 11/10; ; 11/10; 11/10; ; ; 11/10; 119/100; 13/12; 7/6; 21/20; 11/10; 21/20; 15/13; ; 1; ; 23/20
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 21/10; ; 41/20; 2; ; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; ; 21/10
Osasuna; 14/5; 5/2; 21/10; 11/4; 14/5; ; 5/2; ; 28/11; ; 11/4; 13/5; ; 27/10; 14/5; 13/5; 14/5; 27/10; 73/25; 23/10; 5/2; 13/5; 29/10; 14/5; 11/4; ; 23/10; ; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-08 14:24:08 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 13/10; 21/20; 11/10; ; 11/10; ; 6/5; ; 6/5; 23/20; ; 11/10; 6/5; 11/10; ; 15/13; 63/50; 13/12; 7/6; 21/20; 23/20; 23/20; 6/5; ; 10/9; 10/9; 5/4
Draw; ; 2; 21/10; ; ; ; 2; ; 39/19; ; 21/10; 2; ; 2; 2; 2; ; 21/10; 43/20; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 21/10; 11/4; 14/5; ; 5/2; ; 28/11; ; 13/5; 13/5; ; 13/5; 13/5; 5/2; 14/5; 13/5; 69/25; 23/10; 5/2; 5/2; 14/5; 11/4; 13/5; ; 13/5; 11/5; 11/4
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-08 18:24:00 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 15/13; 21/20; 11/10; ; 11/10; ; 6/5; 13/10; 23/20; 23/20; ; 11/10; 6/5; 11/10; ; 15/13; 63/50; 13/12; 7/6; 21/20; 23/20; 23/20; 6/5; ; 10/9; 10/9; 5/4
Draw; ; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 39/19; 43/20; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 5/2; 11/4; 14/5; ; 5/2; ; 28/11; 21/10; 13/5; 13/5; ; 13/5; 13/5; 13/5; 14/5; 13/5; 69/25; 23/10; 5/2; 5/2; 14/5; 11/4; 13/5; ; 13/5; 11/5; 11/4
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-08 22:24:12 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 15/13; 21/20; 11/10; ; 11/10; ; 6/5; 13/10; 23/20; 23/20; ; 11/10; 6/5; 11/10; ; 15/13; 61/50; 13/12; 7/6; 21/20; 23/20; 23/20; 15/13; ; 10/9; 10/9; 6/5
Draw; ; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 5/2; 11/4; 14/5; ; 5/2; ; 28/11; 21/10; 13/5; 13/5; ; 13/5; 13/5; 13/5; 14/5; 45/17; 71/25; 23/10; 5/2; 5/2; 14/5; 11/4; 45/17; ; 27/10; 5/2; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-09 02:23:55 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 15/13; 21/20; 11/10; ; 11/10; ; 6/5; 13/10; 23/20; 23/20; ; 11/10; 6/5; 11/10; ; 15/13; 61/50; 13/12; 7/6; 21/20; 23/20; 23/20; 15/13; ; 10/9; 10/9; 6/5
Draw; ; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 39/19; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 5/2; 11/4; 14/5; ; 5/2; ; 28/11; 21/10; 13/5; 13/5; ; 13/5; 13/5; 13/5; 14/5; 13/5; 71/25; 23/10; 5/2; 5/2; 14/5; 11/4; 45/17; ; 27/10; 5/2; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-09 10:24:15 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 21/20; 11/10; 15/13; 21/20; 11/10; ; 11/10; ; 6/5; 13/10; 23/20; 23/20; ; 11/10; 6/5; 11/10; ; 15/13; 61/50; 13/12; 7/6; 21/20; 23/20; 23/20; 15/13; ; 10/9; 10/9; 6/5
Draw; ; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 21/10; 109/50; 28/13; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 14/5; 5/2; 5/2; 11/4; 14/5; ; 5/2; ; 28/11; 21/10; 13/5; 13/5; ; 13/5; 13/5; 13/5; 14/5; 45/17; 71/25; 23/10; 5/2; 5/2; 14/5; 11/4; 45/17; ; 27/10; 5/2; 14/5
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-09 14:25:32 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 23/20; 11/10; 6/5; 21/20; 11/10; ; 11/10; ; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 11/10; ; 6/5; 127/100; 19/16; 7/6; 11/10; 6/5; 6/5; 6/5; ; 21/20; 23/20; 5/4
Draw; 21/10; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 39/19; 54/25; 39/19; 39/19; 2; 85/40; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 13/5; 5/2; 12/5; 11/4; 14/5; ; 5/2; ; 28/11; 12/5; 13/5; 12/5; ; 49/20; 13/5; 5/2; 14/5; 28/11; 68/25; 28/13; 5/2; 5/2; 13/5; 53/20; 28/11; ; 5/2; 12/5; 27/10
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-09 18:23:29 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 23/20; 11/10; 6/5; 21/20; 11/10; ; 11/10; ; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 11/10; ; 6/5; 127/100; 17/14; 7/6; 11/10; 6/5; 6/5; 6/5; ; 10/9; 23/20; 5/4
Draw; 21/10; 2; 2; ; ; ; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 39/19; 54/25; 39/19; 39/19; 15/8; 21/10; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 13/5; 5/2; 23/10; 11/4; 14/5; ; 5/2; ; 28/11; 12/5; 13/5; 12/5; ; 12/5; 13/5; 5/2; 14/5; 5/2; 68/25; 28/13; 5/2; 12/5; 13/5; 13/5; 28/11; ; 5/2; 12/5; 27/10
META; spain/la-liga-segunda/oviedo-v-osasuna; 2017-12-09 22:21:41 GMT+2; 2017-12-10 17:00; Nothing; Xlenovo
Oviedo; 23/20; 23/20; 6/5; 21/20; 11/10; 11/10; 6/5; ; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 11/10; ; 6/5; 127/100; 17/14; 7/6; 11/10; 5/4; 6/5; 6/5; ; 23/20; 23/20; 5/4
Draw; 21/10; 2; 2; ; ; 2; 2; ; 39/19; 21/10; 21/10; 2; ; 2; 2; 2; ; 39/19; 54/25; 39/19; 39/19; 15/8; 21/10; 11/5; 21/10; ; 19/10; 19/10; 21/10
Osasuna; 13/5; 12/5; 23/10; 11/4; 14/5; 5/2; 12/5; ; 28/11; 12/5; 13/5; 12/5; ; 12/5; 13/5; 5/2; 14/5; 5/2; 68/25; 28/13; 5/2; 12/5; 5/2; 13/5; 28/11; ; 5/2; 12/5; 27/10
