META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-06 22:23:27 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Draw; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 2; ; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 23/10; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 13/5; 5/2; 12/5; 14/5; 11/4; 5/2; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 27/10; 27/10; 14/5; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-10 02:24:10 GMT+2; ; Nothing; Xlenovo
Almeria; 11/10; 21/20; 11/10; 11/10; 29/25; 21/20; 11/10; ; 6/5; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 1/3; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 9/4; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 23/10; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 13/5; 5/2; 12/5; 73/25; 11/4; 5/2; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 14/5; 29/10; 9/4; 28/11; 5/2; 27/10; 27/10; 14/5; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-10 10:24:07 GMT+2; ; Nothing; Xlenovo
Almeria; 11/10; 21/20; 11/10; 11/10; 29/25; 21/20; 11/10; ; 6/5; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 10/11; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 9/4; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 23/10; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 13/5; 5/2; 12/5; 73/25; 11/4; 5/2; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 14/5; 29/10; 9/4; 28/11; 5/2; 27/10; 27/10; 14/5; ; 13/5; 21/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-10 14:24:16 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 10/11; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 111/50; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 13/5; 5/2; 12/5; 74/25; 11/4; 11/4; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 14/5; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; ; 13/5; 11/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-10 18:24:38 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; ; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; 10/11; 20/21; 10/9
Draw; 2; 21/10; ; 21/10; 111/ 50; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; 9/5; 19/10; 11/5
Gimnastic; 3; 13/5; ; 12/5; 74/25; 11/4; 11/4; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 14/5; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; 13/5; 2; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-10 22:24:20 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 57/50; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; 5/6; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 57/25; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 28/13; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; 9/5; 21/10; 9/4
Gimnastic; 3; 13/5; 5/2; 12/5; 147/ 50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; 13/5; 11/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-11 02:24:17 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 57/50; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; 5/6; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 57/25; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 28/13; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; 9/5; 21/10; 9/4
Gimnastic; 3; 13/5; 5/2; 12/5; 147/ 50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 5/2; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; 13/5; 11/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-11 10:24:25 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 119/ 100; 21/20; 11/10; ; 6/5; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; 5/6; 1; 10/9
Draw; 2; 85/40; 21/10; 21/10; 57/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 28/13; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; 9/5; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 139/ 50; 11/4; 5/2; ; 13/5; 5/2; 11/4; 13/5; 12/5; 13/5; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; 2; 11/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-11 14:24:48 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 57/50; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 5/6; 1; 10/9
Draw; 2; 21/10; 21/10; 21/10; 57/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 28/13; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 13/5; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; ; 2; 11/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-11 18:25:43 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 57/50; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 5/6; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 57/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; ; 9/5; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 11/4; 27/10; 14/5; ; 2; 21/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-11 22:24:15 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; ; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 28/13; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 28/13; ; 2; ; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 13/5; ; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-12 02:24:12 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 9/4; 11/5; 21/10; ; 2; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 13/5; 13/5; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-12 10:24:20 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 11/4; 11/4; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-12 14:24:42 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 21/20; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 11/5; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 11/4; 27/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-12 18:24:36 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 14/5; 5/2; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-12 22:24:33 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 29/25; 21/20; 1; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 13/12; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 10/9
Draw; 2; 85/40; 21/10; 21/10; 56/25; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 21/10; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 11/5
Gimnastic; 3; 5/2; 5/2; 12/5; 147/50; 11/4; 11/4; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 11/4; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 14/5; ; 14/5; 27/10; 14/5
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-13 02:24:11 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 117/100; 21/20; 11/10; ; 6/5; 21/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 11/10; 12/11; 13/11; 1; 11/10; 21/20; 11/10; ; 21/20; 21/20; 23/20
Draw; 2; 85/40; 21/10; 21/10; 11/5; 21/10; 2; ; 2; 21/10; 11/5; 21/10; 11/5; 43/20; 11/5; 21/10; 21/10; 39/19; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 2; 21/10; 21/10
Gimnastic; 3; 5/2; 5/2; 12/5; 74/25; 11/4; 5/2; ; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 11/4; 13/5; 29/10; 14/5; 29/10; 9/4; 28/11; 5/2; 14/5; 27/10; 37/13; ; 14/5; 14/5; 3
META; spain/la-liga-segunda/almeria-v-gimnastic; 2018-01-13 10:24:31 GMT+2; 2018-01-13 17:00; Nothing; Xlenovo
Almeria; 11/10; 21/20; 21/20; 11/10; 117/100; 21/20; 11/10; ; 6/5; 21/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 11/10; 11/10; 11/10; 19/17; 13/11; 1; 11/10; 21/20; 11/10; ; 11/10; 10/9; 23/20
Draw; 2; 85/40; 21/10; 21/10; 109/50; 21/10; 2; ; 2; 21/10; 21/10; 21/10; 11/5; 43/20; 11/5; 2; 21/10; 39/19; 21/10; 11/5; 37/19; 2; 11/5; 11/5; 21/10; ; 21/10; 11/5; 9/4
