META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-11 02:22:10 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-13 10:23:21 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; ; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; 11/8; ; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 37/19; ; 2; 15/8; 15/8; ; 15/8; 15/8; 37/19; 19/10; 199/ 100; 23/12; 19/10; 9/5; 2; 19/10; 19/10; ; 9/5; ; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 37/19; ; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 19/10; 15/8; 85/40; 2; 21/10; ; 9/5; ; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-13 14:23:34 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; ; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; 11/8; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 37/19; ; 2; 2; 15/8; ; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 19/10; 9/5; 2; 19/10; 19/10; ; 9/5; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 37/19; ; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 19/10; 15/8; 85/40; 2; 21/10; ; 9/5; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-13 18:23:39 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; ; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; ; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; ; 2; 2; 15/8; ; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 19/10; ; ; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; ; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; ; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-13 22:23:50 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; ; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; 7/5; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; ; 2; 2; 15/8; ; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 19/10; ; 9/5; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; ; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; 9/5; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-14 02:23:24 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; ; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; ; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; ; 2; 2; 15/8; ; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 19/10; ; ; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; ; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; ; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-14 10:23:33 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; ; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; ; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 2; 2; 15/8; ; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 37/19; ; ; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; ; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; ; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-14 14:23:41 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; ; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 2; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 37/19; ; ; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; ; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-14 18:23:31 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 6/4; 31/20; 6/4; ; 11/8; 13/10; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 2; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 2; 19/10; 37/19; ; 7/4; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 85/40; 2; 21/10; ; 9/5; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-14 22:23:23 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 16/11; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 16/11; 6/4; 13/8; 13/9; 17/11; 7/5; 31/20; 31/20; 6/4; ; 7/5; 7/5; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 19/10; 19/10; 37/19; ; 7/4; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 11/5; 2; 21/10; ; 2; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-15 02:23:27 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 6/4; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 13/8; 13/9; 17/11; 7/5; 31/20; 31/20; 6/4; ; 7/5; 7/5; 13/8
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 199/ 100; 23/12; 24/13; 9/5; 19/10; 19/10; 37/19; ; 7/4; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 111/ 50; 15/8; 37/19; 15/8; 11/5; 2; 21/10; ; 2; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-15 10:23:32 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 6/4; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 159/ 100; 13/9; 17/11; 7/5; 31/20; 31/20; 6/4; ; 7/5; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 2; 23/12; 24/13; 9/5; 19/10; 19/10; 19/10; ; 7/4; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 21/10; 113/ 50; 15/8; 37/19; 15/8; 11/5; 2; 28/13; ; 2; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-15 14:23:36 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 6/4; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 159/ 100; 13/9; 17/11; 7/5; 31/20; 31/20; 6/4; ; 7/5; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 2; 23/12; 24/13; 9/5; 19/10; 19/10; 37/19; ; 9/5; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 28/13; 113/ 50; 15/8; 37/19; 15/8; 11/5; 2; 28/13; ; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-15 18:23:36 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 16/11; 29/20; 6/4; ; 7/5; ; 8/5; 29/20; 8/5; 7/5; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 159/ 100; 13/9; 17/11; 7/5; 31/20; 31/20; 6/4; ; 7/5; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 2; 23/12; 24/13; 9/5; 19/10; 19/10; 37/19; ; 7/4; 9/5; 19/10
Reus Deportiu; 11/5; 2; 2; 2; 21/10; ; 2; ; 2; 2; 2; 2; 2; 2; 21/10; 2; 21/10; 28/13; 113/ 50; 15/8; 37/19; 15/8; 11/5; 2; 28/13; ; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-15 22:23:36 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 7/5; 29/20; 6/4; ; 7/5; ; 8/5; 7/5; 8/5; 7/5; 7/5; 29/20; 6/4; 7/5; 6/4; 16/11; 39/25; 7/5; 17/11; 7/5; 6/4; 6/4; 16/11; ; 7/5; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 2; 21/11; 24/13; 9/5; 19/10; 19/10; 37/19; ; 9/5; 9/5; 19/10
Reus Deportiu; 9/4; 2; 2; 2; 21/10; ; 2; ; 2; 2; 11/5; 2; 21/10; 41/20; 21/10; 21/10; 21/10; 11/5; 58/25; 37/19; 37/19; 2; 23/10; 21/10; 11/5; ; 2; 19/10; 23/10
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-16 02:23:12 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 7/5; 29/20; 6/4; ; 7/5; ; 8/5; 7/5; 8/5; 7/5; 7/5; 7/5; 6/4; 7/5; 6/4; 16/11; 31/20; 7/5; 17/11; 7/5; 6/4; 6/4; 16/11; ; 7/5; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 19/10; 15/8; 2; 19/10; 15/8; 15/8; 37/19; 19/10; 101/ 50; 37/19; 24/13; 9/5; 19/10; 19/10; 37/19; ; 15/8; 15/8; 19/10
Reus Deportiu; 9/4; 2; 21/10; 2; 21/10; ; 2; ; 2; 21/10; 11/5; 11/5; 21/10; 41/20; 21/10; 21/10; 21/10; 11/5; 23/10; 39/19; 37/19; 2; 23/10; 21/10; 11/5; ; 2; 2; 23/10
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-16 10:23:26 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 7/5; 29/20; 6/4; ; 7/5; ; 8/5; 7/5; 8/5; 7/5; 7/5; 29/20; 6/4; 7/5; 6/4; 6/4; 159/ 100; 7/5; 17/11; 7/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; ; 15/8; ; 19/10; 19/10; 2; 2; 15/8; 19/10; 15/8; 19/10; 37/19; 19/10; 2; 37/19; 24/13; 9/5; 2; 19/10; 19/10; ; 19/10; 19/10; 19/10
Reus Deportiu; 9/4; 2; 2; 2; 21/10; ; 2; ; 2; 2; 21/10; 2; 2; 41/20; 21/10; 2; 21/10; 21/10; 113/ 50; 39/19; 37/19; 2; 11/5; 21/10; 28/13; ; 21/10; 21/10; 9/4
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-16 14:24:06 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 29/20; 26/19; 29/20; 6/4; 7/5; 7/5; ; 8/5; 11/8; 8/5; 7/5; 7/5; 7/5; 6/4; 7/5; 6/4; 6/4; 77/50; 17/12; 17/11; 13/10; 6/4; 7/5; 6/4; ; 6/4; 7/5; 6/4
Draw; 19/10; 15/8; 19/10; 15/8; 37/19; 9/5; 15/8; ; 19/10; 19/10; 19/10; 15/8; 15/8; 39/20; 15/8; 15/8; 37/19; 19/10; 199/ 100; 27/14; 24/13; 9/5; 19/10; 19/10; 19/10; ; 19/10; 19/10; 19/10
Reus Deportiu; 9/4; 2; 21/10; 2; 21/10; 11/5; 2; ; 2; 21/10; 11/5; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 59/25; 21/10; 37/19; 2; 23/10; 11/5; 28/13; ; 9/4; 21/10; 23/10
META; spain/la-liga-segunda/reus-deportiu-v-granada; 2017-12-16 18:23:45 GMT+2; 2017-12-16 17:00; Nothing; Xlenovo
Granada; 29/20; 6/4; 6/4; 29/20; 17/11; 6/4; 6/4; ; 17/11; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; 7/5; 17/11; 17/11; 17/10; 6/4; 17/11; 6/4; 13/8; 31/20; 17/11; ; 13/8; 13/8; 17/10
Draw; 19/10; 9/5; 19/10; 15/8; 37/19; 9/5; 7/4; ; 15/8; 19/10; 19/10; 15/8; 15/8; 19/10; 15/8; 15/8; 37/19; 19/10; 197/ 100; 37/19; 24/13; 9/5; 19/10; 39/20; 19/10; ; 9/5; 19/10; 19/10
Reus Deportiu; 9/4; 2; 19/10; 2; 2; 2; 2; ; 39/19; 19/10; 21/10; 2; 2; 39/20; 21/10; 2; 2; 39/19; 107/ 50; 27/14; 37/19; 15/8; 21/10; 39/20; 21/10; ; 21/10; 21/10; 21/10
