META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-24 14:27:12 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 37/19; ; ; ; ; ; ; ; ; ; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-24 18:27:10 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 23/20; ; ; ; ; ; ; ; 11/10; ; ; 6/5; ; ; 5/4; ; ; 6/5; ; 17/14; 11/10; ; 13/10; ; 6/5; ; ; 5/4; 
Alcorcon; 9/5; 7/4; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 9/5; 37/19; 13/8; 37/19; 9/5; 19/10; 37/20; 24/13; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-31 14:26:23 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 7/4; ; ; 8/5; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 17/10; 9/5; 9/5; 28/17; 13/8; 19/10; 9/5; 7/4; ; ; 17/10; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 9/5; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 24/13; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-31 18:26:28 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 7/4; ; ; 8/5; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 17/10; 9/5; 9/5; 28/17; 13/8; 19/10; 9/5; 7/4; ; ; 17/10; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 9/5; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 24/13; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-31 22:26:26 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; ; 13/8; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 19/10; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-01 02:26:27 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; ; 13/8; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 19/10; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-01 10:26:37 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 2; 9/5; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; ; 13/8; 
Alcorcon; 9/5; 7/4; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 15/8; 37/20; 19/10; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-01 14:27:42 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 2; 9/5; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; ; 13/8; 
Alcorcon; 9/5; 7/4; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 15/8; 37/20; 19/10; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-01 18:26:05 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; ; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; ; 13/8; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; ; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; ; 13/8; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; ; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 19/10; ; ; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-01 22:24:12 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; 17/10; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; 2/11; 13/8; 
Draw; 2; 9/5; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; 9/5; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; 2/11; 13/8; 
Alcorcon; 9/5; 7/4; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 19/10; ; 1/4; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-02 02:24:23 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; 17/10; 28/17; 7/4; 28/17; 48/29; 7/4; 13/8; 9/5; 9/5; 9/5; ; 4/11; 13/8; 
Draw; 2; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 7/4; ; ; 17/10; 9/5; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 9/5; 7/4; ; 5/6; 13/8; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 15/8; ; ; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 19/10; ; 8/15; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-02 10:24:14 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 7/4; 9/5; 9/5; 179/ 100; ; ; ; 17/10; ; 9/5; 15/8; ; ; 17/10; 9/5; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 6/4; 
Reus Deportiu; 7/4; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; ; 9/5; 7/4; 28/17; 7/4; 28/17; 48/29; 7/4; 7/4; 15/8; 9/5; 9/5; ; 7/4; 6/4; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 7/4; ; ; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 24/13; ; 9/5; 6/4; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-02 14:24:19 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 7/4; 9/5; 9/5; 179/100; ; ; ; 17/10; ; 9/5; 15/8; ; 9/5; 17/10; 9/5; 9/5; 7/4; 9/5; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 13/8; 13/8; 
Reus Deportiu; 7/4; 17/10; 17/10; 17/10; 19/10; ; ; ; 9/5; ; 9/5; 17/10; ; 7/4; 9/5; 7/4; 28/17; 7/4; 28/17; 48/29; 7/4; 7/4; 9/5; 9/5; 9/5; ; 7/4; 13/8; 
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 2; ; 19/10; 7/4; ; 7/4; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 37/19; 9/5; 19/10; 37/20; 24/13; ; 7/4; 17/10; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-02 18:24:30 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 7/4; 9/5; 9/5; 179/100; ; ; ; 17/10; 9/5; 9/5; 15/8; ; 9/5; 17/10; 9/5; 9/5; 17/10; 9/5; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 7/4; 17/10; 7/4; 17/10; 19/10; ; ; ; 15/8; 7/4; 9/5; 17/10; ; 7/4; 9/5; 7/4; 28/17; 9/5; 28/17; 48/29; 24/13; 7/4; 9/5; 9/5; 9/5; ; 9/5; 13/8; 2
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; ; ; 15/8; 7/4; 19/10; 7/4; ; 7/4; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 24/13; 9/5; 15/8; 37/20; 24/13; ; 19/10; 17/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-02 22:24:21 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 7/4; 9/5; 9/5; 179/100; ; 7/4; ; 17/10; 9/5; 9/5; 15/8; ; 9/5; 17/10; 9/5; 9/5; 17/10; 9/5; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 7/4; 17/10; 7/4; 17/10; 19/10; ; 7/4; ; 15/8; 7/4; 9/5; 17/10; ; 7/4; 9/5; 7/4; 28/17; 9/5; 28/17; 48/29; 24/13; 7/4; 9/5; 9/5; 9/5; ; 9/5; 13/8; 2
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; 7/4; ; 15/8; 7/4; 19/10; 7/4; ; 7/4; 19/10; 9/5; 37/19; 24/13; 37/19; 17/10; 24/13; 9/5; 15/8; 37/20; 24/13; ; 19/10; 17/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-03 02:23:51 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 7/4; 9/5; 9/5; 179/100; ; 7/4; ; 17/10; 9/5; 9/5; 15/8; ; 9/5; 17/10; 9/5; 9/5; 17/10; 9/5; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 7/4; 17/10; 7/4; 17/10; 19/10; ; 7/4; ; 15/8; 7/4; 9/5; 17/10; ; 7/4; 9/5; 7/4; 28/17; 24/13; 28/17; 48/29; 24/13; 7/4; 9/5; 9/5; 9/5; ; 9/5; 13/8; 2
Alcorcon; 9/5; 9/5; 7/4; 7/4; 21/10; ; 7/4; ; 15/8; 7/4; 19/10; 7/4; ; 7/4; 19/10; 9/5; 37/19; 19/10; 37/19; 17/10; 24/13; 9/5; 15/8; 37/20; 19/10; ; 19/10; 17/10; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-03 10:24:01 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 9/5; 15/8; ; 7/4; 17/10; 7/4; 17/10; 17/10; 17/10; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 1/33; 8/5; 17/10
Reus Deportiu; 7/4; 7/4; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 17/10; ; 17/10; 9/5; 7/4; 17/10; 9/5; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 1/50; 13/8; 19/10
Alcorcon; 9/5; 9/5; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 7/4; ; 37/20; 19/10; 9/5; 2; 37/19; 2; 17/10; 24/13; 9/5; 19/10; 19/10; 37/19; ; 1/50; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-03 14:24:24 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 9/5; 15/8; ; 7/4; 17/10; 7/4; 17/10; 17/10; 17/10; 9/5; 28/17; 13/8; 15/8; 7/4; 7/4; ; 1/33; 8/5; 17/10
Reus Deportiu; 7/4; 7/4; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 17/10; ; 17/10; 9/5; 7/4; 17/10; 9/5; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 1/50; 13/8; 19/10
Alcorcon; 9/5; 9/5; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 7/4; ; 37/20; 19/10; 9/5; 2; 37/19; 2; 17/10; 24/13; 9/5; 19/10; 19/10; 37/19; ; 15/8; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-03 18:24:30 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 7/4; 15/8; ; 7/4; 13/8; 7/4; 17/10; 17/10; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 6/4; 8/5; 17/10
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 17/10; ; 17/10; 9/5; 7/4; 17/10; 9/5; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 11/8; 13/8; 19/10
Alcorcon; 15/8; 15/8; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 7/4; ; 37/20; 2; 9/5; 2; 37/19; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 15/8; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-03 22:24:20 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 7/4; 15/8; ; 7/4; 13/8; 7/4; 17/10; 17/10; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 17/10; ; 17/10; 9/5; 7/4; 17/10; 9/5; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 7/4; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 7/4; ; 37/20; 2; 9/5; 2; 37/19; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 19/10; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-04 02:24:25 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 7/4; 15/8; ; 7/4; 13/8; 7/4; 17/10; 17/10; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 1/33; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 17/10; ; 17/10; 9/5; 7/4; 17/10; 9/5; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 17/10; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 7/4; ; 37/20; 2; 9/5; 2; 37/19; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 15/8; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-04 10:24:35 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 89/50; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 7/4; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; ; 13/8; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 191/100; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 17/10; 7/4; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 7/4; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 21/10; ; 15/8; ; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 9/5; 2; 19/10; 2; 17/10; 24/13; 9/5; 2; 19/10; 2; ; 19/10; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-04 14:24:53 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 7/4; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 48/25; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 17/10; 7/4; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 7/4; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 85/40; ; 15/8; ; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 2; 19/10; 2; 17/10; 24/13; 9/5; 2; 19/10; 2; ; 19/10; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-04 18:24:46 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 7/4; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 2/9; 8/5; 7/4
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 48/25; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 17/10; 7/4; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 17/10; 13/8; 19/10
Alcorcon; 15/8; 15/8; 9/5; 7/4; 85/40; ; 15/8; ; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 2; 19/10; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 15/8; 7/4; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-04 22:24:53 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 7/4; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 7/5; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 17/10; 7/4; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; ; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 15/8; ; 37/20; 2; 9/5; 2; 19/10; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 19/10; 7/4; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-05 02:24:37 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 7/4; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 17/10; 7/4; 17/10; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 9/5; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 15/8; ; 37/20; 2; 9/5; 2; 19/10; 2; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 19/10; 7/4; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-05 10:24:33 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 7/4; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 8/5; 7/4
Reus Deportiu; 17/10; 7/4; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 7/4; 24/13; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 1/4; 13/8; 19/10
Alcorcon; 15/8; 9/5; 9/5; 7/4; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 15/8; ; 37/20; 2; 9/5; 37/19; 19/10; 37/19; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 13/8; 7/4; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-05 14:26:43 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 7/4; 24/13; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 27/20; 13/8; 19/10
Alcorcon; 15/8; 15/8; 9/5; 7/4; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 15/8; ; 37/20; 2; 15/8; 37/19; 19/10; 37/19; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 13/8; 9/5; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-05 22:28:31 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 9/5; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 7/4; 24/13; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 6/4; 13/8; 19/10
Alcorcon; 15/8; 15/8; 9/5; 7/4; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 15/8; ; 37/20; 2; 15/8; 37/19; 19/10; 37/19; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 2; 2; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-06 02:25:15 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 7/4; 44/25; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 7/4; ; 13/8; 13/8; 7/4
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 7/4; 24/13; 48/29; 24/13; 13/8; 9/5; 7/4; 9/5; ; 7/4; 7/4; 19/10
Alcorcon; 15/8; 15/8; 9/5; 9/5; 52/25; ; 15/8; ; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 37/19; 19/10; 37/19; 17/10; 24/13; 9/5; 2; 19/10; 37/19; ; 2; 2; 2
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-06 10:26:13 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 19/10; 17/10; 7/4; 7/4; 173/100; ; 13/8; ; 17/10; 7/4; 7/4; 17/10; ; 9/5; 13/8; 17/10; 17/10; 9/5; 17/10; 25/14; 28/17; 13/8; 9/5; 7/4; 17/10; ; 13/8; 7/4; 7/4
