META; english/league-1/blackburn-v-bradford; 2018-03-25 14:33:47 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 8/13; 29/50; 8/15; 8/15; 4/7; 18/35; 8/15; 8/15; 4/7
Draw; 10/3; 11/4; 71/20; 16/5; 10/3; 3; 31/10; 10/3; 16/5; 10/3
Bradford; 9/2; 9/2; 24/5; 9/2; 5; 9/2; 22/5; 5; 9/2; 23/5
META; english/league-1/blackburn-v-bradford; 2018-03-25 18:33:41 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 1/2; 4/7; 1/2; 14/25; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 8/15; 1/2; 17/35; 10/21; 1/2; 1/2; 1/2; 4/9; 4/7
Draw; 7/2; 11/4; 3; 16/5; 16/5; 16/5; 3; 17/5; 3; 10/3; 3; 31/10; 33/10; 17/5; 17/5; 16/5; 31/10; 14/5; 10/3
Bradford; 5; 11/2; 29/5; 11/2; 5; 11/2; 19/4; 11/2; 11/2; 6; 11/2; 24/5; 24/5; 19/4; 11/2; 21/4; 63/13; 23/5; 26/5
META; english/league-1/blackburn-v-bradford; 2018-03-25 22:33:33 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 13/25; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 7/15; 1/2; 1/2; 1/2; 1/2; 4/9; 4/9; 8/15
Draw; 7/2; 3; 71/20; 10/3; 16/5; 16/5; 17/5; 3; 10/3; 3; 16/5; 31/10; 13/4; 17/5; 10/3; 16/5; 16/5; 14/5; 11/4; 10/3; 
Bradford; 11/2; 11/2; 6; 29/5; 11/2; 11/2; 5; 19/4; 6; 11/2; 11/2; 11/2; 51/10; 5; 19/4; 11/2; 21/4; 51/10; 24/5; 24/5; 29/5
META; english/league-1/blackburn-v-bradford; 2018-03-26 02:33:29 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 4/9; 13/25; 1/2; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 4/9; 7/15; 1/2; 1/2; 1/2; 1/2; 1/2; 4/9
Draw; 7/2; 3; 14/5; 71/20; 10/3; 16/5; 16/5; 17/5; 3; 10/3; 3; 16/5; 16/5; 7/2; 13/4; 17/5; 10/3; 16/5; 13/4; 14/5; 11/4; ; 
Bradford; 11/2; 11/2; 6; 29/5; 11/2; 11/2; 5; 19/4; 6; 11/2; 11/2; 11/2; 11/2; 96/19; 11/2; 5; 19/4; 11/2; 21/4; 96/19; 24/5; 24/5; 29/5
META; english/league-1/blackburn-v-bradford; 2018-03-26 10:33:33 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 6/13; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 5/11; 7/15; 6/13; 1/2; 1/2; 7/15; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 31/10; 3; 10/3; 3; 16/5; 3; 100/0; 16/5; 31/10; 10/3; 13/4; 31/10; 10/3; 16/5; 41/13; 3; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; 11/2; 57/10; 11/2; 5; 11/2; 21/4; 29/5; 31/5; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-26 14:33:37 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 5/11; 1/2; 10/21; 1/2; 1/2; 7/15; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 7/2; 16/5; 10/3; 16/5; 3; 10/3; 16/5; 16/5; 31/10; 100/0; 16/5; 31/10; 10/3; 31/10; 16/5; 10/3; 16/5; 41/13; 3; ; 
Bradford; 11/2; 11/2; 6; 63/10; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 57/10; 11/2; 51/10; 23/4; 11/2; 21/4; 29/5; 31/5; 31/5; 
META; english/league-1/blackburn-v-bradford; 2018-03-26 18:33:36 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 5/11; 1/2; 10/21; 1/2; 12/25; 7/15; 4/9; 1/2; 8/15
Bradford; 11/2; 6; 5; 63/10; 6; 11/2; 23/4; 6; 6; 6; 11/2; 59/10; 11/2; 24/5; 23/4; 6; 11/2; 6; 32/5; 31/5; 34/5; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-27 22:33:48 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 8/15; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 5/11; 1/2; 10/21; 1/2; 12/25; 17/35; 1/2; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 31/10; 10/3; 33/10; 16/5; 33/10; 16/5; 31/10; 10/3; 3; ; ; 
Bradford; 11/2; 6; 5; 63/10; 6; 11/2; 23/4; 6; 6; 6; 11/2; 6; 11/2; 24/5; 23/4; 6; 11/2; 6; 32/5; 32/5; 34/5; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 02:33:40 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 9/20; 1/2; 1/2; 1/2; 13/25; 8/15; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 10/21; 1/2; 10/21; 1/2; 12/25; 10/21; 8/15; 8/15; 1/2; 8/15
Draw; 7/2; 3; 14/5; 10/3; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 41/13; 31/10; 33/10; 16/5; 33/10; 16/5; 41/13; 3; 3; ; ; ; 
Bradford; 11/2; 6; 5; 63/10; 6; 11/2; 23/4; 6; 6; 6; 11/2; 59/10; 23/4; 24/5; 23/4; 6; 11/2; 6; 33/5; 31/5; 33/5; ; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 10:33:42 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 1/2; 1/2; 1/2; 13/25; 1/2; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 10/21; 10/21; 1/2; 10/21; 1/2; 12/25; 17/35; 1/2; 8/15; 1/2; 8/15
Draw; 10/3; 3; 14/5; 33/10; 10/3; 3; 16/5; 16/5; 3; 16/5; 3; 16/5; 31/10; 100/0; 3; 31/10; 31/10; 33/10; 16/5; 33/10; 16/5; 31/10; 3; 3; 10/3; ; 
Bradford; 6; 6; 32/5; 6; 11/2; 23/4; 6; 11/2; 6; 6; 11/2; 59/10; 23/4; 24/5; 23/4; 6; 11/2; 6; 33/5; 31/5; 33/5; ; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 14:33:57 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 1/2; 1/2; 8/15; 51/00; 1/2; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 10/21; 6/13; 10/21; 1/2; 12/25; 10/21; 1/2; 8/15; 1/2; 8/15
Draw; 10/3; 3; 3; 67/20; 10/3; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 31/10; 100/0; 3; 31/10; 31/10; 31/10; 16/5; 33/10; 16/5; 41/13; 3; 3; ; ; 
Bradford; 6; 6; 11/2; 13/2; 6; 11/2; 23/4; 6; 11/2; 6; 6; 11/2; 6; 23/4; 6; 23/4; 6; 11/2; 6; 33/5; 33/5; 31/5; 34/5; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 18:33:54 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 11/20; 4/7; 4/7; 1/2; 14/25; 11/20; 1/2; 1/2; 11/21; 4/7; 8/15; 4/7; 1/2; 4/7; 4/7; 8/15; 18/35; 10/21; 8/15; 11/21; 4/7; 8/15; 8/15; 8/15; 8/15; 8/15; 8/15
Draw; 10/3; 29/10; 29/10; 3; 16/5; 31/10; 3; 31/10; 29/10; 3; 11/4; 16/5; 29/10; 3; 14/5; 3; 31/10; 56/19; 31/10; 16/5; 59/20; 31/10; 14/5; 3; 3; ; 
Bradford; 6; 5; 29/5; 6; 11/2; 11/2; 21/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 53/10; 23/4; 49/10; 21/4; 5; 53/10; 29/5; 28/5; 29/5; 6; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-28 22:33:50 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 11/20; 4/7; 4/7; 1/2; 14/25; 11/20; 8/15; 1/2; 11/21; 4/7; 8/15; 4/7; 1/2; 4/7; 4/7; 8/15; 18/35; 10/21; 8/15; 11/21; 4/7; 8/15; 8/15; 8/15; 4/7; 8/15; 4/7
Draw; 10/3; 3; 29/10; 3; 16/5; 31/10; 3; 31/10; 29/10; 3; 14/5; 16/5; 29/10; 3; 14/5; 58/19; 31/10; 29/10; 31/10; 16/5; 59/20; 31/10; 3; 3; ; ; 
Bradford; 6; 11/2; 5; 29/5; 6; 11/2; 11/2; 21/4; 11/2; 11/2; 5; 5; 11/2; 11/2; 91/17; 23/4; 5; 21/4; 5; 53/10; 29/5; 6; 29/5; 6; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 02:33:53 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 11/20; 8/15; 1/2; 1/2; 11/20; 11/20; 1/2; 1/2; 11/21; 8/15; 8/15; 4/7; 8/15; 11/20; 4/7; 8/15; 18/35; 10/21; 11/21; 11/21; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 8/15
Draw; 10/3; 3; 29/10; 3; 13/4; 31/10; 3; 31/10; 29/10; 3; 11/4; 3; 29/10; 3; 58/19; 31/10; 29/10; 31/10; 33/10; 59/20; 31/10; 3; 3; ; ; ; 
Bradford; 6; 11/2; 6; 59/10; 6; 11/2; 11/2; 21/4; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 91/17; 23/4; 53/10; 21/4; 21/4; 5; 91/17; 29/5; 6; 29/5; 6; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 10:33:54 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 8/15; 4/9; 1/2; 13/25; 1/2; 1/2; 4/9; 11/21; 1/2; 8/15; 8/15; 1/2; 1/2; 1/2; 8/15; 10/21; 10/21; 1/2; 11/21; 1/2; 17/35; 1/2; 8/15; 1/2; 8/15
Draw; 10/3; 3; 3; 33/10; 10/3; 16/5; 16/5; 31/10; 3; 16/5; 3; 100/0; 3; 31/10; 31/10; 16/5; 31/10; 10/3; 41/13; 3; 3; 10/3; ; ; ; 
Bradford; 6; 6; 32/5; 6; 11/2; 21/4; 6; 11/2; 11/2; 11/2; 6; 11/2; 29/5; 23/4; 5; 21/4; 6; 59/10; 32/5; 31/5; 34/5; 34/5; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 14:34:03 GMT+2; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 8/15; 8/15; 4/9; 1/2; 51/00; 8/15; 1/2; 1/2; 17/35; 8/15; 1/2; 8/15; 1/2; 8/15; 11/20; 17/35; 1/2; 1/2; 17/35; 11/20; 1/2; 1/2; 8/15; 8/15; 8/15; 8/15
Draw; 16/5; 3; 3; 10/3; 16/5; 3; 31/10; 3; 14/5; 3; 3; 58/19; 3; 41/13; 31/10; 16/5; 59/20; 31/10; 3; 3; ; ; ; ; ; 
Bradford; 13/2; 6; 11/2; 6; 13/2; 6; 11/2; 23/4; 6; 11/2; 11/2; 11/2; 6; 23/4; 25/4; 51/10; 23/4; 11/2; 6; 76/13; 31/5; 31/5; 6; 32/5; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 18:22:01 GMT+3; 2018-03-29 19:45; Nothing; Xlenovo
Blackburn; 1/2; 1/2; 4/9; 4/9; 49/100; 1/2; 7/15; 4/9; 7/15; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 5/11; 1/2; 10/21; 7/15; 1/2; 12/25; 17/35; 1/2; 1/2; 1/2; 1/2
Draw; 17/5; 3; 16/5; 69/20; 10/3; 10/3; 16/5; 16/5; 3; 16/5; 14/5; 3; 100/30; 3; 13/4; 3; 31/10; 16/5; 17/5; 3; 41/13; 3; 10/3; 3; ; ; 
Bradford; 13/2; 6; 13/2; 67/10; 13/2; 6; 6; 6; 11/2; 11/2; 6; 6; 25/4; 29/5; 6; 11/2; 113/19; 33/5; 33/5; 32/5; 33/5; ; ; ; ; ; 
META; english/league-1/blackburn-v-bradford; 2018-03-29 22:21:57 GMT+3; 2018-03-29 19:45; In Play; Xlenovo
Blackburn; 4/6; 8/13; 6/10; 13/20; 29/50; 8/11; 8/13; 4/6; 3/5; 4/7; 4/6; 8/15; 6/10; 11/20; 8/13; 3/5; 6/11; 7/10; 4/6; 13/20; 4/7; 8/13; 8/15; 4/6
Draw; 21/10; 2; 21/10; 121/50; 21/10; 21/10; 2; 21/10; 12/5; 21/10; 3; 23/10; 23/10; 2; 11/5; 21/10; 17/9; 85/40; 11/5; 5/2; 12/5; 11/4; 12/5; 
Bradford; 13/2; 13/2; 6; 13/2; 36/5; 11/2; 6; 13/2; 7; 13/2; 11/2; 13/2; 11/2; 6; 25/4; 27/4; 5; 6; 7; 31/5; 34/5; ; ; 
