META; english/league-1/fleetwood-v-rotherham; 2017-06-23 22:18:07 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; ; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; ; 5/4; 5/4; 11/8; ; 5/4; ; 5/4; ; ; ; 
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-06-30 14:19:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-06-30 18:22:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-06-30 22:23:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-01 02:24:22 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-01 10:24:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-01 14:24:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-01 18:25:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-01 22:24:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-02 02:24:22 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-02 10:24:14 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 13/10; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 85/40; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 47/20; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-02 14:24:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 27/20; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; 13/10; 5/4; 5/4; 11/8; ; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 21/10; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 21/10; 19/10; 9/4; ; 37/19; 2; 19/10; 37/19; 107/50; ; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 12/5; 21/10; 9/4; ; 23/10; 23/10; 23/10; 23/10; 5/2; ; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-02 18:24:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; 7/5; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 13/10; 5/4; 13/10; 11/8; 13/10; ; 5/4; 5/4; ; ; ; 
Rotherham; 2; 9/4; 2; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 19/10; 2; 19/10; 19/10; 107/50; 11/6; ; 2; 37/19; ; ; ; 
Draw; 12/5; 12/5; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 9/4; 23/10; 23/10; 9/4; 5/2; 27/11; ; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-02 22:24:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 2; 2; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 19/10; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 9/4; 23/10; 23/10; 9/4; 5/2; 27/11; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-03 02:24:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 2; 2; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 19/10; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 9/4; 23/10; 23/10; 9/4; 5/2; 27/11; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-03 10:24:54 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 2; 2; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 19/10; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 9/4; 23/10; 23/10; 9/4; 5/2; 27/11; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-03 14:25:33 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 5/4; ; 13/10; 11/8; 6/5; 7/5; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; ; ; ; 
Rotherham; 2; 2; 2; 15/8; ; 2; 2; 19/10; 2; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 19/10; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 37/19; ; ; ; 
Draw; 12/5; 23/10; 9/4; 23/10; ; 23/10; 12/5; 21/10; 12/5; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 11/5; 23/10; 23/10; 11/5; 5/2; 27/11; 23/10; 12/5; 23/10; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-03 18:25:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 27/11; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-03 22:24:57 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 27/11; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-04 02:25:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 27/11; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-04 10:25:26 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 13/10; 13/10; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 19/10; 107/50; 11/6; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 5/2; 47/20; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 27/11; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-04 14:25:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-04 18:24:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-04 22:24:30 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; ; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; ; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; ; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-05 02:24:23 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-05 10:24:21 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-05 14:23:39 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; ; 13/10; 11/8; 13/10; ; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; ; 37/19; 107/50; 24/13; ; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; ; 11/5; 5/2; 12/5; ; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-05 18:23:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; 2; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; 11/5; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-05 22:23:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-06 02:23:07 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-06 10:23:06 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-06 14:22:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
