META; english/league-2/mansfield-v-crawley; 2018-05-02 18:21:46 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 9/20; 1/2; 1/2; 4/9; 12/25; 40/85; 1/2; 2/5; 1/2; 1/2; 4/9; 4/9; 1/2; 40/85; 9/20; 4/9; 10/21; 1/2; 4/9; 1/2; 1/2; 10/21; 4/9; 2/5; 4/9
Draw; 7/2; 10/3; 13/4; 7/2; 71/20; 18/5; 10/3; 10/3; 17/5; 13/4; 7/2; 7/2; 10/3; 31/10; 3; 7/2; 33/10; 13/4; 38/11; 17/5; 7/2; 57/17; 3; 10/3
Crawley; 11/2; 5; 11/2; 9/2; 28/5; 6; 11/2; 11/2; 23/4; 6; 11/2; 11/2; 11/2; 11/2; 9/2; 11/2; 96/17; 5; 23/4; 11/2; 57/10; 26/5; 27/5; 6/5
META; english/league-2/mansfield-v-crawley; 2018-05-03 22:21:35 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 9/20; 1/2; 1/2; 4/9; 1/2; 40/85; 7/15; 4/9; 5/11; 1/2; 9/20; 1/2; 1/2; 40/85; 9/20; 1/2; 7/15; 1/2; 17/35; 5/11; 1/2; 10/21; 4/9; 2/5; 4/9
Draw; 7/2; 10/3; 16/5; 7/2; 73/20; 18/5; 10/3; 10/3; 17/5; 16/5; 7/2; 16/5; 10/3; 3; 10/3; 33/10; 13/4; 17/5; 17/5; 7/2; 57/17; 3; 14/5; 7/2; 
Crawley; 11/2; 5; 11/2; 9/2; 53/10; 6; 11/2; 11/2; 23/4; 11/2; 11/2; 11/2; 5; 11/2; 9/2; 11/2; 11/2; 5; 24/5; 23/4; 21/4; 61/11; 26/5; 5; 
META; english/league-2/mansfield-v-crawley; 2018-05-04 02:21:19 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 9/20; 1/2; 1/2; 4/9; 1/2; 40/85; 7/15; 4/9; 5/11; 1/2; 9/20; 1/2; 1/2; 40/85; 9/20; 4/9; 7/15; 1/2; 17/35; 5/11; 1/2; 10/21; 4/9; 4/9
Draw; 7/2; 10/3; 16/5; 7/2; 73/20; 18/5; 10/3; 10/3; 17/5; 13/4; 7/2; 16/5; 10/3; 3; 7/2; 33/10; 13/4; 17/5; 17/5; 7/2; 57/17; 3; 7/2; 
Crawley; 11/2; 5; 11/2; 9/2; 53/10; 6; 11/2; 11/2; 23/4; 11/2; 11/2; 11/2; 5; 11/2; 9/2; 11/2; 11/2; 5; 24/5; 23/4; 21/4; 61/11; 26/5; 5
META; english/league-2/mansfield-v-crawley; 2018-05-04 10:21:21 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 1/2; 1/2; 1/2; 40/85; 7/15; 4/9; 5/11; 1/2; 1/2; 1/2; 1/2; 40/85; 9/20; 1/2; 10/21; 1/2; 17/35; 5/11; 1/2; 17/35; 4/9; 4/9
Draw; 7/2; 10/3; 16/5; 16/5; 71/20; 18/5; 10/3; 10/3; 17/5; 13/4; 10/3; 16/5; 10/3; 3; 16/5; 13/4; 13/4; 17/5; 17/5; 7/2; 33/10; 3; 10/3
Crawley; 11/2; 5; 11/2; 11/2; 27/5; 6; 11/2; 23/4; 11/2; 11/2; 11/2; 5; 11/2; 9/2; 11/2; 60/11; 5; 24/5; 23/4; 21/4; 11/2; 26/5; 26/5
META; english/league-2/mansfield-v-crawley; 2018-05-04 14:21:41 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 1/2; 8/15; 18/35; 40/85; 4/7; 8/15; 4/7
Draw; 7/2; 10/3; 16/5; 3; 17/5; 16/5; 16/5; 17/5; 16/5; 10/3; 16/5; 16/5; 3; 14/5; 16/5; 16/5; 13/4; 17/5; 17/5; 7/2; 13/4; 3; 3; 5/4; 
Crawley; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 19/4; 11/2; 5; 11/2; 11/2; 5; 17/4; 11/2; 51/10; 5; 24/5; 19/4; 11/2; 67/13; 11/2; 23/5; 24/5; 13/8
META; english/league-2/mansfield-v-crawley; 2018-05-04 18:21:49 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 1/2; 1/2; 8/15; 51/00; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 17/35; 1/2; 8/15; 1/2; 1/2; 4/9; 4/9; 8/15; 1/2
Draw; 7/2; 10/3; 16/5; 3; 69/20; 17/5; 10/3; 16/5; 17/5; 16/5; 10/3; 16/5; 10/3; 3; 14/5; 16/5; 33/10; 13/4; 17/5; 17/5; 7/2; 33/10; 3; 11/4; 10/3; 10/3; 
Crawley; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 11/2; 19/4; 11/2; 5; 11/2; 5; 17/4; 11/2; 51/10; 5; 24/5; 19/4; 11/2; 67/13; 5; 23/5; 23/5; 26/5; 27/5; 
META; english/league-2/mansfield-v-crawley; 2018-05-04 22:21:40 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 1/2; 8/15; 8/15; 11/20; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 11/20; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 8/15; 1/2; 11/20; 8/15; 8/15; 4/9; 4/9; 4/7; 4/7
Draw; 7/2; 10/3; 3; 17/5; 17/5; 10/3; 16/5; 17/5; 3; 10/3; 3; 16/5; 29/10; 14/5; 16/5; 13/4; 13/4; 33/10; 17/5; 7/2; 33/10; 3; 11/4; 10/3; 10/3; ; 
Crawley; 11/2; 5; 5; 49/10; 11/2; 5; 11/2; 19/4; 5; 5; 19/4; 17/4; 5; 19/4; 5; 22/5; 19/4; 5; 24/5; 9/2; 23/5; 23/5; 23/5; 23/5; ; ; 
META; english/league-2/mansfield-v-crawley; 2018-05-05 02:21:28 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 1/2; 8/15; 8/15; 11/20; 11/20; 8/15; 1/2; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 8/15; 8/15; 8/15; 1/2; 8/15; 1/2; 11/20; 8/15; 8/15; 1/2; 1/2; 4/7; 8/15
Draw; 7/2; 10/3; 3; 71/20; 10/3; 16/5; 16/5; 17/5; 3; 10/3; 3; 10/3; 29/10; 14/5; 16/5; 57/17; 13/4; 33/10; 17/5; 7/2; 17/5; 10/3; 14/5; 14/5; 7/2; 3; 
Crawley; 11/2; 5; 5; 47/10; 11/2; 19/4; 5; 19/4; 5; 9/2; 5; 9/2; 19/4; 4; 9/2; 5; 22/5; 19/4; 5; 50/11; 4; 21/5; 7/2; 22/5; 24/5; ; 
META; english/league-2/mansfield-v-crawley; 2018-05-05 10:21:34 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 8/15; 4/7; 4/7; 8/15; 11/20; 11/20; 8/15; 1/2; 1/2; 4/7; 8/15; 11/20; 4/7; 8/15; 8/15; 8/15; 8/15; 8/15; 8/15; 1/2; 11/20; 8/15; 8/15; 4/7; 4/7; 4/7; 4/7
Draw; 7/2; 3; 3; 71/20; 10/3; 10/3; 16/5; 17/5; 3; 10/3; 3; 16/5; 29/10; 14/5; 3; 57/17; 13/4; 33/10; 17/5; 7/2; 17/5; 10/3; 3; 7/2; 10/3; ; 
Crawley; 11/2; 19/4; 5; 47/10; 11/2; 9/2; 5; 19/4; 5; 9/2; 5; 9/2; 19/4; 4; 49/11; 9/2; 22/5; 19/4; 5; 9/2; 4; 21/5; 22/5; 22/5; 24/5; ; 
META; english/league-2/mansfield-v-crawley; 2018-05-05 14:22:28 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Mansfield; 3/5; 3/5; 8/13; 8/13; 31/50; 13/20; 8/13; 4/7; 7/12; 8/13; 3/5; 8/13; 6/10; 6/10; 4/7; 8/13; 11/18; 8/13; 5/9; 7/12; 3/5; 11/18; 8/13; 4/7; 4/7; 8/13; 4/7
Draw; 15/4; 3; 29/10; 16/5; 7/2; 7/2; 10/3; 10/3; 33/10; 29/10; 10/3; 3; 14/5; 14/5; 16/5; 57/17; 31/10; 16/5; 33/10; 17/5; 57/17; 10/3; 10/3; 10/3; 7/2; 10/3; 
Crawley; 17/4; 9/2; 21/5; 19/5; 79/20; 4; 7/2; 39/10; 21/5; 19/5; 4; 17/4; 17/4; 7/2; 4; 19/5; 15/4; 21/5; 39/10; 22/5; 50/13; 7/2; 7/2; 7/2; 7/2; 7/2; 
META; english/league-2/mansfield-v-crawley; 2018-05-05 18:21:43 GMT+3; 2018-05-05 15:00; Nothing; Xlenovo
Crawley; 1; 10/11; 6/5; 1; 5/4; 21/20; 11/10; 1; 24/23; 1; 23/20; 21/20; 23/20; 23/20; 1; 15/13; 5/6; 13/12; 21/20; 6/5; 6/5; 11/10; 20/21; 10/9
Draw; 21/10; 15/8; 19/10; 9/4; 58/25; 21/10; 2; 21/10; 11/5; 11/5; 15/8; 9/5; 19/10; 2; 11/5; 11/5; 133/7; 11/5; 28/13; 15/8; 21/10; 19/10; 2; 
Mansfield; 3; 5/2; 3; 58/25; 29/10; 13/5; 11/4; 11/4; 3; 5/2; 13/5; 13/5; 23/10; 3; 40/17; 16/5; 5/2; 14/5; 13/5; 14/5; 27/10; 11/8; 11/4; 
