META; english/premier-league/burnley-v-newcastle; 2017-10-02 18:17:42 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-12 02:18:25 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-12 14:18:03 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-12 18:17:53 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-12 22:18:13 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-13 02:18:00 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-13 10:18:24 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-13 14:18:43 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-13 18:18:00 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-13 22:18:21 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-14 02:18:07 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-14 10:18:12 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-14 14:18:15 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-14 18:17:57 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-14 22:17:39 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 19/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-15 02:17:53 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-15 10:17:43 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; ; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 15/8; ; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 1/20; ; 
Draw; ; ; ; ; ; 23/10; 11/5; ; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-15 14:17:46 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-15 18:17:37 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 31/20; 8/5; 8/5; ; ; ; ; ; ; ; ; 6/4; ; 31/20; ; ; 6/4; ; ; ; ; 4/11; ; 
Newcastle; ; ; ; ; ; 15/8; 9/5; 13/8; ; ; ; ; ; ; ; ; 9/5; ; 85/40; ; ; 15/8; ; ; ; ; 4/7; ; 
Draw; ; ; ; ; ; 23/10; 11/5; 11/5; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-15 22:17:34 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; ; ; ; ; 17/10; 8/5; 13/8; 28/17; ; 8/5; ; ; 17/10; ; ; 8/5; 8/5; 87/50; 13/9; 28/17; 13/8; 17/10; 31/20; 8/5; ; 4/7; ; 
Burnley; 7/4; ; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; ; ; 28/17; 7/4; 48/25; 22/13; 17/10; 9/5; 15/8; 9/5; 9/5; ; 10/11; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; 11/5; 11/5; ; 11/5; ; ; 23/10; ; ; 11/5; 11/5; 9/4; 28/13; 11/5; 23/10; 11/5; 9/4; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-16 02:17:35 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; ; ; ; ; 17/10; 8/5; 13/8; 28/17; ; 8/5; ; ; 17/10; ; ; 8/5; 8/5; 87/50; 13/9; 28/17; 13/8; 17/10; 31/20; 8/5; ; 13/10; ; 
Burnley; 7/4; ; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; ; ; 28/17; 7/4; 48/25; 22/13; 17/10; 9/5; 15/8; 9/5; 9/5; ; 7/5; ; 
Draw; 11/5; ; ; ; ; 23/10; 11/5; 11/5; 11/5; ; 11/5; ; ; 23/10; ; ; 11/5; 11/5; 9/4; 28/13; 11/5; 23/10; 11/5; 9/4; 11/5; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-16 10:17:33 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; ; ; 17/10; 8/5; 13/8; 28/17; ; 17/10; ; ; 13/8; ; ; 8/5; 8/5; 87/50; 52/35; 28/17; 13/8; 17/10; 31/20; 8/5; ; 13/10; ; 
Burnley; 7/4; 8/5; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 9/5; ; ; 2; ; ; 28/17; 7/4; 48/25; 13/8; 17/10; 9/5; 15/8; 9/5; 7/4; ; 7/5; ; 
Draw; 11/5; 9/4; ; ; ; 23/10; 11/5; 11/5; 11/5; ; 2; ; ; 9/4; ; ; 11/5; 11/5; 9/4; 28/13; 11/5; 23/10; 11/5; 9/4; 11/5; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-16 14:17:51 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; ; ; 17/10; 13/8; 13/8; 28/17; ; 13/8; ; ; 17/10; 17/10; ; 8/5; 8/5; 7/4; 52/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 13/10; ; 
Burnley; 7/4; 8/5; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; 9/5; ; 28/17; 7/4; 15/8; 13/8; 17/10; 9/5; 15/8; 9/5; 7/4; ; 11/8; ; 
Draw; 11/5; 9/4; ; ; ; 23/10; 21/10; 11/5; 11/5; ; 21/10; ; ; 23/10; 21/10; ; 11/5; 28/13; 23/10; 28/13; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-16 18:17:35 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; ; ; 17/10; 13/8; 13/8; 28/17; ; 13/8; ; ; 17/10; 17/10; ; 8/5; 8/5; 7/4; 52/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 13/10; ; 
Burnley; 7/4; 8/5; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; 9/5; ; 28/17; 7/4; 15/8; 13/8; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; ; ; ; 23/10; 21/10; 11/5; 11/5; ; 21/10; ; ; 23/10; 21/10; ; 11/5; 28/13; 23/10; 28/13; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-16 22:17:36 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; ; ; 17/10; 13/8; 13/8; 28/17; ; 13/8; ; ; 17/10; 17/10; ; 8/5; 8/5; 7/4; 52/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 13/10; ; 
Burnley; 7/4; 8/5; ; ; ; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; 9/5; ; 28/17; 7/4; 15/8; 13/8; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; ; ; ; 23/10; 21/10; 11/5; 11/5; ; 21/10; ; ; 23/10; 21/10; ; 11/5; 28/13; 23/10; 28/13; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-17 02:17:32 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; ; 13/8; 17/10; 13/8; 13/8; 28/17; ; 13/8; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 7/4; 52/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 7/5; ; 
Burnley; 7/4; 8/5; ; ; 9/5; 7/4; 7/4; 8/5; 17/10; ; 7/4; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 15/8; 13/8; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; ; ; 11/5; 23/10; 21/10; 11/5; 11/5; ; 21/10; ; ; 23/10; 21/10; 23/10; 11/5; 28/13; 23/10; 28/13; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-17 10:17:35 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; ; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 7/4; 52/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 7/5; ; 
Burnley; 7/4; 8/5; ; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; ; 9/5; ; ; 15/8; 9/5; 15/8; 28/17; 7/4; 15/8; 13/8; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; ; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; ; 2; ; ; 23/10; 21/10; 9/4; 11/5; 28/13; 23/10; 28/13; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-17 14:17:51 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; ; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; ; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 7/5; ; 
Burnley; 7/4; 8/5; ; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; ; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; ; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; ; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-17 18:17:47 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 7/5; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 11/8; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 2; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-17 22:17:46 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 8/5; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 7/4; ; 6/4; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-18 02:17:12 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 6/4; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-18 11:36:35 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 6/4; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-18 14:17:30 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 6/4; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-18 18:17:44 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-18 22:17:40 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-19 02:17:36 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 9/5; ; 13/8; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-19 10:17:37 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
Newcastle; 31/20; 17/10; 13/8; 13/8; 13/8; 17/10; 13/8; 13/8; 28/17; 13/8; 17/10; ; ; 17/10; 17/10; 17/10; 8/5; 8/5; 9/5; 53/35; 28/17; 13/8; 17/10; 13/8; 28/17; ; 6/4; ; 
Burnley; 7/4; 8/5; 7/4; 9/5; 9/5; 7/4; 7/4; 8/5; 17/10; 7/4; 9/5; ; ; 15/8; 9/5; 9/5; 28/17; 7/4; 91/50; 14/9; 17/10; 9/5; 15/8; 9/5; 7/4; ; 13/8; ; 
Draw; 11/5; 9/4; 21/10; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 21/10; 2; ; ; 23/10; 21/10; 11/5; 11/5; 21/10; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 28/13; ; 21/10; ; 
META; english/premier-league/burnley-v-newcastle; 2017-10-19 14:17:45 GMT+3; 2017-10-30 20:00; Nothing; Xlenovo
