META; english/premier-league/man-utd-v-brighton; 2017-10-30 22:17:55 GMT+3; 2017-11-25 15:00; Nothing; Xlenovo
Brighton; 14; 14; 20; 16; 13; 20; ; 20; 14; 18; ; 16; ; 17; 14; 13; 12; 31/2; 20; 23/2; 13; 16; 21; 20; 63/4; ; 24/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-08 18:17:22 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 1/6; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 20; 18; 20; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-08 22:17:20 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 1/6; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 20; 18; 20; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-09 02:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 1/6; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 20; 18; 20; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-09 10:17:19 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 1/6; 1/6; 1/5; 2/11; ; 1/5; ; ; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; ; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; ; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-09 14:17:17 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-09 18:17:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-09 22:17:16 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-10 02:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-10 10:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-10 14:17:15 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-10 19:29:39 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-10 22:17:16 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 11/2; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 16; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-11 02:17:15 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-11 10:17:16 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 27/5; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 12/5; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 31/2; 20; 16; 13; 16; 22; 20; 63/4; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-11 14:17:29 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 60/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 63/4; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-11 18:17:22 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; ; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; ; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-11 22:17:17 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-12 02:17:22 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-12 10:17:17 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-12 14:17:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-12 18:17:18 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 19/10; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-12 22:17:15 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 1/5; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 2/15; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-13 02:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 2/15; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-13 10:17:16 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 38/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-13 14:17:16 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; 1/6; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; 13; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 38/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-13 18:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 1/25; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-13 22:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 38/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-14 02:17:09 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 38/5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-14 10:17:13 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 32/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 20; 16; 13; 16; 22; 20; 33/2; ; 1/25; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-14 14:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 31/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 22; 16; 13; 16; 22; 20; 33/2; ; 1/25; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-14 18:17:12 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 31/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 23/10; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 22; 16; 13; 16; 22; 20; 33/2; ; 1/25; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-14 22:17:11 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 31/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 22; 16; 13; 16; 22; 20; 33/2; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-15 02:17:14 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
Man Utd; 2/11; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/6; 1/5; 2/11; 2/11; 2/11; ; 1/5; 1/5; ; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; ; 6; 11/2; 31/5; 11/2; 27/5; 11/2; 11/2; 5; 61/11; ; 7/2; ; 
Brighton; 14; 14; 20; 16; 13; 22; 18; 22; 14; 20; 18; 16; ; 17; 14; ; 12; 65/4; 22; 16; 13; 16; 22; 20; 33/2; ; 5; ; 
META; english/premier-league/man-utd-v-brighton; 2017-11-15 10:17:14 GMT+2; 2017-11-25 15:00; Nothing; Xlenovo
