META; english/premier-league/leicester-v-everton; 2017-10-02 22:17:58 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; ; ; 11/5; ; 2; 28/13; 23/10; 20/11; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; ; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-19 22:17:03 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; ; ; 13/10; ; 13/10; 13/10; 7/5; ; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; ; ; 11/5; ; 2; 28/13; 23/10; ; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; ; ; 23/10; ; 23/10; 11/5; 119/50; ; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-20 02:17:22 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; ; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; ; ; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; ; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-20 10:17:42 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; ; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; ; ; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; ; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-20 14:17:56 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; 2; ; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-20 18:17:52 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 11/5; 40/17; 2; 9/4; 21/10; 2; ; 11/5; ; 2; 21/10; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 9/4; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-20 22:18:12 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 23/20; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 11/5; 40/17; 2; 9/4; 21/10; 2; ; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-21 02:18:00 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; ; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 11/5; 40/17; 2; 9/4; 21/10; 2; ; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; ; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-21 10:18:26 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 11/8; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 2; 11/5; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-21 14:18:40 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 7/5; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 11/5; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 21/10; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 23/10; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 21/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-21 18:17:55 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 7/5; 6/5; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 11/5; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 23/10; 11/5; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 9/4; ; 
META; english/premier-league/leicester-v-everton; 2017-10-21 22:17:26 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 6/5; 26/19; 11/8; 11/8; 13/10; 7/5; 13/10; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 23/10; 2; 2; 21/10; 12/5; 21/10; 23/10; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 19/10; ; 
Draw; 11/5; 9/4; 11/5; 9/4; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 9/4; ; 
META; english/premier-league/leicester-v-everton; 2017-10-22 02:17:21 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 11/8; 26/19; 11/8; 11/8; 13/10; 7/5; 13/10; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 2; 2; 2; 21/10; 12/5; 21/10; 23/10; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 2; ; 
Draw; 11/5; 23/10; 11/5; 9/4; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 23/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-22 10:17:30 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 11/8; 26/19; 11/8; 11/8; 13/10; 7/5; 13/10; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 2; 2; 2; 21/10; 12/5; 21/10; 23/10; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 2; ; 
Draw; 11/5; 23/10; 11/5; 9/4; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 23/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-22 14:17:31 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 6/5; 11/8; 26/19; 11/8; 11/8; 13/10; 7/5; 13/10; 6/5; 27/20; 13/10; 13/10; 7/5; 11/8; 13/10; ; 13/10; 13/10; 7/5; 23/18; 6/5; 13/10; 7/5; 5/4; 13/10; ; 6/5; ; 
Everton; 12/5; 2; 2; 2; 21/10; 12/5; 21/10; 23/10; 40/17; 2; 9/4; 21/10; 2; 41/20; 11/5; ; 2; 28/13; 23/10; 25/14; 40/17; 11/5; 11/5; 11/5; 28/13; ; 2; ; 
Draw; 11/5; 23/10; 11/5; 9/4; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 9/4; 9/4; 12/5; 23/10; 23/10; ; 23/10; 11/5; 119/50; 23/10; 9/4; 12/5; 23/10; 47/20; 9/4; ; 23/10; ; 
META; english/premier-league/leicester-v-everton; 2017-10-22 18:17:17 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/8; 5/4; 6/5; 6/5; 13/10; 13/10; 6/5; 6/5; 5/4; 13/10; 5/4; 7/5; 6/5; 23/20; ; 6/5; 11/10; 29/25; 12/11; 6/5; 11/10; 6/5; 5/4; 6/5; ; 11/10; ; 10/9
Draw; 11/5; 23/10; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 9/4; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; 23/10; 9/4; 61/25; 23/10; 9/4; 12/5; 12/5; 47/20; 9/4; ; 23/10; ; 23/10
Everton; 13/5; 2; 9/4; 12/5; 12/5; 5/2; 11/5; 12/5; 40/17; 11/5; 9/4; 23/10; 2; 12/5; 13/5; ; 11/5; 5/2; 141/50; 21/10; 40/17; 13/5; 13/5; 11/5; 23/10; ; 11/5; ; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-22 22:17:19 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 23/20; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 13/10; 23/20; 7/5; 23/20; 23/20; ; 11/10; 11/10; 29/25; 12/11; 11/10; 11/10; 6/5; 11/10; 11/10; ; 10/9; ; 10/9
Draw; 11/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 9/4; 12/5; 23/10; 9/4; ; 9/4; 9/4; 61/25; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; ; 23/10
Everton; 13/5; 12/5; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 5/2; 9/4; 12/5; 2; 49/20; 13/5; ; 5/2; 28/11; 141/50; 21/10; 45/17; 13/5; 13/5; 5/2; 13/5; ; 12/5; ; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-23 02:17:06 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 23/20; 11/10; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 13/10; 23/20; 7/5; 23/20; 23/20; ; 11/10; 11/10; 29/25; 12/11; 11/10; 11/10; 23/20; 11/10; 11/10; ; 23/20; ; 23/20
Draw; 11/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 11/5; 12/5; 23/10; 9/4; ; 9/4; 9/4; 61/25; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; ; 23/10
Everton; 13/5; 12/5; 5/2; 12/5; 13/5; 13/5; 13/5; 13/5; 45/17; 12/5; 9/4; 13/5; 2; 5/2; 13/5; ; 5/2; 28/11; 141/50; 21/10; 45/17; 13/5; 27/10; 5/2; 28/11; ; 5/2; ; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-23 10:17:08 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 11/10; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 13/10; 11/10; 7/5; 23/20; 23/20; ; 11/10; 11/10; 29/25; 9/8; 11/10; 11/10; 23/20; 11/10; 11/10; ; 23/20; ; 23/20
Draw; 11/5; 12/5; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 11/5; 9/4; 23/10; 12/5; 23/10; 9/4; ; 9/4; 11/5; 61/25; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; ; 23/10
Everton; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 13/5; 13/5; 45/17; 5/2; 9/4; 5/2; 2; 5/2; 13/5; ; 5/2; 28/11; 141/50; 13/5; 45/17; 13/5; 27/10; 5/2; 13/5; ; 5/2; ; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-23 14:17:07 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 11/10; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 11/10; 23/20; 11/10; 7/5; ; 23/20; ; 11/10; 11/10; 29/25; 9/8; 11/10; 11/10; 23/20; 11/10; 11/10; ; 23/20; 10/9; 23/20
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 12/5; ; 9/4; ; 9/4; 11/5; 61/25; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 23/10
Everton; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 13/5; 13/5; 45/17; 12/5; 13/5; 5/2; 2; ; 13/5; ; 5/2; 28/11; 141/50; 13/5; 45/17; 13/5; 27/10; 5/2; 28/11; ; 5/2; 5/2; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-23 18:17:16 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 23/20; 7/5; 6/5; 23/20; ; 11/10; 15/13; 31/25; 19/17; 11/10; 11/10; 6/5; 21/20; 15/13; ; 11/10; 10/9; 6/5
Draw; 11/5; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 9/4; 9/4; ; 9/4; 9/4; 47/20; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 21/10
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 13/5; 45/17; 12/5; 13/5; 13/5; 2; 49/20; 13/5; ; 5/2; 5/2; 27/10; 13/5; 45/17; 13/5; 13/5; 53/20; 28/11; ; 5/2; 13/5; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-23 22:17:07 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 23/20; 7/5; 6/5; 23/20; ; 11/10; 15/13; 31/25; 19/17; 11/10; 11/10; 6/5; 21/20; 15/13; ; 10/9; 23/20; 6/5
Draw; 11/5; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 9/4; 9/4; ; 9/4; 9/4; 47/20; 23/10; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 21/10
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 13/5; 13/5; 45/17; 12/5; 13/5; 13/5; 2; 49/20; 13/5; ; 5/2; 5/2; 27/10; 13/5; 45/17; 13/5; 13/5; 53/20; 28/11; ; 5/2; 5/2; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-24 02:17:03 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 23/20; 7/5; 6/5; 23/20; ; 11/10; 15/13; 31/25; 8/7; 11/10; 11/10; 6/5; 21/20; 15/13; ; 10/9; 23/20; 6/5
Draw; 11/5; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 12/5; 9/4; 9/4; ; 9/4; 9/4; 47/20; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 21/10
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 12/5; 13/5; 13/5; 2; 49/20; 13/5; ; 5/2; 5/2; 27/10; 28/11; 45/17; 13/5; 13/5; 53/20; 5/2; ; 5/2; 5/2; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-24 10:17:08 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; ; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; ; 23/20; 7/5; 6/5; 23/20; ; 11/10; 15/13; 31/25; 8/7; 11/10; 11/10; 23/20; 21/20; 15/13; ; 23/20; 23/20; 6/5
Draw; 11/5; 23/10; ; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; ; 11/5; 12/5; 9/4; 9/4; ; 9/4; 11/5; 47/20; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 21/10
Everton; 13/5; 5/2; ; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 12/5; ; 13/5; 2; 49/20; 13/5; ; 5/2; 5/2; 27/10; 28/11; 45/17; 13/5; 27/10; 53/20; 28/11; ; 5/2; 13/5; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-24 14:17:21 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 23/20; 1; 6/5; 23/20; ; 11/10; 6/5; 31/25; 8/7; 11/10; 11/10; 23/20; 21/20; 6/5; ; 23/20; 23/20; 23/20
Draw; 11/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10; 11/5; 9/4; 9/4; 9/4; ; 9/4; 11/5; 47/20; 12/5; 23/10; 12/5; 12/5; 47/20; 9/4; ; 23/10; 9/4; 23/10
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 12/5; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 23/10; 27/10; 28/11; 45/17; 13/5; 27/10; 53/20; 40/17; ; 5/2; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-24 18:17:09 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 11/10; 57/50; 8/7; 11/10; 11/10; 23/20; 21/20; 11/10; ; 23/20; ; 10/9
Draw; 11/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 9/4; 49/20; 12/5; 23/10; 12/5; 12/5; 47/20; 23/10; ; 23/10; ; 12/5
Everton; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 12/5; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 28/11; 72/25; 28/11; 45/17; 13/5; 27/10; 53/20; 13/5; ; 5/2; ; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-24 22:17:24 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 11/10; 29/25; ; 11/10; 11/10; 23/20; 21/20; 11/10; ; 10/9; 10/9; 10/9
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 23/10; 61/25; ; 23/10; 12/5; 5/2; 47/20; 23/10; ; 23/10; 23/10; 12/5
Everton; 13/5; 12/5; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 5/2; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 13/5; 141/50; ; 45/17; 13/5; 13/5; 53/20; 13/5; ; 13/5; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-25 02:17:03 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 11/10; 29/25; 8/7; 11/10; 11/10; 23/20; 21/20; 11/10; ; 10/9; 10/9; 10/9
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 23/10; 61/25; 12/5; 23/10; 12/5; 5/2; 47/20; 23/10; ; 23/10; 23/10; 12/5
Everton; 13/5; 12/5; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 5/2; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 13/5; 141/50; 28/11; 45/17; 13/5; 13/5; 53/20; 13/5; ; 27/10; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-25 10:17:03 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 11/10; 29/25; 8/7; 11/10; 11/10; 6/5; 21/20; 11/10; ; 23/20; ; 10/9
Draw; 11/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 23/10; 61/25; 27/11; 23/10; 12/5; 12/5; 47/20; 23/10; ; 23/10; ; 12/5
Everton; 13/5; 23/10; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 45/17; 5/2; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 13/5; 141/50; 5/2; 45/17; 13/5; 13/5; 53/20; 45/17; ; 27/10; ; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-25 14:17:36 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 15/13; 117/100; 22/19; 11/10; 11/10; 23/20; 21/20; 15/13; ; 10/9; 23/20; 23/20
Draw; 11/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 23/10; 49/20; 12/5; 40/17; 12/5; 12/5; 47/20; 23/10; ; 23/10; 23/10; 12/5
Everton; 13/5; 23/10; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 28/11; 139/50; 5/2; 11/4; 13/5; 27/10; 53/20; 13/5; ; 27/10; 13/5; 11/4
