META; english/premier-league/burnley-v-west-ham; 2017-09-20 22:17:35 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; ; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; ; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-29 02:16:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; ; ; 29/20; 8/5; 6/4; 17/11; 6/4; ; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; ; ; 11/8; ; 
West Ham; 15/8; 9/5; 19/10; ; ; 37/20; 2; 15/8; 24/13; 19/10; ; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; ; ; 13/8; ; 
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; ; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; ; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-29 10:16:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; ; ; 29/20; 8/5; 6/4; 17/11; 6/4; ; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; ; ; 11/8; ; 
West Ham; 15/8; 9/5; 19/10; ; ; 37/20; 2; 15/8; 24/13; 19/10; ; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; ; ; 13/8; ; 
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; ; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; ; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-29 14:16:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; ; ; 29/20; 8/5; 6/4; 17/11; 6/4; ; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; ; ; 11/8; ; 
West Ham; 15/8; 9/5; 19/10; ; ; 37/20; 2; 15/8; 24/13; 19/10; ; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; ; ; 17/10; ; 
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; ; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; ; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-29 18:16:11 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; ; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 16/11; 13/8; 7/5; 17/11; ; 6/4; ; ; 11/8; ; 
West Ham; 15/8; 9/5; 19/10; ; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; ; ; 13/8; ; 
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 11/5; 23/10; 9/4; 28/13; ; 21/10; ; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-29 22:17:17 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; ; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 19/10; ; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; ; ; 11/5; 11/5; 11/5; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; 21/10; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-30 02:17:09 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; 6/4; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 11/5; ; 11/5; 11/5; 9/4; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 21/10; 23/10; 9/4; 28/13; ; 21/10; 21/10; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-30 10:17:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; 6/4; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 9/5; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 11/5; ; 11/5; 11/5; 9/4; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; 21/10; ; 2; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-30 14:17:15 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; 6/4; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 19/10; 24/13; 24/13; 19/10; 101/50; 29/16; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 11/5; ; 11/5; 11/5; 9/4; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 9/4; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-30 18:17:20 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 6/4; 6/4; ; 29/20; 8/5; 6/4; 17/11; 6/4; 6/4; 31/20; ; 8/5; 8/5; 7/5; 16/11; 17/11; 6/4; 13/8; ; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 24/13; 19/10; 15/8; 2; ; 2; 19/10; 19/10; 24/13; 24/13; 19/10; 101/50; ; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 11/5; ; 11/5; 11/5; 9/4; 28/13; 2; 11/5; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; ; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-09-30 22:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 3/2; 17/11; 6/4; 6/4; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 16/11; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 7/5; ; 
West Ham; 15/8; 9/5; 28/15; 19/10; 19/10; 37/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 2; 19/10; 19/10; 24/13; 24/13; 24/13; 101/50; 23/13; 24/13; ; 15/8; 19/10; ; 7/4; ; 
Draw; 23/10; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 28/13; 21/10; 2; 43/20; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-01 02:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 8/5; 8/5; 7/5; 6/4; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 37/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 2; 19/10; 19/10; 9/5; 24/13; 24/13; 101/50; 23/13; 24/13; ; 15/8; 19/10; ; 9/5; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 28/13; 21/10; 2; 43/20; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-01 10:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 29/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 8/5; 8/5; 7/5; 6/4; 17/11; 6/4; 13/8; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 37/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 2; 19/10; 19/10; 9/5; 24/13; 24/13; 101/50; 23/13; 24/13; ; 15/8; 19/10; ; 9/5; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 28/13; 21/10; 2; 43/20; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-01 14:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 8/5; 8/5; 7/5; 6/4; 17/11; 6/4; 33/20; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 39/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 2; 19/10; 19/10; 9/5; 24/13; 24/13; 199/100; 23/13; 24/13; ; 15/8; 19/10; ; 17/10; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 28/13; 21/10; 2; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-01 18:16:48 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 8/5; 8/5; 7/5; 6/4; 17/11; 6/4; 33/20; ; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 39/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 2; 19/10; 19/10; 9/5; 24/13; 24/13; 199/100; ; 24/13; ; 15/8; 19/10; ; 17/10; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 28/13; 2; 2; 21/10; ; 23/10; 21/10; 21/10; 11/5; 28/13; 28/13; 23/10; ; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-01 22:16:44 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 6/4; 8/5; 7/5; 6/4; 17/11; 6/4; 33/20; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 39/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 19/10; 9/5; 24/13; 19/10; 199/100; 23/13; 24/13; ; 19/10; 19/10; ; 7/4; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 28/13; 21/10; 2; 43/20; ; 9/4; 21/10; 21/10; 11/5; 28/13; 21/10; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-02 02:16:42 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 8/5; 31/20; ; 6/4; 8/5; 7/5; 6/4; 17/11; 6/4; 33/20; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 39/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 19/10; 9/5; 24/13; 19/10; 199/100; 23/13; 24/13; ; 19/10; 19/10; ; 9/5; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 28/13; 21/10; 2; 43/20; ; 9/4; 21/10; 21/10; 11/5; 28/13; 21/10; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-02 10:16:43 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 17/11; 6/4; 33/20; 7/5; 17/11; ; 6/4; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 39/20; 2; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 19/10; 9/5; 24/13; 19/10; 199/100; 23/13; 24/13; ; 19/10; 19/10; ; 9/5; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 21/10; 21/10; 11/5; 28/13; 21/10; 23/10; 23/10; 28/13; ; 21/10; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-02 14:16:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 6/4; 41/25; 7/5; 17/11; ; 8/5; 31/20; ; 6/4; ; 
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 15/8; 19/10; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 9/5; 9/5; 19/10; 2; 23/13; 24/13; ; 2; 19/10; ; 9/5; ; 
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 21/10; 2; 11/5; 28/13; 23/10; 23/10; 28/13; ; 11/5; 21/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-ham; 2017-10-02 18:16:43 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 6/4; 41/25; 7/5; 17/11; ; 8/5; 31/20; ; 6/4; ; 13/8
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 15/8; 19/10; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 9/5; 9/5; 19/10; 2; 23/13; 24/13; ; 2; 19/10; ; 9/5; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 21/10; 2; 11/5; 28/13; 23/10; 23/10; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-02 22:16:49 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 6/4; 41/25; 7/5; 17/11; ; 8/5; 31/20; ; 6/4; ; 13/8
West Ham; 15/8; 19/10; 28/15; 19/10; 19/10; 15/8; 19/10; 15/8; 24/13; 15/8; 19/10; 39/20; ; 19/10; 19/10; 9/5; 9/5; 19/10; 2; 23/13; 24/13; ; 2; 19/10; ; 19/10; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 21/10; 2; 11/5; 28/13; 23/10; 23/10; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-03 02:16:41 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 17/11; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; ; 8/5; 31/20; ; 6/4; ; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 19/10; 9/5; 9/5; 19/10; 2; 9/5; 19/10; ; 2; 19/10; ; 19/10; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 21/10; 2; 11/5; 28/13; 23/10; 11/5; 28/13; ; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-03 10:16:46 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 6/4; 41/25; 16/11; ; ; 8/5; 31/20; ; 7/5; ; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 19/10; 9/5; 9/5; 19/10; 2; 9/5; ; ; 2; 19/10; ; 19/10; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 21/10; 2; 11/5; 21/10; 23/10; 11/5; ; ; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-03 14:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; 8/5; 8/5; 31/20; ; 7/5; ; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 2; 9/5; 9/5; 19/10; 2; 9/5; 19/10; 15/8; 2; 19/10; ; 19/10; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-03 18:16:47 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; 8/5; 8/5; 31/20; ; 7/5; 6/4; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 2; 9/5; 9/5; 19/10; 2; 9/5; 19/10; 15/8; 2; 19/10; ; 19/10; 9/5; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-03 22:16:47 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; 8/5; 8/5; 31/20; ; 6/4; 6/4; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 2; 9/5; 9/5; 19/10; 2; 9/5; 19/10; 15/8; 2; 19/10; ; 15/8; 9/5; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-04 02:16:43 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; 8/5; 8/5; 31/20; ; 6/4; 6/4; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 2; 9/5; 9/5; 19/10; 2; 9/5; 19/10; 15/8; 2; 19/10; ; 15/8; 9/5; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-04 10:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 6/4; 17/11; 6/4; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 6/4; 41/25; 16/11; 17/11; 8/5; 8/5; 31/20; ; 6/4; ; 13/8
West Ham; 15/8; 19/10; 19/10; 19/10; 19/10; 15/8; 19/10; 15/8; 19/10; 15/8; 19/10; 39/20; ; 19/10; 2; 9/5; 9/5; 19/10; 2; 9/5; 19/10; 15/8; 2; 19/10; ; 15/8; ; 2
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 2; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; ; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-04 14:16:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 29/20; 6/4; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 31/20; 31/20; 31/20; ; 6/4; 6/4; 7/5; 6/4; 17/11; 41/25; 16/11; 17/11; 8/5; 13/8; 31/20; ; 6/4; 6/4; 13/8
West Ham; 9/5; 19/10; 9/5; 19/10; 19/10; 15/8; 15/8; 15/8; 19/10; 9/5; 19/10; 19/10; ; 19/10; 2; 7/4; 9/5; 24/13; 2; 9/5; 19/10; 15/8; 19/10; 19/10; ; 15/8; 15/8; 19/10
Draw; 23/10; 11/5; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 9/4; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-04 18:16:44 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 29/20; 8/5; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 31/20; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 17/11; 41/25; 17/11; 17/11; 8/5; 17/10; 31/20; ; 8/5; 13/8; 13/8
West Ham; 9/5; 9/5; 28/15; 19/10; 19/10; 15/8; 15/8; 15/8; 19/10; 9/5; 19/10; 19/10; ; 19/10; 15/8; 7/4; 9/5; 24/13; 2; 37/19; 19/10; 15/8; 19/10; 19/10; ; 9/5; 15/8; 19/10
Draw; 23/10; 21/10; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 11/5; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-04 22:16:46 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Burnley; 29/20; 8/5; 17/11; 6/4; 6/4; 31/20; 8/5; 6/4; 17/11; 31/20; 31/20; 31/20; ; 6/4; 8/5; 7/5; 6/4; 17/11; 41/25; 17/11; 17/11; 8/5; 17/10; 31/20; ; 8/5; 13/8; 13/8
West Ham; 9/5; 9/5; 28/15; 19/10; 19/10; 15/8; 15/8; 15/8; 19/10; 9/5; 19/10; 19/10; ; 19/10; 15/8; 7/4; 9/5; 9/5; 2; 37/19; 19/10; 15/8; 19/10; 19/10; ; 9/5; 15/8; 19/10
Draw; 23/10; 21/10; 21/10; 11/5; 11/5; 23/10; 21/10; 9/4; 28/13; 21/10; 21/10; 43/20; ; 9/4; 11/5; 2; 11/5; 21/10; 23/10; 11/5; 28/13; 11/5; 9/4; 21/10; ; 11/5; 21/10; 11/5
META; english/premier-league/burnley-v-west-ham; 2017-10-05 02:16:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
