META; english/premier-league/chelsea-v-bournemouth; 2018-01-03 18:17:03 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Bournemouth; 11; 11; 12; 12; 11; 13; 11; 13; 11; 11; ; 11; ; 11; 10; 10; 25/2; 43/4; 25/2; 87/10; 21/2; 10; 14; 11; 43/4; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-20 14:18:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 2/7; 2/9; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 2/9; 2/9; 3/13; 2/9; 4/17; 3/13; 1/4; 1/4; 2/9; 3/13; 1/4; ; 
Draw; 5; 19/4; 19/4; 5; 11/2; 5; 11/2; 5; 21/4; 19/4; ; 9/2; ; 9/2; 11/2; 5; 21/4; 5; 21/4; 24/5; 21/4; 21/4; 21/4; 5; 51/10; 5; ; 
Bournemouth; 11; 11; 11; 12; 11; 13; 12; 13; 11; 11; ; 11; ; 10; 9; 10; 25/2; 11; 25/2; 87/10; 21/2; 10; 12; 11; 43/4; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-20 18:17:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 2/7; 2/9; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 1/4; 1/4; 2/9; 2/9; 2/9; 2/9; ; 3/13; 1/4; 2/9; 2/9; 3/13; 1/4; ; 
Draw; 5; 19/4; 19/4; 5; 11/2; 5; 11/2; 5; 21/4; 19/4; ; 9/2; ; 19/4; 11/2; 5; 21/4; 51/10; 21/4; ; 21/4; 21/4; 11/2; 5; 67/13; 5; ; 
Bournemouth; 11; 11; 12; 12; 11; 13; 11; 13; 11; 11; ; 10; ; 11; 9; 10; 25/2; 11; 25/2; ; 21/2; 10; 14; 11; 11; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-20 22:17:02 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 2/7; 2/9; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 1/4; 1/4; 2/9; 2/9; 2/9; 2/9; 4/17; 3/13; 1/4; 2/9; 2/9; 3/13; 1/4; ; 
Draw; 5; 19/4; 19/4; 5; 11/2; 5; 11/2; 5; 21/4; 19/4; ; 9/2; ; 19/4; 11/2; 5; 21/4; 96/19; 21/4; 24/5; 21/4; 21/4; 11/2; 5; 51/10; 5; ; 
Bournemouth; 11; 11; 12; 12; 11; 13; 11; 13; 11; 11; ; 10; ; 11; 9; 10; 25/2; 11; 25/2; 87/10; 21/2; 10; 14; 11; 45/4; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-21 02:17:00 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 2/7; 1/4; 2/9; 2/7; 2/9; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 1/4; 1/4; 1/4; 2/9; 3/13; 2/9; 4/17; 3/13; 1/4; 1/4; 2/9; 3/13; 1/4; ; 
Draw; 5; 9/2; 19/4; 5; 11/2; 5; 5; 5; 21/4; 19/4; ; 9/2; ; 19/4; 11/2; 9/2; 21/4; 96/19; 21/4; 24/5; 21/4; 21/4; 21/4; 5; 51/10; 5; ; 22/5
Bournemouth; 11; 9; 11; 12; 11; 13; 11; 13; 11; 11; ; 10; ; 11; 9; 10; 25/2; 11; 25/2; 87/10; 21/2; 10; 12; 11; 11; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-21 10:16:51 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 2/7; 1/4; 2/9; 2/7; 2/9; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 3/13; 2/9; 4/17; 3/13; 1/4; 1/4; 2/9; 3/13; 1/4; ; 
Draw; 5; 9/2; 19/4; 5; 11/2; 5; 5; 5; 21/4; 19/4; ; 9/2; ; 9/2; 11/2; 9/2; 21/4; 96/19; 21/4; 24/5; 21/4; 21/4; 21/4; 5; 51/10; 5; ; 22/5
Bournemouth; 11; 9; 11; 12; 11; 13; 11; 13; 11; 11; ; 10; ; 10; 9; 10; 25/2; 11; 25/2; 87/10; 21/2; 10; 12; 11; 11; 57/5; ; 
META; english/premier-league/chelsea-v-bournemouth; 2018-01-21 14:16:50 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 2/7; 1/4; 2/9; 2/7; 2/9; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 3/13; 2/9; 1/4; 3/13; 1/4; 1/4; 2/9; 3/13; 2/9; ; 1/4
Draw; 5; 9/2; 19/4; 5; 11/2; 5; 11/2; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 9/2; 11/2; 96/19; 11/2; 47/10; 21/4; 21/4; 21/4; 5; 96/19; 5; ; 11/2
Bournemouth; 11; 9; 11; 12; 11; 13; 11; 13; 11; 11; ; 11; ; 10; 9; 10; 12; 43/4; 12; 83/10; 21/2; 10; 12; 11; 11; 59/5; ; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-21 18:16:48 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 2/7; 1/4; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 2/9; 2/9; 3/13; 2/9; 1/4; 3/13; 1/4; 1/4; 2/9; 3/13; 2/9; ; 1/4
Draw; 5; 5; 19/4; 5; 27/5; 11/2; 11/2; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 5; 11/2; 5; 11/2; 47/10; 21/4; 21/4; 21/4; 5; 96/19; 5; ; 11/2
Bournemouth; 11; 10; 11; 12; 23/2; 13; 11; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 11; 12; 83/10; 21/2; 10; 12; 11; 11; 59/5; ; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-21 22:16:42 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 29/ 100; 1/4; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 2/7; 1/4; 2/9; 2/9; 2/9; 1/4; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; ; 1/4
Draw; 5; 5; 9/2; 5; 53/10; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 5; 9/2; 11/2; 5; 11/2; 47/10; 21/4; 5; 21/4; 19/4; 96/19; 5; ; 26/5
Bournemouth; 11; 10; 11; 12; 23/2; 13; 12; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 45/4; 12; 83/10; 21/2; 10; 12; 11; 45/4; 62/5; ; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-22 02:16:41 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 2/7; 1/4; 2/9; 2/7; 1/4; 2/9; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 2/7; 1/4; 2/9; 2/9; 2/9; 1/4; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; ; 1/4
Draw; 5; 9/2; 19/4; 5; 27/5; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 5; 9/2; 11/2; 5; 11/2; 47/10; 21/4; 5; 21/4; 19/4; 96/19; 5; ; 27/5
Bournemouth; 11; 9; 11; 12; 23/2; 13; 12; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 45/4; 12; 83/10; 21/2; 10; 12; 11; 45/4; 62/5; ; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-22 10:16:34 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/9; 1/4; 1/4; 2/9; 2/7; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 2/7; 2/9; 2/9; 2/9; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; ; 1/4
Draw; 5; 5; 19/4; 5; 27/5; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 5; 5; 11/2; 94/19; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 5; 5; ; 27/5
Bournemouth; 11; 10; 11; 12; 23/2; 13; 12; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 23/2; 12; 10; 21/2; 10; 12; 11; 23/2; 62/5; ; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-22 14:16:32 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 7/25; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 2/7; 1/4; 2/9; 3/13; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; 2/9; 1/4
Draw; 19/4; 5; 19/4; 5; 27/5; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 5; 9/2; 11/2; 49/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 94/19; 5; 7/2; 27/5
Bournemouth; 10; 10; 11; 12; 12; 13; 12; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 23/2; 12; 10; 21/2; 10; 12; 11; 23/2; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-22 18:16:33 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 7/25; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 2/7; 1/4; 2/9; 3/13; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; 2/9; 1/4
Draw; 19/4; 5; 19/4; 5; 27/5; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 5; 9/2; 11/2; 49/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 94/19; 5; 7/2; 27/5
Bournemouth; 10; 10; 11; 12; 12; 13; 12; 12; 11; 11; ; 10; ; 10; 9; 10; 12; 23/2; 12; 10; 21/2; 10; 12; 11; 23/2; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-22 22:16:33 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 3/10; 1/4; 2/9; 29/ 100; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 3/13; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 1/4; 1/4; 1/4
Draw; 19/4; 17/4; 19/4; 5; 53/10; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 9/2; 11/2; 49/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 94/19; 5; 7/2; 27/5
Bournemouth; 10; 9; 11; 12; 23/2; 13; 12; 12; 11; 10; ; 10; ; 10; 9; 10; 12; 45/4; 12; 10; 21/2; 9; 12; 11; 45/4; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-23 02:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 29/ 100; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 3/13; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 2/9; 1/4; 1/4
Draw; 19/4; 19/4; 19/4; 5; 53/10; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 9/2; 11/2; 49/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 94/19; 5; 7/2; 27/5
Bournemouth; 10; 10; 11; 12; 23/2; 13; 12; 12; 11; 10; ; 10; ; 10; 9; 10; 12; 45/4; 12; 10; 21/2; 9; 12; 11; 45/4; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-23 10:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 29/ 100; 1/4; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 3/13; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 3/13; 1/4; 1/4; 1/4
Draw; 19/4; 19/4; 19/4; 5; 53/10; 11/2; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 9/2; 11/2; 49/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 94/19; 5; 7/2; 27/5
Bournemouth; 10; 10; 11; 12; 23/2; 13; 12; 12; 11; 10; ; 10; ; 10; 9; 10; 12; 45/4; 12; 10; 21/2; 9; 12; 11; 45/4; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-23 14:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 29/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 4/17; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4
Draw; 19/4; 19/4; 19/4; 5; 53/10; 5; 19/4; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 5; 11/2; 19/4; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 24/5; 5; 7/2; 27/5
Bournemouth; 10; 10; 11; 12; 23/2; 12; 11; 12; 11; 10; ; 10; ; 10; 9; 10; 12; 43/4; 12; 10; 21/2; 9; 12; 11; 11; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-23 18:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 29/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; ; 1/4; ; 2/7; 1/4; 1/4; 2/9; 4/17; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4
Draw; 19/4; 17/4; 19/4; 5; 53/10; 5; 5; 5; 21/4; 9/2; ; 9/2; ; 9/2; 11/2; 5; 11/2; 19/4; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 24/5; 5; 5; 27/5
Bournemouth; 10; 9; 11; 12; 23/2; 12; 12; 12; 11; 10; ; 10; ; 10; 9; 10; 12; 43/4; 12; 10; 21/2; 9; 12; 11; 11; 62/5; 58/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-23 22:16:27 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 29/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 2/9; 4/17; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 17/4; 19/4; 5; 53/10; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 11/2; 19/4; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 5; 27/5
Bournemouth; 10; 9; 11; 12; 23/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 10; 12; 43/4; 12; 10; 21/2; 9; 12; 11; 11; ; 62/5; 58/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-24 02:16:25 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 29/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 2/9; 4/17; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 17/4; 19/4; 5; 53/10; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 11/2; 19/4; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 5; 27/5
Bournemouth; 10; 9; 11; 12; 23/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 10; 12; 43/4; 12; 10; 21/2; 9; 12; 11; 11; ; 62/5; 58/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-24 10:16:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 2/9; 4/17; 2/9; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 11/2; 47/10; 11/2; 27/5; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 24/5; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 10; 12; 43/4; 12; 10; 21/2; 9; 12; 11; 11; ; 64/5; 12; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-24 14:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 4/17; 5/19; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 5; 19/4; 5; 11/2; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 9/2; 5; 19/4; 5; 27/5; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 5; 27/5
Bournemouth; 10; 10; 11; 12; 25/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 11; 10; 43/4; 10; 10; 21/2; 9; 12; 11; 43/4; ; 62/5; 58/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-24 18:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 4/17; 5/19; 5/19; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 19/4; 5; 27/5; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 5; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 10; 10; 43/4; 10; 10; 21/2; 9; 12; 11; 43/4; ; 64/5; 12; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-24 22:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 3/13; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 4/17; 5/19; ; 3/13; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 19/4; 5; ; 21/4; 5; 21/4; 19/4; 24/5; ; 5; 5; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 12; 12; 12; 11; 10; 11; 10; ; 10; 9; 10; 10; 43/4; 10; ; 21/2; 9; 12; 11; 43/4; ; 64/5; 12; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-25 02:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 4/17; 5/19; 5/19; 4/17; 3/10; 1/4; 1/4; 4/17; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 19/4; 5; 27/5; 51/10; 5; 21/4; 19/4; 24/5; ; 5; 7/2; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 12; 12; 12; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 43/4; 10; 10; 10; 9; 12; 11; 43/4; ; 64/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-25 10:16:17 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 2/9; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 4/17; 5/19; 5/19; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 19/4; 5; 27/5; 51/10; 5; 21/4; 19/4; 19/4; ; 5; 7/2; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 12; 12; 12; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 43/4; 10; 10; 10; 9; 12; 11; 43/4; ; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-25 14:16:20 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 1/4; 5/19; 5/19; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 19/4; 5; 11/2; 5; 5; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 79/17; 5; 27/5; 51/10; 5; 21/4; 19/4; 47/10; ; 26/5; 27/5; 27/5
Bournemouth; 10; 17/2; 11; 12; 25/2; 11; 12; 11; 21/2; 11; 11; 10; ; 10; 9; 10; 10; 21/2; 10; 10; 10; 9; 12; 10; 43/4; ; 64/5; 63/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-25 18:16:16 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 1/4
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 5; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 47/10; ; 26/5; 27/5; 27/5
Bournemouth; 10; 17/2; 11; 11; 25/2; 11; 11; 11; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 12; 10; 17/2; 10; 9; 12; 10; 43/4; ; 64/5; 63/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-25 22:16:17 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 1/4; 5/19; 5/18; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 19/4; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 79/17; ; 26/5; 27/5; 27/5
Bournemouth; 10; 17/2; 11; 11; 25/2; 11; 11; 11; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 21/2; 10; 17/2; 10; 9; 12; 10; 43/4; ; 64/5; 63/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-26 02:16:16 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; ; 1/4; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 1/4; 5/19; 5/18; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 2/7
Draw; 19/4; 5; 9/2; 5; ; 5; 19/4; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 47/10; ; 26/5; 23/5; 27/5
Bournemouth; 10; 9; 11; 11; ; 11; 11; 11; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 21/2; 10; 17/2; 10; 9; 12; 10; 43/4; ; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-26 10:16:17 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 4/17; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 4/17; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 2/7
Draw; 19/4; 5; 9/2; 5; 11/2; 5; 19/4; 5; 26/5; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 79/17; 5; 27/5; 51/10; 5; 21/4; 19/4; 47/10; ; 26/5; 23/5; 27/5
Bournemouth; 10; 9; 11; 11; 25/2; 11; 11; 11; 21/2; 10; 11; 10; ; 10; 9; 10; 10; 21/2; 10; 17/2; 10; 9; 12; 10; 43/4; ; 62/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-26 14:16:25 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 19/4; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 47/10; ; 26/5; 27/5; 27/5
Bournemouth; 10; 17/2; 11; 11; 25/2; 11; 11; 11; 11; 10; 11; 10; ; 10; 9; 10; 10; 12; 10; 17/2; 21/2; 9; 12; 10; 43/4; ; 62/5; 11; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-26 18:16:22 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; ; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 1/4; ; 1/4; 1/4; 2/7
Draw; 19/4; 5; 9/2; 5; 11/2; 5; 19/4; 5; 21/4; 9/2; 9/2; 9/2; ; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 79/17; ; 26/5; 27/5; 27/5
