META; english/premier-league/tottenham-v-bournemouth; 2017-09-20 22:17:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Bournemouth; 12; 11; 12; ; ; 11; 14; 16; 13; 12; ; 12; ; 16; 10; 10; 10; 12; 43/4; 12; 19/2; 12; ; 11; ; ; 7/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-29 10:16:20 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; ; ; 1/5; 2/9; 1/5; 1/5; 1/5; ; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 1/4; 1/5; 1/5; ; 1/5; ; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; ; ; 11/2; 11/2; 6; 11/2; 11/2; ; 11/2; ; 6; 6; 5; 9/2; 27/5; 57/10; 31/5; 11/2; 27/5; ; 11/2; ; ; 7/2; ; 
Bournemouth; 12; 11; 12; ; ; 11; 14; 13; 13; 12; ; 12; ; 13; 10; 10; 10; 12; 43/4; 12; 19/2; 12; ; 11; ; ; 7/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-29 14:16:22 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; ; ; 1/5; 2/9; 1/5; 1/5; 1/5; ; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 6/25; 1/5; 1/5; ; 1/5; ; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; ; ; 11/2; 11/2; 6; 11/2; 11/2; ; 11/2; ; 6; 6; 5; 9/2; 27/5; 57/10; 31/5; 11/2; 27/5; ; 11/2; ; ; 21/10; ; 
Bournemouth; 12; 11; 12; ; ; 11; 14; 13; 13; 12; ; 12; ; 13; 10; 10; 10; 12; 43/4; 27/2; 19/2; 12; ; 11; ; ; 7/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-29 18:16:21 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; ; ; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 2/9; 6/25; 1/5; 1/5; ; 1/5; ; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; ; ; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; ; 6; 6; 5; 9/2; 27/5; 60/11; 31/5; 11/2; 27/5; ; 11/2; ; ; 7/2; ; 
Bournemouth; 12; 11; 12; ; ; 11; 14; 13; 13; 12; 11; 12; ; 13; 10; 10; 10; 12; 21/2; 27/2; 19/2; 12; ; 11; ; ; 7/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-29 22:17:27 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; ; ; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 6/25; 1/5; 1/5; ; 1/5; 1/5; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; ; ; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; ; 6; 6; 5; 9/2; 27/5; 57/10; 31/5; 11/2; 27/5; ; 11/2; 11/2; ; 7/2; ; 
Bournemouth; 12; 11; 12; ; ; 11; 14; 13; 13; 12; 11; 12; ; 13; 10; 10; 10; 12; 43/4; 27/2; 19/2; 12; ; 11; 14; ; 7/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-30 02:17:19 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; 1/4; ; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 6/25; 1/5; 1/5; ; 1/5; 1/5; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; 5; ; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; ; 6; 6; 5; 9/2; 27/5; 23/4; 31/5; 11/2; 27/5; ; 11/2; 11/2; ; 7/2; ; 
Bournemouth; 12; 11; 12; 10; ; 11; 14; 13; 13; 12; 11; 12; ; 13; 10; 10; 10; 12; 43/4; 27/2; 19/2; 12; ; 11; 14; ; 7/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-30 10:17:22 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; 1/4; ; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 6/25; 1/5; 1/5; ; 1/5; 1/5; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; 5; ; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; ; 6; 6; 5; 9/2; 27/5; 57/10; 31/5; 11/2; 27/5; ; 11/2; 11/2; ; 7/2; ; 
Bournemouth; 12; 11; 12; 10; ; 11; 14; 13; 13; 12; 11; 12; ; 13; 10; 10; 10; 12; 43/4; 27/2; 19/2; 12; ; 11; 14; ; 21/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-30 14:17:26 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 2/9; 1/4; ; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 6/25; 1/5; 1/5; ; 1/5; 1/5; ; 1/4; ; 
Draw; 11/2; 9/2; 11/2; 5; ; 11/2; 11/2; 6; 11/2; 11/2; 5; 11/2; ; 6; 6; 11/2; 9/2; 27/5; 57/10; 31/5; 11/2; 27/5; ; 11/2; 11/2; ; 7/2; ; 
Bournemouth; 12; 11; 12; 10; ; 11; 14; 13; 13; 12; 11; 12; ; 13; 10; 10; 10; 12; 43/4; 27/2; 19/2; 12; ; 11; 14; ; 21/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-30 18:17:30 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 1/5; 1/4; ; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 23/100; ; 1/5; ; 2/11; 2/11; ; 2/11; ; 
Draw; 11/2; 9/2; 6; 5; ; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 11/2; 9/2; 27/5; 23/4; 31/5; ; 27/5; ; 6; 6; ; 4; ; 
Bournemouth; 12; 11; 14; 10; ; 11; 16; 13; 13; 14; 12; 13; ; 13; 12; 12; 10; 12; 43/4; 15; ; 12; ; 11; 14; ; 57/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-09-30 22:17:03 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 1/4; 1/5; 1/4; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 1/7; ; 
Draw; 11/2; 9/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 11/2; 9/2; 27/5; 29/5; 31/5; 29/5; 27/5; ; 6; 6; ; 9/2; ; 
Bournemouth; 12; 11; 14; 10; 14; 11; 16; 13; 13; 14; 12; 13; ; 13; 12; 12; 10; 12; 45/4; 15; 10; 12; ; 12; 14; ; 57/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-01 02:17:08 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 1/6; ; 
Draw; 11/2; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 11/2; 11/2; 27/5; 29/5; 31/5; 29/5; 27/5; ; 6; 6; ; 9/2; ; 
Bournemouth; 12; 11; 14; 10; 14; 11; 16; 13; 13; 14; 12; 13; ; 13; 12; 12; 21/2; 12; 45/4; 15; 10; 12; ; 11; 14; ; 17/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-01 10:17:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 11/2; 11/2; 27/5; 29/5; 31/5; 29/5; 27/5; ; 6; 6; ; 9/2; ; 
Bournemouth; 12; 11; 14; 10; 14; 11; 16; 13; 13; 14; 12; 13; ; 13; 12; 12; 21/2; 12; 45/4; 15; 10; 12; ; 11; 14; ; 17/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-01 14:17:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/4; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 6; 5; 11/2; 13/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 11/2; 11/2; 27/5; 29/5; 31/5; 29/5; 27/5; ; 6; 6; ; 24/5; ; 
Bournemouth; 12; 11; 14; 10; 14; 12; 16; 13; 13; 14; 12; 13; ; 13; 12; 12; 21/2; 12; 11; 15; 10; 12; ; 11; 14; ; 19/2; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-01 18:16:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 1/5; 1/5; 1/6; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 6; 11/2; 11/2; 13/2; 11/2; 13/2; 11/2; 11/2; 11/2; 11/2; ; 13/2; 11/2; 11/2; 11/2; 27/5; 29/5; 31/5; 29/5; 27/5; ; 6; 6; ; 24/5; ; 
Bournemouth; 12; 11; 14; 11; 14; 12; 16; 14; 13; 14; 12; 13; ; 16; 12; 12; 21/2; 12; 11; 15; 10; 12; ; 12; 14; ; 52/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-01 22:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 1/5; 1/5; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 1/5; 1/5; 1/5; 3/16; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 11/2; 11/2; 6; 6; 31/5; 29/5; 6; ; 6; 6; ; 28/5; ; 
Bournemouth; 12; 11; 14; 11; 14; 12; 16; 14; 12; 14; 12; 13; ; 14; 12; 12; 21/2; 23/2; 11; 15; 10; 23/2; ; 11; 14; ; 54/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-02 02:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 1/5; 1/5; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 1/5; 1/5; 1/5; 3/16; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 11/2; 11/2; 6; 6; 63/10; 29/5; 6; ; 6; 6; ; 28/5; ; 
Bournemouth; 12; 11; 14; 11; 14; 12; 16; 14; 12; 14; 12; 13; ; 14; 12; 12; 21/2; 23/2; 11; 29/2; 10; 23/2; ; 11; 14; ; 54/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-02 10:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 1/5; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 1/5; 1/5; 1/5; 3/16; 23/100; 3/16; 1/5; ; 2/11; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 13/2; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 11/2; 11/2; 6; 6; 63/10; 29/5; 6; ; 6; 6; ; 26/5; ; 
Bournemouth; 12; 11; 14; 11; 14; 12; 16; 14; 12; 14; 12; 13; ; 14; 12; 12; 21/2; 23/2; 45/4; 29/2; 10; 23/2; ; 11; 14; ; 54/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-02 14:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; ; 2/9; 2/11; ; 2/9; ; 
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; ; 6; 6; ; 26/5; ; 
Bournemouth; 12; 11; 12; 11; 14; 11; 11; 13; 12; 12; 12; 12; ; 13; 12; 10; 21/2; 45/4; 15; 10; 23/2; ; 14; 14; ; 54/5; ; 
META; english/premier-league/tottenham-v-bournemouth; 2017-10-02 18:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; ; 2/9; 2/11; ; 2/9; ; 2/9
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; ; 6; 6; ; 26/5; ; 33/5
Bournemouth; 12; 11; 12; 11; 14; 11; 11; 13; 12; 12; 12; 12; ; 13; 12; 10; 21/2; 45/4; 15; 10; 23/2; ; 14; 14; ; 54/5; ; 59/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-02 22:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 2/9; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; ; 2/9; 2/11; ; 2/9; ; 2/9
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; ; 6; 6; ; 26/5; ; 33/5
Bournemouth; 12; 11; 12; 11; 14; 11; 11; 13; 12; 12; 12; 12; ; 13; 12; 10; 21/2; 45/4; 15; 10; 23/2; ; 14; 14; ; 54/5; ; 59/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-03 02:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 2/9; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; ; 2/9; 2/11; ; 2/9; ; 2/9
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; ; 6; 6; ; 26/5; ; 33/5
Bournemouth; 12; 11; 12; 11; 14; 11; 11; 13; 12; 12; 12; 12; ; 13; 12; 10; 21/2; 45/4; 15; 10; 23/2; ; 14; 14; ; 64/5; ; 59/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-03 10:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 2/9; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; ; ; 2/9; 2/11; ; 2/9; ; 2/9
Draw; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; ; ; 6; 6; ; 11/2; ; 33/5
Bournemouth; 12; 11; 12; 11; 14; 11; 11; 13; 12; 12; 12; 12; ; 13; 12; 10; 21/2; 45/4; 15; 10; ; ; 14; 14; ; 62/5; ; 59/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-03 14:17:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; ; 2/9
Draw; 11/2; 11/2; 6; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; 6; 6; 6; ; 11/2; ; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 11; 13; 12; 14; 12; 13; ; 13; 12; 10; 21/2; 23/2; 15; 10; 23/2; 12; 16; 14; ; 62/5; ; 62/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-03 18:16:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; 1/5; 2/9
Draw; 11/2; 11/2; 6; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; 6; 6; 6; ; 28/5; 27/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 11; 13; 12; 14; 12; 13; ; 13; 12; 10; 21/2; 23/2; 15; 10; 23/2; 12; 16; 14; ; 66/5; 12; 62/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-03 22:16:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; 1/5; 2/9
Draw; 11/2; 11/2; 6; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; 6; 6; 6; ; 29/5; 28/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 11; 13; 12; 14; 12; 13; ; 13; 12; 10; 21/2; 23/2; 15; 10; 23/2; 12; 16; 14; ; 66/5; 63/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-04 02:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; 1/5; 2/9
Draw; 6; 11/2; 6; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; 6; 6; 6; ; 29/5; 6; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 15; 10; 23/2; 12; 17; 14; ; 66/5; 63/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-04 10:17:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; ; 2/9
Draw; 6; 11/2; 6; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 6; 32/5; 29/5; 6; 6; 6; 6; ; 6; ; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 15; 10; 23/2; 12; 17; 14; ; 66/5; ; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-04 14:16:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 3/16; 1/5; 1/5; 1/5; 2/11; ; 2/9; 1/6; 2/9
Draw; 6; 11/2; 6; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 25/4; 32/5; 29/5; 6; 6; 6; 6; ; 32/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 15; 10; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-04 18:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 2/9; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 25/4; 32/5; 6; 6; 6; 6; 6; ; 32/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 15; 23/2; 23/2; 12; 17; 14; ; 66/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-04 22:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 32/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-05 02:16:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 2/9; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 11/2; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 32/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-05 10:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 32/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-05 14:17:06 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-05 18:17:06 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 2/9; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; ; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; ; 13/2; 6; 5; 11/2; 6; 33/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; ; 14; 12; 10; 21/2; 47/4; 29/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-05 22:17:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
