META; english/premier-league/burnley-v-west-brom; 2017-06-15 14:15:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
META; english/premier-league/burnley-v-west-brom; 2017-07-23 22:18:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-24 02:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-24 10:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-24 14:18:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-24 18:18:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-24 22:18:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-25 02:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-25 10:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-25 14:18:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-25 18:18:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-25 22:18:50 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-26 02:17:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-26 10:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-26 14:18:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-26 18:19:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-26 22:18:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-27 02:17:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-27 18:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-27 22:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-28 02:16:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 23/20; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-28 10:16:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 6/5; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-28 14:16:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 6/5; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-28 18:17:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 6/5; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-28 22:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-29 02:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-29 10:16:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-29 14:17:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-29 18:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-29 22:17:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-30 02:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; ; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; ; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; ; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-30 10:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 20/21; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-30 14:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-30 18:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-30 22:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-31 02:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-31 10:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-31 14:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-31 18:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; ; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; ; ; ; 37/19; ; 2; 19/10; ; 4/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; ; ; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-31 22:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
