META; english/premier-league/liverpool-v-man-utd; 2017-09-19 18:17:36 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Man Utd; 17/10; 19/10; 9/5; ; ; 17/10; 19/10; 21/10; 28/17; 7/4; 9/5; 9/5; ; 19/10; 15/8; 9/5; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 9/5; ; ; 1; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; ; 12/5; 23/10; 23/10; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-27 22:17:05 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 7/5; 29/20; 29/20; ; 8/5; 6/4; 11/8; 7/5; 8/5; 16/11; 157/100; ; 8/5; ; 6/4; ; ; 20/21; ; 
Man Utd; 17/10; 19/10; 9/5; ; ; 17/10; 19/10; 21/10; 28/17; 7/4; 9/5; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; ; 28/17; ; 9/5; ; ; 1; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; ; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-28 02:17:08 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 29/20; 6/4; ; 8/5; 6/4; 11/8; 7/5; 8/5; 16/11; 157/100; 7/5; 8/5; ; 6/4; ; ; 11/8; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 7/4; 9/5; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 9/5; ; ; 7/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-28 10:17:09 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 11/8; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 9/5; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 7/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; ; 12/5; 23/10; 21/10; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-28 14:17:16 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 11/8; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 7/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-28 18:17:21 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 11/8; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-28 22:16:40 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 11/8; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-29 02:16:07 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 6/4; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 7/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-29 10:16:07 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 157/100; 7/5; 8/5; ; 6/4; ; ; 13/8; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 97/50; 12/7; 28/17; ; 7/4; ; ; 8/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 5/2; 12/5; 23/10; ; 12/5; ; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-29 14:16:09 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 8/5; 6/4; 7/5; 7/5; 8/5; 6/4; 79/50; 7/5; 8/5; ; 6/4; ; ; 13/8; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 17/10; 7/4; 9/5; ; 19/10; 15/8; 17/10; 19/10; 28/17; 7/4; 191/100; 12/7; 28/17; ; 7/4; ; ; 8/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 63/25; 12/5; 23/10; ; 12/5; ; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-29 18:16:09 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 6/4; 5/4; 8/5; 29/20; 6/4; 6/4; ; 6/4; 6/4; 7/5; 7/5; 8/5; 6/4; 79/50; 7/5; 8/5; ; 7/5; ; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 15/8; 21/10; 28/17; 7/4; 7/4; 9/5; ; 9/5; 15/8; 17/10; 19/10; 28/17; 7/4; 191/100; 12/7; 28/17; ; 9/5; ; ; 8/5; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 63/25; 12/5; 23/10; ; 12/5; ; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-29 22:17:14 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; ; ; 6/4; 29/20; 5/4; 8/5; 29/20; 29/20; 29/20; ; 6/4; 6/4; 7/5; 7/5; 8/5; 7/5; 79/50; 7/5; 8/5; ; 7/5; 7/5; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; ; ; 17/10; 2; 21/10; 28/17; 7/4; 15/8; 37/20; ; 9/5; 15/8; 17/10; 19/10; 28/17; 24/13; 191/100; 12/7; 28/17; ; 15/8; 37/20; ; 13/8; ; 
Draw; 12/5; 9/4; 12/5; ; ; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-30 02:17:06 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; ; 6/4; 29/20; 5/4; 8/5; 29/20; 29/20; 29/20; ; 6/4; 6/4; 7/5; 7/5; 8/5; 7/5; 79/50; 7/5; 8/5; ; 7/5; 7/5; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; 9/5; ; 17/10; 2; 21/10; 28/17; 7/4; 15/8; 37/20; ; 9/5; 15/8; 17/10; 19/10; 28/17; 24/13; 191/100; 12/7; 28/17; ; 15/8; 37/20; ; 13/8; ; 
Draw; 12/5; 9/4; 12/5; 5/2; ; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-30 10:17:09 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; ; 6/4; 29/20; 5/4; 8/5; 29/20; 29/20; 29/20; ; 6/4; 6/4; 7/5; 7/5; 8/5; 7/5; 79/50; 7/5; 8/5; ; 7/5; 7/5; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; 9/5; ; 17/10; 2; 21/10; 28/17; 7/4; 15/8; 37/20; ; 9/5; 15/8; 17/10; 19/10; 28/17; 9/5; 191/100; 12/7; 28/17; ; 15/8; 37/20; ; 7/4; ; 
Draw; 12/5; 9/4; 12/5; 5/2; ; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; ; 12/5; 23/10; 9/4; 11/5; 23/10; 40/17; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-30 14:17:12 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; ; 6/4; 29/20; 5/4; 8/5; 29/20; 29/20; 29/20; ; 6/4; 6/4; 7/5; 16/11; 8/5; 16/11; 79/50; 7/5; 8/5; ; 7/5; 7/5; ; 6/4; ; 
Man Utd; 17/10; 19/10; 7/4; 9/5; ; 17/10; 2; 21/10; 28/17; 7/4; 15/8; 37/20; ; 9/5; 15/8; 9/5; 24/13; 28/17; 9/5; 191/100; 12/7; 28/17; ; 9/5; 37/20; ; 13/8; ; 
Draw; 12/5; 9/4; 12/5; 5/2; ; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; ; 12/5; 23/10; 23/10; 11/5; 23/10; 12/5; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 12/5; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-30 18:17:17 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; ; 6/4; 29/20; 5/4; 8/5; 29/20; 29/20; 29/20; ; 6/4; 6/4; 7/5; 16/11; 8/5; 16/11; 79/50; ; 8/5; ; 7/5; 7/5; ; 7/5; ; 
Man Utd; 17/10; 19/10; 7/4; 9/5; ; 17/10; 2; 21/10; 28/17; 7/4; 15/8; 37/20; ; 9/5; 15/8; 9/5; 24/13; 28/17; 9/5; 191/100; ; 28/17; ; 9/5; 37/20; ; 7/4; ; 
Draw; 12/5; 9/4; 12/5; 5/2; ; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; ; 12/5; 23/10; 23/10; 11/5; 23/10; 12/5; 63/25; ; 23/10; ; 12/5; 12/5; ; 12/5; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-09-30 22:16:51 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; 6/4; 6/4; 6/4; 5/4; 8/5; 7/5; 29/20; 29/20; ; 6/4; 6/4; 7/5; 16/11; 8/5; 16/11; 79/50; 23/17; 8/5; ; 6/4; 7/5; ; 6/4; ; 
Man Utd; 17/10; 19/10; 9/5; 9/5; 9/5; 17/10; 19/10; 21/10; 28/17; 7/4; 15/8; 37/20; ; 19/10; 15/8; 9/5; 24/13; 28/17; 7/4; 191/100; 23/13; 28/17; ; 9/5; 37/20; ; 7/4; ; 
Draw; 12/5; 9/4; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; ; 5/2; 23/10; 23/10; 11/5; 23/10; 12/5; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 12/5; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-01 02:16:56 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; 6/4; 6/4; 6/4; 5/4; 8/5; 7/5; 29/20; 29/20; ; 6/4; 6/4; 7/5; 6/4; 8/5; 16/11; 79/50; 23/17; 8/5; ; 6/4; 7/5; ; 6/4; ; 
Man Utd; 17/10; 19/10; 9/5; 9/5; 9/5; 17/10; 19/10; 21/10; 28/17; 7/4; 15/8; 37/20; ; 15/8; 15/8; 9/5; 17/10; 28/17; 7/4; 191/100; 23/13; 28/17; ; 7/4; 37/20; ; 7/4; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; ; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 12/5; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-01 10:16:51 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 16/11; 7/5; 6/4; 6/4; 6/4; 5/4; 8/5; 7/5; 29/20; 29/20; ; 6/4; 6/4; 7/5; 6/4; 8/5; 16/11; 79/50; 23/17; 8/5; ; 6/4; 7/5; ; 6/4; ; 
Man Utd; 17/10; 9/5; 9/5; 9/5; 9/5; 17/10; 19/10; 21/10; 28/17; 7/4; 15/8; 37/20; ; 15/8; 15/8; 7/4; 17/10; 28/17; 7/4; 191/100; 23/13; 28/17; ; 7/4; 37/20; ; 9/5; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 23/10; 12/5; 9/4; 23/10; 12/5; 23/10; 12/5; ; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 63/25; 12/5; 23/10; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-01 14:16:51 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 6/4; 7/5; 17/11; 7/5; 6/4; 5/3; 13/8; 7/5; 8/5; 31/20; 31/20; 8/5; ; 17/10; 8/5; 7/5; 6/4; 8/5; 17/11; 13/8; 53/35; 8/5; ; 8/5; 31/20; ; 6/4; ; 
Man Utd; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 7/4; 9/5; 28/17; 8/5; 13/8; 33/20; ; 9/5; 13/8; 17/10; 17/10; 28/17; 28/17; 46/25; 11/7; 28/17; ; 17/10; 17/10; ; 17/10; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; ; 5/2; 5/2; 12/5; 23/10; 23/10; 40/17; 51/20; 12/5; 23/10; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-01 18:16:45 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 7/5; 8/5; 7/5; 6/4; 17/10; 17/10; 7/5; 17/10; 8/5; 13/8; 33/20; ; 17/10; 8/5; 6/4; 6/4; 17/10; 28/17; 177/100; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 
Man Utd; 8/5; 9/5; 17/11; 9/5; 9/5; 5/3; 17/10; 9/5; 17/11; 31/20; 8/5; 13/8; ; 9/5; 13/8; 13/8; 17/10; 17/11; 8/5; 17/10; 20/13; 17/11; ; 8/5; 33/20; ; 13/8; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; ; 5/2; 5/2; 23/10; 23/10; 12/5; 40/17; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-01 22:16:42 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 7/5; 8/5; 7/5; 6/4; 5/3; 8/5; 7/5; 17/10; 8/5; 17/10; 8/5; ; 13/8; 8/5; 6/4; 6/4; ; 8/5; 43/25; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 
Man Utd; 8/5; 9/5; 8/5; 9/5; 9/5; 17/10; 7/4; 9/5; 17/11; 31/20; 13/8; 33/20; ; 17/10; 13/8; 17/10; 17/10; ; 28/17; 7/4; 20/13; 17/11; ; 13/8; 33/20; ; 13/8; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 11/5; 12/5; ; 12/5; 5/2; 23/10; 23/10; ; 40/17; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 12/5; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-02 02:16:39 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 6/4; 5/3; 13/8; 7/5; 17/10; 31/20; 31/20; 8/5; ; 13/8; 8/5; 6/4; 6/4; ; 8/5; 43/25; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 
Man Utd; 8/5; 7/4; 13/8; 9/5; 9/5; 17/10; 7/4; 9/5; 17/11; 8/5; 17/10; 33/20; ; 17/10; 13/8; 17/10; 17/10; ; 28/17; 7/4; 20/13; 17/11; ; 13/8; 33/20; ; 17/10; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; ; 12/5; 5/2; 23/10; 23/10; ; 40/17; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-02 10:16:41 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 6/4; 5/3; 8/5; 7/5; 17/10; 31/20; 31/20; 31/20; ; 13/8; 8/5; 6/4; 6/4; ; 8/5; 43/25; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 
Man Utd; 13/8; 7/4; 28/17; 9/5; 9/5; 7/4; 7/4; 9/5; 17/11; 13/8; 17/10; 17/10; ; 17/10; 13/8; 17/10; 17/10; ; 28/17; 7/4; 20/13; 17/11; ; 13/8; 33/20; ; 17/10; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 49/20; ; 12/5; 5/2; 23/10; 23/10; ; 23/10; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-02 14:16:42 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 6/4; 8/5; 8/5; 7/5; 17/10; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 
Man Utd; 13/8; 7/4; 28/17; 9/5; 9/5; 9/5; 13/8; 9/5; 17/11; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 8/5; 177/100; 20/13; 17/11; ; 7/4; 33/20; ; 17/10; ; 
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 
META; english/premier-league/liverpool-v-man-utd; 2017-10-02 18:16:41 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 6/4; 8/5; 8/5; 7/5; 17/10; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 17/10; ; 8/5; 31/20; ; 13/8; ; 17/10
Man Utd; 13/8; 7/4; 28/17; 9/5; 9/5; 9/5; 13/8; 9/5; 17/11; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 8/5; 177/100; 20/13; 17/11; ; 7/4; 33/20; ; 17/10; ; 17/10
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-02 22:16:46 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 8/5; 8/5; 8/5; 7/5; 17/10; 31/20; 31/20; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 17/10; ; 13/8; 31/20; ; 13/8; ; 17/10
Man Utd; 13/8; 7/4; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 17/11; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 8/5; 177/100; 20/13; 17/11; ; 7/4; 33/20; ; 7/4; ; 17/10
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-03 02:16:39 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 7/5; 8/5; 8/5; 8/5; 7/5; 17/10; 31/20; 31/20; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 17/10; ; 13/8; 31/20; ; 13/8; ; 17/10
Man Utd; 13/8; 7/4; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 8/5; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 8/5; ; 7/4; 33/20; ; 7/4; ; 17/10
Draw; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; ; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-03 10:16:44 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 17/10; 31/20; 31/20; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; ; ; 13/8; 31/20; ; 13/8; ; 17/10
Man Utd; 13/8; 13/8; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 8/5; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; ; ; 7/4; 33/20; ; 7/4; ; 17/10
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; ; ; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-03 14:16:48 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 17/10; 31/20; 8/5; 8/5; ; 13/8; 8/5; 7/5; 6/4; 17/11; 17/10; 20/13; 17/10; 13/8; 13/8; 31/20; ; 6/4; ; 13/8
Man Utd; 13/8; 13/8; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 8/5; 13/8; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 17/10; 177/100; 20/13; 8/5; 13/8; 7/4; 33/20; ; 7/4; ; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-03 18:16:45 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 17/10; 31/20; 8/5; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 17/10; 13/8; 13/8; 31/20; ; 13/8; 13/8; 17/10
Man Utd; 13/8; 13/8; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 8/5; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 8/5; 13/8; 7/4; 33/20; ; 7/4; 7/4; 7/4
