META; english/premier-league/southampton-v-newcastle; 2017-09-20 22:17:52 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
META; english/premier-league/southampton-v-newcastle; 2017-09-29 02:16:28 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 8/11; 8/11; 11/17; 7/10; ; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 4/6; 18/25; 13/18; 11/17; ; 7/10; ; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 27/10; 139/50; 45/17; 45/17; ; 13/5; ; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; ; 4; ; 4; 4; 15/4; 4; 22/5; 54/13; 49/10; 38/11; 22/5; ; 4; ; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-29 10:16:27 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 8/11; 8/11; 11/17; 7/10; ; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 4/6; 18/25; 13/18; 11/17; ; 7/10; ; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 27/10; 139/50; 45/17; 45/17; ; 13/5; ; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; ; 4; ; 4; 4; 15/4; 4; 22/5; 54/13; 49/10; 38/11; 22/5; ; 4; ; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-29 14:16:33 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 3/4; 8/11; 11/17; 7/10; ; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 4/6; 8/11; 13/18; 11/17; ; 7/10; ; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 27/10; 72/25; 45/17; 45/17; ; 13/5; ; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; ; 4; ; 4; 4; 15/4; 4; 22/5; 54/13; 23/5; 38/11; 22/5; ; 4; ; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-29 18:16:29 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 8/11; 8/11; 11/17; 7/10; 7/10; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 14/19; 8/11; 13/18; 11/17; ; 7/10; ; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; 13/5; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 45/17; 72/25; 45/17; 45/17; ; 13/5; ; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; 4; 4; ; 4; 4; 15/4; 4; 22/5; 37/10; 23/5; 38/11; 22/5; ; 4; ; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-29 22:17:34 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 8/11; 8/11; 11/17; 7/10; 7/10; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 4/6; 8/11; 13/18; 11/17; ; 7/10; 7/10; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; 13/5; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 27/10; 72/25; 45/17; 45/17; ; 13/5; 53/20; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; 4; 4; ; 4; 4; 15/4; 4; 22/5; 41/10; 23/5; 38/11; 22/5; ; 4; 4; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-30 02:17:26 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/6; 8/11; 8/11; ; ; 13/20; 8/11; 8/11; 11/17; 7/10; 7/10; 3/4; ; 8/11; 7/10; 4/6; 7/10; 11/17; 4/6; 8/11; 13/18; 11/17; ; 7/10; 7/10; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 27/10; 13/5; 45/17; 5/2; 13/5; 13/5; ; 13/5; 11/4; 5/2; 5/2; 45/17; 27/10; 72/25; 45/17; 45/17; ; 13/5; 53/20; ; 2; ; 
Newcastle; 9/2; 4; 4; ; ; 9/2; 22/5; 4; 9/2; 4; 4; 4; ; 4; 4; 15/4; 4; 22/5; 41/10; 23/5; 38/11; 22/5; ; 4; 4; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-30 10:17:29 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 8/11; 8/11; ; ; 13/20; 5/6; 8/11; 11/17; 7/10; 5/6; 5/6; ; 4/5; 4/5; 3/4; 7/9; 11/17; 4/5; 8/11; 11/14; 11/17; ; 4/5; 4/5; ; 4/11; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 13/5; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 45/17; 13/5; 72/25; 45/17; 45/17; ; 13/5; 51/20; ; 2; ; 
Newcastle; 7/2; 4; 4; ; ; 9/2; 19/5; 4; 9/2; 4; 10/3; 7/2; ; 4; 10/3; 7/2; 10/3; 22/5; 57/17; 23/5; 58/19; 22/5; ; 10/3; 7/2; ; 13/8; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-30 14:17:33 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 8/11; 8/11; ; ; 13/20; 5/6; 8/11; 11/17; 7/10; 5/6; 5/6; ; 4/5; 4/5; 3/4; 7/9; 11/17; 4/5; 5/6; 11/14; 11/17; ; 4/5; 4/5; ; 1/25; ; 
Draw; 13/5; 5/2; 5/2; ; ; 13/5; 13/5; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 5/2; 13/5; 45/17; 13/5; 14/5; 45/17; 45/17; ; 13/5; 51/20; ; 2; ; 
Newcastle; 7/2; 4; 4; ; ; 9/2; 19/5; 4; 9/2; 4; 10/3; 7/2; ; 4; 10/3; 15/4; 10/3; 22/5; 57/17; 77/20; 58/19; 22/5; ; 10/3; 7/2; ; 6/4; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-30 18:17:37 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 8/11; 8/11; 5/6; ; 13/20; 5/6; 8/11; 11/17; 7/10; 5/6; 5/6; ; 4/5; 4/5; 3/4; 7/9; 11/17; 4/5; 5/6; ; 11/17; ; 4/5; 4/5; ; 1/25; ; 
Draw; 13/5; 5/2; 5/2; 13/5; ; 13/5; 13/5; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 5/2; 13/5; 45/17; 13/5; 14/5; ; 45/17; ; 13/5; 51/20; ; 2; ; 
Newcastle; 7/2; 4; 4; 16/5; ; 9/2; 19/5; 4; 9/2; 4; 10/3; 7/2; ; 4; 10/3; 15/4; 10/3; 22/5; 57/17; 77/20; ; 22/5; ; 10/3; 7/2; ; 6/4; ; 
META; english/premier-league/southampton-v-newcastle; 2017-09-30 22:17:11 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 8/11; 8/11; 5/6; ; 13/20; 5/6; 8/11; 11/17; 7/10; 4/5; 5/6; ; 4/5; 4/5; 3/4; 4/5; 11/17; 4/5; 5/6; 9/11; 11/17; ; 4/5; 4/5; ; 4/9; ; 
Draw; 13/5; 5/2; 5/2; 13/5; ; 13/5; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; ; 11/4; 11/4; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 2; ; 
Newcastle; 7/2; 4; 4; 16/5; ; 9/2; 19/5; 4; 9/2; 4; 10/3; 17/5; ; 4; 10/3; 7/2; 13/4; 22/5; 57/17; 77/20; 56/19; 22/5; ; 10/3; 7/2; ; 5/2; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-01 02:17:15 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 8/11; 5/6; ; 13/20; 5/6; 8/11; 11/17; 7/10; 4/5; 5/6; ; 4/5; 4/5; 3/4; 4/5; 11/17; 4/5; 5/6; 9/11; 11/17; ; 4/5; 4/5; ; 8/15; ; 
Draw; 13/5; 13/5; 5/2; 13/5; ; 13/5; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; ; 11/4; 11/4; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 23/10; ; 
Newcastle; 7/2; 10/3; 4; 16/5; ; 9/2; 19/5; 4; 9/2; 4; 10/3; 17/5; ; 4; 10/3; 7/2; 13/4; 22/5; 57/17; 77/20; 56/19; 22/5; ; 10/3; 7/2; ; 13/5; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-01 10:17:11 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 5/6; 5/6; ; 13/20; 17/20; 8/11; 11/17; 5/6; 4/5; 5/6; ; 4/5; 4/5; 4/5; 4/5; 11/17; 4/5; 5/6; 9/11; 11/17; ; 4/5; 4/5; ; 8/11; ; 
Draw; 13/5; 13/5; 5/2; 13/5; ; 13/5; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; ; 11/4; 11/4; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 21/10; ; 
Newcastle; 7/2; 10/3; 13/4; 16/5; ; 9/2; 15/4; 4; 9/2; 16/5; 10/3; 17/5; ; 4; 10/3; 33/10; 13/4; 22/5; 57/17; 77/20; 56/19; 22/5; ; 10/3; 7/2; ; 27/10; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-01 14:17:12 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 5/6; 5/6; ; 13/20; 17/20; 4/5; 11/17; 5/6; 4/5; 5/6; ; 5/6; 4/5; 4/5; 4/5; 11/17; 4/5; 87/100; 9/11; 11/17; ; 4/5; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 45/17; 5/2; 13/5; 13/5; ; 13/5; 11/4; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 21/10; ; 
Newcastle; 7/2; 10/3; 13/4; 16/5; ; 9/2; 15/4; 4; 9/2; 16/5; 10/3; 17/5; ; 4; 10/3; 33/10; 13/4; 22/5; 33/10; 18/5; 56/19; 22/5; ; 10/3; 10/3; ; 14/5; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-01 18:17:05 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 5/6; 5/6; ; 13/20; 17/20; 4/5; 4/5; 5/6; 4/5; 5/6; ; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 87/100; 9/11; 4/5; ; 5/6; 5/6; ; 4/5; ; 
Draw; 13/5; 13/5; 5/2; 13/5; ; 13/5; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; ; 11/4; 11/4; 13/5; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 21/10; ; 
Newcastle; 7/2; 10/3; 13/4; 16/5; ; 9/2; 15/4; 7/2; 33/10; 16/5; 10/3; 17/5; ; 19/5; 10/3; 33/10; 13/4; 33/10; 16/5; 18/5; 56/19; 33/10; ; 10/3; 10/3; ; 3; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-01 22:17:01 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 13/20; 17/20; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 17/20; 9/11; 4/5; ; 4/5; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 5/2; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 12/5; ; 
Newcastle; 7/2; 10/3; 17/5; 16/5; 18/5; 9/2; 15/4; 7/2; 33/10; 10/3; 10/3; 17/5; ; 18/5; 10/3; 7/2; 13/4; 33/10; 17/5; 15/4; 56/19; 33/10; ; 10/3; 10/3; ; 3; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-02 02:16:59 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 5/6; 4/5; 5/6; 4/5; 13/20; 17/20; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 17/20; 9/11; 4/5; ; 4/5; 5/6; ; 8/11; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 5/2; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 12/5; ; 
Newcastle; 7/2; 10/3; 17/5; 16/5; 18/5; 9/2; 15/4; 7/2; 33/10; 10/3; 10/3; 17/5; ; 18/5; 10/3; 7/2; 13/4; 33/10; 17/5; 15/4; 56/19; 33/10; ; 10/3; 10/3; ; 3; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-02 10:17:00 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 13/20; 17/20; 4/5; 4/5; 4/5; 4/5; 5/6; ; 4/5; 4/5; 4/5; 4/5; 4/5; 10/13; 17/20; 11/14; 4/5; ; 4/5; 5/6; ; 5/6; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 5/2; 13/5; 5/2; ; 11/4; 11/4; 5/2; 13/5; 45/17; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 21/10; ; 
Newcastle; 7/2; 7/2; 17/5; 16/5; 18/5; 9/2; 15/4; 7/2; 33/10; 10/3; 7/2; 7/2; ; 18/5; 10/3; 7/2; 13/4; 33/10; 38/11; 15/4; 31/10; 33/10; ; 10/3; 10/3; ; 3; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-02 14:17:02 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; ; 4/5; 4/5; 3/4; 4/5; 10/13; 17/20; 11/14; 4/5; ; 17/20; 5/6; ; 5/6; ; 
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; ; 11/4; 11/4; 12/5; 13/5; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 21/10; ; 
Newcastle; 7/2; 7/2; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 33/10; 10/3; 7/2; 17/5; ; 18/5; 10/3; 33/10; 13/4; 7/2; 15/4; 31/10; 33/10; ; 15/4; 10/3; ; 3; ; 
META; english/premier-league/southampton-v-newcastle; 2017-10-02 18:17:00 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; ; 17/20; 5/6; ; 5/6; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 23/10; 13/5; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 11/5; ; 11/4
Newcastle; 7/2; 7/2; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 33/10; 10/3; 10/3; 17/5; ; 18/5; 10/3; 33/10; 13/4; 38/11; 15/4; 31/10; 33/10; ; 15/4; 10/3; ; 3; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-02 22:17:08 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; ; 17/20; 5/6; ; 5/6; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 23/10; 13/5; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 23/10; ; 11/4
Newcastle; 7/2; 7/2; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 33/10; 10/3; 10/3; 17/5; ; 18/5; 10/3; 33/10; 13/4; 38/11; 15/4; 31/10; 33/10; ; 15/4; 10/3; ; 14/5; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-03 02:16:58 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 4/5; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 10/13; 17/20; 11/14; 4/5; ; 17/20; 5/6; ; 8/11; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 23/10; 13/5; 13/5; 14/5; 13/5; 45/17; ; 13/5; 51/20; ; 11/5; ; 11/4
Newcastle; 7/2; 7/2; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 33/10; 13/4; 7/2; 15/4; 31/10; 7/2; ; 15/4; 10/3; ; 3; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-03 10:17:03 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; ; ; 17/20; 5/6; ; 8/11; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 12/5; 13/5; 13/5; 14/5; 13/5; ; ; 13/5; 51/20; ; 11/5; ; 11/4
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 38/11; 15/4; 31/10; ; ; 15/4; 10/3; ; 3; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-03 14:17:08 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 20/23; 5/6; ; 5/6; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 12/5; 13/5; 13/5; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 9/4; ; 11/4
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 17/5; 15/4; 31/10; 7/2; 10/3; 18/5; 10/3; ; 14/5; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-03 18:17:05 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 17/20; 5/6; ; 5/6; 5/6; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 45/17; 5/2; 5/2; 13/5; ; 11/4; 11/4; 12/5; 13/5; 13/5; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 23/10; 12/5; 11/4
Newcastle; 16/5; 7/2; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 17/5; 15/4; 31/10; 7/2; 10/3; 15/4; 10/3; ; 14/5; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-03 22:17:05 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 17/20; 5/6; ; 5/6; 5/6; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 21/10; 23/10; 27/10
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 7/2; 15/4; 31/10; 7/2; 10/3; 15/4; 10/3; ; 14/5; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-04 02:17:00 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 17/20; 5/6; ; 5/6; 5/6; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 12/5; 23/10; 11/4
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 38/11; 15/4; 31/10; 7/2; 10/3; 15/4; 10/3; ; 3; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-04 10:17:08 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 17/20; 5/6; ; 5/6; ; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 12/5; ; 11/4
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 38/11; 15/4; 31/10; 7/2; 10/3; 15/4; 10/3; ; 3; ; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-04 14:17:05 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 11/14; 4/5; 5/6; 17/20; 5/6; ; 5/6; 4/5; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 14/5; 13/5; 45/17; 13/5; 13/5; 51/20; ; 12/5; 9/4; 11/4
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 13/4; 38/11; 15/4; 31/10; 7/2; 10/3; 15/4; 10/3; ; 3; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-04 18:17:01 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 17/20; 9/11; 4/5; 5/6; 5/6; 5/6; ; 5/6; 4/5; 4/5
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 5/2; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 14/5; 27/10; 45/17; 13/5; 27/10; 51/20; ; 13/5; 9/4; 11/4
Newcastle; 16/5; 10/3; 7/2; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 17/5; 10/3; 7/2; ; 18/5; 10/3; 3; 13/4; 38/11; 15/4; 7/2; 7/2; 10/3; 15/4; 10/3; ; 3; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-04 22:17:03 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 22/25; 9/11; 4/5; 5/6; 5/6; 5/6; ; 5/6; 4/5; 5/6
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 13/5; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 137/50; 27/10; 45/17; 13/5; 27/10; 51/20; ; 13/5; 9/4; 27/10
Newcastle; 16/5; 10/3; 17/5; 16/5; 18/5; 10/3; 10/3; 7/2; 7/2; 10/3; 10/3; 7/2; ; 18/5; 10/3; 3; 13/4; 57/17; 73/20; 7/2; 7/2; 10/3; 15/4; 10/3; ; 3; 3; 7/2
META; english/premier-league/southampton-v-newcastle; 2017-10-05 02:17:03 GMT+3; 2017-10-15 16:00; Nothing; Xlenovo
Southampton; 5/6; 4/5; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; ; 4/5; 4/5; 3/4; 4/5; 4/5; 22/25; 9/11; 4/5; 5/6; 5/6; 5/6; ; 5/6; 4/5; 5/6
Draw; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 5/2; 13/5; 45/17; 5/2; 13/5; 5/2; ; 11/4; 11/4; 12/5; 13/5; 28/11; 137/50; 27/10; 45/17; 13/5; 27/10; 51/20; ; 13/5; 9/4; 27/10
