META; english/premier-league/swansea-v-newcastle; 2017-08-16 18:17:32 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Newcastle; 21/10; 2; ; 11/5; 11/5; 9/4; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 37/19; 9/4; 21/10; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 11/5; ; 11/5; 21/10; 23/10; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-31 14:19:08 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 23/17; 29/20; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 2; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 28/13; 113/50; 19/10; 9/4; 21/10; 11/5; 21/10; ; 11/5; ; 11/5
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-31 18:30:30 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; ; 13/10; 23/17; 29/20; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 2; 2; 21/10; 21/10; 23/10; 9/4; 39/19; ; 9/4; 28/13; 113/50; 19/10; 9/4; 21/10; 11/5; 21/10; ; 11/5; ; 11/5
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; ; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-31 22:18:38 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 23/17; 29/20; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 2; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 28/13; 113/50; 19/10; 9/4; 21/10; 11/5; 21/10; ; 11/5; ; 11/5
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-01 02:18:09 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 23/17; 29/20; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 2; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 28/13; 113/50; 19/10; 9/4; 21/10; 11/5; 21/10; ; 11/5; ; 11/5
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-01 10:18:17 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 11/8
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 19/10; 9/4; 21/10; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-01 14:18:29 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; ; 13/10; 13/10; 141/100; 25/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 11/8
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 2; ; 9/4; 11/5; 119/50; 19/10; 9/4; 21/10; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; ; 9/4; 28/13; 57/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-01 18:18:30 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 7/5; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-01 22:18:12 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 7/5; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-02 02:18:03 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 7/5; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-02 10:18:03 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 7/5; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-02 14:18:10 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-02 18:18:06 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 9/4; 21/10; 2; 9/4; 11/5; 21/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 11/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-02 22:18:40 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-03 02:17:38 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-03 10:17:40 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 119/50; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-03 14:17:43 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; ; 7/5; 11/8; ; 13/10; ; 11/8
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 21/10; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 59/25; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-03 18:17:43 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; ; 7/5; 11/8; ; 27/20; ; 7/5
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 11/5; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 59/25; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 21/10
META; english/premier-league/swansea-v-newcastle; 2017-09-03 22:17:38 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; ; 7/5; 11/8; ; 27/20; ; 7/5
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 9/4; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 11/5; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 21/10; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 59/25; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 21/10
META; english/premier-league/swansea-v-newcastle; 2017-09-04 02:17:31 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; ; 7/5; 11/8; ; 27/20; ; 7/5
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 11/5; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; 9/4; 11/5; 59/25; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 21/10
META; english/premier-league/swansea-v-newcastle; 2017-09-04 10:17:30 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; ; 7/5; 11/8; ; 27/20; ; 7/5
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 23/10; 9/4; 21/10; 2; 11/5; 11/5; 23/10; 9/4; 21/10; 23/10; 9/4; 28/13; 57/25; 23/10; 9/4; ; 23/10; 11/5; ; 9/4; ; 23/10
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 9/4; 9/4; 39/19; 21/10; 9/4; 11/5; 59/25; 19/10; 9/4; ; 11/5; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-04 14:17:29 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 7/5; 7/5; 13/10; 13/10; 5/4; 11/8; 27/20; 7/5; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; 6/5; 7/5; 11/8; ; 27/20; ; 7/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 11/5; 21/10; 9/4; 21/10; 2; 11/5; 21/10; 21/10; 9/4; 39/19; 21/10; 9/4; 28/13; 47/20; 19/10; 9/4; 11/5; 11/5; 21/10; ; 11/5; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 9/4; 9/4; 21/10; 2; 2; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-04 18:17:29 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 11/8; 11/8; 13/10; 5/4; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 141/100; 25/19; 13/10; 6/5; 7/5; 11/8; ; 27/20; ; 7/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 47/20; 19/10; 9/4; 11/5; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 21/10; 2; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-04 22:17:25 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 11/8; 11/8; 13/10; 5/4; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 7/5; 25/19; 13/10; 6/5; 7/5; 11/8; ; 27/20; ; 7/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 117/50; 19/10; 9/4; 11/5; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 21/10; 2; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 117/50; 23/10; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-05 02:17:27 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 11/8; 11/8; 13/10; 5/4; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 7/5; 25/19; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 117/50; 19/10; 9/4; 11/5; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 21/10; 2; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 117/50; 23/10; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-05 10:17:19 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 7/5; 11/8; 11/8; 13/10; 5/4; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 7/5; 25/19; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 21/10; 23/10; 9/4; 39/19; 21/10; 9/4; 11/5; 117/50; 19/10; 9/4; 11/5; 11/5; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 21/10; 2; 11/5; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 117/50; 23/10; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-05 14:18:22 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 36/25; 9/7; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 2; 9/4; 21/10; 23/10; 9/4; 21/10; 21/10; 9/4; 11/5; 59/25; 23/12; 9/4; 11/5; 11/5; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 21/10; 2; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 28/13; 9/4; 23/10; 9/4; 12/5; 23/10; 21/10; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-05 18:18:06 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 21/10; 11/5; 9/4; 21/10; 23/10; 9/4; 21/10; 21/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 9/4; 9/4; 11/5; 21/10; 9/4; 23/10; 2; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-05 22:17:49 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 27/20; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 21/10; 21/10; 9/4; 21/10; 23/10; 9/4; 21/10; 21/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 23/10; 9/4; 11/5; 21/10; 9/4; 12/5; 2; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 12/5; 23/10; 11/5; ; 9/4; ; 23/10
