META; english/premier-league/stoke-v-man-utd; 2017-08-16 18:17:27 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
META; english/premier-league/stoke-v-man-utd; 2017-08-31 22:18:33 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-01 02:18:04 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-01 10:18:13 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-01 14:18:24 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 4/9; ; 4/9; 17/35; 27/50; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 14/5; ; 3; 58/19; 10/3; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; ; 6; 113/19; 32/5; 5; 6; 5; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-01 18:18:24 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-01 22:18:07 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-02 02:17:58 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-02 10:17:58 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 37/13; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-02 14:18:05 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-02 18:18:01 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; ; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; ; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; ; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-02 22:18:28 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-03 02:17:33 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-03 10:17:35 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-03 14:17:38 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-03 18:17:38 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 10/3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-03 22:17:33 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-04 02:17:26 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 6; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 32/5
META; english/premier-league/stoke-v-man-utd; 2017-09-04 10:17:25 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 27/50; 10/21; 10/21; ; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; ; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 6; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 32/5; 5; 6; ; 11/2; 6; ; 6; ; 32/5
META; english/premier-league/stoke-v-man-utd; 2017-09-04 14:17:24 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 8/15; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 67/20; 16/5; 16/5; 14/5; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 6; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 13/2; 5; 6; 13/2; 11/2; 6; ; 31/5; ; 32/5
META; english/premier-league/stoke-v-man-utd; 2017-09-04 18:17:24 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 9/20; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 8/15; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 58/19; 67/20; 16/5; 16/5; 14/5; 3; 3; ; 3; ; 10/3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 5; 6; 6; 13/2; 5; 11/2; 5; 6; 113/19; 13/2; 5; 6; 13/2; 11/2; 6; ; 31/5; ; 6
META; english/premier-league/stoke-v-man-utd; 2017-09-04 22:17:20 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 1/2; 8/15; 9/20; 10/21; 1/2; 8/15; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 53/100; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 41/13; 17/5; 16/5; 16/5; 14/5; 3; 16/5; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 51/10; 5; 6; 6; 32/5; 5; 6; 13/2; 11/2; 6; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-05 02:17:22 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 1/2; 8/15; 9/20; 10/21; 1/2; 8/15; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 53/100; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 41/13; 17/5; 16/5; 16/5; 14/5; 3; 16/5; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; 5; 6; 6; 32/5; 5; 6; 13/2; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-05 10:17:14 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 1/2; 8/15; 9/20; 10/21; 1/2; 8/15; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 53/100; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 41/13; 17/5; 16/5; 16/5; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 5; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 51/10; 5; 6; 6; 32/5; 5; 6; 13/2; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-05 14:18:17 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 1/2; 1/2; 8/15; 9/20; 10/21; 1/2; 8/15; 1/2; 1/2; 40/85; 1/2; 7/15; ; 4/9; 17/35; 53/100; 10/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; ; 3; 41/13; 17/5; 16/5; 16/5; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 5; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 51/10; ; 6; 6; 32/5; 5; 6; 13/2; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-05 18:18:01 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 1/2; 1/2; 8/15; 9/20; 10/21; 1/2; 8/15; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 17/35; 53/100; 11/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 41/13; 17/5; 17/5; 16/5; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 5; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 51/10; 5; 6; 6; 32/5; 27/5; 6; 13/2; 11/2; 11/2; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-05 22:17:43 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 9/20; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 1/2; 53/100; 11/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 16/5; 17/5; 17/5; 16/5; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 11/2; 5; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 51/10; 5; 6; 6; 32/5; 27/5; 6; 13/2; 11/2; 11/2; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-06 02:17:09 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 9/20; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 1/2; 53/100; 11/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 16/5; 17/5; 17/5; 16/5; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 11/2; 5; 11/2; 6; 6; 6; 13/2; 6; 25/4; 11/2; 6; 6; 6; 13/2; 5; 51/10; 5; 6; 6; 32/5; 27/5; 6; 13/2; 11/2; 11/2; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-06 10:17:08 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 9/20; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; 1/2; 4/9; 1/2; 53/100; 11/21; 10/21; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 3; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 16/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; 16/5; 3; 16/5; 17/5; 17/5; 16/5; 14/5; 3; 3; ; 3; ; 3
Stoke; 6; 5; 11/2; 6; 6; 11/2; 13/2; 6; 25/4; 11/2; 6; 6; 6; 13/2; 5; 51/10; 5; 6; 25/4; 32/5; 27/5; 6; 13/2; 11/2; 11/2; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-06 14:17:12 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 9/20; 18/35; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; ; 4/9; 1/2; 53/100; 11/21; 17/35; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 3; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 17/5; 3; 3; 3; 3; 10/3; 10/3; 29/10; ; 3; 16/5; 17/5; 57/17; 33/10; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 6; 5; 11/2; 6; 6; 11/2; 13/2; 6; 13/2; 11/2; 6; 6; 6; 13/2; 5; 51/10; ; 13/2; 25/4; 32/5; 27/5; 13/2; 13/2; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-06 18:17:10 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 9/20; 18/35; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 4/9; 1/2; 53/100; 11/21; 17/35; 1/2; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 3; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 17/5; 3; 16/5; 3; 3; 16/5; 10/3; 31/10; 10/3; 3; 16/5; 17/5; 57/17; 33/10; 14/5; 3; 16/5; ; 3; ; 10/3
Stoke; 6; 5; 11/2; 6; 6; 11/2; 13/2; 6; 13/2; 11/2; 6; 11/2; 6; 6; 5; 6; 11/2; 13/2; 25/4; 32/5; 27/5; 13/2; 13/2; 11/2; 6; ; 31/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-09-06 22:17:06 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 9/20; 18/35; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 4/9; 17/35; 53/100; 11/21; 17/35; 1/2; 8/15; 1/2; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 31/10; 3; 3; 10/3; 10/3; 10/3; 17/5; 3; 16/5; 3; 3; 16/5; 10/3; 31/10; 10/3; 3; 13/4; 17/5; 57/17; 33/10; 14/5; 3; 16/5; ; 3; 3; 10/3
Stoke; 6; 11/2; 6; 6; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 6; 5; 6; 11/2; 13/2; 13/2; 32/5; 27/5; 13/2; 13/2; 11/2; 6; ; 32/5; 31/5; 33/5
