META; english/premier-league/newcastle-v-burnley; 2018-01-03 18:17:08 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Burnley; 12/5; 23/10; 11/5; 23/10; 64/25; 12/5; 12/5; 12/5; 23/10; 11/5; ; 9/4; ; 23/10; 5/2; 9/4; 5/2; 23/10; 5/2; 21/10; 23/10; 12/5; 5/2; 23/10; 40/17; 23/10; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-20 02:17:42 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 23/17; 13/10; 36/25; 13/10; 11/8; 13/10; 23/17; 27/20; ; 13/10; ; 7/5; 11/8; 5/4; 13/10; 23/17; 13/10; 14/11; 23/17; 7/5; 11/8; 27/20; 23/17; 5/4; ; 
Draw; 21/10; 2; 2; 21/10; 52/25; 21/10; 2; 21/10; 2; 2; ; 21/10; ; 2; 19/10; 2; 2; 37/19; 2; 28/13; 2; 2; 21/10; 2; 2; 2; ; 
Burnley; 12/5; 23/10; 11/5; 23/10; 64/25; 12/5; 12/5; 12/5; 23/10; 11/5; ; 9/4; ; 23/10; 5/2; 9/4; 5/2; 23/10; 5/2; 21/10; 23/10; 12/5; 5/2; 23/10; 40/17; 23/10; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-20 10:17:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 23/17; 13/10; 36/25; 13/10; 11/8; 13/10; 23/17; 27/20; ; 13/10; ; 7/5; 11/8; 5/4; 13/10; 23/17; 13/10; 14/11; 23/17; 7/5; 11/8; 27/20; 23/17; 5/4; ; 
Draw; 21/10; 2; 2; 21/10; 52/25; 21/10; 2; 21/10; 2; 2; ; 21/10; ; 2; 19/10; 2; 2; 37/19; 2; 28/13; 37/19; 2; 21/10; 2; 2; 2; ; 
Burnley; 12/5; 23/10; 11/5; 23/10; 64/25; 12/5; 12/5; 12/5; 23/10; 11/5; ; 9/4; ; 9/4; 5/2; 9/4; 5/2; 23/10; 5/2; 21/10; 12/5; 12/5; 5/2; 23/10; 40/17; 9/4; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-20 14:18:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 23/17; 13/10; 36/25; 13/10; 11/8; 13/10; 23/17; 27/20; ; 13/10; ; 7/5; 11/8; 13/10; 13/10; 23/17; 13/10; 14/11; 23/17; 7/5; 11/8; 27/20; 23/17; 5/4; ; 
Draw; 21/10; 2; 2; 21/10; 52/25; 21/10; 2; 21/10; 37/19; 2; ; 21/10; ; 2; 19/10; 2; 2; 37/19; 2; 28/13; 37/19; 2; 21/10; 2; 2; 2; ; 
Burnley; 12/5; 23/10; 11/5; 23/10; 64/25; 12/5; 12/5; 12/5; 12/5; 11/5; ; 9/4; ; 9/4; 5/2; 9/4; 5/2; 23/10; 5/2; 21/10; 12/5; 12/5; 5/2; 23/10; 40/17; 9/4; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-20 18:17:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 23/17; 13/10; 36/25; 13/10; 11/8; 13/10; 23/17; 27/20; ; 13/10; ; 7/5; 11/8; 13/10; 13/10; 23/17; 13/10; ; 23/17; 7/5; 11/8; 27/20; 23/17; 5/4; ; 
Draw; 21/10; 2; 2; 21/10; 52/25; 21/10; 2; 21/10; 37/19; 2; ; 21/10; ; 2; 19/10; 2; 2; 37/19; 2; ; 37/19; 2; 21/10; 2; 2; ; ; 
Burnley; 12/5; 23/10; 11/5; 23/10; 64/25; 12/5; 12/5; 12/5; 12/5; 11/5; ; 9/4; ; 9/4; 5/2; 9/4; 5/2; 23/10; 5/2; ; 12/5; 12/5; 5/2; 23/10; 40/17; ; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-20 22:17:08 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 23/17; 13/10; 71/50; 13/10; 11/8; 13/10; 23/17; 27/20; ; 13/10; ; 7/5; 11/8; 13/10; 13/10; 13/10; 13/10; 14/11; 23/17; 7/5; 11/8; 27/20; 23/17; 5/4; ; 
Draw; 21/10; 2; 2; 21/10; 103/ 50; 21/10; 2; 21/10; 37/19; 2; ; 21/10; ; 2; 19/10; 2; 2; 37/19; 2; 28/13; 37/19; 2; 21/10; 2; 2; ; ; 
Burnley; 12/5; 12/5; 9/4; 23/10; 66/25; 12/5; 12/5; 12/5; 12/5; 11/5; ; 9/4; ; 9/4; 5/2; 23/10; 5/2; 40/17; 5/2; 21/10; 12/5; 12/5; 5/2; 23/10; 40/17; ; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-21 02:17:05 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 13/10; 6/5; 13/10; 127/ 100; 13/10; 5/4; 5/4; 23/17; 6/5; ; 6/5; ; 5/4; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 23/17; 5/4; 5/4; 6/5; 6/5; 6/5; ; 21/20
Draw; 21/10; 2; 2; 21/10; 107/ 50; 21/10; 2; 2; 37/19; 2; ; 2; ; 41/20; 2; 2; 2; 2; 2; 28/13; 37/19; 2; 85/40; 2; 39/19; ; ; 
Burnley; 12/5; 12/5; 5/2; 23/10; 29/10; 11/4; 13/5; 13/5; 12/5; 5/2; ; 13/5; ; 13/5; 11/4; 12/5; 11/4; 13/5; 11/4; 9/4; 12/5; 11/4; 11/4; 53/20; 13/5; 13/5; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-21 10:16:57 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 6/5; 6/5; 13/10; 129/ 100; 13/10; 5/4; 5/4; 23/17; 6/5; ; 6/5; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 7/6; 23/17; 5/4; 5/4; 23/20; 6/5; 23/20; ; 21/20
Draw; 21/10; 2; 2; 21/10; 21/10; 21/10; 2; 2; 37/19; 2; ; 2; ; 41/20; 2; 2; 2; 2; 2; 21/10; 37/19; 2; 21/10; 2; 2; ; ; 
Burnley; 12/5; 13/5; 13/5; 23/10; 73/25; 11/4; 11/4; 13/5; 12/5; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 11/4; 13/5; 11/4; 40/17; 12/5; 14/5; 14/5; 11/4; 45/17; 27/10; ; 
META; english/premier-league/newcastle-v-burnley; 2018-01-21 14:16:55 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 6/5; 6/5; 13/10; 129/ 100; 5/4; 5/4; 6/5; 23/17; 6/5; ; 6/5; ; 5/4; 6/5; 6/5; 5/4; 6/5; 5/4; 7/6; 23/17; 5/4; 5/4; 23/20; 6/5; 6/5; ; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 11/5; 2; 21/10; 37/19; 2; ; 2; ; 41/20; 2; 2; 21/10; 2; 21/10; 21/10; 37/19; 2; 21/10; 2; 2; ; ; 2
Burnley; 12/5; 13/5; 13/5; 23/10; 73/25; 14/5; 13/5; 11/4; 12/5; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 5/2; 13/5; 5/2; 40/17; 12/5; 14/5; 14/5; 11/4; 45/17; 11/4; ; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-21 18:16:53 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 6/5; 6/5; 13/10; 129/ 100; 5/4; 5/4; 6/5; 15/13; 6/5; ; 23/20; ; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 7/6; 15/13; 5/4; 5/4; 23/20; 6/5; 6/5; ; 6/5
Draw; 21/10; 2; 2; 21/10; 21/10; 11/5; 2; 21/10; 39/19; 2; ; 21/10; ; 41/20; 2; 2; 21/10; 2; 21/10; 21/10; 39/19; 2; 21/10; 2; 2; ; ; 2
Burnley; 12/5; 13/5; 13/5; 23/10; 73/25; 14/5; 13/5; 11/4; 11/4; 5/2; ; 13/5; ; 13/5; 11/4; 5/2; 27/10; 45/17; 27/10; 40/17; 11/4; 14/5; 14/5; 11/4; 27/10; 11/4; ; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-21 22:16:47 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 6/5; 5/4; 13/10; 31/25; 5/4; 5/4; 6/5; 15/13; 6/5; ; 6/5; ; 6/5; 6/5; 6/5; 6/5; 15/13; 6/5; 7/6; 15/13; 5/4; 6/5; 23/20; 6/5; 6/5; ; 23/20
Draw; 21/10; 2; 2; 21/10; 54/25; 11/5; 21/10; 21/10; 39/19; 2; ; 21/10; ; 41/20; 2; 2; 21/10; 39/19; 21/10; 21/10; 39/19; 2; 85/40; 2; 39/19; ; ; 21/10
Burnley; 12/5; 13/5; 5/2; 23/10; 74/25; 14/5; 13/5; 11/4; 11/4; 13/5; ; 13/5; ; 27/10; 11/4; 5/2; 27/10; 45/17; 27/10; 40/17; 11/4; 11/4; 29/10; 53/20; 13/5; 27/10; ; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-22 02:16:47 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 23/20; 23/20; 15/13; 6/5; 61/50; 6/5; 6/5; 11/10; 15/13; 23/20; ; 6/5; ; 6/5; 6/5; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 23/20; 15/13; 6/5; ; 23/20
Draw; 11/5; 21/10; 2; 21/10; 109/ 50; 11/5; 21/10; 21/10; 39/19; 2; ; 21/10; ; 41/20; 2; 21/10; 21/10; 39/19; 21/10; 21/10; 39/19; 2; 85/40; 21/10; 39/19; ; ; 21/10
Burnley; 5/2; 13/5; 13/5; 5/2; 3; 3; 11/4; 11/4; 11/4; 13/5; ; 13/5; ; 27/10; 11/4; 13/5; 27/10; 27/10; 27/10; 40/17; 11/4; 14/5; 29/10; 27/10; 11/4; 14/5; ; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-22 10:16:39 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 23/20; 23/20; 15/13; 6/5; 61/50; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 6/5; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 23/20; 15/13; 6/5; ; 23/20
Draw; 11/5; 2; 2; 21/10; 109/ 50; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 2; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 21/10
Burnley; 5/2; 11/4; 27/10; 5/2; 3; 3; 11/4; 11/4; 11/4; 27/10; ; 11/4; ; 27/10; 11/4; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 27/10; 11/4; 14/5; ; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-22 14:16:36 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 123/ 100; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 6/5; 11/10; 6/5; 11/10; 6/5; 7/6; 15/13; 6/5; 6/5; 23/20; 15/13; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 109/ 50; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 2; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; 2; 21/10
Burnley; 11/4; 11/4; 27/10; 5/2; 74/25; 3; 11/4; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 11/4; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 27/10; 11/4; 14/5; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-22 18:16:38 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 123/ 100; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 21/10
Burnley; 11/4; 11/4; 27/10; 5/2; 3; 3; 11/4; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-22 22:16:38 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 123/ 100; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 3; 3; 11/4; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 14/5; 11/4; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-23 02:16:32 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 123/ 100; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 3; 3; 11/4; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 14/5; 11/4; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-23 10:16:33 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 123/ 100; 6/5; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 11/5; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 3; 3; 11/4; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 14/5; 11/4; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-23 14:16:31 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 23/20; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 13/5; 11/4; 11/4; 27/10; ; 14/5; ; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-23 18:16:31 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 23/20; 6/5; 11/10; 15/13; 23/20; ; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; 23/20; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; ; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; ; 11/4; ; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; 11/4; 27/10; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-23 22:16:32 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 23/20; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 23/20; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 11/4; 27/10; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-24 02:16:30 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 23/20; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 27/10; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 11/4; 13/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-24 10:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 23/20; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 27/10; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 11/4; 27/10; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-24 14:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-24 18:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-24 22:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-25 02:16:26 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-25 10:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 11/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-25 14:16:25 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 39/19; ; ; 2; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 149/ 50; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 45/17; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 27/10; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-25 18:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; ; 2; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 61/20; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-25 22:16:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 39/19; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; ; 21/10; 21/10
