META; english/premier-league/tottenham-v-liverpool; 2017-09-20 22:18:17 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; ; 51/20; ; ; ; 12/5; ; ; 4/9; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-01 02:17:40 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 5/4; ; ; 5/4; ; ; ; 11/10; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; 49/20; ; ; ; 23/10; ; ; 4/9; ; 
Liverpool; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; ; 51/20; ; ; ; 12/5; ; ; 4/9; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-01 10:17:37 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 5/4; ; ; 5/4; ; ; ; 11/10; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; 49/20; ; ; ; 23/10; ; ; 4/9; ; 
Liverpool; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; ; 51/20; ; ; ; 12/5; ; ; 4/9; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-01 14:17:37 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 5/4; ; ; 5/4; ; ; ; 11/10; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; 49/20; ; ; ; 23/10; ; ; 21/10; ; 
Liverpool; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; ; 51/20; ; ; ; 12/5; ; ; 4/9; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-01 18:17:30 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 5/4; ; ; 5/4; ; ; ; 11/10; ; ; 4/6; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; ; 49/20; ; ; ; 23/10; ; ; 21/10; ; 
Liverpool; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 21/10; ; ; 51/20; ; ; ; 12/5; ; ; 1/25; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-01 22:17:26 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; 11/10; 21/20; 11/10; ; ; ; ; ; ; ; 15/13; ; 11/10; 23/20; ; 11/10; ; 11/10; ; ; 8/11; ; 
Liverpool; ; ; ; ; ; ; 13/5; 5/2; 40/17; ; ; ; ; ; ; ; 12/5; ; 40/17; 51/20; ; 40/17; ; 23/10; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; 12/5; 9/4; 5/2; ; ; ; ; ; ; ; 9/4; ; 12/5; 68/25; ; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-02 02:17:24 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; 11/10; 21/20; 11/10; ; ; ; ; ; ; ; 15/13; ; 11/10; 23/20; ; 11/10; ; 11/10; ; ; 8/11; ; 
Liverpool; ; ; ; ; ; ; 13/5; 5/2; 40/17; ; ; ; ; ; ; ; 12/5; ; 27/11; 51/20; ; 40/17; ; 12/5; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; 12/5; 9/4; 5/2; ; ; ; ; ; ; ; 9/4; ; 12/5; 68/25; ; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-02 10:17:25 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 1; ; ; ; ; ; 21/20; 21/20; 11/10; ; 1; ; ; ; 21/20; 21/20; 15/13; ; 21/20; 23/20; 66/67; 11/10; ; 11/10; ; ; 8/11; ; 
Liverpool; 5/2; ; ; ; ; ; 27/10; 5/2; 40/17; ; 12/5; ; ; ; 5/2; 13/5; 12/5; ; 27/11; 51/20; 23/10; 40/17; ; 12/5; ; ; 1/20; ; 
Draw; 13/5; ; ; ; ; ; 13/5; 9/4; 5/2; ; 11/4; ; ; ; 13/5; 11/4; 9/4; ; 27/11; 68/25; 45/17; 5/2; ; 5/2; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-02 14:17:27 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 1; ; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; ; ; 21/20; 21/20; 19/20; 13/12; 1; 109/100; 66/67; 11/10; ; 21/20; ; ; 8/11; ; 
Liverpool; 5/2; ; ; ; ; 13/5; 5/2; 5/2; 40/17; ; 12/5; ; ; 5/2; 5/2; 23/10; 27/11; 5/2; 27/10; 23/10; 40/17; ; 27/10; ; ; 1/20; ; 
Draw; 13/5; ; ; ; ; 12/5; 5/2; 9/4; 5/2; ; 11/4; ; ; 11/4; 13/5; 12/5; 23/10; 28/11; 11/4; 45/17; 5/2; ; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-02 18:17:28 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 19/20; 11/10; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 19/20; 13/12; 1; 109/100; 66/67; 11/10; ; 21/20; ; ; 8/11; ; 
Liverpool; 11/4; 12/5; ; ; ; 13/5; 12/5; 5/2; 40/17; ; 13/5; 49/20; ; 5/2; 5/2; 12/5; 27/11; 5/2; 27/10; 23/10; 40/17; ; 13/5; ; ; 1/20; ; 
Draw; 13/5; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 11/4; 13/5; 23/10; 23/10; 13/5; 11/4; 45/17; 5/2; ; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-02 22:17:35 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 19/20; 11/10; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 19/20; 13/12; 1; 109/100; 66/67; 11/10; ; 21/20; ; ; 8/11; ; 
Liverpool; 11/4; 12/5; ; ; ; 13/5; 12/5; 5/2; 40/17; ; 13/5; 49/20; ; 5/2; 5/2; 12/5; 27/11; 5/2; 27/10; 23/10; 40/17; ; 27/10; ; ; 1/20; ; 
Draw; 13/5; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 11/4; 13/5; 23/10; 23/10; 13/5; 11/4; 45/17; 5/2; ; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-03 02:17:26 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 19/20; 11/10; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 19/20; 13/12; 1; 109/100; 66/67; 11/10; ; 21/20; ; ; 8/11; ; 
Liverpool; 11/4; 12/5; ; ; ; 13/5; 12/5; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 5/2; 12/5; 27/11; 27/11; 27/10; 23/10; 40/17; ; 13/5; ; ; 1/20; ; 
Draw; 13/5; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 13/5; 13/5; 23/10; 23/10; 13/5; 11/4; 45/17; 5/2; ; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-03 10:17:31 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 1; 109/100; 66/67; ; ; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 12/5; 5/2; 40/17; ; 12/5; 12/5; ; 5/2; 5/2; 9/4; 27/11; 27/11; 27/10; 23/10; ; ; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 14/5; 27/10; ; 13/5; 13/5; 12/5; 23/10; 45/17; 11/4; 45/17; ; ; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-03 14:17:38 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 21/20; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 1; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 12/5; 5/2; 40/17; ; 12/5; 12/5; ; 5/2; 5/2; 9/4; 27/11; 27/11; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 14/5; 27/10; ; 13/5; 13/5; 12/5; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-03 18:17:32 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 40/17; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-03 22:17:32 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-04 02:17:29 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-04 10:17:36 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 21/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 8/11; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/20; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 9/4; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-04 14:17:33 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 4/5; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/16; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-04 18:17:30 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 4/5; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/16; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-04 22:17:30 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 4/5; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 1/16; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-05 02:17:31 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 23/20; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 13/12; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 4/5; ; 
Liverpool; 12/5; 12/5; ; ; ; 13/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 27/11; 23/10; 53/20; 23/10; 40/17; 13/5; 13/5; ; ; 9/4; ; 
Draw; 5/2; 12/5; ; ; ; 12/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 23/10; 13/5; 14/5; 45/17; 5/2; 13/5; 13/5; ; ; 9/4; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-05 10:17:33 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 4/5; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 23/10; 23/10; 53/20; 23/10; 40/17; 5/2; 13/5; ; ; 1/16; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 5/2; 13/5; 14/5; 45/17; 5/2; 11/4; 13/5; ; ; 9/4; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-05 14:17:44 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 23/10; 23/10; 53/20; 23/10; 40/17; 5/2; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 5/2; 13/5; 14/5; 45/17; 5/2; 11/4; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-05 18:17:45 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 23/10; 23/10; 53/20; 23/10; 40/17; 5/2; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 5/2; 13/5; 14/5; 45/17; 5/2; 11/4; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-05 22:17:39 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 21/20; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 23/10; 23/10; 23/10; 53/20; 23/10; 40/17; 5/2; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 23/10; 5/2; 13/5; 14/5; 45/17; 5/2; 11/4; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-06 02:18:23 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 53/20; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 14/5; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-06 10:17:36 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 109/100; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 53/20; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 14/5; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-06 14:17:51 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-06 18:17:39 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-06 22:17:49 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-07 02:17:34 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-07 10:17:53 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 5/2; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 13/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-07 14:17:49 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-07 18:17:32 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
META; english/premier-league/tottenham-v-liverpool; 2017-10-07 22:17:51 GMT+3; 2017-10-22 16:00; Nothing; Xlenovo
Tottenham; 21/20; 11/10; ; ; ; 11/10; 11/10; 19/20; 11/10; ; 1; 21/20; ; 21/20; 21/20; 1; 21/20; 21/20; 28/25; 66/67; 11/10; 11/10; 21/20; ; ; 5/6; ; 
Liverpool; 12/5; 12/5; ; ; ; 12/5; 23/10; 5/2; 40/17; ; 5/2; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 13/5; 23/10; 40/17; 12/5; 13/5; ; ; 21/10; ; 
Draw; 5/2; 12/5; ; ; ; 13/5; 13/5; 13/5; 5/2; ; 5/2; 27/10; ; 14/5; 11/4; 12/5; 5/2; 13/5; 11/4; 45/17; 5/2; 14/5; 13/5; ; ; 5/2; ; 
