META; english/premier-league/arsenal-v-swansea; 2017-10-02 18:17:33 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; ; ; 19/4; 9/2; 11/2; 49/10; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; ; ; 8; 17/2; 11; 9; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 24/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-20 14:17:34 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; ; 30/100; 1/4; 1/5; 5/19; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 2/9; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; ; 19/4; 9/2; 11/2; 49/10; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 14/5; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; ; 8; 17/2; 11; 9; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 24/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-20 18:17:33 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; ; 30/100; 1/4; 1/5; 5/19; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; ; 19/4; 9/2; 11/2; 63/13; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 14/5; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; ; 8; 17/2; 11; 35/4; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 24/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-20 22:17:52 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 2/9; 1/5; 5/19; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 5; 11/2; 49/10; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 14/5; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 11; 9; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 24/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-21 02:17:37 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 2/9; 3/13; 5/19; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 5; 26/5; 49/10; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 3; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-21 10:18:02 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 1/4; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 2/9; 3/13; 3/11; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 5; 26/5; 63/13; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 35/4; 25/2; 77/10; 19/2; 9; 11; 11; 9; ; 3; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-21 14:18:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 2/7; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 2/9; 3/13; 5/19; 13/50; 4/17; 4/17; 3/10; 1/4; 1/4; 3/11; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 5; 26/5; 49/10; 29/5; 23/5; 51/10; 21/4; 11/2; 19/4; 49/10; ; 7/2; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 25/2; 77/10; 19/2; 9; 11; 11; 35/4; ; 31/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-21 18:17:36 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 1/4; 2/7; ; 1/4; 2/7; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 2/9; 3/13; 5/19; 13/50; ; ; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 21/4; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 5; 26/5; 49/10; 29/5; ; ; 21/4; 11/2; 19/4; 94/19; ; 7/2; ; 
Swansea; 10; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 25/2; ; ; 9; 11; 11; 9; ; 31/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-21 22:17:07 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 1/4; 1/4; 2/7; ; 1/4; 2/7; 2/9; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 1/4; 3/13; 5/19; 7/25; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 5; 5; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 9/2; 26/5; 49/10; 11/2; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 9; 10; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 23/2; 77/10; 19/2; 9; 11; 11; 9; ; 57/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-22 02:17:03 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/7; 1/4; 2/7; ; 1/4; 2/7; 1/4; 4/17; 1/4; 1/4; 1/4; 2/7; 2/7; 30/100; 1/4; 3/13; 5/19; 7/25; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 2/7; ; 
Draw; 5; 9/2; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 9/2; 26/5; 49/10; 11/2; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 9; 9; 10; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 23/2; 77/10; 19/2; 9; 11; 11; 9; ; 57/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-22 10:17:08 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 1/4; 1/4; 2/7; ; 1/4; 2/7; 1/4; 4/17; 1/4; 1/4; 1/4; 2/7; 1/4; 30/100; 1/4; 3/13; 3/11; 7/25; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 2/7; ; 
Draw; 5; 19/4; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 9/2; 26/5; 19/4; 11/2; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 21/10; ; 
Swansea; 9; 9; 11; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 17/2; 23/2; 77/10; 19/2; 9; 11; 11; 9; ; 57/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-22 14:17:10 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 1/4; 1/4; 2/7; ; 1/4; 2/7; 1/4; 4/17; 1/4; 1/4; 1/4; 2/7; 1/4; 30/100; 1/4; 3/13; 5/19; 2/7; 4/17; 4/17; 3/10; 1/4; 1/4; 5/19; ; 1/4; ; 
Draw; 5; 19/4; 19/4; 9/2; ; 11/2; 5; 5; 26/5; 9/2; 11/2; 9/2; 5; 19/4; 19/4; 9/2; 26/5; 49/10; 11/2; 23/5; 51/10; 21/4; 11/2; 19/4; 94/19; ; 7/2; ; 
Swansea; 9; 9; 11; 9; ; 12; 9; 11; 10; 10; 10; 10; 9; 10; 8; 17/2; 9; 9; 11; 77/10; 19/2; 9; 11; 11; 9; ; 59/5; ; 
META; english/premier-league/arsenal-v-swansea; 2017-10-22 18:16:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 2/9; 2/7; ; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 2/9; 2/7; 1/4; 1/4; 2/9; 2/9; 2/9; 1/4; 3/14; 2/9; 1/4; 2/9; 1/4; 2/9; ; 1/4; ; 2/9
Draw; 11/2; 5; 5; 9/2; ; 11/2; 11/2; 5; 11/2; 5; 11/2; 5; 5; 5; 11/2; 5; 11/2; 91/17; 6; 49/10; 27/5; 11/2; 11/2; 19/4; 27/5; ; 26/5; ; 29/5
Swansea; 10; 10; 12; 9; ; 13; 11; 12; 23/2; 12; 10; 12; 9; 12; 9; 10; 9; 43/4; 13; 17/2; 11; 11; 14; 11; 43/4; ; 59/5; ; 59/5
META; english/premier-league/arsenal-v-swansea; 2017-10-22 22:16:56 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 2/9; 2/7; ; 2/9; 1/4; 2/9; 2/9; 2/9; 1/4; 2/9; 2/7; 2/9; 1/4; 2/9; 2/9; 3/14; 13/50; 1/5; 2/9; 1/4; 2/9; 2/9; 2/9; ; 1/4; ; 1/4
Draw; 11/2; 5; 5; 9/2; ; 5; 11/2; 5; 11/2; 5; 11/2; 5; 5; 5; 11/2; 9/2; 11/2; 91/17; 29/5; 5; 27/5; 11/2; 11/2; 21/4; 27/5; ; 26/5; ; 29/5
Swansea; 10; 10; 14; 9; ; 12; 11; 12; 23/2; 12; 10; 11; 9; 12; 9; 17/2; 9; 11; 25/2; 44/5; 11; 11; 14; 12; 45/4; ; 62/5; ; 59/5
META; english/premier-league/arsenal-v-swansea; 2017-10-23 02:16:47 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/4; 2/9; 2/7; ; 2/9; 2/9; 2/9; 2/9; 2/9; 1/4; 2/9; 2/7; 2/9; 1/4; 1/5; 2/9; 3/14; 13/50; 1/5; 2/9; 1/4; 2/9; 2/9; 3/14; ; 1/4; ; 2/9
Draw; 11/2; 5; 5; 9/2; ; 5; 5; 5; 11/2; 5; 11/2; 5; 5; 5; 11/2; 9/2; 11/2; 91/17; 29/5; 5; 27/5; 11/2; 6; 21/4; 27/5; ; 26/5; ; 29/5
Swansea; 10; 10; 14; 9; ; 12; 11; 12; 23/2; 12; 10; 11; 9; 12; 9; 19/2; 9; 23/2; 25/2; 44/5; 11; 11; 14; 12; 23/2; ; 62/5; ; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-23 10:16:50 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 1/4; 1/5; 2/9; 2/9; 1/4; 2/9; 2/7; 2/9; 1/4; 1/5; 2/9; 3/14; 13/50; 2/9; 2/9; 1/4; 2/9; 1/5; 3/14; ; 1/4; ; 1/4
Draw; 11/2; 5; 11/2; 11/2; ; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 5; 5; 5; 11/2; 5; 11/2; 27/5; 29/5; 11/2; 27/5; 11/2; 6; 21/4; 60/11; ; 28/5; ; 6
Swansea; 12; 12; 14; 12; ; 13; 11; 13; 23/2; 14; 10; 12; 9; 13; 9; 19/2; 9; 23/2; 25/2; 12; 11; 11; 14; 12; 23/2; ; 62/5; ; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-23 14:16:48 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 1/4; 1/5; 2/9; 2/9; 1/5; 2/9; 2/7; ; 1/4; 2/11; 2/9; 3/14; 13/50; 2/9; 2/9; 1/4; 2/9; 1/5; 3/14; ; 1/4; 2/9; 1/4
Draw; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 5; 6; 5; 5; ; 11/2; 5; 11/2; 27/5; 29/5; 11/2; 27/5; 11/2; 6; 21/4; 91/17; ; 28/5; 27/5; 6
Swansea; 12; 11; 14; 12; ; 12; 11; 12; 23/2; 14; 12; 12; 9; ; 9; 10; 9; 45/4; 25/2; 12; 11; 11; 14; 12; 47/4; ; 62/5; 11; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-23 18:16:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 1/4; 1/5; 2/9; 2/9; 1/5; 2/9; 2/7; 2/9; 1/4; 2/11; 2/9; 2/9; 1/4; 2/9; 2/9; 1/4; 2/9; 1/5; 2/9; ; 1/4; 2/9; 1/4
Draw; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 5; 6; 5; 5; 5; 11/2; 5; 11/2; 61/11; 61/10; 11/2; 27/5; 11/2; 6; 21/4; 28/5; ; 29/5; 28/5; 6
Swansea; 12; 11; 14; 12; ; 12; 11; 12; 23/2; 14; 12; 12; 9; 12; 9; 10; 9; 12; 25/2; 12; 11; 11; 14; 12; 12; ; 62/5; 11; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-23 22:16:48 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 1/4; 1/5; 2/9; 2/9; 1/5; 2/9; 2/7; 2/9; 1/4; 2/11; 2/9; 2/9; 1/4; 2/9; 2/9; 1/4; 2/9; 1/5; 2/9; ; 2/9; 2/9; 1/4
Draw; 11/2; 11/2; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 5; 6; 5; 5; 5; 11/2; 5; 11/2; 61/11; 61/10; 11/2; 27/5; 11/2; 6; 21/4; 28/5; ; 29/5; 29/5; 6
Swansea; 12; 11; 14; 12; ; 12; 11; 12; 23/2; 14; 12; 12; 9; 12; 9; 10; 9; 12; 25/2; 12; 11; 11; 14; 12; 12; ; 64/5; 58/5; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-24 02:16:46 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 2/7; 2/9; 1/4; 1/5; 2/9; 2/9; 1/4; 4/17; 2/9; 1/4; 2/9; 1/5; 2/9; ; 2/9; 2/9; 1/4
Draw; 11/2; 11/2; 5; 11/2; ; 6; 11/2; 6; 11/2; 5; 6; 5; 5; 5; 11/2; 5; 11/2; 61/11; 61/10; 11/2; 27/5; 11/2; 11/2; 21/4; 28/5; ; 6; 29/5; 6
Swansea; 12; 11; 14; 12; ; 12; 11; 12; 23/2; 14; 12; 12; 9; 12; 9; 19/2; 9; 12; 25/2; 11; 11; 11; 14; 12; 12; ; 66/5; 11; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-24 10:16:49 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; ; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; ; 2/9; 2/7; 2/9; 1/4; 1/5; 2/9; 3/14; 1/4; 4/17; 2/9; 1/4; 2/9; 1/5; 2/9; ; 2/9; 2/9; 1/4
Draw; 11/2; 5; ; 11/2; ; 6; 11/2; 6; 11/2; 5; ; 5; 5; 5; 11/2; 9/2; 11/2; 61/11; 61/10; 11/2; 27/5; 11/2; 11/2; 21/4; 96/17; ; 31/5; 29/5; 6
Swansea; 12; 11; ; 12; ; 12; 11; 12; 23/2; 14; ; 12; 9; 12; 9; 10; 9; 12; 25/2; 11; 11; 11; 14; 12; 12; ; 69/5; 58/5; 57/5
META; english/premier-league/arsenal-v-swansea; 2017-10-24 14:17:00 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 3/13; 1/4; 4/17; 2/9; 1/4; 2/9; 1/5; 3/13; ; 2/9; 2/9; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 5; 6; 5; 6; 5; 11/2; 9/2; 11/2; 67/13; 61/10; 11/2; 27/5; 11/2; 11/2; 21/4; 26/5; ; 31/5; 6; 6
Swansea; 12; 11; 14; 12; ; 12; 11; 12; 23/2; 14; 12; 12; 12; 12; 11; 10; 9; 47/4; 25/2; 11; 11; 11; 14; 12; 12; ; 69/5; 63/5; 59/5
META; english/premier-league/arsenal-v-swansea; 2017-10-24 18:16:51 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 23/100; 2/9; 2/9; 1/5; 1/5; 1/5; 3/14; ; 2/9; ; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 27/5; 6; 6; 11/2; 6; ; 31/5; ; 32/5
Swansea; 12; 11; 14; 12; ; 12; 12; 12; 23/2; 14; 12; 11; 12; 13; 10; 12; 9; 53/4; 27/2; 23/2; 11; 12; 17; 12; 27/2; ; 71/5; ; 67/5
META; english/premier-league/arsenal-v-swansea; 2017-10-24 22:17:05 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; ; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/9; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; ; 27/5; 6; 6; 11/2; 6; ; 31/5; 6; 32/5
Swansea; 12; 12; 14; 12; ; 13; 12; 13; 23/2; 14; 12; 11; 12; 13; 10; 12; 9; 53/4; 27/2; ; 11; 12; 14; 12; 27/2; ; 69/5; 63/5; 67/5
META; english/premier-league/arsenal-v-swansea; 2017-10-25 02:16:46 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/9; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 113/19; 13/2; 59/10; 27/5; 6; 6; 11/2; 6; ; 6; 6; 32/5
Swansea; 12; 12; 14; 12; ; 13; 12; 13; 23/2; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 11; 12; 14; 14; 53/4; ; 66/5; 63/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-25 10:16:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; ; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 27/5; 6; 6; 11/2; 6; ; 6; ; 32/5
Swansea; 12; 11; 14; 12; ; 13; 12; 13; 23/2; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 11; 12; 14; 14; 53/4; ; 66/5; ; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-25 14:17:17 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/11; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 23/4; 6; 6; 11/2; 6; ; 6; 26/5; 31/5
Swansea; 12; 11; 14; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 23/2; 12; 14; 14; 27/2; ; 66/5; 11; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-25 18:16:47 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/11; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 23/4; 6; 6; 11/2; 6; ; 6; 26/5; 31/5
Swansea; 12; 11; 14; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 23/2; 12; 14; 14; 27/2; ; 66/5; 11; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-25 22:16:53 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/11; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 23/4; 6; 6; 11/2; 6; ; 6; 26/5; 31/5
Swansea; 12; 11; 14; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 23/2; 12; 14; 14; 27/2; ; 66/5; 58/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-26 02:16:46 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/11; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 23/4; 6; 6; 11/2; 6; ; 6; 23/5; 31/5
Swansea; 12; 12; 14; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 23/2; 12; 14; 14; 27/2; ; 66/5; 53/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-26 10:16:48 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 23/100; 2/9; 2/9; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/11; 2/9
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 13/2; 59/10; 23/4; 6; 6; 11/2; 6; ; 29/5; 23/5; 5
Swansea; 12; 11; 14; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 53/4; 27/2; 23/2; 23/2; 12; 14; 12; 27/2; ; 64/5; 53/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-26 14:16:52 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 2/9; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 3/14; 6/25; 2/9; 2/9; 1/5; 1/4; 1/5; 3/14; ; 1/4; 2/9; 1/4
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 5; 6; 11/2; 11/2; 6; 31/5; 59/10; 23/4; 6; 11/2; 11/2; 6; ; 28/5; 29/5; 6
Swansea; 12; 11; 12; 12; ; 13; 11; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 13; 27/2; 23/2; 23/2; 12; 12; 12; 53/4; ; 62/5; 12; 52/5
META; english/premier-league/arsenal-v-swansea; 2017-10-26 18:16:49 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 2/9; 1/5; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 3/14; 23/100; 2/9; 2/9; 1/5; 2/9; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 6; 63/10; 59/10; 23/4; 6; 6; 11/2; 6; ; 29/5; 29/5; 6
