META; english/premier-league/bournemouth-v-chelsea; 2017-10-02 22:17:52 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Draw; 16/5; 10/3; 3; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 16/5; ; ; 10/3; 3; 16/5; 16/5; 69/20; 56/19; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 19/4; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; ; ; 19/4; 9/2; 5; 79/17; 57/10; 39/10; 23/4; 5; 11/2; 19/4; 47/10; ; 3; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-19 22:16:58 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 4/7; 1/2; 8/15; 11/20; 5/9; 2/5; 5/11; 4/7; 1/2; 4/7; ; ; 11/20; 1/2; 1/2; 8/15; 14/25; 5/9; 5/11; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 3; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 3; ; ; 10/3; 3; 16/5; 16/5; 69/20; 56/19; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 19/4; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; ; ; 19/4; 9/2; 5; 79/17; 57/10; 39/10; 23/4; 5; 11/2; 19/4; 47/10; ; 3; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-20 02:17:18 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 4/7; 1/2; 8/15; 11/20; 5/9; 2/5; 5/11; 4/7; 1/2; 4/7; ; ; 11/20; 1/2; 1/2; 8/15; 14/25; 5/9; 5/11; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 3; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 3; ; ; 10/3; 3; 16/5; 16/5; 69/20; 56/19; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 19/4; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; ; ; 19/4; 9/2; 5; 79/17; 57/10; 39/10; 23/4; 5; 11/2; 19/4; 47/10; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-20 10:17:37 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 4/7; 1/2; 8/15; 11/20; 5/9; 2/5; 5/11; 4/7; 1/2; 4/7; ; ; 11/20; 1/2; 1/2; 8/15; 14/25; 5/9; 5/11; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 3; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 3; ; ; 10/3; 3; 16/5; 16/5; 69/20; 56/19; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 19/4; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; ; ; 19/4; 9/2; 5; 79/17; 57/10; 39/10; 23/4; 5; 11/2; 19/4; 47/10; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-20 14:17:51 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 4/7; 1/2; 8/15; 11/20; 5/9; 2/5; 5/11; 4/7; 1/2; 4/7; 6/10; ; 11/20; 8/15; 1/2; 8/15; 14/25; 5/9; 5/11; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 3; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 3; 10/3; ; 10/3; 3; 16/5; 16/5; 69/20; 56/19; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 19/4; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; 9/2; ; 19/4; 9/2; 5; 79/17; 57/10; 39/10; 23/4; 5; 11/2; 19/4; 47/10; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-20 18:17:47 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 3/5; 1/2; 8/15; 11/20; 5/9; 2/5; 5/11; 4/7; 1/2; 4/7; 6/10; ; 3/5; 8/15; 8/15; 8/15; 14/25; 7/12; 5/11; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 3; 10/3; 3; 10/3; ; 16/5; 3; 16/5; 16/5; 69/20; 14/5; 17/5; 3; 17/5; 16/5; 16/5; ; 3; ; 
Bournemouth; 5; 5; 9/2; 11/2; 21/4; 5; 9/2; 13/2; 6; 9/2; 11/2; 9/2; 9/2; ; 17/4; 9/2; 24/5; 23/5; 57/10; 19/5; 23/4; 9/2; 11/2; 19/4; 47/10; ; 10/3; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-20 22:18:06 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/15; 1/2; 3/5; 1/2; 11/20; 11/20; 5/9; 2/5; 5/11; 6/10; 1/2; 4/7; 6/10; ; 3/5; 8/15; 8/15; 5/9; 14/25; 7/12; 5/11; 4/7; 4/7; 4/7; 5/9; ; 1/2; ; 
Draw; 16/5; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 29/10; 10/3; 3; 10/3; ; 16/5; 3; 16/5; 41/13; 69/20; 14/5; 17/5; 3; 33/10; 3; 16/5; ; 3; ; 
Bournemouth; 5; 5; 17/4; 11/2; 5; 5; 9/2; 13/2; 6; 17/4; 11/2; 9/2; 9/2; ; 17/4; 9/2; 24/5; 9/2; 57/10; 19/5; 23/4; 9/2; 21/4; 19/4; 47/10; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-21 02:17:52 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 3/5; 1/2; 11/20; 11/20; 5/9; 2/5; 5/11; 6/10; 1/2; 4/7; 6/10; ; 3/5; 8/15; 8/15; 5/9; 61/100; 7/12; 5/11; 4/7; 4/7; 4/7; 5/9; ; 8/15; ; 
Draw; 3; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 17/5; 29/10; 10/3; 3; 10/3; ; 16/5; 3; 16/5; 31/10; 67/20; 14/5; 17/5; 3; 33/10; 3; 41/13; ; 3; ; 
Bournemouth; 6; 5; 17/4; 11/2; 5; 5; 9/2; 13/2; 6; 17/4; 11/2; 9/2; 9/2; ; 17/4; 9/2; 24/5; 79/17; 51/10; 19/5; 23/4; 9/2; 21/4; 19/4; 47/10; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-21 10:18:18 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 3/5; 1/2; 11/20; 11/20; 4/7; 2/5; 6/11; 6/10; 1/2; 4/7; 6/10; ; 3/5; 8/15; 8/15; 5/9; 61/100; 7/12; 6/11; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 
Draw; 3; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 13/4; 29/10; 10/3; 3; 10/3; ; 16/5; 3; 16/5; 41/13; 67/20; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 3; ; 
Bournemouth; 6; 5; 9/2; 11/2; 5; 5; 9/2; 13/2; 23/5; 17/4; 11/2; 9/2; 9/2; ; 17/4; 9/2; 24/5; 50/11; 51/10; 19/5; 9/2; 9/2; 21/4; 19/4; 23/5; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-21 14:18:34 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 3/5; 1/2; 11/20; 11/20; 3/5; 2/5; 6/11; 6/10; 1/2; 4/7; 6/10; ; 3/5; 8/15; 8/15; 4/7; 61/100; 7/12; 6/11; 4/7; 4/7; 4/7; 4/7; ; 1/2; ; 
Draw; 3; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 13/4; 29/10; 10/3; 3; 10/3; ; 16/5; 3; 16/5; 41/13; 67/20; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 14/5; ; 
Bournemouth; 6; 5; 9/2; 11/2; 5; 5; 9/2; 13/2; 23/5; 17/4; 11/2; 9/2; 9/2; ; 17/4; 9/2; 24/5; 22/5; 51/10; 19/5; 9/2; 9/2; 21/4; 19/4; 23/5; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-21 18:17:50 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 3/5; 1/2; 11/20; 11/20; 3/5; 2/5; 6/11; 6/10; 1/2; 4/7; 6/10; ; 3/5; 8/15; 3/5; 4/7; 61/100; ; 6/11; 4/7; 4/7; 4/7; 4/7; ; 8/15; ; 
Draw; 3; 10/3; 29/10; 16/5; 10/3; 16/5; 16/5; 10/3; 13/4; 29/10; 10/3; 3; 10/3; ; 16/5; 3; 3; 41/13; 67/20; ; 13/4; 3; 33/10; 3; 41/13; ; 5/2; ; 
Bournemouth; 6; 5; 9/2; 11/2; 5; 5; 9/2; 13/2; 23/5; 17/4; 11/2; 9/2; 9/2; ; 17/4; 9/2; 21/5; 22/5; 51/10; ; 9/2; 9/2; 21/4; 19/4; 23/5; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-21 22:17:20 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 11/20; 1/2; 3/5; 1/2; 3/5; 4/7; 8/13; 8/15; 6/11; 6/10; 1/2; 8/13; 6/10; ; 3/5; 8/15; 6/11; 4/7; 61/100; 7/12; 6/11; 4/7; 4/7; 4/7; 4/7; ; 1/2; ; 
Draw; 14/5; 10/3; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 13/4; 3; 10/3; 3; 10/3; ; 16/5; 3; 3; 31/10; 10/3; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 13/5; ; 
Bournemouth; 11/2; 5; 9/2; 11/2; 19/4; 5; 9/2; 5; 23/5; 17/4; 11/2; 4; 9/2; ; 17/4; 9/2; 23/5; 49/11; 51/10; 19/5; 9/2; 9/2; 5; 19/4; 9/2; ; 24/5; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-22 02:17:16 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 11/20; 3/5; 11/18; 1/2; 3/5; 8/13; 8/13; 4/7; 6/11; 6/10; 1/2; 8/13; 6/10; ; 3/5; 8/15; 6/11; 10/17; 61/100; 7/12; 6/11; 8/13; 8/13; 3/5; 10/17; ; 1/2; ; 
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 3; 13/4; 29/10; 10/3; 14/5; 10/3; ; 16/5; 3; 3; 31/10; 10/3; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 5/2; ; 
Bournemouth; 11/2; 17/4; 17/4; 11/2; 19/4; 5; 9/2; 5; 23/5; 21/5; 11/2; 9/2; 9/2; ; 17/4; 9/2; 23/5; 43/10; 51/10; 19/5; 9/2; 9/2; 19/4; 9/2; 74/17; ; 10/3; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-22 10:17:22 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 11/20; 8/13; 11/18; 1/2; 3/5; 8/13; 5/8; 4/7; 6/11; 6/10; 1/2; 8/13; 6/10; ; 3/5; 8/15; 6/11; 11/18; 61/100; 7/12; 6/11; 8/13; 8/13; 3/5; 10/17; ; 1/2; ; 
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 3; 13/4; 29/10; 10/3; 14/5; 10/3; ; 16/5; 3; 3; 3; 10/3; 14/5; 13/4; 3; 16/5; 3; 31/10; ; 5/2; ; 
Bournemouth; 11/2; 17/4; 17/4; 11/2; 19/4; 5; 9/2; 5; 23/5; 21/5; 11/2; 9/2; 9/2; ; 17/4; 9/2; 23/5; 43/10; 51/10; 19/5; 9/2; 9/2; 19/4; 9/2; 74/17; ; 10/3; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-22 14:17:25 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 1/2; 3/5; 8/13; 13/20; 4/7; 6/11; 6/10; 1/2; 8/13; 6/10; ; 8/13; 4/7; 6/11; 10/17; 8/13; 7/12; 6/11; 8/13; 3/5; 3/5; 11/18; ; 4/9; ; 
Draw; 14/5; 3; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 13/4; 3; 10/3; 14/5; 10/3; ; 16/5; 3; 3; 31/10; 67/20; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 5/2; ; 
Bournemouth; 5; 17/4; 21/5; 11/2; 19/4; 5; 4; 9/2; 23/5; 21/5; 11/2; 9/2; 9/2; ; 17/4; 9/2; 23/5; 21/5; 5; 19/5; 9/2; 9/2; 19/4; 9/2; 17/4; ; 7/2; ; 
META; english/premier-league/bournemouth-v-chelsea; 2017-10-22 18:17:12 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 1/2; 13/20; 8/13; 5/8; 4/7; 6/11; 6/10; 1/2; 8/13; 6/10; ; 8/13; 4/7; 3/5; 10/17; 8/13; 7/12; 6/11; 8/13; 3/5; 3/5; 10/17; ; 8/15; ; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 10/3; 16/5; 16/5; 13/4; 3; 10/3; 14/5; 10/3; ; 16/5; 3; 31/10; 41/13; 67/20; 14/5; 13/4; 3; 33/10; 3; 41/13; ; 3; ; 3
Bournemouth; 5; 17/4; 21/5; 11/2; 21/5; 5; 4; 9/2; 23/5; 21/5; 11/2; 9/2; 9/2; ; 17/4; 9/2; 4; 17/4; 5; 19/5; 9/2; 9/2; 19/4; 9/2; 17/4; ; 7/2; ; 9/2
META; english/premier-league/bournemouth-v-chelsea; 2017-10-22 22:17:14 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 3/5; 4/7; 1/2; 13/20; 4/7; 8/13; 4/7; 3/5; 4/7; 1/2; 6/10; 6/10; ; 3/5; 8/15; 3/5; 5/9; 31/50; 7/12; 3/5; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 10/3; 16/5; 10/3; ; 16/5; 14/5; 31/10; 16/5; 10/3; 14/5; 13/4; 3; 33/10; 16/5; 16/5; ; 3; ; 10/3
Bournemouth; 5; 9/2; 9/2; 11/2; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 11/2; 9/2; 9/2; ; 17/4; 4; 4; 49/11; 5; 19/5; 21/5; 9/2; 21/4; 9/2; 9/2; ; 5; ; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-23 02:17:01 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 3/5; 3/5; 1/2; 13/20; 4/7; 3/5; 4/7; 3/5; 6/10; 1/2; 8/13; 6/10; ; 3/5; 8/15; 3/5; 4/7; 31/50; 7/12; 3/5; 4/7; 4/7; 4/7; 10/17; ; 4/7; ; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 10/3; 3; 10/3; ; 16/5; 14/5; 31/10; 31/10; 10/3; 14/5; 13/4; 3; 33/10; 16/5; 41/13; ; 3; ; 10/3
Bournemouth; 5; 9/2; 17/4; 11/2; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 11/2; 4; 9/2; ; 17/4; 4; 4; 74/17; 5; 19/5; 21/5; 9/2; 5; 9/2; 22/5; ; 23/5; ; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-23 10:17:03 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 13/20; 4/7; 5/8; 4/7; 3/5; 4/7; 1/2; 6/10; 6/10; ; 3/5; 8/15; 3/5; 4/7; 31/50; 3/5; 3/5; 4/7; 4/7; 4/7; 10/17; ; 4/7; ; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 10/3; 3; 10/3; ; 16/5; 14/5; 31/10; 58/19; 10/3; 31/10; 13/4; 3; 33/10; 16/5; 58/19; ; 3; ; 3
Bournemouth; 5; 17/4; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 11/2; 9/2; 9/2; ; 17/4; 4; 4; 9/2; 5; 22/5; 21/5; 9/2; 5; 9/2; 50/11; ; 23/5; ; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-23 14:17:01 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 13/20; 4/7; 5/8; 4/7; 3/5; 4/7; 4/7; 6/10; 6/10; ; 3/5; 8/15; 3/5; 4/7; 31/50; 3/5; 3/5; 4/7; 4/7; 4/7; 10/17; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 10/3; ; 16/5; 14/5; 31/10; 58/19; 10/3; 31/10; 13/4; 3; 33/10; 16/5; 31/10; ; 3; 14/5; 3
Bournemouth; 5; 17/4; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; ; 17/4; 4; 4; 9/2; 5; 22/5; 21/5; 9/2; 5; 9/2; 22/5; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-23 18:17:10 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 5/8; 4/7; 3/5; 6/10; 4/7; 6/10; 6/10; ; 3/5; 8/15; 3/5; 4/7; 63/100; 3/5; 3/5; 4/7; 8/13; 4/7; 10/17; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 10/3; ; 16/5; 14/5; 31/10; 58/19; 13/4; 31/10; 13/4; 3; 16/5; 16/5; 58/19; ; 3; 3; 3
Bournemouth; 5; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 9/2; 9/2; ; 17/4; 4; 4; 9/2; 5; 22/5; 21/5; 9/2; 19/4; 9/2; 50/11; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-23 22:17:02 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 5/8; 4/7; 3/5; 6/10; 4/7; 6/10; 6/10; 8/13; 3/5; 8/15; 3/5; 10/17; 63/100; 3/5; 3/5; 4/7; 8/13; 4/7; 11/18; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 10/3; 3; 16/5; 14/5; 31/10; 31/10; 13/4; 31/10; 13/4; 3; 16/5; 16/5; 31/10; ; 3; 3; 3
Bournemouth; 5; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 4; 23/5; 5; 22/5; 21/5; 9/2; 19/4; 9/2; 79/17; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-24 02:16:58 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 3/5; 4/7; 3/5; 6/10; 4/7; 6/10; 6/10; 8/13; 3/5; 8/15; 3/5; 10/17; 63/100; 8/13; 3/5; 4/7; 8/13; 4/7; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 3; 16/5; 13/4; 3; 16/5; 3; 10/3; 3; 16/5; 14/5; 31/10; 31/10; 13/4; 16/5; 13/4; 3; 16/5; 16/5; 41/13; ; 3; 3; 3
Bournemouth; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 4; 50/11; 5; 43/10; 21/5; 9/2; 19/4; 9/2; 23/5; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-24 10:17:03 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; ; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 6/10; ; 6/10; 6/10; 8/13; 3/5; 8/15; 3/5; 10/17; 63/100; 11/18; 3/5; 4/7; 3/5; 4/7; 10/17; ; 4/7; 4/7; 4/7
Draw; 3; 3; ; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; ; 3; 10/3; 31/10; 16/5; 14/5; 31/10; 31/10; 13/4; 16/5; 13/4; 3; 16/5; 16/5; 41/13; ; 3; 3; 3
Bournemouth; 9/2; 17/4; ; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; ; 9/2; 9/2; 9/2; 17/4; 4; 4; 50/11; 5; 22/5; 21/5; 9/2; 5; 9/2; 23/5; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-24 14:17:17 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 6/10; 4/7; 6/10; 1/2; 8/13; 3/5; 8/15; 3/5; 8/13; 63/100; 11/18; 3/5; 4/7; 3/5; 4/7; 11/17; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 31/10; 16/5; 14/5; 31/10; 58/19; 13/4; 16/5; 13/4; 3; 16/5; 16/5; 31/10; ; 3; 3; 3
Bournemouth; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 9/2; 11/2; 9/2; 17/4; 4; 4; 21/5; 5; 22/5; 21/5; 9/2; 5; 9/2; 21/5; ; 23/5; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-24 18:17:04 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 6/10; 4/7; 6/10; 1/2; 8/13; 8/13; 4/7; 3/5; 10/17; 16/25; 11/18; 3/5; 4/7; 3/5; 4/7; 11/18; ; 4/7; ; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 31/10; 13/4; 16/5; 13/4; 3; 33/10; 16/5; 41/13; ; 3; ; 3
Bournemouth; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 11/2; 9/2; 9/2; 9/2; 4; 9/2; 49/10; 22/5; 21/5; 9/2; 19/4; 9/2; 50/11; ; 23/5; ; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-24 22:17:19 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 6/10; 4/7; 8/13; 1/2; 8/13; 8/13; 4/7; 3/5; 11/18; 13/20; ; 3/5; 4/7; 3/5; 4/7; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; 16/5; 33/10; ; 13/4; 3; 10/3; 16/5; 16/5; ; 3; 3; 3
Bournemouth; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 4; 11/2; 17/4; 9/2; 9/2; 4; 9/2; 47/10; ; 21/5; 9/2; 19/4; 9/2; 9/2; ; 23/5; 9/2; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-25 02:16:59 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 4/7; 8/13; 4/7; 3/5; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 4/7; 3/5; 11/18; 13/20; 8/13; 3/5; 8/13; 8/13; 3/5; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 13/4; 3; 16/5; 3; 16/5; ; 3; 3; 3
Bournemouth; 9/2; 17/4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 4; 11/2; 17/4; 9/2; 9/2; 4; 49/11; 47/10; 43/10; 21/5; 17/4; 9/2; 9/2; 9/2; ; 24/5; 9/2; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-25 10:16:58 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 4/7; 5/8; 4/7; 3/5; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 8/13; 3/5; 11/18; 13/20; 5/8; 3/5; 8/13; 8/13; 3/5; 8/13; ; 4/7; ; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 13/4; 3; 16/5; 3; 16/5; ; 3; ; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 21/5; 9/2; 4; 11/2; 17/4; 9/2; 4; 4; 9/2; 47/10; 41/10; 21/5; 17/4; 9/2; 9/2; 50/11; ; 24/5; ; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-25 14:17:30 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 4/7; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 4/7; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; ; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 16/5; ; ; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 11/2; 17/4; 9/2; 9/2; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 79/17; ; ; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-25 18:17:01 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
