META; english/premier-league/leicester-v-brighton; 2017-06-15 14:15:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-24 14:18:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-24 18:18:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-24 22:18:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-25 02:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-25 10:17:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-25 14:19:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-25 18:18:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-25 22:18:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-26 02:18:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-26 10:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-26 14:19:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-26 18:19:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-26 22:19:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-27 02:18:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-27 10:21:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-27 18:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-27 22:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-28 02:16:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-28 10:16:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-28 14:16:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-28 18:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-28 22:17:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-29 02:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-29 10:16:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-29 14:17:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-29 18:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-29 22:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-30 02:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; ; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; ; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; ; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-30 10:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-30 14:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-30 18:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 20/21; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-30 22:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 1; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-31 02:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 1; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-31 10:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/11; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 1; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-31 14:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-31 18:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; ; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; ; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; ; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-07-31 22:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-01 02:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-01 10:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
