META; english/premier-league/southampton-v-watford; 2017-08-16 18:17:24 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
META; english/premier-league/southampton-v-watford; 2017-08-25 10:17:37 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 7/10; 8/13; 9/13; 18/25; 9/13; 11/17; ; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 5/2; 5/2; 13/5; 11/4; 14/5; 14/5; 11/4; 13/5; 13/5; 27/10; 141/50; 27/10; 45/17; ; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 4; 39/10; 22/5; 4; 24/5; 39/11; 22/5; ; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-25 14:17:46 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 7/10; 8/13; 9/13; 18/25; 9/13; 11/17; ; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 5/2; 5/2; 13/5; 11/4; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 141/50; 27/10; 45/17; ; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 39/10; 22/5; 4; 24/5; 39/11; 22/5; ; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-25 18:17:39 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 3/4; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 7/10; 7/10; 8/13; 9/13; 18/25; 9/13; 11/17; ; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 11/4; 11/4; 45/17; 5/2; 5/2; 13/5; 11/4; 14/5; 14/5; 29/10; 13/5; 13/5; 27/10; 141/50; 27/10; 45/17; ; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 39/10; 22/5; 4; 24/5; 39/11; 22/5; ; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-25 22:17:11 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 8/11; 7/10; 8/13; 9/13; 3/4; 9/13; 11/17; ; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 5/2; 5/2; 5/2; 11/4; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 27/10; 45/17; ; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 39/10; 22/5; 4; 23/5; 39/11; 22/5; ; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-26 02:18:19 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 8/11; 7/10; 8/13; 9/13; 3/4; 9/13; 11/17; 8/11; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 5/2; 5/2; 5/2; 11/4; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 27/10; 45/17; 14/5; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 39/10; 22/5; 4; 23/5; 39/11; 22/5; 15/4; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-26 10:21:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 3/4; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 8/11; 7/10; 8/13; 9/13; 3/4; 9/13; 11/17; 8/11; 4/6; 7/10; ; 4/7; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 11/4; 11/4; 45/17; 5/2; 5/2; 5/2; 11/4; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 27/10; 45/17; 14/5; 14/5; 11/4; ; 13/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 9/2; 9/2; 4; 19/5; 4; 17/4; 9/2; 4; 9/2; 39/10; 22/5; 4; 23/5; 39/11; 22/5; 15/4; 17/4; 4; ; 4; ; 
META; english/premier-league/southampton-v-watford; 2017-08-26 14:22:00 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 8/11; 4/6; 11/17; 4/6; 4/6; 7/10; 4/6; 8/11; 7/10; 7/10; 7/10; 8/13; 9/13; 3/4; 9/13; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 5/2; 5/2; 5/2; 11/4; 3; 14/5; 11/4; 13/5; 13/5; 27/10; 14/5; 27/10; 45/17; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 4; 9/2; 4; 19/5; 4; 17/4; 4; 4; 21/5; 39/10; 22/5; 4; 23/5; 39/11; 22/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-26 18:22:33 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 2/3; ; ; ; 3/5; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 7/10; 7/10; 8/13; 9/13; 3/4; ; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 45/17; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 13/5; 27/10; 14/5; ; 45/17; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 4; ; ; ; 9/2; 17/4; 4; 9/2; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 22/5; 4; 23/5; ; 22/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-26 22:21:37 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 3/5; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 4/6; 7/10; 8/13; 9/13; 3/4; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 9/2; 9/2; 4; 17/4; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-27 02:22:29 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 3/5; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 4/6; 7/10; 8/13; 9/13; 3/4; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 14/5; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 9/2; 9/2; 4; 17/4; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-27 10:22:29 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 3/5; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 4/6; 7/10; 8/13; 9/13; 3/4; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 13/5; 11/4; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 9/2; 19/4; 4; 17/4; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-27 14:22:35 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 7/10; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 4/6; 7/10; 8/13; 9/13; 3/4; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 3; 14/5; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 17/4; 9/2; 4; 17/4; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-27 18:22:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 7/10; 7/10; 4/6; 11/17; 11/18; 8/13; 4/6; 4/6; 8/11; 7/10; 4/6; 7/10; 8/13; 9/13; 3/4; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 3; 14/5; 11/4; 11/4; 13/5; 5/2; 13/5; 11/4; 3; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 17/4; 9/2; 4; 17/4; 21/5; 4; 9/2; 17/4; 4; 4; 21/5; 39/10; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 17/4; 4; ; 7/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-27 22:22:20 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; ; ; 7/10; 7/10; 4/6; 11/17; 4/6; 8/13; 4/6; 13/20; 7/10; 4/6; 4/6; 11/17; 8/13; 9/13; 37/50; 19/29; 11/17; 8/11; 4/6; 7/10; ; 4/6; ; 
Draw; 14/5; 11/4; ; ; ; 3; 14/5; 11/4; 14/5; 13/5; 5/2; 13/5; 11/4; 29/10; 14/5; 11/4; 11/4; 14/5; 11/4; 57/20; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; ; ; 17/4; 19/4; 9/2; 17/4; 4; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 21/5; 75/19; 23/5; 15/4; 21/5; 15/4; 9/2; 4; ; 21/5; ; 
META; english/premier-league/southampton-v-watford; 2017-08-28 02:22:09 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 4/6; 4/6; 4/6; 4/6; 11/17; 11/18; 8/13; 4/6; 13/20; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 37/50; 19/29; 11/17; 8/11; 4/6; 4/6; ; 4/6; ; 
Draw; 14/5; 11/4; ; 13/5; 11/4; 3; 14/5; 11/4; 14/5; 13/5; 5/2; 13/5; 11/4; 29/10; 14/5; 11/4; 11/4; 14/5; 11/4; 57/20; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 17/4; 5; 9/2; 17/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 21/5; 77/19; 23/5; 15/4; 21/5; 15/4; 9/2; 4; ; 21/5; ; 
META; english/premier-league/southampton-v-watford; 2017-08-28 10:22:04 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 11/17; 11/18; 8/13; 8/13; 13/20; 7/10; 13/20; 5/8; 11/17; 8/13; 8/13; 67/100; 19/29; 11/17; 8/11; 4/6; 13/20; ; 8/13; ; 
Draw; 14/5; 11/4; ; 13/5; 5/2; 3; 14/5; 11/4; 14/5; 13/5; 5/2; 11/4; 11/4; 29/10; 14/5; 11/4; 11/4; 14/5; 11/4; 74/25; 11/4; 14/5; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 23/5; 4; 21/5; 9/2; 51/10; 15/4; 21/5; 15/4; 9/2; 9/2; ; 22/5; ; 
META; english/premier-league/southampton-v-watford; 2017-08-28 14:22:10 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 8/13; ; 
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 3; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-08-28 18:22:24 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 8/13; ; 8/13
Draw; 14/5; 14/5; 27/10; 13/5; 5/2; 3; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 24/5; ; 5
META; english/premier-league/southampton-v-watford; 2017-08-28 22:21:20 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 27/10; 13/5; 5/2; 3; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 5
META; english/premier-league/southampton-v-watford; 2017-08-29 02:20:42 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 3; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 5
META; english/premier-league/southampton-v-watford; 2017-08-29 10:20:33 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 9/2; ; 
META; english/premier-league/southampton-v-watford; 2017-08-29 14:20:52 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 9/2; ; 5
META; english/premier-league/southampton-v-watford; 2017-08-29 18:21:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 9/2; ; 5
META; english/premier-league/southampton-v-watford; 2017-08-29 22:21:14 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 9/2; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-30 02:18:27 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 27/10; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 21/5; 4; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 9/2; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-30 14:20:10 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 13/20; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 19/29; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 11/4; 11/4; 13/5; 5/2; 14/5; 14/5; 14/5; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 15/4; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-08-30 18:20:00 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 11/4; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 27/10; ; 14/5
Watford; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-30 22:19:31 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 27/10; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-31 02:18:55 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-31 10:18:33 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-31 14:19:00 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
