META; english/premier-league/everton-v-arsenal; 2017-09-20 22:18:15 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; 23/10; ; ; 1/100; ; 
Everton; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; ; ; 29/10; ; ; ; 5/2; ; ; 1/3; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-01 10:17:34 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; 11/10; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; 23/10; ; ; 1/100; ; 
Everton; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; ; ; 29/10; ; ; ; 5/2; ; ; 1/3; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-01 14:17:35 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; 11/10; ; ; 1/20; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; 23/10; ; ; 21/10; ; 
Everton; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; ; ; 29/10; ; ; ; 5/2; ; ; 1/3; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-01 18:17:28 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; 11/10; ; ; 11/10; ; ; ; 11/10; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 12/5; ; ; 51/20; ; ; ; 23/10; ; ; 21/10; ; 
Everton; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; ; ; 29/10; ; ; ; 5/2; ; ; 1/3; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-01 22:17:24 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; 20/21; 11/10; 13/15; ; ; ; ; ; ; ; 19/20; ; 19/20; 1; ; 13/15; ; 1; ; ; 4/7; ; 
Draw; ; ; ; ; ; ; 5/2; 9/4; 45/17; ; ; ; ; ; ; ; 12/5; ; 27/11; 14/5; ; 45/17; ; 5/2; ; ; 21/10; ; 
Everton; ; ; ; ; ; ; 3; 12/5; 56/19; ; ; ; ; ; ; ; 14/5; ; 14/5; 74/25; ; 56/19; ; 11/4; ; ; 7/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-02 02:17:21 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; 37/40; 11/10; 13/15; ; ; ; ; ; ; ; 19/20; ; 19/20; 1; ; 13/15; ; 20/21; ; ; 4/7; ; 
Draw; ; ; ; ; ; ; 12/5; 9/4; 45/17; ; ; ; ; ; ; ; 12/5; ; 27/11; 14/5; ; 45/17; ; 5/2; ; ; 21/10; ; 
Everton; ; ; ; ; ; ; 31/10; 12/5; 56/19; ; ; ; ; ; ; ; 14/5; ; 37/13; 74/25; ; 56/19; ; 14/5; ; ; 9/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-02 10:17:22 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; ; ; ; ; ; 37/40; 11/10; 13/15; ; 10/11; ; ; ; 10/11; 19/20; 19/20; ; 19/20; 1; 11/13; 13/15; ; 20/21; ; ; 1/20; ; 
Draw; 13/5; ; ; ; ; ; 13/5; 9/4; 45/17; ; 13/5; ; ; ; 13/5; 11/4; 12/5; ; 5/2; 14/5; 45/17; 45/17; ; 5/2; ; ; 21/10; ; 
Everton; 11/4; ; ; ; ; ; 31/10; 12/5; 56/19; ; 3; ; ; ; 3; 3; 14/5; ; 37/13; 74/25; 11/4; 56/19; ; 14/5; ; ; 1/3; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-02 14:17:24 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; ; ; ; ; ; 10/11; 11/10; 13/15; ; 10/11; ; ; 17/20; 10/11; 17/20; 19/20; 13/15; 19/20; 11/13; 13/15; ; 37/40; ; ; 4/7; ; 
Draw; 13/5; ; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; ; ; 11/4; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; ; 13/5; ; ; 12/5; ; 
Everton; 11/4; ; ; ; ; 29/10; 29/10; 12/5; 56/19; ; 3; ; ; 3; 3; 11/4; 14/5; 3; 13/4; 11/4; 56/19; ; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-02 18:17:26 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 10/11; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 10/11; 17/20; 19/20; 13/15; 19/20; 11/13; 13/15; ; 37/40; ; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; 13/5; ; 11/4; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; ; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 29/10; 29/10; 12/5; 56/19; ; 3; 3; ; 3; 3; 11/4; 14/5; 3; 13/4; 11/4; 56/19; ; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-02 22:17:33 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 10/11; 11/10; 13/15; ; 10/11; 9/10; ; 10/11; 10/11; 17/20; 19/20; 13/15; 19/20; 11/13; 13/15; ; 37/40; ; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; ; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 29/10; 29/10; 12/5; 56/19; ; 3; 3; ; 16/5; 3; 11/4; 14/5; 3; 13/4; 11/4; 56/19; ; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-03 02:17:24 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 10/11; 11/10; 13/15; ; 10/11; 9/10; ; 10/11; 10/11; 17/20; 9/10; 13/15; 19/20; 11/13; 13/15; ; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; ; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 16/5; 29/10; 12/5; 56/19; ; 3; 3; ; 16/5; 3; 11/4; 3; 3; 13/4; 11/4; 56/19; ; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-03 10:17:28 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 9/10; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 10/11; 17/20; 9/10; 13/15; 19/20; 11/13; ; ; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; 13/5; ; 11/4; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; ; ; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 16/5; 29/10; 12/5; 56/19; ; 3; 3; ; 3; 3; 11/4; 3; 3; 13/4; 11/4; ; ; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-03 14:17:35 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 10/11; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 10/11; 17/20; 9/10; 13/15; 1; 11/13; 13/15; 1; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 5/2; 9/4; 45/17; ; 13/5; 13/5; ; 11/4; 13/5; 12/5; 12/5; 28/11; 27/10; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 16/5; 29/10; 12/5; 56/19; ; 3; 3; ; 3; 3; 13/5; 3; 3; 31/10; 11/4; 56/19; 14/5; 16/5; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-03 18:17:30 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 12/5; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 56/19; 3; 10/3; ; ; 6/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-03 22:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 28/11; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 12/5; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-04 02:17:27 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 12/5; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-04 10:17:33 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 11/10; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 9/4; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 12/5; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-04 14:17:30 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-04 18:17:28 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-04 22:17:28 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 19/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-05 02:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 10/11; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 9/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-05 10:17:30 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 12/5; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 9/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-05 14:17:41 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-05 18:17:43 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 13/15; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 13/15; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 45/17; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 45/17; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 56/19; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 31/10; 7/2; 11/4; 56/19; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-05 22:17:37 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 13/4; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-06 10:17:33 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 7/2; 11/4; 13/4; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-06 14:17:48 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-06 18:17:36 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 17/20; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 11/4; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-06 22:17:46 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-07 02:17:32 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 9/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-07 10:17:49 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-07 14:17:47 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-07 18:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-07 22:17:49 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-08 02:17:32 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-08 10:17:50 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-08 14:17:53 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; ; ; ; 20/23; 5/6; 4/5; ; 4/5; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
