META; english/premier-league/man-utd-v-tottenham; 2017-10-02 18:17:30 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 4/5; 1; 21/20; 21/20; ; ; 11/10; 21/20; ; 19/20; 21/20; 11/10; 68/67; 1; 21/20; 21/20; 1; 21/20; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 5/2; 23/10; 23/10; ; ; 5/2; 5/2; ; 12/5; 23/10; 5/2; 40/17; 5/2; 5/2; 5/2; 49/20; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 13/5; 13/5; 11/4; 29/10; 11/4; 16/5; 13/5; 13/5; 11/4; ; ; 29/10; 13/5; ; 11/4; 45/17; 59/20; 23/10; 13/5; 11/4; 29/10; 27/10; 45/17; ; 5/2; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-19 14:17:19 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 21/20; 21/20; 1; 11/10; 21/20; 4/5; 1; 21/20; 21/20; 21/20; ; ; 21/20; ; 19/20; 21/20; 11/10; 68/67; 1; 21/20; 21/20; 1; 21/20; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 23/10; ; ; 5/2; ; 12/5; 40/17; 5/2; 40/17; 5/2; 5/2; 5/2; 49/20; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 13/5; 13/5; 29/10; 29/10; 11/4; 16/5; 13/5; 13/5; 11/4; 11/4; ; ; 13/5; ; 11/4; 28/11; 59/20; 23/10; 13/5; 11/4; 29/10; 27/10; 13/5; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-19 18:17:26 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 21/20; 4/5; 1; 11/10; 21/20; 21/20; ; ; 21/20; 21/20; 19/20; 1; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 9/4; 12/5; 23/10; ; ; 5/2; 9/4; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 13/5; 16/5; 13/5; 5/2; 11/4; 11/4; ; ; 13/5; 12/5; 11/4; 29/10; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 28/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-19 22:16:43 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 21/20; 4/5; 1; 11/10; 21/20; 11/10; ; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; ; ; 5/2; 9/4; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; ; ; 13/5; 12/5; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-20 02:17:01 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; ; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; ; ; 5/2; 9/4; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; ; ; 13/5; 12/5; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-20 10:17:18 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; ; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 15/13; ; 20/21; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; ; ; 5/2; 9/4; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 23/10; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; ; ; 13/5; 12/5; 11/4; 12/5; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-20 14:17:31 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; ; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; ; 13/5; 12/5; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-20 18:17:31 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; ; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; ; 13/5; 12/5; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-20 22:17:46 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; ; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; ; 13/5; 5/2; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 23/10; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-21 02:17:33 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; ; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; ; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; ; 13/5; 5/2; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-21 10:18:00 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 23/10; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; 47/20; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 9/4; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 5/2; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 13/5; 5/2; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-21 14:18:17 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; 47/20; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 13/5; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 13/5; 5/2; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-21 18:17:34 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 11/10; 21/20; 1; 11/10; 11/10; 4/5; 1; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 21/20; 19/20; 11/10; 11/10; 68/67; 1; 11/10; 23/20; 21/20; 11/10; ; 1; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 9/4; 12/5; 23/10; 5/2; 47/20; 5/2; 23/10; 12/5; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 5/2; 13/5; 29/10; 29/10; 13/5; 16/5; 13/5; 5/2; 11/4; 13/5; 12/5; 5/2; 13/5; 5/2; 11/4; 27/11; 59/20; 23/10; 13/5; 13/5; 27/10; 13/5; 27/11; ; 5/2; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-21 22:17:05 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 15/13; 21/20; 9/8; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 21/20; 15/14; 15/13; 23/20; 21/20; 1; 11/10; 23/20; 11/10; 15/13; ; 23/20; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 47/20; 12/5; 23/10; 23/10; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 12/5; 12/5; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 5/2; 12/5; 5/2; 11/4; 12/5; 5/2; 12/5; 14/5; 28/13; 13/5; 13/5; 27/10; 49/20; 12/5; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-22 02:17:00 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 21/20; 11/10; 15/13; 21/20; 9/8; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 23/20; 23/20; 21/20; 21/20; 15/14; 15/13; 23/20; 21/20; 1; 11/10; 23/20; 11/10; 15/13; ; 10/9; ; 
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 47/20; 12/5; 23/10; 23/10; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 40/17; ; 23/10; ; 
Tottenham; 12/5; 5/2; 12/5; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 5/2; 12/5; 49/20; 11/4; 12/5; 5/2; 12/5; 14/5; 28/13; 13/5; 13/5; 27/10; 49/20; 12/5; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-22 10:17:06 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 21/20; 9/8; 23/20; 11/10; 11/10; 1; 23/20; 21/20; 11/10; 23/20; 6/5; 6/5; 11/10; 15/14; 15/13; 23/20; 21/20; 1; 6/5; 6/5; 11/10; 15/13; ; 10/9; ; 
Draw; 12/5; 23/10; 9/4; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 23/10; 23/10; 9/4; 23/10; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 23/10; ; 23/10; ; 
Tottenham; 23/10; 23/10; 12/5; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 9/4; 14/5; 28/13; 13/5; 5/2; 5/2; 49/20; 40/17; ; 12/5; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-22 14:17:07 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 21/20; 9/8; 23/20; 6/5; 11/10; 1; 23/20; 21/20; 11/10; 23/20; 6/5; 6/5; 11/10; 15/14; 15/13; 59/50; 21/20; 1; 6/5; 6/5; 11/10; 6/5; ; 10/9; ; 
Draw; 12/5; 23/10; 9/4; 12/5; 12/5; 5/2; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 5/2; 23/10; 23/10; 9/4; 23/10; 23/10; 5/2; 40/17; 5/2; 12/5; 12/5; 12/5; 23/10; ; 23/10; ; 
Tottenham; 23/10; 23/10; 12/5; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 23/10; 11/4; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 23/10; 27/10; 28/13; 13/5; 5/2; 5/2; 12/5; 23/10; ; 5/2; ; 
META; english/premier-league/man-utd-v-tottenham; 2017-10-22 18:16:54 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 6/5; 6/5; 21/20; 6/5; 23/20; 6/5; 11/10; 15/13; 23/20; 21/20; 11/10; 23/20; 6/5; 6/5; 11/10; 15/13; 15/13; 59/50; 10/9; 15/13; 6/5; 6/5; 11/10; 6/5; ; 10/9; ; 23/20
Draw; 12/5; 23/10; 11/5; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 5/2; 9/4; 23/10; 9/4; 23/10; 9/4; 5/2; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; ; 12/5; ; 12/5
Tottenham; 23/10; 23/10; 12/5; 13/5; 12/5; 11/4; 5/2; 13/5; 12/5; 12/5; 11/4; 5/2; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 27/10; 21/10; 12/5; 5/2; 13/5; 12/5; 40/17; ; 5/2; ; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-22 22:16:53 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 11/10; 11/10; 15/13; 5/4; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 6/5; 21/20; 11/10; 15/13; 123/100; 12/11; 11/10; 11/10; 23/20; 11/10; 15/13; ; 23/20; ; 23/20
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; 11/5; 12/5; 9/4; 5/2; 23/10; 23/10; 21/10; 23/10; 9/4; 5/2; 23/10; 40/17; 12/5; 12/5; 47/20; 23/10; ; 23/10; ; 12/5
Tottenham; 12/5; 13/5; 5/2; 11/5; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 12/5; 13/5; 12/5; 5/2; 12/5; 23/10; 12/5; 12/5; 51/20; 21/10; 13/5; 13/5; 27/10; 5/2; 12/5; ; 12/5; ; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-23 02:16:45 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; 15/13; 5/4; 23/20; 23/20; 6/5; 11/10; 6/5; 23/20; 11/10; 23/20; 23/20; 6/5; 6/5; 11/10; 11/10; 6/5; 123/100; 10/9; 6/5; 6/5; 23/20; 23/20; 6/5; ; 23/20; ; 23/20
Draw; 5/2; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 11/5; 12/5; 23/10; 5/2; 9/4; 23/10; 21/10; 23/10; 11/5; 5/2; 23/10; 9/4; 12/5; 12/5; 47/20; 9/4; ; 23/10; ; 12/5
Tottenham; 11/5; 13/5; 12/5; 11/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 23/10; 51/20; 21/10; 5/2; 5/2; 27/10; 12/5; 40/17; ; 5/2; ; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-23 10:16:47 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; 15/13; 5/4; 23/20; 23/20; 6/5; 11/10; 6/5; 11/10; 11/10; 23/20; 23/20; 6/5; 6/5; 11/10; 11/10; 6/5; 123/100; 9/8; 6/5; 6/5; 6/5; 23/20; 6/5; ; 6/5; ; 5/4
Draw; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 12/5; 23/10; 5/2; 9/4; 23/10; 21/10; 23/10; 28/13; 5/2; 27/11; 9/4; 12/5; 12/5; 47/20; 28/13; ; 23/10; ; 23/10
Tottenham; 23/10; 5/2; 12/5; 11/5; 5/2; 13/5; 5/2; 13/5; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 12/5; 9/4; 12/5; 40/17; 51/20; 12/5; 5/2; 5/2; 13/5; 12/5; 40/17; ; 12/5; ; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-23 14:16:45 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 5/4; 23/20; 23/20; 5/4; 11/10; 6/5; 23/20; 23/20; 23/20; 23/20; ; 5/4; 11/10; 11/10; 6/5; 123/100; 8/7; 6/5; 6/5; 6/5; 23/20; 6/5; ; 6/5; 6/5; 6/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; 9/4; 23/10; 12/5; 5/2; ; 11/5; 21/10; 23/10; 28/13; 5/2; 27/11; 9/4; 12/5; 12/5; 47/20; 28/13; ; 23/10; 23/10; 23/10
Tottenham; 23/10; 12/5; 12/5; 11/5; 5/2; 5/2; 5/2; 5/2; 5/2; 23/10; 5/2; 12/5; 12/5; ; 12/5; 9/4; 12/5; 40/17; 51/20; 12/5; 5/2; 5/2; 13/5; 12/5; 40/17; ; 23/10; 23/10; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-23 18:16:54 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 5/4; 23/20; 23/20; 5/4; 11/10; 6/5; 23/20; 23/20; 23/20; 23/20; 6/5; 5/4; 11/10; 11/10; 6/5; 13/10; 8/7; 6/5; 6/5; 6/5; 23/20; 5/4; ; 6/5; 6/5; 5/4
Draw ; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; 9/4; 23/10; 12/5; 5/2; 9/4; 11/5; 21/10; 23/10; 11/5; 59/25; 12/5; 9/4; 12/5; 12/5; 47/20; 11/5; ; 23/10; 9/4; 23/10
Tottenham; 23/10; 12/5; 12/5; 11/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 12/5; 49/20; 12/5; 9/4; 12/5; 12/5; 127/50; 27/11; 5/2; 5/2; 13/5; 12/5; 27/11; ; 23/10; 23/10; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-23 22:16:45 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 23/20; 5/4; 6/5; 23/20; 6/5; 5/4; 11/10; 15/13; 5/4; 127/100; 8/7; 6/5; 6/5; 6/5; 23/20; 5/4; ; 6/5; 6/5; 5/4
Draw ; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 21/10; 5/2; 23/10; 11/5; 21/10; 23/10; 11/5; 47/20; 12/5; 9/4; 12/5; 12/5; 47/20; 11/5; ; 23/10; 9/4; 23/10
Tottenham; 23/10; 12/5; 12/5; 11/5; 12/5; 5/2; 12/5; 5/2; 5/2; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 131/50; 27/11; 5/2; 5/2; 5/2; 12/5; 12/5; ; 12/5; 12/5; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-24 02:16:43 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 15/13; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 23/20; 5/4; 6/5; 23/20; 6/5; 5/4; 11/10; 15/13; 5/4; 127/100; 7/6; 6/5; 6/5; 6/5; 23/20; 5/4; ; 5/4; 6/5; 5/4
Draw ; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 21/10; 5/2; 23/10; 11/5; 21/10; 23/10; 11/5; 47/20; 12/5; 9/4; 12/5; 12/5; 47/20; 11/5; ; 9/4; 11/5; 23/10
Tottenham; 23/10; 12/5; 23/10; 11/5; 12/5; 5/2; 12/5; 5/2; 5/2; 23/10; 23/10; 5/2; 12/5; 12/5; 12/5; 9/4; 23/10; 40/17; 131/50; 27/11; 5/2; 5/2; 5/2; 12/5; 40/17; ; 12/5; 12/5; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-24 10:16:46 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; ; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 23/20; ; 6/5; 23/20; 6/5; 5/4; 11/10; 15/13; 5/4; 127/100; 7/6; 6/5; 6/5; 6/5; 23/20; 5/4; ; 5/4; 6/5; 5/4
Draw ; 12/5; 12/5; ; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 9/4; ; 21/10; 5/2; 23/10; 11/5; 21/10; 23/10; 11/5; 47/20; 12/5; 9/4; 12/5; 12/5; 47/20; 11/5; ; 9/4; 11/5; 23/10
Tottenham; 23/10; 23/10; ; 11/5; 12/5; 5/2; 12/5; 5/2; 5/2; 23/10; ; 5/2; 12/5; 12/5; 12/5; 21/10; 23/10; 12/5; 131/50; 27/11; 5/2; 5/2; 13/5; 12/5; 12/5; ; 12/5; 12/5; 13/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-24 14:16:57 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 23/20; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 23/20; 5/4; 6/5; 6/5; 5/4; 5/4; 6/5; 15/13; 13/10; 13/10; 7/6; 6/5; 5/4; 5/4; 6/5; 23/17; ; 5/4; 5/4; 13/10
Draw ; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 21/10; 5/2; 9/4; 11/5; 21/10; 23/10; 28/13; 117/50; 12/5; 9/4; 23/10; 23/10; 47/20; 28/13; ; 9/4; 11/5; 23/10
Tottenham; 23/10; 12/5; 23/10; 11/5; 12/5; 5/2; 23/10; 5/2; 5/2; 23/10; 23/10; 5/2; 21/10; 47/20; 12/5; 21/10; 23/10; 9/4; 64/25; 27/11; 5/2; 12/5; 5/2; 23/10; 9/4; ; 12/5; 12/5; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-24 18:16:49 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 6/5; 23/20; 6/5; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 15/13; 13/10; 13/10; 6/5; 6/5; 5/4; 5/4; 6/5; 13/10; ; 5/4; ; 13/10
Draw ; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 23/10; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 117/50; 23/10; 9/4; 23/10; 23/10; 47/20; 11/5; ; 9/4; ; 23/10
Tottenham; 9/4; 12/5; 23/10; 11/5; 12/5; 5/2; 12/5; 5/2; 5/2; 12/5; 23/10; 9/4; 21/10; 47/20; 12/5; 23/10; 23/10; 12/5; 64/25; 5/2; 5/2; 12/5; 13/5; 23/10; 12/5; ; 23/10; ; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-24 22:17:00 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 15/13; 23/17; 133/100; ; 5/4; 13/10; 13/10; 5/4; 23/17; ; 13/10; 13/10; 11/8
Tottenham; 11/5; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 40/17; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 9/4; 23/10; 9/4; 61/25; ; 40/17; 23/10; 12/5; 11/5; 23/10; ; 9/4; 9/4; 23/10
