META; english/premier-league/swansea-v-arsenal; 2018-01-03 18:16:56 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-13 02:16:52 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 13/5; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-13 10:16:56 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 13/5; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-13 14:17:20 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 13/5; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-13 18:16:58 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 13/5; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-13 22:16:35 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 13/5; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 5/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-14 02:16:34 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; ; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; ; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 21/10; ; 
Swansea; ; ; ; ; 77/10; 15/2; ; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 1/3; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-14 10:16:34 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 21/50; 4/11; 2/5; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 41/10; 15/4; 15/4; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 21/10; ; 
Swansea; ; ; ; ; 77/10; 15/2; 15/2; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 1/3; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-14 14:16:36 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; ; ; ; ; 43/100; 4/11; 2/5; 4/11; ; ; ; ; ; ; ; ; 2/5; ; 2/5; ; ; 2/5; ; 4/11; ; ; 1/3; ; 
Draw; ; ; ; ; 4; 15/4; 15/4; 7/2; ; ; ; ; ; ; ; ; 15/4; ; 15/4; ; ; 19/5; ; 15/4; ; ; 21/10; ; 
Swansea; ; ; ; ; 38/5; 15/2; 15/2; 15/2; ; ; ; ; ; ; ; ; 7; ; 7; ; ; 7; ; 15/2; ; ; 1/3; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-14 18:16:32 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 4/9; 8/15; ; 11/20; 1/2; 1/2; 4/9; ; 1/2; ; ; ; ; ; 1/2; 2/5; 1/2; 2/5; ; ; 8/15; 9/20; 1/2; 18/35; ; 1/3; ; 
Draw; 10/3; 7/2; 3; ; 73/20; 10/3; 7/2; 16/5; ; 3; ; ; ; ; ; 7/2; 15/4; 33/10; 15/4; ; ; 100/30; 7/2; 16/5; 57/17; ; 21/10; ; 
Swansea; 5; 11/2; 11/2; ; 11/2; 13/2; 11/2; 13/2; ; 5; ; ; ; ; ; 11/2; 7; 5; 7; ; ; 21/4; 7; 11/2; 96/19; ; 4/7; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-14 22:16:30 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 4/9; 4/7; ; 59/100; 4/7; 8/15; 8/15; 4/7; 8/15; ; ; ; ; ; 8/15; 6/11; 5/9; 6/11; 5/9; 4/7; 4/7; 8/15; 11/20; 5/9; ; 1/2; ; 
Draw; 10/3; 7/2; 3; ; 69/20; 10/3; 10/3; 16/5; 16/5; 3; ; ; ; ; ; 10/3; 33/10; 41/13; 33/10; 58/19; 16/5; 3; 10/3; 3; 16/5; ; 21/10; ; 
Swansea; 5; 11/2; 5; ; 26/5; 11/2; 5; 5; 9/2; 24/5; ; ; ; ; ; 11/2; 19/4; 50/11; 19/4; 21/5; 22/5; 5; 6; 5; 23/5; ; 1/3; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-15 02:16:28 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 4/9; 4/7; ; 59/100; 4/7; 5/9; 8/15; 4/7; 8/15; ; ; ; ; ; 8/15; 6/11; 5/9; 6/11; 5/9; 4/7; 4/7; 11/20; 11/20; 5/9; ; 4/7; ; 
Draw; 10/3; 7/2; 3; ; 69/20; 10/3; 10/3; 16/5; 16/5; 3; ; ; ; ; ; 10/3; 33/10; 41/13; 33/10; 58/19; 16/5; 3; 10/3; 3; 16/5; ; 21/10; ; 
Swansea; 5; 11/2; 24/5; ; 26/5; 11/2; 5; 5; 9/2; 24/5; ; ; ; ; ; 11/2; 19/4; 50/11; 19/4; 21/5; 22/5; 5; 11/2; 5; 23/5; ; 20/21; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-15 10:16:30 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 4/9; 4/7; ; 59/100; 4/7; 5/9; 8/15; 4/7; 4/7; ; ; ; ; 4/7; 8/15; 6/11; 5/9; 6/11; 5/9; 4/7; 4/7; 11/20; 11/20; 4/7; ; 8/15; ; 
Draw; 10/3; 7/2; 3; ; 69/20; 10/3; 10/3; 16/5; 16/5; 29/10; ; ; ; ; 100/30; 16/5; 10/3; 41/13; 10/3; 58/19; 16/5; 3; 33/10; 3; 41/13; ; 21/10; ; 
Swansea; 5; 11/2; 24/5; ; 26/5; 11/2; 5; 5; 9/2; 19/4; ; ; ; ; 9/2; 5; 19/4; 50/11; 19/4; 21/5; 22/5; 5; 11/2; 5; 23/5; ; 7/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-15 18:17:42 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 4/7; 4/7; 6/10; 59/100; 4/7; 4/7; 8/15; 4/7; 4/7; ; ; ; 4/7; 4/7; 8/15; 6/11; 5/9; 6/11; 5/9; 4/7; 4/7; 4/7; 11/20; 5/9; ; 8/15; ; 
Draw; 3; 3; 3; 3; 13/4; 10/3; 3; 16/5; 16/5; 3; ; ; ; 3; 100/30; 14/5; 10/3; 3; 10/3; 58/19; 16/5; 3; 16/5; 3; 58/19; ; 21/10; ; 
Swansea; 5; 19/4; 24/5; 9/2; 28/5; 11/2; 5; 5; 9/2; 19/4; ; ; ; 19/4; 9/2; 9/2; 19/4; 49/10; 19/4; 21/5; 22/5; 5; 11/2; 5; 94/19; ; 19/10; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-15 22:16:41 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 4/7; 4/7; 6/10; 59/100; 4/7; 4/7; 8/15; 4/7; 4/7; ; ; ; 4/7; 4/7; 8/15; 4/7; 5/9; 4/7; 5/9; 4/7; 4/7; 4/7; 11/20; 5/9; ; 8/15; ; 
Draw; 3; 3; 3; 3; 13/4; 10/3; 3; 16/5; 16/5; 3; ; ; ; 3; 100/30; 14/5; 3; 3; 3; 58/19; 16/5; 3; 16/5; 3; 58/19; ; 21/10; ; 
Swansea; 5; 19/4; 24/5; 9/2; 28/5; 11/2; 5; 5; 9/2; 19/4; ; ; ; 19/4; 9/2; 9/2; 5; 49/10; 5; 21/5; 22/5; 5; 11/2; 5; 94/19; ; 19/10; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-16 02:16:32 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 4/7; 4/7; 6/10; 59/100; 11/20; 4/7; 8/15; 4/7; 4/7; ; ; ; 4/7; 4/7; 8/15; 4/7; 5/9; 4/7; 5/9; 4/7; 4/7; 4/7; 11/20; 5/9; ; 4/7; ; 
Draw; 3; 3; 3; 3; 13/4; 16/5; 3; 16/5; 16/5; 3; ; ; ; 3; 100/30; 14/5; 3; 3; 3; 58/19; 16/5; 3; 16/5; 3; 58/19; ; 5/2; ; 
Swansea; 5; 19/4; 24/5; 9/2; 28/5; 5; 5; 5; 9/2; 19/4; ; ; ; 19/4; 9/2; 9/2; 5; 49/10; 5; 21/5; 22/5; 5; 11/2; 5; 94/19; ; 7/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-16 10:16:53 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 4/7; 4/7; 6/10; 59/100; 11/20; 5/9; 8/15; 4/7; 4/7; ; ; ; 4/7; 4/7; 8/15; 4/7; 5/9; 4/7; 5/9; 4/7; 4/7; ; 11/20; 5/9; ; 4/7; ; 
Draw; 3; 3; 3; 3; 13/4; 16/5; 3; 16/5; 16/5; 3; ; ; ; 3; 100/30; 14/5; 3; 3; 3; 58/19; 16/5; 3; ; 3; 58/19; ; 5/2; ; 
Swansea; 5; 19/4; 24/5; 9/2; 28/5; 5; 5; 5; 9/2; 19/4; ; ; ; 19/4; 9/2; 9/2; 5; 63/13; 5; 21/5; 22/5; 5; ; 5; 94/19; ; 7/2; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-16 14:17:33 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 4/7; 4/7; 6/10; 61/100; 11/20; 4/7; 8/15; 4/7; 4/7; ; 4/7; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 5/9; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 3; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 3; 100/30; 14/5; 3; 3; 3; 58/19; 16/5; 3; 16/5; 3; 3; ; 27/10; ; 
Swansea; 5; 19/4; 19/4; 9/2; 11/2; 5; 19/4; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 21/5; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-16 18:17:04 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 4/7; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 5/9; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 3; 16/5; 29/10; ; 14/5; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 27/10; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 63/13; 5; 4; 22/5; 19/4; 21/4; 5; 49/10; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-16 22:16:52 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 4/7; 6/10; 61/100; 4/7; 4/7; 8/15; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 16/5; 16/5; 29/10; ; 14/5; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 27/10; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-17 02:16:47 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 4/7; 6/10; 61/100; 11/20; 4/7; 8/15; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; ; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 14/5; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; ; 3; 3; ; 27/10; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; ; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-17 10:16:37 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 4/7; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 3; 16/5; 29/10; ; 14/5; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 27/10; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 24/5; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-17 14:17:35 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 3; 16/5; 29/10; ; 14/5; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-17 18:16:27 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 11/20; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 6/10; 4/7; 8/15; 4/7; 5/9; 4/7; 10/17; 4/7; 4/7; ; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 3; 16/5; 29/10; ; 3; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; ; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 19/4; 9/2; 9/2; 5; 24/5; 5; 4; 22/5; 19/4; ; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-17 22:16:29 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 6/10; 4/7; 8/15; 4/7; 5/9; 4/7; ; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 3; 16/5; 29/10; ; 3; ; 3; 100/30; 14/5; 3; 3; 3; ; 16/5; 3; 16/5; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 19/4; 9/2; 9/2; 5; 24/5; 5; ; 22/5; 19/4; 21/4; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-18 02:16:25 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 6/10; 4/7; 8/15; 4/7; 5/9; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 3; 16/5; 29/10; ; 3; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 19/4; 9/2; 9/2; 5; 24/5; 5; 4; 22/5; 19/4; 21/4; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-18 10:16:27 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 4/7; ; 6/10; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 3; 3; 3; 16/5; 29/10; ; 3; ; 3; 100/30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 19/4; 9/2; 9/2; 5; 24/5; 5; 4; 22/5; 19/4; 21/4; 5; 63/13; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-18 14:16:26 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; ; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; ; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; ; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-18 18:16:28 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-18 22:17:47 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; ; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; ; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; ; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-19 02:17:46 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-19 10:17:33 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-19 14:17:33 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-19 18:17:30 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; ; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; ; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; ; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-19 22:17:44 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/ 100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/ 30; 14/5; 3; 3; 3; 56/19; 16/5; 3; 16/5; 3; 3; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 24/5; 5; 4; 22/5; 19/4; 21/4; 5; 63/13; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-20 02:17:30 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/ 100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; 4/7; ; 
